date,000001.SZ,000002.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000011.SZ,000012.SZ
2025-01-21,90206896.0,584939712.0,92876808.0,3904057.0,51578500.0,8585174.0,6432800.0,12821336.0
2025-01-22,134712928.0,344872768.0,55939024.0,3634167.0,40483460.0,10366608.0,3933300.0,8735636.0
2025-01-23,151492032.0,441658144.0,45315036.0,3862344.0,58598060.0,12981341.0,7453188.0,16235230.0
2025-01-24,94494424.0,255502432.0,40326504.0,4763544.0,45407736.0,11842143.0,3982296.0,13130139.0
2025-01-27,115193472.0,215175328.0,30362300.0,4630310.0,46123960.0,19703020.0,3633200.0,12062688.0
2025-02-05,84343368.0,276584672.0,36668000.0,3804400.0,56634084.0,12583102.0,2213559.0,10877778.0
2025-02-06,95560328.0,186880544.0,25637800.0,5513900.0,102436200.0,19392916.0,4975707.0,9208560.0
2025-02-07,140749264.0,326921568.0,33122800.0,8341872.0,107820888.0,26880466.0,5852532.0,19563876.0
2025-02-10,102659096.0,186225776.0,40727672.0,6722900.0,99600328.0,27350312.0,5431400.0,14306176.0
2025-02-11,84452000.0,173609056.0,30369732.0,6652300.0,61359520.0,22898508.0,3228400.0,10780381.0
2025-02-12,98880680.0,379738976.0,34329888.0,5719180.0,61508896.0,52191536.0,4006765.0,11359962.0
2025-02-13,135863920.0,574153024.0,44928848.0,4071400.0,56943600.0,51903584.0,5773800.0,14010546.0
2025-02-14,97305776.0,262999440.0,25683604.0,4537200.0,55773800.0,43801872.0,4847202.0,18695830.0
2025-02-17,206196544.0,224527088.0,31391832.0,4084700.0,101028808.0,30883196.0,5341600.0,14031096.0
2025-02-18,199661056.0,200949552.0,33701724.0,4533200.0,67634592.0,38088168.0,4338500.0,13484651.0
2025-02-19,117774896.0,180917456.0,28319148.0,3426000.0,167405888.0,26329842.0,3244000.0,10520597.0
2025-02-20,78439624.0,137024688.0,35560944.0,3878300.0,247048992.0,22287016.0,2834100.0,11367311.0
2025-02-21,97396896.0,193512880.0,37532528.0,4195102.0,134656256.0,31148384.0,3776331.0,11575643.0
2025-02-24,94995616.0,317591808.0,31868196.0,7418050.0,113366408.0,30546140.0,3994688.0,13230920.0
2025-02-25,91715600.0,177147968.0,26647204.0,5184016.0,71038312.0,21281150.0,3463400.0,11007408.0
2025-02-26,84164552.0,194143568.0,47505884.0,3812101.0,119857512.0,26771036.0,8079399.0,16302813.0
2025-02-27,97730976.0,171577344.0,48692368.0,3884550.0,95612200.0,34164136.0,4498760.0,14118075.0
2025-02-28,94908808.0,272679008.0,41184328.0,5837866.0,87285512.0,31648528.0,5730301.0,14354716.0
2025-03-03,83045696.0,189366176.0,33949704.0,5786100.0,66442336.0,44136512.0,5433987.0,15805579.0
2025-03-04,68317872.0,145843424.0,40275660.0,4036150.0,49786016.0,22421096.0,4005000.0,12123625.0
2025-03-05,108064544.0,136469104.0,33134972.0,4201850.0,58421800.0,22382922.0,4250389.0,9896435.0
2025-03-06,87740768.0,211713296.0,47570864.0,3430158.0,62578704.0,22910464.0,4426600.0,14085470.0
2025-03-07,83553672.0,159372800.0,39238920.0,3399660.0,61444900.0,24305976.0,4061800.0,10804768.0
2025-03-10,66383392.0,97780992.0,24121178.0,3005760.0,42562800.0,15003479.0,2321800.0,9206057.0
2025-03-11,60897528.0,87239336.0,58068184.0,3200900.0,49574328.0,17666856.0,6380900.0,8902254.0
2025-03-12,187731840.0,66116816.0,37995040.0,4742594.0,80432496.0,13790800.0,9537612.0,9876792.0
2025-03-13,131237120.0,75837648.0,27996164.0,6044200.0,68777000.0,15649324.0,4861801.0,10607350.0
2025-03-14,172241760.0,145652192.0,23756404.0,6605801.0,55727004.0,23272688.0,5089001.0,17949972.0
2025-03-17,460361216.0,129008944.0,24580004.0,5334777.0,65218900.0,17068056.0,6011100.0,15626837.0
2025-03-18,160528992.0,89340808.0,20644294.0,4090712.0,46151824.0,18394834.0,3603212.0,9009553.0
2025-03-19,136245488.0,70856640.0,26987700.0,3409862.0,42910104.0,17186000.0,2847612.0,10224533.0
2025-03-20,110115728.0,61230240.0,16166233.0,3316201.0,57709100.0,13264638.0,3251400.0,12633067.0
2025-03-21,137638896.0,130662088.0,50553232.0,5222688.0,69734816.0,21158004.0,4731698.0,23421640.0
2025-03-24,116457736.0,105061248.0,31153658.0,7175001.0,89563928.0,18133390.0,5621701.0,15721276.0
2025-03-25,73560888.0,65503732.0,19187388.0,5464500.0,39678300.0,18704098.0,2688000.0,17150846.0
2025-03-26,74086304.0,70937744.0,48127040.0,11613700.0,38449308.0,10376323.0,3228700.0,13862809.0
2025-03-27,55334940.0,56204816.0,106387664.0,4742700.0,36735600.0,13043435.0,11498789.0,9817685.0
2025-03-28,64494556.0,49144140.0,152611024.0,3394000.0,40690500.0,12431740.0,8845824.0,10871256.0
2025-03-31,111612560.0,72778080.0,126399424.0,3264500.0,36171360.0,16464081.0,6329600.0,12741850.0
2025-04-01,68147040.0,70965064.0,75395800.0,3537100.0,25583536.0,9525882.0,5560995.0,8593355.0
2025-04-02,93264176.0,50685328.0,55702568.0,2477300.0,24805700.0,9043019.0,2500443.0,6209300.0
2025-04-03,64391392.0,91433008.0,39693104.0,3108999.0,143248672.0,8177440.0,4248315.0,12232121.0
2025-04-07,254556048.0,196633472.0,32274500.0,6963800.0,164799824.0,44044680.0,7965851.0,36331208.0
2025-04-08,146398768.0,142555008.0,75999008.0,6571465.0,228185616.0,31703904.0,6483423.0,29652996.0
2025-04-09,106439408.0,185307984.0,68596712.0,6150000.0,267651344.0,26249318.0,7001869.0,16524291.0
2025-04-10,86654808.0,207328560.0,52053208.0,6838364.0,400640928.0,26009856.0,5308900.0,14287211.0
2025-04-11,58387904.0,137257824.0,45513600.0,5044700.0,342559328.0,16225698.0,3247474.0,7937312.0
2025-04-14,78599344.0,85833344.0,35227900.0,20584246.0,271551360.0,20880544.0,3636579.0,10175933.0
2025-04-15,72275408.0,76095480.0,33827600.0,13805167.0,199560064.0,12696328.0,2136700.0,7939027.0
2025-04-16,84282216.0,82908752.0,24918156.0,7169897.0,129080768.0,14777699.0,2168901.0,7255750.0
2025-04-17,82391928.0,245003360.0,27525600.0,7791900.0,95462704.0,12813287.0,4794688.0,8239219.0
2025-04-18,72709816.0,163214656.0,34530992.0,7562500.0,115994280.0,7568933.0,4002510.0,5214072.0
2025-04-21,111418416.0,130350592.0,31510500.0,12310400.0,71132808.0,7413712.0,3453010.0,5502000.0
2025-04-22,83112888.0,83868944.0,28326892.0,14224367.0,59804700.0,14233958.0,4611400.0,8201312.0
2025-04-23,58638292.0,108656456.0,24826004.0,10510337.0,59759500.0,9150023.0,4044600.0,7240146.0
2025-04-24,68925616.0,83027360.0,22816100.0,8956386.0,72456000.0,15491929.0,3341600.0,9016882.0
2025-04-25,63754688.0,183211040.0,38748596.0,41731072.0,40006600.0,11162003.0,6036600.0,7981888.0
2025-04-28,64201836.0,135721600.0,25433130.0,29461312.0,43718780.0,11255420.0,4888400.0,8958646.0
2025-04-29,64904496.0,65291900.0,20815036.0,13230826.0,34586976.0,11353862.0,4776600.0,9058192.0
