date,000001.SZ,000002.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000011.SZ,000012.SZ
2025-01-21,11.319999694824219,6.820000171661377,7.25,7.099999904632568,2.5999999046325684,8.600000381469727,8.470000267028809,4.869999885559082
2025-01-22,11.079999923706055,6.980000019073486,6.980000019073486,6.940000057220459,2.549999952316284,8.460000038146973,8.3100004196167,4.860000133514404
2025-01-23,11.170000076293945,7.079999923706055,6.880000114440918,6.929999828338623,2.559999942779541,8.520000457763672,8.079999923706055,4.920000076293945
2025-01-24,11.220000267028809,7.210000038146973,6.739999771118164,6.829999923706055,2.5199999809265137,8.510000228881836,8.010000228881836,4.900000095367432
2025-01-27,11.380000114440918,7.21999979019165,6.710000038146973,6.909999847412109,2.5199999809265137,8.3100004196167,8.09000015258789,4.949999809265137
2025-02-05,11.329999923706055,6.880000114440918,6.5,6.900000095367432,2.5299999713897705,8.279999732971191,8.100000381469727,4.920000076293945
2025-02-06,11.300000190734863,6.920000076293945,6.650000095367432,6.940000057220459,2.5799999237060547,8.289999961853027,7.96999979019165,4.889999866485596
2025-02-07,11.3100004196167,7.010000228881836,6.800000190734863,6.860000133514404,2.6500000953674316,8.489999771118164,8.130000114440918,4.940000057220459
2025-02-10,11.359999656677246,7.269999980926514,6.909999847412109,6.860000133514404,2.7100000381469727,8.479999542236328,8.25,5.010000228881836
2025-02-11,11.369999885559082,7.21999979019165,7.019999980926514,6.690000057220459,2.7200000286102295,8.359999656677246,8.319999694824219,4.980000019073486
2025-02-12,11.34000015258789,7.130000114440918,6.909999847412109,6.590000152587891,2.7200000286102295,8.369999885559082,8.25,4.960000038146973
2025-02-13,11.399999618530273,7.699999809265137,7.070000171661377,6.679999828338623,2.740000009536743,8.680000305175781,8.329999923706055,4.989999771118164
2025-02-14,11.430000305175781,7.710000038146973,6.96999979019165,6.599999904632568,2.680000066757202,8.739999771118164,8.399999618530273,5.03000020980835
2025-02-17,11.550000190734863,7.619999885559082,7.0,6.550000190734863,2.700000047683716,8.789999961853027,8.520000457763672,4.989999771118164
2025-02-18,11.760000228881836,7.46999979019165,6.659999847412109,6.519999980926514,2.6700000762939453,8.800000190734863,8.279999732971191,4.960000038146973
2025-02-19,11.680000305175781,7.480000019073486,6.630000114440918,6.480000019073486,2.680000066757202,8.699999809265137,8.260000228881836,4.960000038146973
2025-02-20,11.649999618530273,7.489999771118164,6.5,6.550000190734863,2.869999885559082,8.65999984741211,8.25,4.929999828338623
2025-02-21,11.550000190734863,7.489999771118164,6.53000020980835,6.460000038146973,2.8499999046325684,8.680000305175781,8.210000038146973,4.920000076293945
2025-02-24,11.5600004196167,7.659999847412109,6.510000228881836,6.440000057220459,2.880000114440918,8.729999542236328,8.220000267028809,4.940000057220459
2025-02-25,11.460000038146973,7.670000076293945,6.380000114440918,6.429999828338623,2.8499999046325684,8.65999984741211,8.25,4.929999828338623
2025-02-26,11.470000267028809,7.699999809265137,6.400000095367432,6.440000057220459,2.9000000953674316,8.680000305175781,8.300000190734863,4.949999809265137
2025-02-27,11.460000038146973,7.739999771118164,6.570000171661377,6.420000076293945,2.869999885559082,8.699999809265137,8.390000343322754,4.940000057220459
2025-02-28,11.5,7.670000076293945,6.369999885559082,6.239999771118164,2.759999990463257,8.529999732971191,8.279999732971191,4.940000057220459
2025-03-03,11.449999809265137,7.75,6.329999923706055,6.28000020980835,2.7300000190734863,8.600000381469727,8.25,4.949999809265137
2025-03-04,11.4399995803833,7.53000020980835,6.400000095367432,6.320000171661377,2.7300000190734863,8.649999618530273,8.220000267028809,4.920000076293945
2025-03-05,11.479999542236328,7.420000076293945,6.329999923706055,6.300000190734863,2.75,8.579999923706055,8.100000381469727,4.900000095367432
2025-03-06,11.600000381469727,7.559999942779541,6.539999961853027,6.360000133514404,2.7899999618530273,8.619999885559082,8.140000343322754,4.920000076293945
2025-03-07,11.600000381469727,7.519999980926514,6.400000095367432,6.340000152587891,2.75,8.550000190734863,8.15999984741211,4.920000076293945
2025-03-10,11.550000190734863,7.440000057220459,6.329999923706055,6.320000171661377,2.759999990463257,8.5,8.170000076293945,4.900000095367432
2025-03-11,11.520000457763672,7.349999904632568,6.349999904632568,6.269999980926514,2.7300000190734863,8.390000343322754,8.130000114440918,4.880000114440918
2025-03-12,11.5600004196167,7.400000095367432,6.650000095367432,6.239999771118164,2.7899999618530273,8.550000190734863,8.319999694824219,4.900000095367432
2025-03-13,11.779999732971191,7.329999923706055,6.429999828338623,6.150000095367432,2.740000009536743,8.460000038146973,8.270000457763672,4.889999866485596
2025-03-14,11.819999694824219,7.369999885559082,6.460000038146973,6.170000076293945,2.7300000190734863,8.489999771118164,8.279999732971191,4.909999847412109
2025-03-17,11.460000038146973,7.539999961853027,6.550000190734863,6.320000171661377,2.7899999618530273,8.609999656677246,8.489999771118164,4.980000019073486
2025-03-18,11.479999542236328,7.489999771118164,6.539999961853027,6.329999923706055,2.7799999713897705,8.609999656677246,8.420000076293945,4.980000019073486
2025-03-19,11.460000038146973,7.429999828338623,6.449999809265137,6.309999942779541,2.759999990463257,8.529999732971191,8.420000076293945,4.960000038146973
2025-03-20,11.489999771118164,7.409999847412109,6.460000038146973,6.28000020980835,2.7699999809265137,8.510000228881836,8.4399995803833,4.989999771118164
2025-03-21,11.390000343322754,7.269999980926514,6.389999866485596,6.139999866485596,2.759999990463257,8.420000076293945,8.430000305175781,5.0
