factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.std_5,-0.04083138435734194,-2.3565891341098832,-0.0844061735020158,-3.8236116331186474,-0.0044559014037712594,0.44594594594594594,0.5,-0.0006443423942014938,0.0038174893660086052
