order_id,side,level_index,price,qty,placed_time,status
1098989123,BUY,-194,0.882,100,2026-05-11 13:00:03,placed
1098989125,BUY,-193,0.883,100,2026-05-11 13:00:03,placed
1098989126,BUY,-192,0.884,100,2026-05-11 13:00:03,placed
1098989128,BUY,-191,0.885,100,2026-05-11 13:00:03,placed
1098989535,BUY,-190,0.886,100,2026-05-11 13:00:42,placed
1098989559,BUY,-188,0.888,100,2026-05-11 13:00:51,placed
1098993830,BUY,-189,0.887,100,2026-05-11 13:19:06,placed
1099011444,BUY,-187,0.889,100,2026-05-11 14:10:00,placed
1099011484,BUY,-189,0.887,100,2026-05-11 14:10:03,placed
1099011723,BUY,-188,0.888,100,2026-05-11 14:10:27,placed
1082182526,BUY,-190,0.886,100,2026-05-12 09:15:04,placed
1082182529,BUY,-189,0.887,100,2026-05-12 09:15:04,placed
1082182753,BUY,-186,0.89,100,2026-05-12 09:15:12,placed
1082183899,BUY,-175,0.901,100,2026-05-12 09:17:27,placed
1082183900,BUY,-174,0.902,100,2026-05-12 09:17:27,placed
1082183901,BUY,-173,0.903,100,2026-05-12 09:17:27,placed
1082186658,BUY,-188,0.888,100,2026-05-12 09:25:05,placed
1082186659,BUY,-187,0.889,100,2026-05-12 09:25:06,placed
1082190461,BUY,-191,0.885,100,2026-05-12 09:30:24,placed
1082192400,BUY,-186,0.89,100,2026-05-12 09:31:17,placed
1082196181,BUY,-185,0.891,100,2026-05-12 09:35:46,placed
1082205976,BUY,-184,0.892,100,2026-05-12 09:57:52,placed
1082205980,BUY,-185,0.891,100,2026-05-12 09:57:53,placed
1082223907,BUY,-192,0.884,100,2026-05-12 11:05:49,placed
1082223939,BUY,-188,0.888,100,2026-05-12 11:06:03,placed
1082230303,BUY,-187,0.889,100,2026-05-12 13:00:09,placed
1082246841,BUY,-186,0.89,100,2026-05-12 14:24:22,placed
1082246855,BUY,-187,0.889,100,2026-05-12 14:24:25,placed
1082252331,BUY,-185,0.891,100,2026-05-12 14:42:19,placed
1082259101,BUY,-184,0.892,100,2026-05-12 14:53:29,placed
1082263900,BUY,-183,0.893,100,2026-05-12 14:57:01,placed
1099162369,BUY,-187,0.889,100,2026-05-13 09:15:01,placed
1099162370,BUY,-186,0.89,100,2026-05-13 09:15:02,placed
1099162371,BUY,-185,0.891,100,2026-05-13 09:15:02,placed
1099162374,BUY,-184,0.892,100,2026-05-13 09:15:02,placed
1099162715,BUY,-189,0.887,100,2026-05-13 09:15:10,placed
1099162716,BUY,-188,0.888,100,2026-05-13 09:15:10,placed
1099166519,BUY,-190,0.886,100,2026-05-13 09:18:55,placed
1099166609,BUY,-191,0.885,100,2026-05-13 09:19:49,placed
1099171547,BUY,-186,0.89,100,2026-05-13 09:30:07,placed
1099188065,BUY,-187,0.889,100,2026-05-13 09:46:08,placed
1090561132,BUY,-192,0.884,100,2026-05-13 11:01:13,placed
1090563846,BUY,-193,0.883,100,2026-05-13 11:29:53,placed
1090568355,BUY,-194,0.882,100,2026-05-13 13:26:02,placed
1090572065,BUY,-190,0.886,100,2026-05-13 14:02:56,placed
1090572181,BUY,-189,0.887,100,2026-05-13 14:04:20,placed
1098955941,BUY,-192,0.884,100,2026-05-14 09:15:06,placed
1098955943,BUY,-191,0.885,100,2026-05-14 09:15:06,placed
1098956034,BUY,-193,0.883,100,2026-05-14 09:15:14,placed
1098957505,BUY,-194,0.882,100,2026-05-14 09:19:17,placed
1098957516,BUY,-195,0.881,100,2026-05-14 09:19:26,placed
1098957928,BUY,-196,0.88,100,2026-05-14 09:23:14,placed
1098958186,BUY,-197,0.879,100,2026-05-14 09:24:35,placed
1098958662,BUY,-198,0.878,100,2026-05-14 09:25:02,placed
1098964254,BUY,-199,0.877,100,2026-05-14 09:30:52,placed
1098965761,BUY,-200,0.876,100,2026-05-14 09:31:42,placed
1098968204,BUY,-196,0.88,100,2026-05-14 09:33:30,placed
1098971033,BUY,-195,0.881,100,2026-05-14 09:36:02,placed
1098991948,BUY,-201,0.875,100,2026-05-14 10:23:18,placed
1098996914,BUY,-197,0.879,100,2026-05-14 10:44:36,placed
1098999269,BUY,-196,0.88,100,2026-05-14 10:58:15,placed
1099000188,BUY,-195,0.881,100,2026-05-14 11:02:12,placed
1099000424,BUY,-194,0.882,100,2026-05-14 11:03:12,placed
1099000542,BUY,-193,0.883,100,2026-05-14 11:04:03,placed
1099001516,BUY,-192,0.884,100,2026-05-14 11:08:51,placed
1099001521,BUY,-193,0.883,100,2026-05-14 11:08:54,placed
1099002722,BUY,-194,0.882,100,2026-05-14 11:16:03,placed
1099017760,BUY,-195,0.881,100,2026-05-14 13:49:18,placed
1099017882,BUY,-194,0.882,100,2026-05-14 13:49:57,placed
1099038781,BUY,-197,0.879,100,2026-05-14 14:46:54,placed
1099045132,BUY,-196,0.88,100,2026-05-14 14:54:22,placed
1082218944,BUY,-194,0.882,100,2026-05-15 09:25:07,placed
1082218947,BUY,-193,0.883,100,2026-05-15 09:25:07,placed
1082218948,BUY,-192,0.884,100,2026-05-15 09:25:07,placed
1082218949,BUY,-191,0.885,100,2026-05-15 09:25:07,placed
1082221777,BUY,-190,0.886,100,2026-05-15 09:30:06,placed
1082224312,BUY,-189,0.887,100,2026-05-15 09:30:36,placed
1082225307,BUY,-188,0.888,100,2026-05-15 09:30:55,placed
1082227737,BUY,-187,0.889,100,2026-05-15 09:32:29,placed
1082227778,BUY,-188,0.888,100,2026-05-15 09:32:33,placed
1082228307,BUY,-186,0.89,100,2026-05-15 09:33:12,placed
1082234994,BUY,-188,0.888,100,2026-05-15 09:47:25,placed
1082237208,BUY,-187,0.889,100,2026-05-15 09:52:01,placed
1082239612,BUY,-188,0.888,100,2026-05-15 10:01:13,placed
1082243025,BUY,-189,0.887,100,2026-05-15 10:21:49,placed
1082253105,BUY,-188,0.888,100,2026-05-15 13:08:16,placed
1082253122,BUY,-189,0.887,100,2026-05-15 13:08:19,placed
1082253176,BUY,-187,0.889,100,2026-05-15 13:08:52,placed
1082256282,BUY,-188,0.888,100,2026-05-15 13:34:55,placed
1082256847,BUY,-187,0.889,100,2026-05-15 13:40:17,placed
1082257308,BUY,-186,0.89,100,2026-05-15 13:43:55,placed
1082257335,BUY,-185,0.891,100,2026-05-15 13:44:17,placed
1082257636,BUY,-184,0.892,100,2026-05-15 13:46:58,placed
1082257640,BUY,-185,0.891,100,2026-05-15 13:47:02,placed
1082257719,BUY,-183,0.893,100,2026-05-15 13:48:08,placed
1082257763,BUY,-182,0.894,100,2026-05-15 13:48:23,placed
1082257795,BUY,-181,0.895,100,2026-05-15 13:48:56,placed
1082257821,BUY,-180,0.896,100,2026-05-15 13:49:11,placed
1082258102,BUY,-183,0.893,100,2026-05-15 13:52:29,placed
1082258507,BUY,-184,0.892,100,2026-05-15 13:57:41,placed
1082258514,BUY,-183,0.893,100,2026-05-15 13:57:50,placed
1082258758,BUY,-182,0.894,100,2026-05-15 14:00:05,placed
1082258827,BUY,-181,0.895,100,2026-05-15 14:00:14,placed
1082259137,BUY,-182,0.894,100,2026-05-15 14:01:56,placed
1082259179,BUY,-181,0.895,100,2026-05-15 14:02:11,placed
1082259225,BUY,-180,0.896,100,2026-05-15 14:02:44,placed
1082259956,BUY,-183,0.893,100,2026-05-15 14:07:38,placed
1082259985,BUY,-182,0.894,100,2026-05-15 14:07:44,placed
1082260281,BUY,-181,0.895,100,2026-05-15 14:08:41,placed
1082261870,BUY,-182,0.894,100,2026-05-15 14:15:56,placed
1082265269,BUY,-181,0.895,100,2026-05-15 14:31:11,placed
1082265291,BUY,-182,0.894,100,2026-05-15 14:31:14,placed
1082267135,BUY,-181,0.895,100,2026-05-15 14:38:56,placed
1082267162,BUY,-180,0.896,100,2026-05-15 14:39:08,placed
1082270370,BUY,-185,0.891,100,2026-05-15 14:47:35,placed
1082272826,BUY,-184,0.892,100,2026-05-15 14:50:50,placed
