date,code
20241225,603020.SH
20241225,605162.SH
20241225,603703.SH
20241225,601512.SH
20241225,605500.SH
20241225,600479.SH
20241225,600644.SH
20241225,600488.SH
20241225,601177.SH
20241225,600903.SH
20241225,600084.SH
20241225,605189.SH
20241225,600237.SH
20241225,603065.SH
20241225,600731.SH
20241225,603636.SH
20241225,603808.SH
20241225,603687.SH
20241225,000036.SZ
20241225,002412.SZ
20241225,001299.SZ
20241225,002365.SZ
20241225,002469.SZ
20241225,002248.SZ
20241225,002333.SZ
20241225,002208.SZ
20241226,603020.SH
20241226,603660.SH
20241226,605162.SH
20241226,601512.SH
20241226,605500.SH
20241226,600479.SH
20241226,601339.SH
20241226,600488.SH
20241226,601177.SH
20241226,600903.SH
20241226,600084.SH
20241226,603387.SH
20241226,605189.SH
20241226,600237.SH
20241226,603065.SH
20241226,600731.SH
20241226,603687.SH
20241226,002356.SZ
20241226,002412.SZ
20241226,000803.SZ
20241226,001299.SZ
20241226,002365.SZ
20241226,002469.SZ
20241226,002104.SZ
20241226,002248.SZ
20241226,002208.SZ
20241227,603020.SH
20241227,603660.SH
20241227,601512.SH
20241227,605500.SH
20241227,600479.SH
20241227,605300.SH
20241227,601177.SH
20241227,600683.SH
20241227,603212.SH
20241227,605189.SH
20241227,600237.SH
20241227,603901.SH
20241227,603065.SH
20241227,603687.SH
20241227,002095.SZ
20241227,002412.SZ
20241227,000712.SZ
20241227,000803.SZ
20241227,002365.SZ
20241227,002469.SZ
20241227,002104.SZ
20241227,002846.SZ
20241227,002293.SZ
20241227,002248.SZ
20241227,003025.SZ
20241227,002208.SZ
20241230,603020.SH
20241230,605500.SH
20241230,600189.SH
20241230,605300.SH
20241230,603058.SH
20241230,601177.SH
20241230,600628.SH
20241230,600683.SH
20241230,605189.SH
20241230,600539.SH
20241230,600237.SH
20241230,603065.SH
20241230,603687.SH
20241230,002394.SZ
20241230,001300.SZ
20241230,002399.SZ
20241230,002029.SZ
20241230,000701.SZ
20241230,002095.SZ
20241230,002412.SZ
20241230,000803.SZ
20241230,002469.SZ
20241230,002987.SZ
20241230,002248.SZ
20241230,002208.SZ
20241230,002301.SZ
20241231,603020.SH
20241231,603058.SH
20241231,601177.SH
20241231,600587.SH
20241231,600382.SH
20241231,600716.SH
20241231,605189.SH
20241231,600787.SH
20241231,600658.SH
20241231,600237.SH
20241231,603065.SH
20241231,603687.SH
20241231,002394.SZ
20241231,002399.SZ
20241231,002029.SZ
20241231,000701.SZ
20241231,002095.SZ
20241231,002412.SZ
20241231,000803.SZ
20241231,002469.SZ
20241231,002987.SZ
20241231,002208.SZ
20241231,000567.SZ
20241231,000948.SZ
20241231,002301.SZ
20241231,002889.SZ
20250102,603020.SH
20250102,600718.SH
20250102,603058.SH
20250102,600215.SH
20250102,601177.SH
20250102,600587.SH
20250102,600382.SH
20250102,605189.SH
20250102,600658.SH
20250102,600237.SH
20250102,603065.SH
20250102,002394.SZ
20250102,002399.SZ
20250102,002571.SZ
20250102,000753.SZ
20250102,000701.SZ
20250102,002095.SZ
20250102,002469.SZ
20250102,002987.SZ
20250102,002248.SZ
20250102,002111.SZ
20250102,002559.SZ
20250102,002208.SZ
20250102,000948.SZ
20250102,002724.SZ
20250102,002301.SZ
20250103,600643.SH
20250103,600906.SH
20250103,600718.SH
20250103,600106.SH
20250103,605018.SH
20250103,600610.SH
20250103,603058.SH
20250103,600215.SH
20250103,601177.SH
20250103,600587.SH
20250103,603511.SH
20250103,600539.SH
20250103,600658.SH
20250103,600237.SH
20250103,603065.SH
20250103,000676.SZ
20250103,002537.SZ
20250103,002394.SZ
20250103,002399.SZ
20250103,001236.SZ
20250103,002238.SZ
20250103,002590.SZ
20250103,002248.SZ
20250103,002559.SZ
20250103,002208.SZ
20250103,002579.SZ
20250106,600643.SH
20250106,601999.SH
20250106,600718.SH
20250106,600106.SH
20250106,600551.SH
20250106,603058.SH
20250106,600728.SH
20250106,603278.SH
20250106,603511.SH
20250106,600658.SH
20250106,603002.SH
20250106,603065.SH
20250106,603528.SH
20250106,603189.SH
20250106,000676.SZ
20250106,002394.SZ
20250106,002399.SZ
20250106,001236.SZ
20250106,002238.SZ
20250106,002987.SZ
20250106,002186.SZ
20250106,002248.SZ
20250106,002559.SZ
20250106,002208.SZ
20250106,002526.SZ
20250106,002579.SZ
20250107,601999.SH
20250107,600906.SH
20250107,600718.SH
20250107,600266.SH
20250107,600106.SH
20250107,600551.SH
20250107,603058.SH
20250107,600587.SH
20250107,603998.SH
20250107,600728.SH
20250107,603278.SH
20250107,603511.SH
20250107,600229.SH
20250107,600539.SH
20250107,600658.SH
20250107,600917.SH
20250107,603669.SH
20250107,002394.SZ
20250107,002399.SZ
20250107,002153.SZ
20250107,002238.SZ
20250107,000990.SZ
20250107,002962.SZ
20250107,002987.SZ
20250107,002186.SZ
20250107,002208.SZ
20250108,600258.SH
20250108,601999.SH
20250108,600718.SH
20250108,600266.SH
20250108,600106.SH
20250108,605018.SH
20250108,600551.SH
20250108,603058.SH
20250108,600587.SH
20250108,603998.SH
20250108,600728.SH
20250108,603511.SH
20250108,600229.SH
20250108,600917.SH
20250108,603669.SH
20250108,603687.SH
20250108,002537.SZ
20250108,000420.SZ
20250108,002394.SZ
20250108,002399.SZ
20250108,002153.SZ
20250108,002238.SZ
20250108,000990.SZ
20250108,002962.SZ
20250108,002987.SZ
20250108,002208.SZ
20250109,600433.SH
20250109,600258.SH
20250109,605055.SH
20250109,603079.SH
20250109,601999.SH
20250109,600718.SH
20250109,600266.SH
20250109,600376.SH
20250109,605018.SH
20250109,600551.SH
20250109,600651.SH
20250109,603088.SH
20250109,603303.SH
20250109,600728.SH
20250109,603511.SH
20250109,600229.SH
20250109,603669.SH
20250109,603687.SH
20250109,000420.SZ
20250109,002394.SZ
20250109,002399.SZ
20250109,002153.SZ
20250109,000523.SZ
20250109,002962.SZ
20250109,002286.SZ
20250109,002208.SZ
20250110,600258.SH
20250110,603079.SH
20250110,603866.SH
20250110,601999.SH
20250110,600797.SH
20250110,600266.SH
20250110,600376.SH
20250110,605018.SH
20250110,600551.SH
20250110,600651.SH
20250110,603511.SH
20250110,600229.SH
20250110,600300.SH
20250110,600429.SH
20250110,600859.SH
20250110,600597.SH
20250110,603687.SH
20250110,000420.SZ
20250110,002394.SZ
20250110,002399.SZ
20250110,003012.SZ
20250110,000523.SZ
20250110,002962.SZ
20250110,002987.SZ
20250110,002561.SZ
20250110,002208.SZ
20250113,600433.SH
20250113,600258.SH
20250113,600979.SH
20250113,603969.SH
20250113,603079.SH
20250113,603866.SH
20250113,601999.SH
20250113,600933.SH
20250113,600797.SH
20250113,605018.SH
20250113,600616.SH
20250113,600651.SH
20250113,603303.SH
20250113,603511.SH
20250113,600229.SH
20250113,600300.SH
20250113,600859.SH
20250113,600838.SH
20250113,002394.SZ
20250113,000523.SZ
20250113,000712.SZ
20250113,002962.SZ
20250113,002987.SZ
20250113,002561.SZ
20250113,002818.SZ
20250113,000813.SZ
20250114,600738.SH
20250114,605388.SH
20250114,603866.SH
20250114,601999.SH
20250114,600933.SH
20250114,600797.SH
20250114,600376.SH
20250114,600616.SH
20250114,600651.SH
20250114,603998.SH
20250114,600163.SH
20250114,600300.SH
20250114,600658.SH
20250114,603587.SH
20250114,600684.SH
20250114,600859.SH
20250114,600589.SH
20250114,600838.SH
20250114,002394.SZ
20250114,000759.SZ
20250114,003012.SZ
20250114,000525.SZ
20250114,002962.SZ
20250114,002286.SZ
20250114,002277.SZ
20250114,000813.SZ
20250115,600738.SH
20250115,605388.SH
20250115,601512.SH
20250115,601566.SH
20250115,601999.SH
20250115,600933.SH
20250115,600797.SH
20250115,600376.SH
20250115,600616.SH
20250115,600505.SH
20250115,600651.SH
20250115,603998.SH
20250115,600573.SH
20250115,600163.SH
20250115,603587.SH
20250115,600589.SH
20250115,600838.SH
20250115,600679.SH
20250115,000759.SZ
20250115,003012.SZ
20250115,000525.SZ
20250115,002962.SZ
20250115,000532.SZ
20250115,002286.SZ
20250115,002867.SZ
20250115,002277.SZ
20250116,600880.SH
20250116,600982.SH
20250116,605388.SH
20250116,601512.SH
20250116,601566.SH
20250116,600376.SH
20250116,600616.SH
20250116,603998.SH
20250116,603107.SH
20250116,600573.SH
20250116,600163.SH
20250116,603587.SH
20250116,600626.SH
20250116,600589.SH
20250116,600838.SH
20250116,600679.SH
20250116,000759.SZ
20250116,002953.SZ
