order_id,side,level_index,price,qty,placed_time,status
1090538241,BUY,-94,0.912,100,2026-04-08 09:40:51,placed
1090538242,BUY,-93,0.913,100,2026-04-08 09:40:51,placed
1090538243,BUY,-92,0.914,100,2026-04-08 09:40:51,placed
1090538244,BUY,-91,0.915,100,2026-04-08 09:40:51,placed
1090538245,BUY,-90,0.916,100,2026-04-08 09:40:51,placed
1090538369,BUY,-95,0.911,100,2026-04-08 09:40:58,placed
1090538402,BUY,-96,0.91,100,2026-04-08 09:41:07,placed
1090538649,BUY,-97,0.909,100,2026-04-08 09:41:49,placed
1090538665,BUY,-98,0.908,100,2026-04-08 09:41:52,placed
1090539155,BUY,-99,0.907,100,2026-04-08 09:42:46,placed
1090539518,BUY,-94,0.912,100,2026-04-08 09:43:13,placed
1090540154,BUY,-93,0.913,100,2026-04-08 09:44:40,placed
1090540173,BUY,-92,0.914,100,2026-04-08 09:44:43,placed
1090540234,BUY,-91,0.915,100,2026-04-08 09:44:55,placed
1090540515,BUY,-92,0.914,100,2026-04-08 09:45:31,placed
1090540606,BUY,-91,0.915,100,2026-04-08 09:45:46,placed
1090541117,BUY,-93,0.913,100,2026-04-08 09:47:10,placed
1090541230,BUY,-92,0.914,100,2026-04-08 09:47:34,placed
1090541495,BUY,-94,0.912,100,2026-04-08 09:48:22,placed
1090541744,BUY,-93,0.913,100,2026-04-08 09:49:01,placed
1090542631,BUY,-100,0.906,100,2026-04-08 09:50:40,placed
1090543853,BUY,-98,0.908,100,2026-04-08 09:54:38,placed
1090547473,BUY,-97,0.909,100,2026-04-08 10:02:48,placed
1090547508,BUY,-96,0.91,100,2026-04-08 10:02:56,placed
1090547529,BUY,-95,0.911,100,2026-04-08 10:02:59,placed
1090547619,BUY,-99,0.907,100,2026-04-08 10:03:12,placed
1090547682,BUY,-98,0.908,100,2026-04-08 10:03:22,placed
1090548380,BUY,-97,0.909,100,2026-04-08 10:04:48,placed
1090551516,BUY,-98,0.908,100,2026-04-08 10:17:52,placed
1090551517,BUY,-97,0.909,100,2026-04-08 10:17:52,placed
1090551518,BUY,-96,0.91,100,2026-04-08 10:17:52,placed
1090551646,BUY,-95,0.911,100,2026-04-08 10:18:16,placed
1090552348,BUY,-94,0.912,100,2026-04-08 10:21:05,placed
1090552357,BUY,-95,0.911,100,2026-04-08 10:21:08,placed
1090552949,BUY,-93,0.913,100,2026-04-08 10:23:24,placed
1090552982,BUY,-92,0.914,100,2026-04-08 10:23:31,placed
1090552983,BUY,-91,0.915,100,2026-04-08 10:23:31,placed
1090553111,BUY,-90,0.916,100,2026-04-08 10:24:06,placed
1090553116,BUY,-89,0.917,100,2026-04-08 10:24:07,placed
1090553871,BUY,-95,0.911,100,2026-04-08 10:27:52,placed
1090554229,BUY,-96,0.91,100,2026-04-08 10:29:25,placed
1090554360,BUY,-95,0.911,100,2026-04-08 10:30:04,placed
1090554397,BUY,-94,0.912,100,2026-04-08 10:30:10,placed
1090555013,BUY,-95,0.911,100,2026-04-08 10:32:31,placed
1090555747,BUY,-94,0.912,100,2026-04-08 10:36:04,placed
1090555765,BUY,-95,0.911,100,2026-04-08 10:36:07,placed
1090555900,BUY,-93,0.913,100,2026-04-08 10:36:34,placed
1090556582,BUY,-92,0.914,100,2026-04-08 10:40:13,placed
1090556598,BUY,-93,0.913,100,2026-04-08 10:40:16,placed
1090556651,BUY,-91,0.915,100,2026-04-08 10:40:37,placed
1090556898,BUY,-92,0.914,100,2026-04-08 10:42:04,placed
1090557616,BUY,-93,0.913,100,2026-04-08 10:46:01,placed
1090557992,BUY,-94,0.912,100,2026-04-08 10:47:49,placed
1090558671,BUY,-93,0.913,100,2026-04-08 10:50:37,placed
1090558962,BUY,-92,0.914,100,2026-04-08 10:51:46,placed
1090559013,BUY,-91,0.915,100,2026-04-08 10:52:01,placed
1090559073,BUY,-90,0.916,100,2026-04-08 10:52:07,placed
1090559230,BUY,-88,0.918,100,2026-04-08 10:52:37,placed
1090559405,BUY,-89,0.917,100,2026-04-08 10:53:10,placed
1090559732,BUY,-90,0.916,100,2026-04-08 10:54:28,placed
1090560111,BUY,-89,0.917,100,2026-04-08 10:55:52,placed
1090560128,BUY,-87,0.919,100,2026-04-08 10:55:58,placed
1090560147,BUY,-88,0.918,100,2026-04-08 10:56:04,placed
1090560264,BUY,-87,0.919,100,2026-04-08 10:56:22,placed
1090560265,BUY,-86,0.92,100,2026-04-08 10:56:22,placed
1090560275,BUY,-85,0.921,100,2026-04-08 10:56:25,placed
1090560316,BUY,-84,0.922,100,2026-04-08 10:56:37,placed
1090560327,BUY,-85,0.921,100,2026-04-08 10:56:40,placed
1090560336,BUY,-83,0.923,100,2026-04-08 10:56:43,placed
1090560346,BUY,-84,0.922,100,2026-04-08 10:56:46,placed
1090560620,BUY,-86,0.92,100,2026-04-08 10:58:04,placed
1090560671,BUY,-85,0.921,100,2026-04-08 10:58:10,placed
1090560684,BUY,-84,0.922,100,2026-04-08 10:58:13,placed
1090560685,BUY,-83,0.923,100,2026-04-08 10:58:13,placed
1090560721,BUY,-84,0.922,100,2026-04-08 10:58:25,placed
1090560945,BUY,-87,0.919,100,2026-04-08 10:59:28,placed
1090561426,BUY,-88,0.918,100,2026-04-08 11:01:22,placed
1090561567,BUY,-87,0.919,100,2026-04-08 11:02:04,placed
1090561979,BUY,-86,0.92,100,2026-04-08 11:03:31,placed
1090562947,BUY,-85,0.921,100,2026-04-08 11:08:13,placed
1090562954,BUY,-86,0.92,100,2026-04-08 11:08:16,placed
1090562991,BUY,-84,0.922,100,2026-04-08 11:08:31,placed
