date,code
20241107,601827.SH
20241107,600325.SH
20241107,600351.SH
20241107,601199.SH
20241107,600267.SH
20241107,601500.SH
20241107,603456.SH
20241107,600395.SH
20241107,600488.SH
20241107,601789.SH
20241107,600210.SH
20241107,002121.SZ
20241107,000570.SZ
20241107,002392.SZ
20241107,002400.SZ
20241107,000721.SZ
20241107,000557.SZ
20241107,002510.SZ
20241107,002374.SZ
20241107,000507.SZ
20241107,000716.SZ
20241107,002204.SZ
20241107,001914.SZ
20241107,002547.SZ
20241107,000652.SZ
20241107,000597.SZ
20241108,600288.SH
20241108,601033.SH
20241108,603222.SH
20241108,600351.SH
20241108,600266.SH
20241108,600267.SH
20241108,600133.SH
20241108,605006.SH
20241108,603390.SH
20241108,600210.SH
20241108,600654.SH
20241108,600292.SH
20241108,603707.SH
20241108,603070.SH
20241108,002132.SZ
20241108,002121.SZ
20241108,000159.SZ
20241108,000557.SZ
20241108,002510.SZ
20241108,000601.SZ
20241108,000507.SZ
20241108,002204.SZ
20241108,002075.SZ
20241108,001914.SZ
20241108,002547.SZ
20241108,002443.SZ
20241111,600693.SH
20241111,601566.SH
20241111,600267.SH
20241111,603390.SH
20241111,600395.SH
20241111,603277.SH
20241111,600716.SH
20241111,601886.SH
20241111,605189.SH
20241111,600821.SH
20241111,600006.SH
20241111,600815.SH
20241111,603363.SH
20241111,600654.SH
20241111,603707.SH
20241111,603070.SH
20241111,002132.SZ
20241111,002631.SZ
20241111,002141.SZ
20241111,000159.SZ
20241111,002440.SZ
20241111,002416.SZ
20241111,002298.SZ
20241111,002075.SZ
20241111,001376.SZ
20241111,002327.SZ
20241112,600232.SH
20241112,601566.SH
20241112,603390.SH
20241112,603277.SH
20241112,603162.SH
20241112,600969.SH
20241112,601886.SH
20241112,605189.SH
20241112,600757.SH
20241112,600006.SH
20241112,600538.SH
20241112,603587.SH
20241112,603363.SH
20241112,603808.SH
20241112,600463.SH
20241112,603070.SH
20241112,002563.SZ
