factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.price_volume_corr_30,-0.025844684263622467,-2.2141017726834424,-0.062145807196463336,-3.9048610965872093,-0.004631160499422672,0.3333333333333333,0.75,-0.0003980591714591196,0.004177183236768588
