factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.ret_240,-0.01492402300600958,-0.8844096357143838,-0.026265835354160282,-1.2721381792484492,-0.0009829043276099307,0.5217391304347826,0.75,-0.000860460402253715,8.658093250174714e-05
