factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.volume_std_20,-0.025645602046271213,-2.484162679374349,-0.06613803092626377,-6.39364363985484,-0.004170102964361451,0.352112676056338,1.0,0.001194530165837216,0.005322559472126344
