date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.0
2024-11-12,1000000.0
2024-11-13,1000000.0
2024-11-14,1000000.0
2024-11-15,1000000.0
2024-11-18,1000000.000000005
2024-11-19,1008862.391537553
2024-11-20,1033582.7619264107
2024-11-21,1034068.1472091627
2024-11-22,1009340.7753378483
2024-11-25,1021286.0837684444
2024-11-26,1007209.2136411692
2024-11-27,1012815.8351675776
2024-11-28,1019603.9701968543
2024-11-29,1031753.400242032
2024-12-02,1054362.2860683175
2024-12-03,1060936.6054601138
2024-12-04,1046144.9877310582
2024-12-05,1059582.416679887
2024-12-06,1074170.0182475878
2024-12-09,1072798.6459217193
2024-12-10,1076122.1446548316
2024-12-11,1090736.223684126
2024-12-12,1101693.4896293797
2024-12-13,1081628.654922017
2024-12-16,1080332.4356946035
2024-12-17,1032554.5260887974
2024-12-18,1034762.1432733753
2024-12-19,1021696.6957593985
2024-12-20,1020777.3733666139
2024-12-23,975162.6259328013
2024-12-24,991561.5345714138
2024-12-25,975570.0548808355
2024-12-26,986332.6805610696
2024-12-27,989023.5463565293
2024-12-30,978090.0486493987
2024-12-31,959103.4449614222
2025-01-02,940465.5818378682
2025-01-03,913662.4409872969
2025-01-06,907875.8646355062
2025-01-07,910527.5855294009
2025-01-08,912215.082523642
2025-01-09,904915.2561994283
2025-01-10,877968.233478066
2025-01-13,872505.7753561614
2025-01-14,913720.4265773342
2025-01-15,913582.2349408551
2025-01-16,919745.9193553755
2025-01-17,915813.027184371
2025-01-20,921812.813067403
2025-01-21,919465.1633682059
2025-01-22,909872.0570452483
2025-01-23,907595.9016807245
2025-01-24,913226.0741684925
2025-01-27,909913.6712217036
2025-02-05,908484.3617768451
2025-02-06,925053.7551104657
2025-02-07,938073.4066674474
2025-02-10,956032.0013753249
2025-02-11,957548.0338131185
2025-02-12,968763.1565861241
2025-02-13,967967.7829421299
2025-02-14,969784.6736449859
2025-02-17,983091.9328832033
2025-02-18,959074.2810401099
2025-02-19,975538.1497808299
