remove_time,reason,entry_id,level_index,buy_price,qty,buy_time,buy_date,buy_order_id,buy_trade_id,sell_order_id,sell_status,sell_price,sell_level
2026-04-01 13:31:14,1775021129054092_48,-64,1.012,100,1099020063,filled,1.013,-63,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:31:17,filled状态清理,1775021075065188_40,-61,1.015,100,2026-04-01 13:24:35,2026-04-01,1099017973,,1099019947,filled,1.016,-60
2026-04-01 13:31:17,1775021075065188_40,-61,1.015,100,1099019947,filled,1.016,-60,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:31:20,filled状态清理,1775021471181570_75,-63,1.013,100,2026-04-01 13:31:11,2026-04-01,1099020077,,1099020100,filled,1.014,-62
2026-04-01 13:31:20,filled状态清理,1775021471211524_76,-62,1.014,100,2026-04-01 13:31:11,2026-04-01,1099020078,,1099020099,filled,1.015,-61
2026-04-01 13:31:20,1775021471181570_75,-63,1.013,100,1099020100,filled,1.014,-62,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:31:20,1775021471211524_76,-62,1.014,100,1099020099,filled,1.015,-61,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:31:56,filled状态清理,1775021471151011_74,-64,1.012,100,2026-04-01 13:31:11,2026-04-01,1099020076,,1099020285,filled,1.013,-63
2026-04-01 13:31:56,1775021471151011_74,-64,1.012,100,1099020285,filled,1.013,-63,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:32:11,filled状态清理,1775021477131027_77,-63,1.013,100,2026-04-01 13:31:17,2026-04-01,1099020111,,1099020253,filled,1.014,-62
2026-04-01 13:32:11,1775021477131027_77,-63,1.013,100,1099020253,filled,1.014,-62,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:32:14,filled状态清理,1775021477162606_78,-62,1.014,100,2026-04-01 13:31:17,2026-04-01,1099020113,,1099020208,filled,1.015,-61
2026-04-01 13:32:14,1775021477162606_78,-62,1.014,100,1099020208,filled,1.015,-61,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:33:17,filled状态清理,1775021513125988_80,-68,1.008,100,2026-04-01 13:31:53,2026-04-01,1099020299,,1099020663,filled,1.009,-67
2026-04-01 13:33:17,1775021513125988_80,-68,1.008,100,1099020663,filled,1.009,-67,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:33:44,filled状态清理,1775021606234531_90,-75,1.001,100,2026-04-01 13:33:26,2026-04-01,1099020723,,1099020752,filled,1.002,-74
2026-04-01 13:33:44,1775021606234531_90,-75,1.001,100,1099020752,filled,1.002,-74,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:33:47,filled状态清理,1775021606268167_91,-74,1.002,100,2026-04-01 13:33:26,2026-04-01,1099020724,,1099020740,filled,1.003,-73
2026-04-01 13:33:47,1775021606268167_91,-74,1.002,100,1099020740,filled,1.003,-73,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:34:20,filled状态清理,1775021621110545_94,-75,1.001,100,2026-04-01 13:33:41,2026-04-01,1099020776,,1099020890,filled,1.002,-74
2026-04-01 13:34:20,filled状态清理,1775021624208657_95,-74,1.002,100,2026-04-01 13:33:44,2026-04-01,1099020786,,1099020872,filled,1.003,-73
2026-04-01 13:34:20,1775021624208657_95,-74,1.002,100,1099020872,filled,1.003,-73,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:34:20,1775021621110545_94,-75,1.001,100,1099020890,filled,1.002,-74,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:34:26,filled状态清理,1775021630147786_96,-73,1.003,100,2026-04-01 13:33:50,2026-04-01,1099020805,,1099020847,filled,1.004,-72
2026-04-01 13:34:26,1775021630147786_96,-73,1.003,100,1099020847,filled,1.004,-72,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:34:35,filled状态清理,1775021585157606_86,-71,1.005,100,2026-04-01 13:33:05,2026-04-01,1099020635,,1099020704,filled,1.006,-70
2026-04-01 13:34:35,filled状态清理,1775021594168955_87,-72,1.004,100,2026-04-01 13:33:14,2026-04-01,1099020682,,1099020710,filled,1.005,-71
2026-04-01 13:34:35,1775021585157606_86,-71,1.005,100,1099020704,filled,1.006,-70,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:34:35,1775021594168955_87,-72,1.004,100,1099020710,filled,1.005,-71,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:34:47,filled状态清理,1775021579120812_84,-70,1.006,100,2026-04-01 13:32:59,2026-04-01,1099020596,,1099020703,filled,1.007,-69
2026-04-01 13:34:47,filled状态清理,1775021678137502_101,-71,1.005,100,2026-04-01 13:34:38,2026-04-01,1099020971,,1099020981,filled,1.006,-70
2026-04-01 13:34:47,1775021678137502_101,-71,1.005,100,1099020981,filled,1.006,-70,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:34:47,1775021579120812_84,-70,1.006,100,1099020703,filled,1.007,-69,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:35:02,filled状态清理,1775021579150839_85,-69,1.007,100,2026-04-01 13:32:59,2026-04-01,1099020597,,1099020693,filled,1.008,-68
2026-04-01 13:35:02,1775021579150839_85,-69,1.007,100,1099020693,filled,1.008,-68,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:35:11,filled状态清理,1775021699204140_102,-70,1.006,100,2026-04-01 13:34:59,2026-04-01,1099021057,,1099021073,filled,1.007,-69
2026-04-01 13:35:11,1775021699204140_102,-70,1.006,100,1099021073,filled,1.007,-69,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:35:41,filled状态清理,1775021657206129_98,-74,1.002,100,2026-04-01 13:34:17,2026-04-01,1099020907,,1099021238,filled,1.003,-73
2026-04-01 13:35:41,filled状态清理,1775021663136466_99,-73,1.003,100,2026-04-01 13:34:23,2026-04-01,1099020922,,1099021211,filled,1.004,-72
2026-04-01 13:35:41,1775021663136466_99,-73,1.003,100,1099021211,filled,1.004,-72,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:35:41,1775021657206129_98,-74,1.002,100,1099021238,filled,1.003,-73,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:35:59,filled状态清理,1775021738162150_107,-73,1.003,100,2026-04-01 13:35:38,2026-04-01,1099021251,,1099021293,filled,1.004,-72
2026-04-01 13:35:59,1775021738162150_107,-73,1.003,100,1099021293,filled,1.004,-72,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:36:05,filled状态清理,1775021672138040_100,-72,1.004,100,2026-04-01 13:34:32,2026-04-01,1099020946,,1099021200,filled,1.005,-71
2026-04-01 13:36:05,1775021672138040_100,-72,1.004,100,1099021200,filled,1.005,-71,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:36:14,filled状态清理,1775021708185007_104,-71,1.005,100,2026-04-01 13:35:08,2026-04-01,1099021107,,1099021189,filled,1.006,-70
2026-04-01 13:36:14,1775021708185007_104,-71,1.005,100,1099021189,filled,1.006,-70,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:36:20,filled状态清理,1775021708218052_105,-70,1.006,100,2026-04-01 13:35:08,2026-04-01,1099021108,,1099021129,filled,1.007,-69
2026-04-01 13:36:20,1775021708218052_105,-70,1.006,100,1099021129,filled,1.007,-69,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:36:23,filled状态清理,1775021771105643_110,-71,1.005,100,2026-04-01 13:36:11,2026-04-01,1099021374,,1099021401,filled,1.006,-70
2026-04-01 13:36:23,1775021771105643_110,-71,1.005,100,1099021401,filled,1.006,-70,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:36:38,filled状态清理,1775021699234649_103,-69,1.007,100,2026-04-01 13:34:59,2026-04-01,1099021058,,1099021072,filled,1.008,-68
2026-04-01 13:36:38,1775021699234649_103,-69,1.007,100,1099021072,filled,1.008,-68,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:36:47,filled状态清理,1775021459143987_71,-67,1.009,100,2026-04-01 13:30:59,2026-04-01,1099019990,,1099020616,filled,1.01,-66
2026-04-01 13:36:47,1775021459143987_71,-67,1.009,100,1099020616,filled,1.01,-66,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:36:50,filled状态清理,1775021459175104_72,-66,1.01,100,2026-04-01 13:30:59,2026-04-01,1099019991,,1099020615,filled,1.011,-65
2026-04-01 13:36:50,1775021459175104_72,-66,1.01,100,1099020615,filled,1.011,-65,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:36:59,filled状态清理,1775021804167628_115,-67,1.009,100,2026-04-01 13:36:44,2026-04-01,1099021512,,1099021542,filled,1.01,-66
2026-04-01 13:36:59,1775021804167628_115,-67,1.009,100,1099021542,filled,1.01,-66,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:37:08,filled状态清理,1775021459204706_73,-65,1.011,100,2026-04-01 13:30:59,2026-04-01,1099019992,,1099020584,filled,1.012,-64
2026-04-01 13:37:08,filled状态清理,1775021807170613_116,-66,1.01,100,2026-04-01 13:36:47,2026-04-01,1099021523,,1099021532,filled,1.011,-65
2026-04-01 13:37:08,1775021807170613_116,-66,1.01,100,1099021532,filled,1.011,-65,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:37:08,1775021459204706_73,-65,1.011,100,1099020584,filled,1.012,-64,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:37:14,filled状态清理,1775021525215658_81,-64,1.012,100,2026-04-01 13:32:05,2026-04-01,1099020355,,1099020550,filled,1.013,-63
2026-04-01 13:37:14,1775021525215658_81,-64,1.012,100,1099020550,filled,1.013,-63,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:37:23,filled状态清理,1775021828174664_119,-65,1.011,100,2026-04-01 13:37:08,2026-04-01,1099021607,,1099021662,filled,1.012,-64
2026-04-01 13:37:23,1775021828174664_119,-65,1.011,100,1099021662,filled,1.012,-64,"  File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 627, in on_tick |     self._handle_level_event(current_level, grid_price, current_price) |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 303, in _handle_level_event |     self._sync_positions_with_broker() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\grid_strategy.py"", line 1415, in _sync_positions_with_broker |     self.pos_book.save_to_csv() |   File ""D:\pythonProject\数据源\src\网格\网格实盘新\position_book.py"", line 265, in save_to_csv |     self._check_and_log_removals(path) | "
2026-04-01 13:37:29,filled状态清理,1775021528218616_82,-63,1.013,100,2026-04-01 13:32:08,2026-04-01,1099020369,,1099020538,filled,1.014,-62
