date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.0
2024-11-12,1000000.0
2024-11-13,1000000.0
2024-11-14,1000000.0
2024-11-15,1000000.0
2024-11-18,1000000.0
2024-11-19,1000000.0
2024-11-20,1000000.0
2024-11-21,1000000.0
2024-11-22,1000000.0
2024-11-25,1000000.0
2024-11-26,1000000.0
2024-11-27,1000000.0
2024-11-28,1000000.0
2024-11-29,1000000.0
2024-12-02,1000000.0
2024-12-03,1017403.417925104
2024-12-04,991055.820834278
2024-12-05,1000320.9135499852
2024-12-06,1005626.3425186907
2024-12-09,998225.5788152334
2024-12-10,1003397.9303994548
2024-12-11,1024003.2467272929
2024-12-12,1031906.8241061645
2024-12-13,1007648.2301252452
2024-12-16,997232.067109959
2024-12-17,971470.7690561259
2024-12-18,971007.650610719
2024-12-19,967266.5722186257
2024-12-20,966184.2124326221
2024-12-23,946915.2052205943
2024-12-24,951942.8565130589
2024-12-25,931892.8277854638
2024-12-26,940819.556820731
2024-12-27,957159.541658281
2024-12-30,954630.7750982224
2024-12-31,950049.9969584483
2025-01-02,943113.9198246081
2025-01-03,906120.3119154194
2025-01-06,904712.054080308
2025-01-07,925743.3408316867
2025-01-08,921989.3870808104
2025-01-09,926054.3877673467
2025-01-10,896875.3299446256
2025-01-13,905934.2314993652
2025-01-14,931352.1825028734
2025-01-15,931373.257269469
2025-01-16,937427.2468669852
2025-01-17,941586.8058226069
2025-01-20,945820.2983824523
2025-01-21,936068.8304959967
2025-01-22,928545.7373326205
2025-01-23,929578.7813580038
2025-01-24,936707.5498858143
2025-01-27,934322.0807261762
2025-02-05,944032.3353424856
2025-02-06,952781.2010149028
2025-02-07,964680.1417520583
2025-02-10,972730.1270882257
2025-02-11,976061.5379673039
2025-02-12,978448.1911044037
2025-02-13,976807.935388966
2025-02-14,973045.2832603533
2025-02-17,982156.8388222811
2025-02-18,971282.296936211
2025-02-19,982312.4484287942
2025-02-20,975141.5812022274
2025-02-21,962290.1223650994
2025-02-24,963211.2817406531
