date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.0
2024-11-12,1000000.0
2024-11-13,1000000.0
2024-11-14,1000000.0
2024-11-15,1000000.0
2024-11-18,1000000.0
2024-11-19,1000000.0
2024-11-20,1000000.0
2024-11-21,1000000.0
2024-11-22,1000000.0
2024-11-25,1000000.0
2024-11-26,1000000.0
2024-11-27,1000000.0
2024-11-28,1000000.0
2024-11-29,1000000.0
2024-12-02,1000000.000000005
2024-12-03,1000400.3135470664
2024-12-04,987988.7514209502
2024-12-05,997575.9459632662
2024-12-06,1010373.3244644698
2024-12-09,1016346.9471809828
2024-12-10,1020903.2505333263
2024-12-11,1035062.2843517248
2024-12-12,1052226.191465663
2024-12-13,1040353.3907472031
2024-12-16,1044324.2790236765
2024-12-17,1009375.1277358577
2024-12-18,1011725.0742727953
2024-12-19,1009456.2264168151
2024-12-20,1016133.863606544
2024-12-23,983471.2426888407
2024-12-24,997211.289452977
2024-12-25,981440.166237929
2024-12-26,987238.2592596818
2024-12-27,1002270.0099351465
2024-12-30,994131.1312145144
2024-12-31,977939.212178343
2025-01-02,963210.9758395768
2025-01-03,933408.6183086969
2025-01-06,936934.7676499721
2025-01-07,945922.7700213772
2025-01-08,944084.2713636588
2025-01-09,938983.6206972321
2025-01-10,919615.892977737
2025-01-13,920576.124252016
2025-01-14,952474.4500179105
2025-01-15,953488.6670492163
2025-01-16,959728.4642308392
2025-01-17,964672.1760994834
2025-01-20,976186.8645354497
2025-01-21,970935.3861364096
2025-01-22,961396.984984443
2025-01-23,964300.2111125381
2025-01-24,969895.4700874944
2025-01-27,972623.5696599211
2025-02-05,969660.3163931256
2025-02-06,980927.6130452243
2025-02-07,990486.2137699539
2025-02-10,1002330.438656419
2025-02-11,1002241.9102361675
2025-02-12,1006134.1730215482
2025-02-13,997652.3738679772
2025-02-14,999034.7563151454
2025-02-17,1009020.45821953
2025-02-18,992508.2438995127
2025-02-19,1004807.6990968366
2025-02-20,1012276.4114202847
2025-02-21,1009432.0544983547
