order_id,side,level_index,price,qty,placed_time,status
1090520347,BUY,-150,0.926,100,2026-05-19 09:15:01,placed
1090520348,BUY,-149,0.927,100,2026-05-19 09:15:01,placed
1090520349,BUY,-147,0.929,100,2026-05-19 09:15:01,placed
1090520351,BUY,-146,0.93,100,2026-05-19 09:15:01,placed
1090520639,BUY,-145,0.931,100,2026-05-19 09:15:09,placed
1090520640,BUY,-144,0.932,100,2026-05-19 09:15:09,placed
1090523519,BUY,-151,0.925,100,2026-05-19 09:21:21,placed
1090523966,BUY,-152,0.924,100,2026-05-19 09:22:42,placed
1090524766,BUY,-153,0.923,100,2026-05-19 09:24:12,placed
1090524864,BUY,-154,0.922,100,2026-05-19 09:24:30,placed
1090525345,BUY,-155,0.921,100,2026-05-19 09:24:57,placed
1090528695,BUY,-152,0.924,100,2026-05-19 09:30:04,placed
1090528700,BUY,-151,0.925,100,2026-05-19 09:30:04,placed
1090529062,BUY,-150,0.926,100,2026-05-19 09:30:07,placed
1090530491,BUY,-149,0.927,100,2026-05-19 09:30:19,placed
1090533069,BUY,-147,0.929,100,2026-05-19 09:30:58,placed
1090554761,BUY,-151,0.925,100,2026-05-19 09:46:55,placed
1090554786,BUY,-147,0.929,100,2026-05-19 09:46:57,placed
1090574432,BUY,-150,0.926,100,2026-05-19 10:11:15,placed
1090577326,BUY,-151,0.925,100,2026-05-19 10:15:31,placed
1090591271,BUY,-149,0.927,100,2026-05-19 10:36:12,placed
1090593319,BUY,-150,0.926,100,2026-05-19 10:40:07,placed
1082174013,BUY,-156,0.92,100,2026-05-19 11:28:01,placed
1099089063,BUY,-157,0.919,100,2026-05-19 13:03:04,placed
1099089326,BUY,-153,0.923,100,2026-05-19 13:03:34,placed
1099090356,BUY,-152,0.924,100,2026-05-19 13:05:28,placed
1099097684,BUY,-153,0.923,100,2026-05-19 13:21:58,placed
1099098378,BUY,-152,0.924,100,2026-05-19 13:23:46,placed
1099103221,BUY,-151,0.925,100,2026-05-19 13:35:16,placed
1099112981,BUY,-150,0.926,100,2026-05-19 13:57:19,placed
1099113005,BUY,-151,0.925,100,2026-05-19 13:57:22,placed
1099114965,BUY,-149,0.927,100,2026-05-19 14:00:49,placed
1099120952,BUY,-152,0.924,100,2026-05-19 14:10:28,placed
1099122592,BUY,-151,0.925,100,2026-05-19 14:13:37,placed
1099124452,BUY,-150,0.926,100,2026-05-19 14:16:43,placed
1099130799,BUY,-151,0.925,100,2026-05-19 14:28:13,placed
1099140553,BUY,-152,0.924,100,2026-05-19 14:42:01,placed
1099153208,BUY,-151,0.925,100,2026-05-19 14:52:34,placed
1082349658,BUY,-142,0.934,100,2026-05-20 09:15:01,placed
1082350447,BUY,-147,0.929,100,2026-05-20 09:15:37,placed
