date,code
20241128,603601.SH
20241128,600604.SH
20241128,600576.SH
20241128,601033.SH
20241128,600215.SH
20241128,603071.SH
20241128,603759.SH
20241128,600846.SH
20241128,603357.SH
20241128,601218.SH
20241128,603528.SH
20241128,603017.SH
20241128,002537.SZ
20241128,000920.SZ
20241128,002206.SZ
20241128,002455.SZ
20241128,002483.SZ
20241128,002300.SZ
20241128,002546.SZ
20241128,002560.SZ
20241128,002333.SZ
20241128,002026.SZ
20241128,002204.SZ
20241128,002724.SZ
20241128,002443.SZ
20241128,002986.SZ
20241129,605066.SH
20241129,601033.SH
20241129,600215.SH
20241129,601330.SH
20241129,603759.SH
20241129,600560.SH
20241129,600846.SH
20241129,603357.SH
20241129,603135.SH
20241129,603739.SH
20241129,601218.SH
20241129,603528.SH
20241129,603017.SH
20241129,000920.SZ
20241129,002206.SZ
20241129,002455.SZ
20241129,002483.SZ
20241129,002300.SZ
20241129,002560.SZ
20241129,002204.SZ
20241129,002108.SZ
20241129,002443.SZ
20241129,002986.SZ
20241129,002228.SZ
20241129,002375.SZ
20241129,000813.SZ
20241202,601038.SH
20241202,600576.SH
20241202,601033.SH
20241202,600215.SH
20241202,603071.SH
20241202,600678.SH
20241202,601330.SH
20241202,603759.SH
20241202,600560.SH
20241202,600846.SH
20241202,603739.SH
20241202,601218.SH
20241202,603528.SH
20241202,603017.SH
20241202,000920.SZ
20241202,002206.SZ
20241202,002455.SZ
20241202,002483.SZ
20241202,002300.SZ
20241202,002546.SZ
20241202,002560.SZ
20241202,002333.SZ
20241202,002204.SZ
20241202,000930.SZ
20241202,002443.SZ
20241202,002986.SZ
20241203,601033.SH
20241203,600215.SH
20241203,601330.SH
20241203,600560.SH
20241203,600846.SH
20241203,601218.SH
20241203,600874.SH
20241203,603528.SH
20241203,003013.SZ
20241203,000920.SZ
20241203,002363.SZ
20241203,002206.SZ
20241203,002282.SZ
20241203,002300.SZ
20241203,002540.SZ
20241203,002546.SZ
20241203,002560.SZ
20241203,002204.SZ
20241203,002164.SZ
20241203,002125.SZ
20241203,002292.SZ
20241203,002443.SZ
20241203,002986.SZ
20241203,002228.SZ
20241203,002339.SZ
20241203,000813.SZ
20241204,605388.SH
20241204,603949.SH
20241204,601033.SH
20241204,603158.SH
20241204,603680.SH
20241204,600846.SH
20241204,601218.SH
20241204,600874.SH
20241204,003013.SZ
20241204,000920.SZ
20241204,002282.SZ
20241204,002973.SZ
20241204,002300.SZ
20241204,002632.SZ
20241204,002540.SZ
20241204,002451.SZ
20241204,002546.SZ
20241204,002560.SZ
20241204,002125.SZ
20241204,000948.SZ
20241204,002724.SZ
20241204,002292.SZ
20241204,002443.SZ
20241204,002986.SZ
20241204,002228.SZ
20241204,002339.SZ
20241205,601033.SH
20241205,603856.SH
20241205,600678.SH
20241205,601330.SH
20241205,603158.SH
20241205,601886.SH
20241205,603680.SH
20241205,600846.SH
20241205,603135.SH
20241205,601218.SH
20241205,600874.SH
20241205,603017.SH
20241205,003013.SZ
20241205,000920.SZ
20241205,002206.SZ
20241205,002282.SZ
20241205,002973.SZ
20241205,002300.SZ
20241205,002632.SZ
20241205,002540.SZ
20241205,002451.SZ
20241205,002125.SZ
20241205,000948.SZ
20241205,002724.SZ
20241205,002445.SZ
20241205,002986.SZ
20241206,600576.SH
20241206,601033.SH
20241206,603500.SH
20241206,603856.SH
20241206,603212.SH
20241206,603158.SH
20241206,603081.SH
20241206,601886.SH
20241206,603680.SH
20241206,600846.SH
20241206,600469.SH
20241206,601218.SH
20241206,600874.SH
20241206,003013.SZ
20241206,000920.SZ
20241206,000707.SZ
20241206,002282.SZ
20241206,002546.SZ
20241206,000948.SZ
20241206,002724.SZ
20241206,000541.SZ
20241206,002445.SZ
20241206,002641.SZ
20241206,002986.SZ
20241206,002116.SZ
20241206,000813.SZ
20241209,601033.SH
20241209,603212.SH
20241209,603081.SH
20241209,601886.SH
20241209,600819.SH
20241209,603680.SH
20241209,601218.SH
20241209,600874.SH
20241209,002752.SZ
20241209,003013.SZ
20241209,002322.SZ
20241209,002642.SZ
20241209,002616.SZ
20241209,002282.SZ
20241209,002632.SZ
20241209,002546.SZ
20241209,000948.SZ
20241209,000541.SZ
20241209,002445.SZ
20241209,002641.SZ
20241209,002292.SZ
20241209,002443.SZ
20241209,002986.SZ
20241209,002339.SZ
20241209,002116.SZ
20241209,000813.SZ
20241210,601033.SH
20241210,600496.SH
20241210,603212.SH
20241210,601330.SH
20241210,603081.SH
20241210,601886.SH
20241210,600819.SH
20241210,603680.SH
20241210,600846.SH
20241210,600748.SH
20241210,600874.SH
20241210,603017.SH
20241210,002752.SZ
20241210,003013.SZ
20241210,002322.SZ
20241210,002616.SZ
20241210,002282.SZ
20241210,002546.SZ
20241210,000948.SZ
20241210,000541.SZ
20241210,002445.SZ
20241210,002641.SZ
20241210,002443.SZ
20241210,002986.SZ
20241210,002339.SZ
20241210,002116.SZ
20241211,603229.SH
20241211,600537.SH
20241211,601033.SH
20241211,600644.SH
20241211,600469.SH
20241211,600874.SH
20241211,003013.SZ
20241211,002282.SZ
20241211,000810.SZ
20241211,002365.SZ
20241211,002250.SZ
20241211,000936.SZ
20241211,002578.SZ
20241211,002374.SZ
20241211,002632.SZ
20241211,002451.SZ
20241211,000612.SZ
20241211,000723.SZ
20241211,002546.SZ
20241211,002333.SZ
20241211,000541.SZ
20241211,002476.SZ
20241211,002986.SZ
20241211,002228.SZ
20241211,002116.SZ
20241211,000597.SZ
20241212,600586.SH
20241212,603229.SH
20241212,601033.SH
20241212,600644.SH
20241212,600469.SH
20241212,600078.SH
20241212,600874.SH
20241212,000713.SZ
20241212,003013.SZ
20241212,002100.SZ
20241212,002218.SZ
20241212,002365.SZ
20241212,002250.SZ
20241212,000936.SZ
20241212,002578.SZ
20241212,002632.SZ
20241212,002451.SZ
20241212,000612.SZ
20241212,000541.SZ
20241212,002641.SZ
20241212,002476.SZ
20241212,002443.SZ
20241212,002986.SZ
20241212,002228.SZ
20241212,002116.SZ
20241212,000597.SZ
20241213,603229.SH
20241213,601033.SH
20241213,600644.SH
20241213,600610.SH
20241213,601968.SH
20241213,600523.SH
20241213,600975.SH
20241213,603212.SH
20241213,601330.SH
20241213,600469.SH
20241213,603002.SH
20241213,600635.SH
20241213,600078.SH
20241213,600929.SH
20241213,600874.SH
20241213,603017.SH
20241213,600495.SH
20241213,000042.SZ
20241213,000713.SZ
20241213,002537.SZ
20241213,003013.SZ
20241213,000541.SZ
20241213,002641.SZ
20241213,002476.SZ
20241213,002116.SZ
20241213,002375.SZ
20241216,600644.SH
20241216,600610.SH
20241216,601968.SH
20241216,600523.SH
20241216,600975.SH
20241216,603212.SH
20241216,601330.SH
20241216,600819.SH
20241216,601188.SH
20241216,600469.SH
20241216,600635.SH
20241216,600078.SH
20241216,600874.SH
20241216,603017.SH
20241216,600495.SH
20241216,000042.SZ
20241216,002537.SZ
20241216,002522.SZ
20241216,003013.SZ
20241216,002135.SZ
20241216,002628.SZ
20241216,002100.SZ
20241216,000541.SZ
20241216,002641.SZ
20241216,002476.SZ
20241216,002375.SZ
20241217,603601.SH
20241217,600094.SH
20241217,601033.SH
20241217,601330.SH
