order_id,side,level_index,price,qty,placed_time,status
1082205359,BUY,-88,0.918,100,2026-04-09 10:06:03,placed
1082205588,BUY,-84,0.922,100,2026-04-09 10:06:21,placed
1082206285,BUY,-83,0.923,100,2026-04-09 10:07:27,placed
1082207989,BUY,-82,0.924,100,2026-04-09 10:10:06,placed
1082208003,BUY,-83,0.923,100,2026-04-09 10:10:09,placed
1082209123,BUY,-81,0.925,100,2026-04-09 10:11:51,placed
1082209198,BUY,-79,0.927,100,2026-04-09 10:11:57,placed
1082209252,BUY,-80,0.926,100,2026-04-09 10:12:00,placed
1082213144,BUY,-82,0.924,100,2026-04-09 10:17:51,placed
1082215355,BUY,-81,0.925,100,2026-04-09 10:21:17,placed
1082215375,BUY,-82,0.924,100,2026-04-09 10:21:19,placed
1082216277,BUY,-80,0.926,100,2026-04-09 10:22:42,placed
1082220139,BUY,-81,0.925,100,2026-04-09 10:29:06,placed
1082222976,BUY,-83,0.923,100,2026-04-09 10:33:33,placed
1082223028,BUY,-81,0.925,100,2026-04-09 10:33:36,placed
1082223288,BUY,-82,0.924,100,2026-04-09 10:34:00,placed
1082224823,BUY,-81,0.925,100,2026-04-09 10:36:34,placed
1082227440,BUY,-80,0.926,100,2026-04-09 10:40:54,placed
1082227494,BUY,-81,0.925,100,2026-04-09 10:40:57,placed
1082231621,BUY,-82,0.924,100,2026-04-09 10:48:03,placed
1082236725,BUY,-81,0.925,100,2026-04-09 10:57:00,placed
1082238446,BUY,-80,0.926,100,2026-04-09 11:00:03,placed
1082239111,BUY,-78,0.928,100,2026-04-09 11:01:06,placed
1082239240,BUY,-79,0.927,100,2026-04-09 11:01:17,placed
1082239877,BUY,-77,0.929,100,2026-04-09 11:02:21,placed
1082240111,BUY,-78,0.928,100,2026-04-09 11:02:51,placed
1082244997,BUY,-80,0.926,100,2026-04-09 11:09:03,placed
1082247134,BUY,-79,0.927,100,2026-04-09 11:11:54,placed
1082247200,BUY,-80,0.926,100,2026-04-09 11:11:57,placed
1082247524,BUY,-78,0.928,100,2026-04-09 11:12:33,placed
1082248657,BUY,-76,0.93,100,2026-04-09 11:14:11,placed
1082248897,BUY,-77,0.929,100,2026-04-09 11:14:33,placed
1082248927,BUY,-75,0.931,100,2026-04-09 11:14:36,placed
1082249061,BUY,-76,0.93,100,2026-04-09 11:14:45,placed
1082250631,BUY,-74,0.932,100,2026-04-09 11:17:33,placed
1082250661,BUY,-76,0.93,100,2026-04-09 11:17:36,placed
1082250847,BUY,-75,0.931,100,2026-04-09 11:17:57,placed
1082252625,BUY,-78,0.928,100,2026-04-09 11:21:12,placed
1082252834,BUY,-77,0.929,100,2026-04-09 11:21:36,placed
1082254300,BUY,-76,0.93,100,2026-04-09 11:24:18,placed
1082254343,BUY,-77,0.929,100,2026-04-09 11:24:21,placed
1082254626,BUY,-75,0.931,100,2026-04-09 11:24:57,placed
1082257296,BUY,-76,0.93,100,2026-04-09 11:29:45,placed
1082262796,BUY,-75,0.931,100,2026-04-09 13:00:01,placed
1082262804,BUY,-74,0.932,100,2026-04-09 13:00:01,placed
1082262807,BUY,-73,0.933,100,2026-04-09 13:00:01,placed
1082262811,BUY,-72,0.934,100,2026-04-09 13:00:01,placed
1082263611,BUY,-71,0.935,100,2026-04-09 13:00:10,placed
1082265120,BUY,-72,0.934,100,2026-04-09 13:00:43,placed
1082265188,BUY,-70,0.936,100,2026-04-09 13:00:49,placed
1082267470,BUY,-72,0.934,100,2026-04-09 13:02:04,placed
1082267590,BUY,-71,0.935,100,2026-04-09 13:02:10,placed
1082269043,BUY,-70,0.936,100,2026-04-09 13:02:58,placed
1082269774,BUY,-69,0.937,100,2026-04-09 13:03:40,placed
1082270303,BUY,-70,0.936,100,2026-04-09 13:04:16,placed
1082270833,BUY,-69,0.937,100,2026-04-09 13:04:58,placed
1082270890,BUY,-68,0.938,100,2026-04-09 13:05:01,placed
1082271722,BUY,-70,0.936,100,2026-04-09 13:06:13,placed
1082271995,BUY,-69,0.937,100,2026-04-09 13:06:37,placed
1082272049,BUY,-68,0.938,100,2026-04-09 13:06:40,placed
1082272377,BUY,-67,0.939,100,2026-04-09 13:07:07,placed
1082272405,BUY,-66,0.94,100,2026-04-09 13:07:13,placed
1082274518,BUY,-69,0.937,100,2026-04-09 13:10:22,placed
1082274701,BUY,-68,0.938,100,2026-04-09 13:10:40,placed
1082275446,BUY,-71,0.935,100,2026-04-09 13:12:37,placed
1082275977,BUY,-70,0.936,100,2026-04-09 13:14:34,placed
1082275992,BUY,-71,0.935,100,2026-04-09 13:14:37,placed
1082276128,BUY,-69,0.937,100,2026-04-09 13:15:04,placed
1082276551,BUY,-70,0.936,100,2026-04-09 13:16:37,placed
1082276725,BUY,-69,0.937,100,2026-04-09 13:17:19,placed
1082276800,BUY,-68,0.938,100,2026-04-09 13:17:37,placed
1082277723,BUY,-70,0.936,100,2026-04-09 13:21:34,placed
1082278842,BUY,-73,0.933,100,2026-04-09 13:25:55,placed
1082279074,BUY,-72,0.934,100,2026-04-09 13:26:49,placed
1082279481,BUY,-73,0.933,100,2026-04-09 13:27:43,placed
1082280306,BUY,-72,0.934,100,2026-04-09 13:30:37,placed
1082280877,BUY,-78,0.928,100,2026-04-09 13:33:07,placed
1082281072,BUY,-77,0.929,100,2026-04-09 13:33:52,placed
1082281135,BUY,-76,0.93,100,2026-04-09 13:34:07,placed
1082281477,BUY,-75,0.931,100,2026-04-09 13:35:31,placed
1082281490,BUY,-76,0.93,100,2026-04-09 13:35:34,placed
1082282193,BUY,-75,0.931,100,2026-04-09 13:39:13,placed
1082282459,BUY,-74,0.932,100,2026-04-09 13:40:37,placed
1082283965,BUY,-75,0.931,100,2026-04-09 13:47:46,placed
1082283966,BUY,-74,0.932,100,2026-04-09 13:47:46,placed
1082284828,BUY,-73,0.933,100,2026-04-09 13:51:58,placed
1082284838,BUY,-74,0.932,100,2026-04-09 13:52:01,placed
1082287976,BUY,-78,0.928,100,2026-04-09 14:04:16,placed
1082288349,BUY,-77,0.929,100,2026-04-09 14:05:28,placed
1082288461,BUY,-76,0.93,100,2026-04-09 14:05:55,placed
