factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
momentum_20,-0.05990754508000689,-2.865857240023019,-0.08007634022984268,-3.908026985917704,-0.0060000493747591685,0.3380281690140845,0.75,-0.0011933338763637693,0.004762440700529694
