buy_trade_id,buy_order_id,buy_ts,buy_px,sell_trade_id,sell_order_id,sell_ts,sell_px,qty,pnl
113,486056073,2026-03-04 09:33:35,1.862000,101,486046592,2026-03-04 09:33:08,1.863000,100,0.100000
115,486056073,2026-03-04 09:33:41,1.862000,103,486047586,2026-03-04 09:33:14,1.863000,100,0.100000
117,486057070,2026-03-04 09:33:47,1.862000,111,486054079,2026-03-04 09:33:29,1.863000,100,0.100000
119,486058577,2026-03-04 09:33:53,1.861000,114,486056073,2026-03-04 09:33:38,1.862000,100,0.100000
120,486058577,2026-03-04 09:33:53,1.861000,116,486057070,2026-03-04 09:33:44,1.862000,100,0.100000
123,486062068,2026-03-04 09:33:59,1.861000,118,486058068,2026-03-04 09:33:50,1.862000,100,0.100000
124,486062068,2026-03-04 09:33:59,1.861000,121,486060567,2026-03-04 09:33:56,1.862000,100,0.100000
125,486063066,2026-03-04 09:34:02,1.860000,122,486060567,2026-03-04 09:33:56,1.862000,100,0.200000
129,486068052,2026-03-04 09:34:11,1.861000,128,486066057,2026-03-04 09:34:08,1.862000,100,0.100000
130,486068052,2026-03-04 09:34:11,1.861000,131,486070047,2026-03-04 09:34:14,1.862000,100,0.100000
134,486071550,2026-03-04 09:34:20,1.861000,132,486070047,2026-03-04 09:34:14,1.862000,100,0.100000
138,486075046,2026-03-04 09:34:29,1.861000,135,486073071,2026-03-04 09:34:23,1.862000,100,0.100000
133,486070556,2026-03-04 09:34:17,1.862000,140,486078547,2026-03-04 09:34:35,1.863000,100,0.100000
137,486074049,2026-03-04 09:34:26,1.862000,141,486078547,2026-03-04 09:34:35,1.863000,100,0.100000
144,486081046,2026-03-04 09:34:41,1.861000,136,486073071,2026-03-04 09:34:23,1.862000,100,0.100000
147,486084541,2026-03-04 09:34:47,1.861000,145,486083040,2026-03-04 09:34:44,1.862000,100,0.100000
148,486084541,2026-03-04 09:34:47,1.861000,146,486083040,2026-03-04 09:34:44,1.862000,100,0.100000
142,486080048,2026-03-04 09:34:38,1.862000,154,486089528,2026-03-04 09:35:02,1.863000,100,0.100000
143,486080048,2026-03-04 09:34:38,1.862000,155,486089528,2026-03-04 09:35:02,1.863000,100,0.100000
151,486087534,2026-03-04 09:34:53,1.862000,156,486090525,2026-03-04 09:35:05,1.864000,100,0.200000
153,486087534,2026-03-04 09:34:59,1.862000,159,486094564,2026-03-04 09:35:11,1.865000,100,0.300000
157,486092538,2026-03-04 09:35:08,1.863000,160,486094564,2026-03-04 09:35:11,1.865000,100,0.200000
158,486093045,2026-03-04 09:35:08,1.863000,161,486095562,2026-03-04 09:35:11,1.865000,100,0.200000
162,486096559,2026-03-04 09:35:14,1.864000,164,486098064,2026-03-04 09:35:17,1.865000,100,0.100000
163,486096559,2026-03-04 09:35:14,1.864000,165,486098572,2026-03-04 09:35:17,1.865000,100,0.100000
166,486098572,2026-03-04 09:35:20,1.865000,169,486100562,2026-03-04 09:35:29,1.866000,100,0.100000
168,486099565,2026-03-04 09:35:26,1.865000,170,486100562,2026-03-04 09:35:29,1.866000,100,0.100000
172,486103555,2026-03-04 09:35:35,1.867000,173,486104552,2026-03-04 09:35:38,1.868000,100,0.100000
175,486105549,2026-03-04 09:35:41,1.868000,176,486107544,2026-03-04 09:35:44,1.869000,100,0.100000
178,486107544,2026-03-04 09:35:47,1.869000,179,486109539,2026-03-04 09:35:50,1.870000,100,0.100000
181,486110074,2026-03-04 09:35:53,1.870000,182,486112039,2026-03-04 09:35:56,1.871000,100,0.100000
184,486113036,2026-03-04 09:35:59,1.870000,183,486112039,2026-03-04 09:35:56,1.871000,100,0.100000
185,486114033,2026-03-04 09:35:59,1.870000,186,486115030,2026-03-04 09:36:02,1.871000,100,0.100000
190,486117025,2026-03-04 09:36:11,1.870000,187,486115030,2026-03-04 09:36:02,1.871000,100,0.100000
191,486117025,2026-03-04 09:36:11,1.870000,189,486116027,2026-03-04 09:36:08,1.871000,100,0.100000
194,486121521,2026-03-04 09:36:17,1.870000,192,486119020,2026-03-04 09:36:14,1.871000,100,0.100000
195,486121521,2026-03-04 09:36:17,1.870000,193,486119020,2026-03-04 09:36:14,1.871000,100,0.100000
188,486116027,2026-03-04 09:36:05,1.871000,196,486123516,2026-03-04 09:36:20,1.872000,100,0.100000
199,486125510,2026-03-04 09:36:23,1.871000,197,486124513,2026-03-04 09:36:20,1.872000,100,0.100000
200,486125510,2026-03-04 09:36:23,1.871000,198,486124513,2026-03-04 09:36:20,1.872000,100,0.100000
201,486127505,2026-03-04 09:36:26,1.870000,202,486128503,2026-03-04 09:36:29,1.871000,100,0.100000
205,486131494,2026-03-04 09:36:35,1.871000,204,486130497,2026-03-04 09:36:32,1.872000,100,0.100000
206,486131494,2026-03-04 09:36:35,1.871000,207,486133489,2026-03-04 09:36:38,1.872000,100,0.100000
209,486133489,2026-03-04 09:36:41,1.872000,211,486135989,2026-03-04 09:36:47,1.873000,100,0.100000
214,486140974,2026-03-04 09:36:53,1.873000,212,486137982,2026-03-04 09:36:50,1.875000,100,0.200000
215,486140974,2026-03-04 09:36:53,1.873000,212,486137982,2026-03-04 09:36:50,1.875000,100,0.200000
216,486140974,2026-03-04 09:36:53,1.873000,213,486137982,2026-03-04 09:36:50,1.875000,100,0.200000
220,486142969,2026-03-04 09:36:59,1.875000,221,486144963,2026-03-04 09:37:02,1.876000,100,0.100000
223,486146958,2026-03-04 09:37:05,1.875000,222,486144963,2026-03-04 09:37:02,1.876000,100,0.100000
226,486148953,2026-03-04 09:37:11,1.874000,217,486142969,2026-03-04 09:36:56,1.875000,100,0.100000
227,486148953,2026-03-04 09:37:11,1.874000,217,486142969,2026-03-04 09:36:56,1.875000,100,0.100000
229,486151944,2026-03-04 09:37:17,1.872000,217,486142969,2026-03-04 09:36:56,1.875000,100,0.300000
230,486151944,2026-03-04 09:37:17,1.872000,218,486142969,2026-03-04 09:36:56,1.875000,100,0.300000
231,486152943,2026-03-04 09:37:17,1.872000,219,486142969,2026-03-04 09:36:56,1.875000,100,0.300000
234,486156442,2026-03-04 09:37:23,1.872000,225,486146958,2026-03-04 09:37:08,1.875000,100,0.300000
235,486156442,2026-03-04 09:37:23,1.872000,228,486148953,2026-03-04 09:37:14,1.874000,100,0.200000
238,486159956,2026-03-04 09:37:29,1.871000,232,486153940,2026-03-04 09:37:20,1.873000,100,0.200000
239,486160932,2026-03-04 09:37:29,1.871000,233,486154937,2026-03-04 09:37:20,1.873000,100,0.200000
240,486160932,2026-03-04 09:37:29,1.871000,236,486157436,2026-03-04 09:37:26,1.873000,100,0.200000
245,486163430,2026-03-04 09:37:38,1.874000,246,486164428,2026-03-04 09:37:41,1.875000,100,0.100000
250,486168418,2026-03-04 09:37:50,1.873000,247,486164428,2026-03-04 09:37:41,1.875000,100,0.200000
251,486168418,2026-03-04 09:37:50,1.873000,249,486165425,2026-03-04 09:37:47,1.875000,100,0.200000
252,486168418,2026-03-04 09:37:50,1.873000,243,486162436,2026-03-04 09:37:35,1.874000,100,0.100000
254,486170413,2026-03-04 09:37:56,1.873000,243,486162436,2026-03-04 09:37:35,1.874000,100,0.100000
256,486171485,2026-03-04 09:38:02,1.873000,244,486162436,2026-03-04 09:37:35,1.874000,100,0.100000
258,486171485,2026-03-04 09:38:08,1.873000,261,486174453,2026-03-04 09:38:17,1.874000,100,0.100000
260,486172459,2026-03-04 09:38:14,1.873000,262,486174453,2026-03-04 09:38:17,1.874000,100,0.100000
263,486174453,2026-03-04 09:38:20,1.874000,268,486177446,2026-03-04 09:38:35,1.875000,100,0.100000
265,486175451,2026-03-04 09:38:26,1.874000,269,486178443,2026-03-04 09:38:35,1.875000,100,0.100000
267,486176448,2026-03-04 09:38:32,1.874000,272,486182432,2026-03-04 09:38:41,1.876000,100,0.200000
270,486179441,2026-03-04 09:38:38,1.874000,273,486182432,2026-03-04 09:38:41,1.876000,100,0.200000
271,486179441,2026-03-04 09:38:38,1.874000,274,486182432,2026-03-04 09:38:41,1.876000,100,0.200000
224,486146958,2026-03-04 09:37:05,1.875000,275,486183956,2026-03-04 09:38:47,1.877000,100,0.200000
248,486165425,2026-03-04 09:37:44,1.875000,277,486184931,2026-03-04 09:38:53,1.877000,100,0.200000
276,486183956,2026-03-04 09:38:50,1.877000,283,486188921,2026-03-04 09:39:11,1.878000,100,0.100000
278,486184931,2026-03-04 09:38:56,1.877000,284,486188921,2026-03-04 09:39:11,1.878000,100,0.100000
280,486185930,2026-03-04 09:39:02,1.877000,288,486194905,2026-03-04 09:39:26,1.878000,100,0.100000
291,486200889,2026-03-04 09:39:35,1.874000,279,486184931,2026-03-04 09:38:59,1.877000,100,0.300000
292,486200889,2026-03-04 09:39:35,1.874000,281,486186927,2026-03-04 09:39:05,1.877000,100,0.300000
293,486201886,2026-03-04 09:39:35,1.874000,287,486193907,2026-03-04 09:39:23,1.877000,100,0.300000
294,486203888,2026-03-04 09:39:38,1.873000,264,486175451,2026-03-04 09:38:23,1.874000,100,0.100000
296,486205875,2026-03-04 09:39:44,1.872000,266,486175451,2026-03-04 09:38:29,1.874000,100,0.200000
297,486206384,2026-03-04 09:39:44,1.872000,237,486157436,2026-03-04 09:37:26,1.873000,100,0.100000
299,486207378,2026-03-04 09:39:50,1.872000,253,486169415,2026-03-04 09:37:53,1.873000,100,0.100000
303,486210874,2026-03-04 09:39:56,1.874000,304,486211871,2026-03-04 09:39:59,1.875000,100,0.100000
308,486217855,2026-03-04 09:40:05,1.875000,306,486214863,2026-03-04 09:40:02,1.877000,100,0.200000
309,486217855,2026-03-04 09:40:05,1.875000,307,486214863,2026-03-04 09:40:02,1.877000,100,0.200000
310,486217855,2026-03-04 09:40:05,1.875000,311,486219850,2026-03-04 09:40:08,1.876000,100,0.100000
313,486221844,2026-03-04 09:40:11,1.875000,312,486219850,2026-03-04 09:40:08,1.876000,100,0.100000
315,486223365,2026-03-04 09:40:14,1.874000,305,486212868,2026-03-04 09:39:59,1.875000,100,0.100000
314,486221844,2026-03-04 09:40:11,1.875000,322,486228347,2026-03-04 09:40:32,1.876000,100,0.100000
326,486232337,2026-03-04 09:40:41,1.874000,316,486225356,2026-03-04 09:40:17,1.875000,100,0.100000
327,486232337,2026-03-04 09:40:41,1.874000,317,486225356,2026-03-04 09:40:17,1.875000,100,0.100000
329,486233334,2026-03-04 09:40:47,1.874000,319,486226353,2026-03-04 09:40:23,1.875000,100,0.100000
332,486236830,2026-03-04 09:40:56,1.874000,321,486226353,2026-03-04 09:40:29,1.875000,100,0.100000
333,486236830,2026-03-04 09:40:56,1.874000,325,486230343,2026-03-04 09:40:38,1.875000,100,0.100000
335,486238825,2026-03-04 09:41:02,1.873000,331,486234835,2026-03-04 09:40:53,1.875000,100,0.200000
336,486239822,2026-03-04 09:41:02,1.873000,300,486209902,2026-03-04 09:39:53,1.874000,100,0.100000
339,486242814,2026-03-04 09:41:08,1.873000,301,486209902,2026-03-04 09:39:53,1.874000,100,0.100000
340,486242814,2026-03-04 09:41:08,1.873000,302,486209902,2026-03-04 09:39:53,1.874000,100,0.100000
342,486243811,2026-03-04 09:41:14,1.873000,328,486232337,2026-03-04 09:40:44,1.874000,100,0.100000
344,486244809,2026-03-04 09:41:20,1.873000,330,486233880,2026-03-04 09:40:50,1.874000,100,0.100000
346,486245806,2026-03-04 09:41:26,1.873000,334,486237828,2026-03-04 09:40:59,1.874000,100,0.100000
347,486246803,2026-03-04 09:41:29,1.872000,337,486240819,2026-03-04 09:41:05,1.874000,100,0.200000
349,486250303,2026-03-04 09:41:35,1.870000,338,486240819,2026-03-04 09:41:05,1.874000,100,0.400000
350,486250303,2026-03-04 09:41:35,1.870000,255,486170957,2026-03-04 09:37:59,1.873000,100,0.300000
351,486250303,2026-03-04 09:41:35,1.870000,257,486171485,2026-03-04 09:38:05,1.873000,100,0.300000
353,486255792,2026-03-04 09:41:41,1.867000,259,486172459,2026-03-04 09:38:11,1.873000,100,0.600000
354,486255792,2026-03-04 09:41:41,1.867000,295,486203888,2026-03-04 09:39:41,1.873000,100,0.600000
355,486255792,2026-03-04 09:41:41,1.867000,341,486242814,2026-03-04 09:41:11,1.873000,100,0.600000
356,486255792,2026-03-04 09:41:41,1.867000,343,486243811,2026-03-04 09:41:17,1.873000,100,0.600000
358,486256789,2026-03-04 09:41:47,1.867000,345,486244809,2026-03-04 09:41:23,1.873000,100,0.600000
359,486257786,2026-03-04 09:41:50,1.866000,208,486133489,2026-03-04 09:36:38,1.872000,100,0.600000
361,486258784,2026-03-04 09:41:56,1.866000,210,486134486,2026-03-04 09:36:44,1.872000,100,0.600000
364,486262774,2026-03-04 09:42:02,1.866000,241,486162436,2026-03-04 09:37:32,1.872000,100,0.600000
365,486263771,2026-03-04 09:42:02,1.866000,242,486162436,2026-03-04 09:37:32,1.872000,100,0.600000
370,486268757,2026-03-04 09:42:08,1.867000,298,486206384,2026-03-04 09:39:47,1.872000,100,0.500000
371,486268757,2026-03-04 09:42:08,1.867000,348,486247801,2026-03-04 09:41:32,1.872000,100,0.500000
372,486269755,2026-03-04 09:42:08,1.867000,203,486128503,2026-03-04 09:36:29,1.871000,100,0.400000
375,486273271,2026-03-04 09:42:17,1.867000,180,486110074,2026-03-04 09:35:50,1.870000,100,0.300000
376,486273271,2026-03-04 09:42:17,1.867000,352,486251297,2026-03-04 09:41:38,1.870000,100,0.300000
379,486275246,2026-03-04 09:42:23,1.868000,177,486107544,2026-03-04 09:35:44,1.869000,100,0.100000
384,486279739,2026-03-04 09:42:35,1.868000,366,486265765,2026-03-04 09:42:05,1.869000,100,0.100000
385,486279739,2026-03-04 09:42:35,1.868000,367,486265765,2026-03-04 09:42:05,1.869000,100,0.100000
389,486283728,2026-03-04 09:42:47,1.868000,368,486265765,2026-03-04 09:42:05,1.869000,100,0.100000
382,486277240,2026-03-04 09:42:29,1.869000,394,486287284,2026-03-04 09:42:59,1.870000,100,0.100000
388,486281733,2026-03-04 09:42:44,1.869000,396,486288809,2026-03-04 09:43:05,1.870000,100,0.100000
392,486285781,2026-03-04 09:42:53,1.869000,398,486289783,2026-03-04 09:43:11,1.870000,100,0.100000
401,486291823,2026-03-04 09:43:20,1.869000,400,486290780,2026-03-04 09:43:17,1.870000,100,0.100000
402,486291823,2026-03-04 09:43:20,1.869000,403,486293813,2026-03-04 09:43:23,1.870000,100,0.100000
410,486296805,2026-03-04 09:43:41,1.869000,404,486293813,2026-03-04 09:43:23,1.870000,100,0.100000
395,486288281,2026-03-04 09:43:02,1.870000,419,486302790,2026-03-04 09:44:05,1.871000,100,0.100000
397,486288809,2026-03-04 09:43:08,1.870000,421,486304293,2026-03-04 09:44:11,1.871000,100,0.100000
399,486289783,2026-03-04 09:43:14,1.870000,423,486305290,2026-03-04 09:44:17,1.872000,100,0.200000
405,486293813,2026-03-04 09:43:26,1.870000,424,486306288,2026-03-04 09:44:17,1.872000,100,0.200000
407,486294811,2026-03-04 09:43:32,1.870000,426,486306819,2026-03-04 09:44:23,1.872000,100,0.200000
409,486295808,2026-03-04 09:43:38,1.870000,427,486308787,2026-03-04 09:44:26,1.873000,100,0.300000
413,486298800,2026-03-04 09:43:47,1.870000,429,486308787,2026-03-04 09:44:32,1.873000,100,0.300000
415,486299797,2026-03-04 09:43:53,1.870000,430,486310781,2026-03-04 09:44:35,1.874000,100,0.400000
417,486300795,2026-03-04 09:43:59,1.870000,432,486311779,2026-03-04 09:44:41,1.874000,100,0.400000
420,486303330,2026-03-04 09:44:08,1.871000,434,486312287,2026-03-04 09:44:47,1.874000,100,0.300000
422,486304293,2026-03-04 09:44:14,1.871000,437,486317270,2026-03-04 09:44:53,1.876000,100,0.500000
425,486306288,2026-03-04 09:44:20,1.872000,438,486317270,2026-03-04 09:44:53,1.876000,100,0.400000
428,486308787,2026-03-04 09:44:29,1.873000,439,486317270,2026-03-04 09:44:53,1.876000,100,0.300000
435,486313280,2026-03-04 09:44:50,1.873000,440,486317270,2026-03-04 09:44:53,1.876000,100,0.300000
436,486313280,2026-03-04 09:44:50,1.873000,443,486321765,2026-03-04 09:44:59,1.876000,100,0.300000
431,486310781,2026-03-04 09:44:38,1.874000,444,486321765,2026-03-04 09:44:59,1.876000,100,0.200000
433,486311779,2026-03-04 09:44:44,1.874000,445,486328793,2026-03-04 09:45:17,1.877000,100,0.300000
318,486225356,2026-03-04 09:40:20,1.875000,447,486329756,2026-03-04 09:45:23,1.877000,100,0.200000
320,486226353,2026-03-04 09:40:26,1.875000,449,486331751,2026-03-04 09:45:32,1.877000,100,0.200000
323,486230343,2026-03-04 09:40:35,1.875000,451,486333777,2026-03-04 09:45:38,1.878000,100,0.300000
324,486230343,2026-03-04 09:40:35,1.875000,452,486333777,2026-03-04 09:45:38,1.878000,100,0.300000
441,486320262,2026-03-04 09:44:56,1.875000,455,486336750,2026-03-04 09:45:44,1.877000,100,0.200000
459,486342734,2026-03-04 09:45:53,1.874000,461,486344729,2026-03-04 09:45:59,1.875000,100,0.100000
464,486347720,2026-03-04 09:46:08,1.874000,463,486345726,2026-03-04 09:46:05,1.875000,100,0.100000
465,486347720,2026-03-04 09:46:08,1.874000,466,486349731,2026-03-04 09:46:11,1.875000,100,0.100000
469,486353341,2026-03-04 09:46:17,1.873000,467,486349731,2026-03-04 09:46:11,1.875000,100,0.200000
470,486353341,2026-03-04 09:46:17,1.873000,460,486343731,2026-03-04 09:45:56,1.874000,100,0.100000
480,486359721,2026-03-04 09:46:44,1.873000,471,486355226,2026-03-04 09:46:20,1.874000,100,0.100000
482,486360718,2026-03-04 09:46:50,1.873000,472,486355226,2026-03-04 09:46:20,1.874000,100,0.100000
473,486356735,2026-03-04 09:46:23,1.874000,489,486365705,2026-03-04 09:47:11,1.875000,100,0.100000
475,486356735,2026-03-04 09:46:29,1.874000,491,486366702,2026-03-04 09:47:17,1.875000,100,0.100000
477,486357726,2026-03-04 09:46:35,1.874000,492,486367699,2026-03-04 09:47:20,1.876000,100,0.200000
479,486358723,2026-03-04 09:46:41,1.874000,493,486370692,2026-03-04 09:47:26,1.877000,100,0.300000
485,486362713,2026-03-04 09:46:59,1.874000,495,486372686,2026-03-04 09:47:32,1.877000,100,0.300000
487,486363710,2026-03-04 09:47:05,1.874000,496,486374188,2026-03-04 09:47:35,1.878000,100,0.400000
442,486320802,2026-03-04 09:44:56,1.875000,497,486376183,2026-03-04 09:47:44,1.881000,100,0.600000
457,486340739,2026-03-04 09:45:50,1.875000,497,486376183,2026-03-04 09:47:44,1.881000,100,0.600000
458,486340739,2026-03-04 09:45:50,1.875000,498,486376183,2026-03-04 09:47:44,1.881000,100,0.600000
462,486345726,2026-03-04 09:46:02,1.875000,498,486376183,2026-03-04 09:47:44,1.881000,100,0.600000
468,486349731,2026-03-04 09:46:14,1.875000,499,486376183,2026-03-04 09:47:44,1.881000,100,0.600000
490,486365705,2026-03-04 09:47:14,1.875000,501,486377180,2026-03-04 09:47:50,1.881000,100,0.600000
494,486370692,2026-03-04 09:47:29,1.876000,503,486381169,2026-03-04 09:47:56,1.882000,100,0.600000
282,486186927,2026-03-04 09:39:08,1.877000,504,486381169,2026-03-04 09:47:56,1.882000,100,0.500000
285,486192910,2026-03-04 09:39:20,1.877000,507,486385664,2026-03-04 09:48:02,1.882000,100,0.500000
286,486192910,2026-03-04 09:39:20,1.877000,508,486385664,2026-03-04 09:48:02,1.882000,100,0.500000
289,486196899,2026-03-04 09:39:29,1.877000,508,486385664,2026-03-04 09:48:02,1.882000,100,0.500000
290,486196899,2026-03-04 09:39:29,1.877000,511,486392644,2026-03-04 09:48:14,1.882000,100,0.500000
446,486329756,2026-03-04 09:45:20,1.877000,512,486393641,2026-03-04 09:48:14,1.882000,100,0.500000
448,486329756,2026-03-04 09:45:26,1.877000,517,486402618,2026-03-04 09:48:23,1.881000,100,0.400000
450,486331751,2026-03-04 09:45:35,1.877000,518,486402618,2026-03-04 09:48:23,1.881000,100,0.400000
453,486335753,2026-03-04 09:45:41,1.877000,519,486402618,2026-03-04 09:48:23,1.881000,100,0.400000
454,486336750,2026-03-04 09:45:41,1.877000,521,486404122,2026-03-04 09:48:29,1.881000,100,0.400000
456,486337748,2026-03-04 09:45:47,1.877000,522,486406116,2026-03-04 09:48:32,1.882000,100,0.500000
4,485993788,2026-03-04 09:30:20,1.879000,525,486409613,2026-03-04 09:48:41,1.881000,100,0.200000
6,485994785,2026-03-04 09:30:26,1.879000,527,486411142,2026-03-04 09:48:47,1.881000,100,0.200000
12,485997284,2026-03-04 09:30:35,1.879000,528,486413110,2026-03-04 09:48:50,1.883000,100,0.400000
24,486004265,2026-03-04 09:30:53,1.879000,529,486413110,2026-03-04 09:48:50,1.883000,100,0.400000
26,486005768,2026-03-04 09:31:02,1.879000,533,486421596,2026-03-04 09:49:02,1.882000,100,0.300000
515,486398628,2026-03-04 09:48:20,1.879000,534,486421596,2026-03-04 09:49:02,1.882000,100,0.300000
516,486398628,2026-03-04 09:48:20,1.879000,537,486434590,2026-03-04 09:49:26,1.881000,100,0.200000
545,486449549,2026-03-04 09:49:44,1.874000,546,486452584,2026-03-04 09:49:47,1.876000,100,0.200000
