factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.return_mean_30,-0.06539072903766122,-3.157086268975764,-0.101128886143546,-5.022213436442272,-0.007814187541239683,0.3188405797101449,0.75,-0.00250840716173365,0.005269572044487053
