order_id,side,level_index,price,qty,placed_time,status
1090543924,BUY,-112,0.894,100,2026-04-14 09:31:36,placed
1090543925,BUY,-111,0.895,100,2026-04-14 09:31:36,placed
1090543927,BUY,-110,0.896,100,2026-04-14 09:31:36,placed
1090543929,BUY,-109,0.897,100,2026-04-14 09:31:36,placed
1090543931,BUY,-108,0.898,100,2026-04-14 09:31:36,placed
1090543976,BUY,-107,0.899,100,2026-04-14 09:31:36,placed
1090544298,BUY,-106,0.9,100,2026-04-14 09:31:51,placed
1090545883,BUY,-108,0.898,100,2026-04-14 09:33:03,placed
1090546078,BUY,-113,0.893,100,2026-04-14 09:33:18,placed
1090546365,BUY,-109,0.897,100,2026-04-14 09:33:42,placed
1090548185,BUY,-114,0.892,100,2026-04-14 09:36:00,placed
1090548264,BUY,-109,0.897,100,2026-04-14 09:36:06,placed
1090549891,BUY,-108,0.898,100,2026-04-14 09:39:03,placed
1090549913,BUY,-109,0.897,100,2026-04-14 09:39:06,placed
1090551989,BUY,-107,0.899,100,2026-04-14 09:43:18,placed
1090553138,BUY,-105,0.901,100,2026-04-14 09:45:45,placed
1090553302,BUY,-106,0.9,100,2026-04-14 09:46:09,placed
1090553745,BUY,-107,0.899,100,2026-04-14 09:47:03,placed
1090555434,BUY,-108,0.898,100,2026-04-14 09:50:39,placed
1090557125,BUY,-107,0.899,100,2026-04-14 09:54:54,placed
1090557435,BUY,-106,0.9,100,2026-04-14 09:56:00,placed
1090562495,BUY,-109,0.897,100,2026-04-14 10:10:51,placed
1090569351,BUY,-115,0.891,100,2026-04-14 10:29:16,placed
1090570052,BUY,-111,0.895,100,2026-04-14 10:31:12,placed
1090571817,BUY,-110,0.896,100,2026-04-14 10:35:36,placed
1090571828,BUY,-111,0.895,100,2026-04-14 10:35:39,placed
1090579700,BUY,-110,0.896,100,2026-04-14 11:03:58,placed
1090583865,BUY,-109,0.897,100,2026-04-14 11:18:16,placed
1090589086,BUY,-111,0.895,100,2026-04-14 13:05:22,placed
1090599049,BUY,-110,0.896,100,2026-04-14 13:36:13,placed
1090599065,BUY,-111,0.895,100,2026-04-14 13:36:16,placed
1090647958,BUY,-110,0.896,100,2026-04-14 14:30:43,placed
1090654782,BUY,-109,0.897,100,2026-04-14 14:45:04,placed
1090654814,BUY,-110,0.896,100,2026-04-14 14:45:07,placed
