,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,1217588.2101312657
Total Return [%],21.758821013126575
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000098
Total Fees Paid,0.0
Max Drawdown [%],12.932177601505623
Max Drawdown Duration,58 days 00:00:00
Total Trades,43689
Total Closed Trades,43429
Total Open Trades,260
Open Trade PnL,-19191.232501121485
Win Rate [%],61.34840774597619
Best Trade [%],76.49495724989276
Worst Trade [%],-32.19273645340094
Avg Winning Trade [%],3.766374392529775
Avg Losing Trade [%],-3.0656604936550003
Avg Winning Trade Duration,4 days 02:29:10.343429793
Avg Losing Trade Duration,5 days 03:32:16.754306436
Profit Factor,1.2029071760529317
Expectancy,5.060707832613534
Sharpe Ratio,1.0296649407198124
Calmar Ratio,1.713563598541701
Omega Ratio,1.1728094818587493
Sortino Ratio,1.3504207509705435
