,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,1099843.5150187458
Total Return [%],9.984351501874581
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000182
Total Fees Paid,0.0
Max Drawdown [%],13.794446133762486
Max Drawdown Duration,105 days 00:00:00
Total Trades,33787
Total Closed Trades,33527
Total Open Trades,260
Open Trade PnL,17682.082400032315
Win Rate [%],67.73346854773764
Best Trade [%],150.18855165447854
Worst Trade [%],-26.267424684294145
Avg Winning Trade [%],9.041721073912235
Avg Losing Trade [%],-3.670420837946388
Avg Winning Trade Duration,7 days 17:16:15.736492139
Avg Losing Trade Duration,6 days 20:34:32.096924510
Profit Factor,1.0959317034368576
Expectancy,2.2411001033188747
Sharpe Ratio,0.6059899544643568
Calmar Ratio,0.7364867145474248
Omega Ratio,1.1031067182498229
Sortino Ratio,0.8270666206451036
