date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1004044.2769730018
2024-11-06,990638.7178907939
2024-11-07,977700.0049268168
2024-11-08,1000361.4802619844
2024-11-11,1008210.3951614348
2024-11-12,1007688.1276796522
2024-11-13,976677.7628940246
2024-11-14,930355.8736126099
2024-11-15,904764.8221520728
2024-11-18,895262.877391407
2024-11-19,895229.2458658495
2024-11-20,922815.172473422
2024-11-21,918475.620866096
2024-11-22,882044.5280609103
2024-11-25,876874.455776167
2024-11-26,841971.4413755334
2024-11-27,843137.404086838
2024-11-28,845674.3405260089
2024-11-29,845202.3389611219
2024-12-02,861959.3792550417
2024-12-03,844715.9706205092
2024-12-04,817318.9999897538
2024-12-05,811639.1149504307
2024-12-06,806495.6743807045
2024-12-09,801941.2073900539
2024-12-10,808925.3406965245
2024-12-11,819858.6759420024
2024-12-12,819253.8362035311
2024-12-13,802519.5447174535
2024-12-16,788910.7090951093
2024-12-17,728727.9780326402
2024-12-18,713934.256403418
2024-12-19,695832.4423810691
2024-12-20,705457.855427944
2024-12-23,660755.684309246
2024-12-24,641077.2064450867
2024-12-25,616880.8608524018
2024-12-26,617561.612115158
2024-12-27,619173.4086713743
2024-12-30,603975.8005691919
2024-12-31,588267.6851259337
2025-01-02,594594.8721609897
2025-01-03,557035.4324005885
2025-01-06,538696.4833354661
2025-01-07,533562.2158301871
2025-01-08,535753.8925850221
2025-01-09,532655.7503418941
2025-01-10,502504.555509601
2025-01-13,506353.4395593701
2025-01-14,527317.8983045315
2025-01-15,517003.84367211757
2025-01-16,524833.6675068988
2025-01-17,512720.6380858918
2025-01-20,524603.3491402441
2025-01-21,508807.5328417627
2025-01-22,493175.10074710986
2025-01-23,486845.0971487996
2025-01-24,490357.57850696985
2025-01-27,479548.390703339
2025-02-05,476891.3937877196
2025-02-06,479583.504394476
2025-02-07,489333.4815987136
2025-02-10,508562.03064575605
2025-02-11,511303.5550515184
2025-02-12,517830.6216758675
2025-02-13,509083.26132477034
2025-02-14,501468.0409441971
2025-02-17,509816.19315532374
2025-02-18,491861.7268559919
2025-02-19,499129.86160048825
