date,code
20241118,601333.SH
20241118,600880.SH
20241118,600982.SH
20241118,600556.SH
20241118,600308.SH
20241118,601908.SH
20241118,601326.SH
20241118,600172.SH
20241118,600960.SH
20241118,600261.SH
20241118,600076.SH
20241118,600382.SH
20241118,600538.SH
20241118,600396.SH
20241118,600800.SH
20241118,603608.SH
20241118,002062.SZ
20241118,000720.SZ
20241118,002042.SZ
20241118,002356.SZ
20241118,000892.SZ
20241118,000571.SZ
20241118,002958.SZ
20241118,000949.SZ
20241118,002110.SZ
20241118,000659.SZ
20241119,601333.SH
20241119,600982.SH
20241119,600556.SH
20241119,600308.SH
20241119,601908.SH
20241119,601326.SH
20241119,600376.SH
20241119,600172.SH
20241119,600960.SH
20241119,600261.SH
20241119,600076.SH
20241119,600361.SH
20241119,600403.SH
20241119,600382.SH
20241119,600538.SH
20241119,600396.SH
20241119,600800.SH
20241119,600103.SH
20241119,002303.SZ
20241119,002062.SZ
20241119,002081.SZ
20241119,000720.SZ
20241119,002042.SZ
20241119,000892.SZ
20241119,002958.SZ
20241119,000890.SZ
20241120,600982.SH
20241120,600308.SH
20241120,601908.SH
20241120,601326.SH
20241120,600376.SH
20241120,600076.SH
20241120,600408.SH
20241120,600361.SH
20241120,600403.SH
20241120,600382.SH
20241120,600108.SH
20241120,600396.SH
20241120,600800.SH
20241120,600103.SH
20241120,002303.SZ
20241120,002081.SZ
20241120,000720.SZ
20241120,000631.SZ
20241120,002127.SZ
20241120,002370.SZ
20241120,002958.SZ
20241120,000890.SZ
20241120,000573.SZ
20241120,002589.SZ
20241120,002228.SZ
20241120,002060.SZ
20241121,601333.SH
20241121,600545.SH
20241121,600982.SH
20241121,601326.SH
20241121,601619.SH
20241121,601015.SH
20241121,600376.SH
20241121,600758.SH
20241121,600179.SH
20241121,600408.SH
20241121,600361.SH
20241121,600507.SH
20241121,600725.SH
20241121,600403.SH
20241121,600716.SH
20241121,600684.SH
20241121,600108.SH
20241121,600800.SH
20241121,600103.SH
20241121,002081.SZ
20241121,000523.SZ
20241121,002578.SZ
20241121,002589.SZ
20241121,002108.SZ
20241121,002228.SZ
20241121,002060.SZ
20241122,601333.SH
20241122,600982.SH
20241122,601326.SH
20241122,601619.SH
20241122,601015.SH
20241122,600376.SH
20241122,600758.SH
20241122,600179.SH
20241122,600408.SH
20241122,600725.SH
20241122,600403.SH
20241122,600716.SH
20241122,600033.SH
20241122,600684.SH
20241122,600798.SH
20241122,600108.SH
20241122,600103.SH
20241122,002081.SZ
20241122,000523.SZ
20241122,002578.SZ
20241122,002688.SZ
20241122,002589.SZ
20241122,002108.SZ
20241122,002228.SZ
20241122,002526.SZ
20241122,002060.SZ
20241125,601333.SH
20241125,600982.SH
20241125,601326.SH
20241125,601015.SH
20241125,600376.SH
20241125,600758.SH
20241125,600179.SH
20241125,600496.SH
20241125,600408.SH
20241125,600725.SH
20241125,600403.SH
20241125,600716.SH
20241125,600033.SH
20241125,600798.SH
20241125,600108.SH
20241125,600103.SH
20241125,000665.SZ
20241125,002081.SZ
20241125,002370.SZ
20241125,000523.SZ
20241125,002578.SZ
20241125,002688.SZ
20241125,002589.SZ
20241125,002108.SZ
20241125,002526.SZ
20241125,002060.SZ
20241126,601333.SH
20241126,600982.SH
20241126,601326.SH
20241126,601015.SH
20241126,600758.SH
20241126,600368.SH
20241126,600179.SH
20241126,600496.SH
20241126,600076.SH
20241126,600408.SH
20241126,600035.SH
20241126,600725.SH
20241126,600403.SH
20241126,600716.SH
20241126,600300.SH
20241126,600033.SH
20241126,600798.SH
20241126,600103.SH
20241126,000665.SZ
20241126,002081.SZ
20241126,002370.SZ
20241126,000523.SZ
20241126,002578.SZ
20241126,002589.SZ
20241126,002108.SZ
20241126,002526.SZ
20241127,601333.SH
20241127,600982.SH
20241127,600984.SH
20241127,600172.SH
20241127,600758.SH
20241127,600368.SH
20241127,603980.SH
20241127,600179.SH
20241127,600496.SH
20241127,600408.SH
20241127,600035.SH
20241127,600403.SH
20241127,600716.SH
20241127,600300.SH
20241127,600033.SH
20241127,600798.SH
20241127,600103.SH
20241127,002132.SZ
20241127,002081.SZ
20241127,002418.SZ
20241127,002141.SZ
20241127,000523.SZ
20241127,002578.SZ
20241127,000751.SZ
20241127,002108.SZ
20241127,002526.SZ
20241128,600982.SH
20241128,600984.SH
20241128,600758.SH
20241128,600368.SH
20241128,603980.SH
20241128,600179.SH
20241128,600496.SH
20241128,600408.SH
20241128,600035.SH
20241128,600403.SH
20241128,600300.SH
20241128,600798.SH
20241128,601218.SH
20241128,600103.SH
20241128,603608.SH
20241128,002132.SZ
20241128,002489.SZ
20241128,000631.SZ
20241128,002418.SZ
20241128,002141.SZ
20241128,002370.SZ
20241128,000677.SZ
20241128,002578.SZ
20241128,002108.SZ
20241128,000506.SZ
20241128,002228.SZ
20241129,600982.SH
20241129,600984.SH
20241129,600227.SH
20241129,600758.SH
20241129,603980.SH
20241129,600179.SH
20241129,600408.SH
20241129,600320.SH
20241129,600403.SH
20241129,603363.SH
20241129,600798.SH
20241129,601279.SH
20241129,601616.SH
20241129,600396.SH
20241129,601218.SH
20241129,600103.SH
20241129,603608.SH
20241129,002132.SZ
20241129,000631.SZ
20241129,002141.SZ
20241129,002370.SZ
20241129,000677.SZ
20241129,002578.SZ
20241129,002471.SZ
20241129,002108.SZ
20241129,000506.SZ
20241202,600782.SH
20241202,600545.SH
20241202,600984.SH
20241202,600227.SH
20241202,603980.SH
20241202,600179.SH
20241202,600408.SH
20241202,600320.SH
20241202,600403.SH
20241202,603363.SH
20241202,600798.SH
20241202,601616.SH
20241202,601218.SH
20241202,603608.SH
20241202,002132.SZ
20241202,000631.SZ
20241202,002141.SZ
20241202,002427.SZ
20241202,000677.SZ
20241202,002578.SZ
20241202,002573.SZ
20241202,000428.SZ
20241202,002083.SZ
20241202,000506.SZ
20241202,000533.SZ
20241202,002526.SZ
20241203,600984.SH
20241203,600179.SH
20241203,600408.SH
20241203,600320.SH
20241203,600403.SH
20241203,600033.SH
20241203,603363.SH
20241203,600798.SH
20241203,601616.SH
20241203,601218.SH
20241203,600800.SH
20241203,603608.SH
20241203,002132.SZ
20241203,002392.SZ
20241203,002141.SZ
20241203,002259.SZ
20241203,000677.SZ
20241203,002578.SZ
20241203,002425.SZ
20241203,002573.SZ
20241203,000428.SZ
20241203,002263.SZ
20241203,002083.SZ
20241203,000533.SZ
20241203,002526.SZ
20241203,000813.SZ
20241204,600982.SH
20241204,600984.SH
20241204,600179.SH
20241204,600408.SH
20241204,600320.SH
20241204,600403.SH
20241204,600033.SH
20241204,600798.SH
20241204,601616.SH
20241204,002303.SZ
20241204,002392.SZ
20241204,002141.SZ
20241204,002259.SZ
20241204,000677.SZ
20241204,002616.SZ
20241204,000407.SZ
20241204,002578.SZ
20241204,002425.SZ
20241204,000573.SZ
20241204,002573.SZ
20241204,000428.SZ
20241204,002263.SZ
20241204,002083.SZ
20241204,000533.SZ
20241204,000965.SZ
20241204,000813.SZ
20241205,600982.SH
20241205,600984.SH
20241205,600173.SH
20241205,600179.SH
20241205,600408.SH
20241205,600320.SH
20241205,600928.SH
20241205,600403.SH
20241205,600033.SH
20241205,600798.SH
20241205,601616.SH
20241205,600800.SH
20241205,002392.SZ
20241205,000767.SZ
20241205,000677.SZ
20241205,002616.SZ
20241205,002958.SZ
20241205,002578.SZ
20241205,002425.SZ
20241205,000573.SZ
20241205,002573.SZ
20241205,002263.SZ
20241205,002083.SZ
20241205,002445.SZ
20241205,000533.SZ
20241205,000965.SZ
20241206,600982.SH
20241206,603333.SH
20241206,600173.SH
20241206,600758.SH
20241206,600179.SH
20241206,600408.SH
20241206,600320.SH
20241206,600928.SH
20241206,600248.SH
20241206,600403.SH
20241206,600033.SH
20241206,600798.SH
20241206,601616.SH
20241206,601599.SH
20241206,600800.SH
20241206,000677.SZ
20241206,002958.SZ
20241206,002807.SZ
20241206,002061.SZ
20241206,002578.SZ
20241206,000573.SZ
20241206,002573.SZ
20241206,002263.SZ
20241206,000078.SZ
20241206,000533.SZ
20241206,000965.SZ
20241209,600982.SH
20241209,600173.SH
20241209,600960.SH
20241209,601515.SH
20241209,600179.SH
20241209,600530.SH
20241209,600681.SH
20241209,600928.SH
20241209,600248.SH
20241209,600403.SH
20241209,600033.SH
20241209,600798.SH
20241209,601616.SH
20241209,600626.SH
20241209,601599.SH
20241209,600800.SH
20241209,601113.SH
20241209,000677.SZ
20241209,002958.SZ
20241209,002807.SZ
20241209,002061.SZ
20241209,000601.SZ
20241209,000573.SZ
20241209,002263.SZ
20241209,000078.SZ
20241209,000813.SZ
20241210,600173.SH
20241210,600960.SH
20241210,601515.SH
20241210,600530.SH
20241210,600681.SH
20241210,600558.SH
20241210,600751.SH
20241210,600248.SH
20241210,600403.SH
20241210,600033.SH
20241210,600798.SH
20241210,600108.SH
20241210,600717.SH
20241210,600626.SH
20241210,601599.SH
20241210,600800.SH
20241210,603608.SH
20241210,601113.SH
20241210,000677.SZ
20241210,000599.SZ
20241210,002958.SZ
20241210,002807.SZ
20241210,002061.SZ
20241210,000573.SZ
20241210,002263.SZ
20241210,000078.SZ
20241211,601015.SH
20241211,600960.SH
20241211,601515.SH
20241211,600790.SH
20241211,600936.SH
20241211,600558.SH
20241211,600751.SH
20241211,600300.SH
20241211,600033.SH
20241211,600798.SH
20241211,600108.SH
20241211,600626.SH
20241211,601599.SH
20241211,600800.SH
20241211,603608.SH
20241211,002413.SZ
20241211,002042.SZ
20241211,000753.SZ
20241211,000407.SZ
20241211,000558.SZ
20241211,002807.SZ
20241211,002061.SZ
20241211,000573.SZ
20241211,002596.SZ
20241211,002672.SZ
20241211,000078.SZ
20241212,600537.SH
20241212,601619.SH
20241212,601015.SH
20241212,600960.SH
20241212,601515.SH
20241212,600179.SH
20241212,600936.SH
20241212,600751.SH
20241212,600744.SH
20241212,600033.SH
20241212,600798.SH
20241212,600108.SH
20241212,601599.SH
20241212,600800.SH
20241212,600103.SH
20241212,603608.SH
20241212,002303.SZ
20241212,000767.SZ
20241212,002418.SZ
20241212,000407.SZ
20241212,000558.SZ
20241212,002061.SZ
20241212,000890.SZ
20241212,002067.SZ
20241212,002263.SZ
20241212,000078.SZ
20241213,600433.SH
20241213,601908.SH
20241213,600537.SH
20241213,601619.SH
20241213,601015.SH
20241213,601515.SH
20241213,600179.SH
20241213,601388.SH
20241213,600076.SH
20241213,600067.SH
20241213,600397.SH
20241213,600751.SH
20241213,600744.SH
20241213,600798.SH
20241213,600108.SH
20241213,600396.SH
20241213,600103.SH
20241213,603608.SH
20241213,002303.SZ
20241213,002132.SZ
20241213,000767.SZ
20241213,002418.SZ
20241213,000890.SZ
20241213,002067.SZ
20241213,002263.SZ
20241213,002445.SZ
20241216,600433.SH
20241216,601908.SH
20241216,600617.SH
20241216,601619.SH
20241216,601015.SH
20241216,601515.SH
20241216,600179.SH
20241216,601388.SH
20241216,600076.SH
20241216,600397.SH
20241216,600751.SH
20241216,600744.SH
20241216,600684.SH
20241216,600798.SH
20241216,600108.SH
20241216,600396.SH
20241216,600103.SH
20241216,000631.SZ
20241216,002418.SZ
20241216,002578.SZ
20241216,000890.SZ
20241216,002471.SZ
20241216,002067.SZ
20241216,002263.SZ
20241216,002445.SZ
20241216,002228.SZ
20241217,600433.SH
20241217,601908.SH
20241217,600617.SH
20241217,601619.SH
20241217,601515.SH
20241217,600179.SH
20241217,601388.SH
20241217,600076.SH
20241217,600397.SH
20241217,600751.SH
20241217,600744.SH
20241217,600684.SH
20241217,600798.SH
20241217,600108.SH
20241217,600396.SH
20241217,600103.SH
20241217,002303.SZ
20241217,000631.SZ
20241217,002418.SZ
20241217,002578.SZ
20241217,000890.SZ
20241217,002067.SZ
20241217,002263.SZ
20241217,002793.SZ
20241217,002445.SZ
20241217,002228.SZ
20241218,601908.SH
20241218,600617.SH
20241218,601619.SH
20241218,601015.SH
20241218,601515.SH
20241218,601388.SH
20241218,600076.SH
20241218,600397.SH
20241218,600751.SH
20241218,600744.SH
20241218,600684.SH
20241218,600798.SH
20241218,600108.SH
20241218,600396.SH
20241218,600103.SH
20241218,601011.SH
20241218,000631.SZ
20241218,002418.SZ
20241218,002578.SZ
20241218,002546.SZ
20241218,002256.SZ
20241218,002067.SZ
20241218,002263.SZ
20241218,002793.SZ
