date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.0
2024-11-12,1000000.0
2024-11-13,1000000.0
2024-11-14,1000000.0
2024-11-15,1000000.0
2024-11-18,1000000.0
2024-11-19,1000000.0
2024-11-20,1000000.0
2024-11-21,1000000.0
2024-11-22,1000000.0
2024-11-25,1000000.0
2024-11-26,1000000.0
2024-11-27,1000000.0
2024-11-28,1000000.0
2024-11-29,1000000.0
2024-12-02,1000000.000000005
2024-12-03,1003961.541638464
2024-12-04,982561.0032669016
2024-12-05,996681.8620194878
2024-12-06,1006450.174701471
2024-12-09,1004715.2822634926
2024-12-10,1017693.6020168046
2024-12-11,1039184.4279220365
2024-12-12,1054959.3217301865
2024-12-13,1043658.465520181
2024-12-16,1037714.3821536466
2024-12-17,981359.4992613351
2024-12-18,980951.5053655996
2024-12-19,965971.4666856931
2024-12-20,969444.5497102293
2024-12-23,911221.6261506539
2024-12-24,922464.6266677724
2024-12-25,903432.3119200747
2024-12-26,914910.5912090293
2024-12-27,919024.2204102114
2024-12-30,908161.1662796533
2024-12-31,886738.6104826565
2025-01-02,877147.9458718888
2025-01-03,841621.5377647881
2025-01-06,829407.225952964
2025-01-07,832616.0892561722
2025-01-08,833224.693049499
2025-01-09,826595.5832692084
2025-01-10,798501.9657459806
2025-01-13,790124.8392839426
2025-01-14,821271.5409367474
2025-01-15,817404.1824119389
2025-01-16,824176.3546028462
2025-01-17,822273.3276037561
2025-01-20,826271.2589754618
2025-01-21,825297.7667761864
2025-01-22,816438.310123707
2025-01-23,809807.1719276302
2025-01-24,814049.0380985329
2025-01-27,801501.1597188074
2025-02-05,803327.4443240416
2025-02-06,821143.2297859109
2025-02-07,831747.340482949
2025-02-10,845142.939949272
2025-02-11,849532.747478827
2025-02-12,862670.969267932
2025-02-13,858349.9534926219
2025-02-14,862045.4545326369
2025-02-17,877598.7406380876
2025-02-18,853244.9278688158
2025-02-19,875038.8994688943
2025-02-20,881619.3629990158
2025-02-21,892397.4834778364
