factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha191.alpha094,-0.04726704166209012,-3.154361760613752,-0.07058130853636156,-4.7774432720833815,-0.005534012873595152,0.30434782608695654,0.75,-0.0011201730414958611,0.00439506222547998
