factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.std_20,-0.03748033688220093,-1.8189882217333373,-0.08890344791013152,-3.1857795495415937,-0.004447209032228608,0.4084507042253521,0.5,-0.0009117197719689002,0.0034649523802336834
