date,code,score
20241108,002476.SZ,0.9947289156626506
20241108,000520.SZ,0.9894578313253012
20241111,600121.SH,0.9864457831325302
20241111,601116.SH,0.990210843373494
20241111,603697.SH,0.9879518072289156
20241111,600203.SH,0.9856927710843374
20241111,600838.SH,0.9932228915662651
20241111,002570.SZ,0.9924698795180723
20241111,002178.SZ,0.9954819277108434
20241111,000099.SZ,0.9887048192771084
20241111,000721.SZ,0.9947289156626506
20241111,000536.SZ,0.9992469879518072
20241111,002348.SZ,0.9909638554216867
20241111,002104.SZ,0.9871987951807228
20241111,002403.SZ,0.9962349397590361
20241111,000566.SZ,0.9977409638554217
20241111,000716.SZ,1.0
20241111,000860.SZ,0.9894578313253012
20241111,002052.SZ,0.9917168674698795
20241111,000795.SZ,0.9969879518072289
20241111,002561.SZ,0.9939759036144579
20241111,002765.SZ,0.9984939759036144
20241112,603038.SH,0.9871987951807228
20241112,603222.SH,0.990210843373494
20241112,603366.SH,0.9947289156626506
20241112,600834.SH,0.9924698795180723
20241112,600619.SH,0.9939759036144579
20241112,600210.SH,0.9894578313253012
20241112,600375.SH,0.9954819277108434
20241112,600841.SH,0.9856927710843374
20241112,600110.SH,0.9917168674698795
20241112,002178.SZ,0.9984939759036144
20241112,000536.SZ,0.9977409638554217
20241112,002348.SZ,0.9887048192771084
20241112,002651.SZ,0.9969879518072289
20241112,000530.SZ,0.9909638554216867
20241112,002510.SZ,0.9962349397590361
20241112,002416.SZ,0.9879518072289156
20241112,000566.SZ,0.9864457831325302
20241112,000716.SZ,1.0
20241112,000795.SZ,0.9932228915662651
20241112,002765.SZ,0.9992469879518072
20241113,600246.SH,0.9924698795180723
20241113,600178.SH,0.9864457831325302
20241113,600789.SH,0.9947289156626506
20241113,600721.SH,0.9856927710843374
20241113,603123.SH,0.9917168674698795
20241113,600333.SH,0.9871987951807228
20241113,603399.SH,0.9887048192771084
20241113,600619.SH,0.9969879518072289
20241113,600375.SH,0.9939759036144579
20241113,600292.SH,0.9992469879518072
20241113,000536.SZ,0.9977409638554217
20241113,002849.SZ,0.9954819277108434
20241113,000716.SZ,1.0
20241113,002728.SZ,0.9932228915662651
20241113,002052.SZ,0.9879518072289156
20241113,002177.SZ,0.990210843373494
20241113,002355.SZ,0.9894578313253012
20241113,002765.SZ,0.9909638554216867
20241113,002208.SZ,0.9962349397590361
20241113,002547.SZ,0.9984939759036144
20241114,605268.SH,0.9977409638554217
20241114,600825.SH,0.9894578313253012
20241114,605337.SH,0.9879518072289156
20241114,600619.SH,0.9984939759036144
20241114,600787.SH,0.9864457831325302
20241114,603669.SH,0.990210843373494
20241114,600375.SH,0.9939759036144579
20241114,600626.SH,0.9917168674698795
20241114,600838.SH,0.9962349397590361
20241114,002310.SZ,0.9909638554216867
20241114,002387.SZ,0.9932228915662651
20241114,000536.SZ,0.9992469879518072
20241114,002510.SZ,0.9887048192771084
20241114,002846.SZ,0.9856927710843374
20241114,000716.SZ,1.0
20241114,002165.SZ,0.9924698795180723
20241114,002177.SZ,0.9947289156626506
20241114,000795.SZ,0.9954819277108434
20241114,002383.SZ,0.9969879518072289
20241114,000506.SZ,0.9871987951807228
20241115,600227.SH,0.9894578313253012
20241115,600609.SH,0.9939759036144579
20241115,600822.SH,0.9954819277108434
20241115,605268.SH,0.9879518072289156
20241115,603861.SH,0.9962349397590361
20241115,600619.SH,0.9984939759036144
20241115,603153.SH,0.9969879518072289
20241115,600210.SH,0.9856927710843374
20241115,000695.SZ,0.9992469879518072
20241115,002140.SZ,0.9917168674698795
20241115,002037.SZ,0.9871987951807228
20241115,003012.SZ,0.9864457831325302
20241115,002238.SZ,0.990210843373494
20241115,002510.SZ,0.9924698795180723
20241115,002849.SZ,0.9947289156626506
20241115,000716.SZ,1.0
20241115,002165.SZ,0.9932228915662651
20241115,000795.SZ,0.9977409638554217
20241115,002547.SZ,0.9887048192771084
20241115,000506.SZ,0.9909638554216867
20241118,603819.SH,0.9962349397590361
20241118,600611.SH,0.9871987951807228
20241118,600227.SH,0.9917168674698795
20241118,600609.SH,0.9932228915662651
20241118,600822.SH,0.9864457831325302
20241118,600279.SH,0.9954819277108434
20241118,603711.SH,0.9969879518072289
20241118,603007.SH,0.9984939759036144
20241118,603918.SH,1.0
20241118,601789.SH,0.990210843373494
20241118,600619.SH,0.9924698795180723
20241118,603421.SH,0.9939759036144579
20241118,000670.SZ,0.9879518072289156
20241118,002232.SZ,0.9856927710843374
20241118,000989.SZ,0.9909638554216867
20241118,000712.SZ,0.9887048192771084
20241118,000812.SZ,0.9947289156626506
20241118,000716.SZ,0.9992469879518072
20241118,002165.SZ,0.9894578313253012
20241118,000506.SZ,0.9977409638554217
20241119,603006.SH,0.9909638554216867
20241119,603819.SH,1.0
20241119,601949.SH,0.9969879518072289
20241119,603839.SH,0.9864457831325302
20241119,600817.SH,0.990210843373494
20241119,600227.SH,0.9887048192771084
20241119,600822.SH,0.9939759036144579
20241119,603711.SH,0.9871987951807228
20241119,600067.SH,0.9954819277108434
20241119,603918.SH,0.9992469879518072
20241119,600156.SH,0.9879518072289156
20241119,603877.SH,0.9917168674698795
20241119,603887.SH,0.9984939759036144
20241119,603808.SH,0.9856927710843374
20241119,002400.SZ,0.9894578313253012
20241119,002167.SZ,0.9924698795180723
20241119,002530.SZ,0.9977409638554217
20241119,002403.SZ,0.9962349397590361
20241119,002354.SZ,0.9947289156626506
20241119,002075.SZ,0.9932228915662651
20241120,603006.SH,0.9939759036144579
20241120,603819.SH,0.9856927710843374
20241120,600676.SH,0.9977409638554217
20241120,601949.SH,0.9887048192771084
20241120,603839.SH,0.9932228915662651
20241120,600817.SH,0.9954819277108434
20241120,605228.SH,0.9924698795180723
20241120,600822.SH,0.9909638554216867
20241120,603007.SH,0.9947289156626506
20241120,603366.SH,0.9992469879518072
20241120,605218.SH,0.9894578313253012
20241120,600333.SH,0.990210843373494
20241120,600787.SH,0.9984939759036144
20241120,605577.SH,0.9879518072289156
20241120,600654.SH,0.9871987951807228
20241120,603808.SH,0.9962349397590361
20241120,600826.SH,1.0
20241120,002016.SZ,0.9969879518072289
20241120,000906.SZ,0.9917168674698795
20241120,002547.SZ,0.9864457831325302
20241121,600676.SH,0.9984939759036144
20241121,603318.SH,0.9917168674698795
20241121,605228.SH,0.9887048192771084
20241121,603110.SH,0.9947289156626506
20241121,601789.SH,0.990210843373494
20241121,600787.SH,0.9894578313253012
20241121,605577.SH,0.9932228915662651
20241121,600654.SH,0.9969879518072289
20241121,600826.SH,1.0
20241121,002016.SZ,0.9864457831325302
20241121,002774.SZ,0.9909638554216867
20241121,000099.SZ,0.9871987951807228
20241121,000906.SZ,0.9856927710843374
20241121,002140.SZ,0.9977409638554217
20241121,002356.SZ,0.9924698795180723
20241121,000536.SZ,0.9939759036144579
20241121,002263.SZ,0.9962349397590361
20241121,002040.SZ,0.9954819277108434
20241121,002547.SZ,0.9879518072289156
20241121,000506.SZ,0.9992469879518072
20241122,605108.SH,0.9879518072289156
20241122,603007.SH,0.9992469879518072
20241122,603915.SH,0.9939759036144579
20241122,600382.SH,0.9954819277108434
20241122,600481.SH,0.9924698795180723
20241122,600327.SH,0.9917168674698795
20241122,600654.SH,0.9887048192771084
20241122,002387.SZ,0.9909638554216867
20241122,000670.SZ,0.9856927710843374
20241122,002344.SZ,0.9962349397590361
20241122,002530.SZ,0.9864457831325302
20241122,002905.SZ,0.9894578313253012
20241122,002583.SZ,1.0
20241122,002575.SZ,0.9984939759036144
20241122,002403.SZ,0.9932228915662651
20241122,002079.SZ,0.9947289156626506
20241122,000716.SZ,0.9871987951807228
20241122,002052.SZ,0.9977409638554217
20241122,000506.SZ,0.9969879518072289
20241122,002815.SZ,0.990210843373494
20241125,600246.SH,0.9879518072289156
20241125,603079.SH,0.990210843373494
20241125,603110.SH,0.9977409638554217
20241125,603007.SH,0.9939759036144579
20241125,600769.SH,0.9909638554216867
20241125,600666.SH,0.9864457831325302
20241125,600787.SH,0.9917168674698795
20241125,600470.SH,0.9962349397590361
20241125,000829.SZ,0.9954819277108434
20241125,002094.SZ,0.9887048192771084
20241125,002255.SZ,0.9871987951807228
20241125,002161.SZ,1.0
20241125,000801.SZ,0.9894578313253012
20241125,002229.SZ,0.9856927710843374
20241125,000006.SZ,0.9969879518072289
20241125,000795.SZ,0.9992469879518072
20241125,002194.SZ,0.9932228915662651
20241125,000626.SZ,0.9984939759036144
20241125,002647.SZ,0.9947289156626506
20241125,002366.SZ,0.9924698795180723
20241126,600288.SH,0.9887048192771084
20241126,603527.SH,0.9992469879518072
20241126,600650.SH,0.9909638554216867
20241126,603079.SH,0.9879518072289156
20241126,603333.SH,0.9871987951807228
20241126,603366.SH,0.9894578313253012
20241126,600135.SH,0.9924698795180723
20241126,600405.SH,0.9939759036144579
20241126,600327.SH,0.990210843373494
20241126,600470.SH,0.9977409638554217
20241126,600800.SH,0.9984939759036144
20241126,000695.SZ,0.9947289156626506
20241126,002344.SZ,0.9864457831325302
20241126,000677.SZ,0.9932228915662651
20241126,002045.SZ,0.9962349397590361
20241126,000801.SZ,0.9954819277108434
20241126,002658.SZ,0.9856927710843374
20241126,002403.SZ,0.9969879518072289
20241126,000573.SZ,1.0
20241126,002354.SZ,0.9917168674698795
20241127,603015.SH,0.9924698795180723
20241127,603527.SH,0.9977409638554217
20241127,600650.SH,0.9894578313253012
20241127,600960.SH,0.9879518072289156
20241127,600470.SH,0.9954819277108434
20241127,600800.SH,0.9947289156626506
20241127,002611.SZ,0.9969879518072289
20241127,002556.SZ,1.0
20241127,000695.SZ,0.9909638554216867
20241127,002344.SZ,0.9871987951807228
20241127,003040.SZ,0.9932228915662651
20241127,002095.SZ,0.9887048192771084
20241127,002045.SZ,0.990210843373494
20241127,000801.SZ,0.9962349397590361
20241127,002469.SZ,0.9992469879518072
20241127,002403.SZ,0.9939759036144579
20241127,000573.SZ,0.9984939759036144
20241127,002354.SZ,0.9917168674698795
20241127,002638.SZ,0.9864457831325302
20241127,002292.SZ,0.9856927710843374
20241128,603015.SH,1.0
20241128,603527.SH,0.9962349397590361
20241128,600979.SH,0.9992469879518072
20241128,601566.SH,0.9887048192771084
20241128,603518.SH,0.9932228915662651
20241128,600135.SH,0.9879518072289156
20241128,600903.SH,0.9864457831325302
20241128,605179.SH,0.990210843373494
20241128,600470.SH,0.9871987951807228
20241128,600800.SH,0.9984939759036144
20241128,002310.SZ,0.9954819277108434
20241128,002467.SZ,0.9894578313253012
20241128,002570.SZ,0.9917168674698795
20241128,000695.SZ,0.9969879518072289
20241128,002734.SZ,0.9947289156626506
20241128,002115.SZ,0.9909638554216867
20241128,000801.SZ,0.9939759036144579
20241128,002054.SZ,0.9924698795180723
20241128,002469.SZ,0.9977409638554217
20241128,002181.SZ,0.9856927710843374
20241129,603527.SH,0.9887048192771084
20241129,603110.SH,0.9939759036144579
20241129,601339.SH,0.9879518072289156
20241129,603970.SH,0.9894578313253012
20241129,600470.SH,0.9909638554216867
20241129,600800.SH,0.9984939759036144
20241129,002369.SZ,0.990210843373494
20241129,002611.SZ,0.9947289156626506
20241129,001300.SZ,0.9917168674698795
20241129,000695.SZ,0.9871987951807228
20241129,002167.SZ,0.9969879518072289
20241129,002348.SZ,1.0
20241129,000421.SZ,0.9924698795180723
20241129,000801.SZ,0.9856927710843374
20241129,002469.SZ,0.9977409638554217
20241129,002006.SZ,0.9962349397590361
20241129,002527.SZ,0.9932228915662651
20241129,002403.SZ,0.9864457831325302
20241129,002638.SZ,0.9954819277108434
20241129,002292.SZ,0.9992469879518072
20241202,603660.SH,0.9962349397590361
20241202,600278.SH,0.9954819277108434
20241202,603366.SH,1.0
20241202,600318.SH,0.9864457831325302
20241202,600293.SH,0.990210843373494
20241202,603803.SH,0.9992469879518072
20241202,600249.SH,0.9924698795180723
20241202,603630.SH,0.9887048192771084
20241202,002467.SZ,0.9939759036144579
20241202,002167.SZ,0.9856927710843374
20241202,000421.SZ,0.9917168674698795
20241202,002095.SZ,0.9909638554216867
20241202,000712.SZ,0.9984939759036144
20241202,002846.SZ,0.9932228915662651
20241202,000546.SZ,0.9969879518072289
20241202,002137.SZ,0.9879518072289156
20241202,002682.SZ,0.9871987951807228
20241202,002187.SZ,0.9977409638554217
20241202,000506.SZ,0.9894578313253012
20241202,002582.SZ,0.9947289156626506
20241203,600246.SH,0.9871987951807228
20241203,603660.SH,0.9917168674698795
20241203,603777.SH,0.9856927710843374
20241203,605300.SH,0.9954819277108434
20241203,600712.SH,0.9887048192771084
20241203,603366.SH,0.9962349397590361
20241203,601188.SH,0.9894578313253012
20241203,600327.SH,0.9864457831325302
20241203,603803.SH,0.9977409638554217
20241203,002467.SZ,0.9939759036144579
20241203,003040.SZ,0.9969879518072289
20241203,002095.SZ,0.9992469879518072
20241203,000712.SZ,0.9984939759036144
20241203,000803.SZ,0.9879518072289156
20241203,002846.SZ,0.9924698795180723
20241203,000546.SZ,0.9909638554216867
20241203,002264.SZ,0.9932228915662651
20241203,002582.SZ,0.990210843373494
20241203,000409.SZ,0.9947289156626506
20241203,002301.SZ,1.0
20241204,603237.SH,0.9932228915662651
20241204,600843.SH,0.9887048192771084
20241204,605388.SH,0.9924698795180723
20241204,605300.SH,0.9856927710843374
20241204,600530.SH,0.9947289156626506
20241204,603116.SH,0.9909638554216867
20241204,600628.SH,0.9992469879518072
20241204,600327.SH,0.9939759036144579
20241204,601086.SH,0.9917168674698795
20241204,002695.SZ,0.9864457831325302
20241204,000735.SZ,0.9954819277108434
20241204,002774.SZ,0.9879518072289156
20241204,000759.SZ,0.9894578313253012
20241204,002029.SZ,0.9969879518072289
20241204,000892.SZ,0.9962349397590361
20241204,002095.SZ,1.0
20241204,000566.SZ,0.9871987951807228
20241204,000716.SZ,0.9977409638554217
20241204,002103.SZ,0.9984939759036144
20241204,002582.SZ,0.990210843373494
20241205,600738.SH,0.9871987951807228
20241205,603015.SH,0.9856927710843374
20241205,603366.SH,0.9932228915662651
20241205,600628.SH,0.9947289156626506
20241205,600382.SH,0.9954819277108434
20241205,600327.SH,0.9992469879518072
20241205,600589.SH,0.9894578313253012
20241205,002310.SZ,0.9917168674698795
20241205,000753.SZ,0.9984939759036144
20241205,002279.SZ,0.9924698795180723
20241205,002337.SZ,0.9864457831325302
20241205,002403.SZ,0.9969879518072289
20241205,002640.SZ,0.990210843373494
20241205,000716.SZ,1.0
20241205,002137.SZ,0.9939759036144579
20241205,002347.SZ,0.9977409638554217
20241205,002052.SZ,0.9909638554216867
20241205,002103.SZ,0.9962349397590361
20241205,002682.SZ,0.9887048192771084
20241205,002547.SZ,0.9879518072289156
20241206,601519.SH,0.9992469879518072
20241206,605138.SH,0.9969879518072289
20241206,603863.SH,0.9977409638554217
20241206,605179.SH,0.9962349397590361
20241206,603511.SH,0.9939759036144579
20241206,600327.SH,1.0
20241206,605188.SH,0.9947289156626506
20241206,600292.SH,0.9909638554216867
20241206,002695.SZ,0.9879518072289156
20241206,002310.SZ,0.9954819277108434
20241206,002283.SZ,0.990210843373494
20241206,002587.SZ,0.9864457831325302
20241206,000510.SZ,0.9887048192771084
20241206,002516.SZ,0.9917168674698795
20241206,000753.SZ,0.9984939759036144
20241206,002708.SZ,0.9924698795180723
20241206,002685.SZ,0.9871987951807228
20241206,002403.SZ,0.9932228915662651
20241206,000716.SZ,0.9856927710843374
20241206,000795.SZ,0.9894578313253012
20241209,603088.SH,0.9864457831325302
20241209,600769.SH,0.9969879518072289
20241209,603863.SH,0.9887048192771084
20241209,603278.SH,0.9984939759036144
20241209,603511.SH,0.9909638554216867
20241209,603219.SH,0.9871987951807228
20241209,603002.SH,0.9924698795180723
20241209,603990.SH,0.990210843373494
20241209,601011.SH,0.9932228915662651
20241209,002400.SZ,0.9917168674698795
20241209,002611.SZ,0.9879518072289156
20241209,002681.SZ,0.9894578313253012
20241209,000753.SZ,1.0
20241209,002031.SZ,0.9954819277108434
20241209,002640.SZ,0.9977409638554217
20241209,002177.SZ,0.9939759036144579
20241209,002520.SZ,0.9947289156626506
20241209,002547.SZ,0.9856927710843374
20241209,002654.SZ,0.9962349397590361
20241209,002526.SZ,0.9992469879518072
20241210,600545.SH,0.9924698795180723
20241210,605228.SH,0.9838102409638554
20241210,600172.SH,0.9947289156626506
20241210,601019.SH,0.9838102409638554
20241210,603007.SH,0.9962349397590361
20241210,603366.SH,0.9977409638554217
20241210,600769.SH,0.9969879518072289
20241210,603278.SH,1.0
20241210,603002.SH,0.9887048192771084
20241210,603608.SH,0.9909638554216867
20241210,601011.SH,0.9917168674698795
20241210,002141.SZ,0.990210843373494
20241210,002370.SZ,0.9954819277108434
20241210,000525.SZ,0.9838102409638554
20241210,002309.SZ,0.9838102409638554
20241210,002644.SZ,0.9932228915662651
20241210,002031.SZ,0.9939759036144579
20241210,002640.SZ,0.9984939759036144
20241210,002520.SZ,0.9894578313253012
20241210,002526.SZ,0.9992469879518072
20241211,603696.SH,0.9894578313253012
20241211,601519.SH,0.9954819277108434
20241211,600545.SH,0.9977409638554217
20241211,600983.SH,0.9992469879518072
20241211,603278.SH,0.9962349397590361
20241211,600186.SH,0.9887048192771084
20241211,600198.SH,0.9939759036144579
20241211,600463.SH,0.9856927710843374
20241211,603466.SH,0.9984939759036144
20241211,603070.SH,0.9879518072289156
20241211,002530.SZ,0.9909638554216867
20241211,000678.SZ,0.9924698795180723
20241211,002527.SZ,0.9917168674698795
20241211,002640.SZ,0.9947289156626506
20241211,000716.SZ,0.990210843373494
20241211,002177.SZ,0.9969879518072289
20241211,002765.SZ,0.9864457831325302
20241211,002520.SZ,0.9871987951807228
20241211,002526.SZ,1.0
20241211,000813.SZ,0.9932228915662651
20241212,603696.SH,0.9924698795180723
20241212,600979.SH,0.9962349397590361
20241212,605108.SH,0.9887048192771084
20241212,600172.SH,0.9954819277108434
20241212,600825.SH,0.9917168674698795
20241212,603088.SH,0.9992469879518072
20241212,601609.SH,0.9947289156626506
20241212,603990.SH,0.9864457831325302
20241212,603466.SH,0.9871987951807228
20241212,002695.SZ,0.9932228915662651
20241212,002127.SZ,0.9879518072289156
20241212,002681.SZ,0.9977409638554217
20241212,002892.SZ,0.9909638554216867
20241212,002766.SZ,0.9969879518072289
20241212,002337.SZ,0.9894578313253012
20241212,002054.SZ,0.990210843373494
20241212,000678.SZ,0.9856927710843374
20241212,002347.SZ,1.0
20241212,002052.SZ,0.9939759036144579
20241212,002526.SZ,0.9984939759036144
20241213,603696.SH,0.9932228915662651
20241213,603015.SH,0.9871987951807228
20241213,600868.SH,0.9977409638554217
20241213,600227.SH,0.9864457831325302
20241213,603088.SH,0.9984939759036144
20241213,600408.SH,0.9909638554216867
20241213,605179.SH,1.0
20241213,002695.SZ,0.9924698795180723
20241213,001318.SZ,0.9894578313253012
20241213,002426.SZ,0.9939759036144579
20241213,002127.SZ,0.9917168674698795
20241213,002681.SZ,0.9969879518072289
20241213,002530.SZ,0.9962349397590361
20241213,002031.SZ,0.9887048192771084
20241213,002481.SZ,0.9947289156626506
20241213,002347.SZ,0.9992469879518072
20241213,002354.SZ,0.9954819277108434
20241213,002052.SZ,0.990210843373494
20241213,002292.SZ,0.9879518072289156
20241213,002582.SZ,0.9856927710843374
20241216,600545.SH,0.9977409638554217
20241216,603318.SH,0.9954819277108434
20241216,605006.SH,1.0
20241216,603058.SH,0.9947289156626506
20241216,605179.SH,0.9992469879518072
20241216,605337.SH,0.9969879518072289
20241216,603258.SH,0.9856927710843374
20241216,600429.SH,0.9879518072289156
20241216,603719.SH,0.9887048192771084
20241216,002016.SZ,0.9984939759036144
20241216,002351.SZ,0.9871987951807228
20241216,002474.SZ,0.9917168674698795
20241216,000525.SZ,0.9939759036144579
20241216,002530.SZ,0.9924698795180723
20241216,000712.SZ,0.9909638554216867
20241216,002031.SZ,0.9932228915662651
20241216,002313.SZ,0.990210843373494
20241216,002685.SZ,0.9864457831325302
20241216,000716.SZ,0.9962349397590361
20241216,002596.SZ,0.9894578313253012
20241217,600545.SH,0.9954819277108434
20241217,600979.SH,0.9977409638554217
20241217,600604.SH,0.9924698795180723
20241217,600797.SH,0.9864457831325302
20241217,600106.SH,1.0
20241217,600337.SH,0.9894578313253012
20241217,605006.SH,0.9962349397590361
20241217,600828.SH,0.9947289156626506
20241217,600712.SH,0.9856927710843374
20241217,600628.SH,0.9909638554216867
20241217,605179.SH,0.9969879518072289
20241217,603669.SH,0.9984939759036144
20241217,603466.SH,0.9887048192771084
20241217,600826.SH,0.9932228915662651
20241217,002016.SZ,0.9917168674698795
20241217,002530.SZ,0.990210843373494
20241217,000159.SZ,0.9879518072289156
20241217,002523.SZ,0.9939759036144579
20241217,002354.SZ,0.9871987951807228
20241217,002187.SZ,0.9992469879518072
20241218,600693.SH,0.9871987951807228
20241218,600979.SH,0.9954819277108434
20241218,600337.SH,0.9992469879518072
20241218,600828.SH,0.9977409638554217
20241218,600851.SH,0.9856927710843374
20241218,605179.SH,0.9932228915662651
20241218,600814.SH,0.9917168674698795
20241218,600793.SH,0.9947289156626506
20241218,600826.SH,1.0
20241218,000759.SZ,0.9894578313253012
20241218,000816.SZ,0.9887048192771084
20241218,000721.SZ,0.990210843373494
20241218,002523.SZ,0.9879518072289156
20241218,000530.SZ,0.9939759036144579
20241218,002115.SZ,0.9924698795180723
20241218,000558.SZ,0.9969879518072289
20241218,002313.SZ,0.9864457831325302
20241218,002148.SZ,0.9909638554216867
20241218,002103.SZ,0.9962349397590361
20241218,002187.SZ,0.9984939759036144
20241219,600556.SH,0.9909638554216867
20241219,600698.SH,0.990210843373494
20241219,605228.SH,0.9864457831325302
20241219,600368.SH,0.9856927710843374
20241219,600828.SH,0.9947289156626506
20241219,603861.SH,0.9962349397590361
20241219,603898.SH,0.9984939759036144
20241219,600560.SH,0.9871987951807228
20241219,603912.SH,0.9954819277108434
20241219,002695.SZ,0.9894578313253012
20241219,000868.SZ,0.9969879518072289
20241219,002141.SZ,0.9917168674698795
20241219,000525.SZ,0.9924698795180723
20241219,002235.SZ,0.9887048192771084
20241219,000558.SZ,1.0
20241219,002148.SZ,0.9932228915662651
20241219,002403.SZ,0.9992469879518072
20241219,000501.SZ,0.9879518072289156
20241219,002354.SZ,0.9977409638554217
20241219,002162.SZ,0.9939759036144579
20241220,600255.SH,0.990210843373494
20241220,600693.SH,0.9924698795180723
20241220,600824.SH,0.9977409638554217
20241220,600880.SH,0.9954819277108434
20241220,600982.SH,0.9932228915662651
20241220,600198.SH,0.9969879518072289
20241220,600793.SH,0.9917168674698795
20241220,000665.SZ,0.9864457831325302
20241220,000759.SZ,0.9984939759036144
20241220,002953.SZ,1.0
20241220,000525.SZ,0.9909638554216867
20241220,000530.SZ,0.9894578313253012
20241220,002291.SZ,0.9962349397590361
20241220,002115.SZ,0.9856927710843374
20241220,000558.SZ,0.9871987951807228
20241220,000553.SZ,0.9887048192771084
20241220,002354.SZ,0.9939759036144579
20241220,000859.SZ,0.9879518072289156
20241220,002181.SZ,0.9992469879518072
20241220,002339.SZ,0.9947289156626506
20241223,600824.SH,0.9977409638554217
20241223,600880.SH,0.9909638554216867
20241223,600982.SH,1.0
20241223,605366.SH,0.9879518072289156
20241223,603390.SH,0.9871987951807228
20241223,603912.SH,0.9954819277108434
20241223,600579.SH,0.9969879518072289
20241223,600679.SH,0.9947289156626506
20241223,002369.SZ,0.9894578313253012
20241223,000759.SZ,0.9962349397590361
20241223,002953.SZ,0.9992469879518072
20241223,000796.SZ,0.9932228915662651
20241223,000525.SZ,0.990210843373494
20241223,002348.SZ,0.9939759036144579
20241223,002291.SZ,0.9924698795180723
20241223,002640.SZ,0.9856927710843374
20241223,002404.SZ,0.9864457831325302
20241223,002181.SZ,0.9984939759036144
20241223,000950.SZ,0.9917168674698795
20241223,002659.SZ,0.9887048192771084
20241224,600693.SH,0.9864457831325302
20241224,600824.SH,0.9879518072289156
20241224,600545.SH,0.9954819277108434
20241224,600982.SH,0.9992469879518072
20241224,603682.SH,0.9917168674698795
20241224,600571.SH,0.9871987951807228
20241224,600198.SH,0.9894578313253012
