date,returns
2024-11-01,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-12-02,0.0
2024-12-03,0.01740341792510415
2024-12-04,-0.025896902474103648
2024-12-05,0.009348709246173157
2024-12-06,0.005303726930867933
2024-12-09,-0.00735935743779469
2024-12-10,0.0035880102697165668
2024-12-11,0.017110466132924364
2024-12-12,0.013286140894179836
2024-12-13,-0.023618252453344722
2024-12-16,-0.010656316915714904
2024-12-17,-0.021791734884226727
2024-12-18,-0.001019219537843664
2024-12-19,-0.005130394207836182
2024-12-20,-0.00013996276783015274
2024-12-23,-0.020122549908839563
2024-12-24,0.004811538106086734
2024-12-25,-0.018344314322386496
2024-12-26,0.009956738228569427
2024-12-27,0.016336177099105266
2024-12-30,-0.0021030373684884926
2024-12-31,-0.0047984815273770754
2025-01-02,-0.0073007495984893245
2025-01-03,-0.039224962257019234
2025-01-06,-0.0015541620870789797
2025-01-07,0.022577990382638802
2025-01-08,-0.0033252973250817957
2025-01-09,0.004503207124262286
2025-01-10,-0.03175681523780081
2025-01-13,0.009836082565974302
2025-01-14,0.02649440045092273
2025-01-15,-0.0009153524198948364
2025-01-16,0.0047667055905665084
2025-01-17,0.006415796504635716
2025-01-20,0.004942368628585191
2025-01-21,-0.008068112905801372
2025-01-22,-0.007776339192316156
2025-01-23,0.0013446656836460728
2025-01-24,0.007055989859869216
2025-01-27,-0.0033327197069067684
2025-02-05,0.010392834351898798
2025-02-06,0.009267548732050579
2025-02-07,0.012488639285158707
2025-02-10,0.008344719651373296
2025-02-11,0.0034248048727041898
2025-02-12,0.0024451871570208344
2025-02-13,-0.0016763848411697646
2025-02-14,-0.0038519876756680253
2025-02-17,0.009363958408387765
2025-02-18,-0.01107210320819023
2025-02-19,0.011356277703584675
2025-02-20,-0.007299986107308793
2025-02-21,-0.01317906967035831
2025-02-24,0.000957257436342023
2025-02-25,-0.014062697227005675
2025-02-26,0.00981024472340038
2025-02-27,0.023613580955415166
2025-02-28,-0.006404351219374551
2025-03-03,0.0005275008412181737
2025-03-04,0.0006748709207412362
2025-03-05,0.0025393327400237598
2025-03-06,0.008514241272556997
2025-03-07,0.0026846014532389334
2025-03-10,0.014855771350195114
2025-03-11,0.0015720226249777622
2025-03-12,0.008934762002439915
2025-03-13,0.0005819629783941658
2025-03-14,0.012161308398515721
2025-03-17,0.0029828012542169706
2025-03-18,-0.001669901389927437
2025-03-19,-0.007857126723251338
2025-03-20,0.0026205507952989245
2025-03-21,-0.006391893216886897
2025-03-24,-0.016378451885318546
2025-03-25,0.0006230160588123758
2025-03-26,0.004524219999978973
2025-03-27,0.003944639241719358
2025-03-28,-0.010923291029619838
2025-03-31,-0.014476453814618992
2025-04-01,0.006887469989789298
2025-04-02,-0.000613608756642306
2025-04-03,0.004356845254243875
2025-04-07,-0.0730536283033002
2025-04-08,-0.049484187981276934
2025-04-09,0.027369115950687528
2025-04-10,0.03216270971097487
2025-04-11,0.020936971042183616
2025-04-14,0.016347611565900692
2025-04-15,-0.008993287790463149
2025-04-16,-0.022149809186869034
2025-04-17,-7.329839468430713e-05
2025-04-18,0.0023708477372121678
2025-04-21,0.02584623704768112
2025-04-22,-0.006425098654431977
2025-04-23,0.030466978532912543
2025-04-24,-0.013664377456780697
2025-04-25,0.004343262349604002
2025-04-28,-0.01946010230039224
2025-04-29,0.005868067131640512
2025-04-30,0.011859128027321433
2025-05-06,0.03492116033495917
2025-05-07,0.015406114479234179
2025-05-08,0.0076356387509707085
2025-05-09,-0.008100352657663694
2025-05-12,0.017456700429750626
2025-05-13,-0.0029195994406454448
2025-05-14,0.0005974855015611297
2025-05-15,-0.0032294572042613277
2025-05-16,-0.004727285875476243
2025-05-19,0.01263766708186105
2025-05-20,0.007004894693171508
2025-05-21,-0.00280305764701897
2025-05-22,-0.011897848198670609
2025-05-23,-0.008846659831755
2025-05-26,-0.0009572202678425704
2025-05-27,4.280714388705371e-05
2025-05-28,0.002012729901204782
2025-05-29,0.014202984744059503
2025-05-30,0.004729752825992709
2025-06-03,-0.004808994536228344
2025-06-04,0.011982495809389444
2025-06-05,0.0027730203033830975
2025-06-06,0.0023395229432217135
2025-06-09,0.005941029357316391
2025-06-10,-0.007078176813227595
2025-06-11,0.005693115563776993
2025-06-12,-0.005406208029100654
2025-06-13,-0.005988853664546862
2025-06-16,0.009810246521166455
2025-06-17,0.002990460198561681
2025-06-18,-0.0009973220816916367
2025-06-19,-0.013252544271458725
2025-06-20,-0.002961359759791678
2025-06-23,0.010833125747712332
2025-06-24,0.025904600777243336
2025-06-25,0.015478027961284472
2025-06-26,-0.007199395191496522
2025-06-27,0.0030099825955370823
2025-06-30,0.008555931086551373
2025-07-01,0.00929792599024051
2025-07-02,0.0043881043544147895
2025-07-03,0.0019270422437784626
2025-07-04,0.002652775547687347
2025-07-07,0.017455781384082252
2025-07-08,0.005872914978511957
2025-07-09,0.00484363979078197
2025-07-10,-0.002185006159177608
2025-07-11,0.002628354433181018
2025-07-14,0.0009803125385872743
2025-07-15,-0.014291260023909765
2025-07-16,0.009930856033577644
2025-07-17,0.010747835870690763
2025-07-18,0.0023261205176483292
2025-07-21,0.0077682374605536645
2025-07-22,-0.008517665836957003
2025-07-23,-0.011319371000600134
2025-07-24,0.017694528687852533
2025-07-25,-0.004023800337551674
2025-07-28,-0.0025896708146983653
2025-07-29,-0.008180217869211316
2025-07-30,-0.0002455435784444809
2025-07-31,-0.01431115372592744
2025-08-01,-0.0014536769462067645
2025-08-04,0.003078131253145952
2025-08-05,0.01741857724716474
2025-08-06,-0.003210749179196494
2025-08-07,0.003105557551125711
2025-08-08,-0.0002359039662249073
2025-08-11,0.006326694358787949
2025-08-12,0.005175926657931159
2025-08-13,0.00494824513370033
2025-08-14,-0.006133778201201861
2025-08-15,0.007191676458167592
2025-08-18,0.0060394279907915955
2025-08-19,0.00888771797773768
2025-08-20,0.012609255635770825
2025-08-21,0.004234257338790141
2025-08-22,0.0012081093636122715
2025-08-25,0.0013100520223565972
2025-08-26,0.0018017868186917174
2025-08-27,-0.02701945877767964
2025-08-28,-0.0001121677484515235
2025-08-29,-0.007885639861853566
2025-09-01,0.014151321865947794
2025-09-02,-0.007872150345058816
2025-09-03,-0.011089301106671933
2025-09-04,0.005041544098468697
2025-09-05,0.0032143293178253504
2025-09-08,0.0035964791583557587
2025-09-09,-0.008313461542185988
2025-09-10,0.0010555747736101747
2025-09-11,0.007611640728480545
2025-09-12,-0.003177075325445585
2025-09-15,-0.005149449081423107
2025-09-16,0.003571866081313685
2025-09-17,0.004878390473781126
2025-09-18,-0.006914726415802018
2025-09-19,0.003284588601866699
2025-09-22,-0.0028760892666154125
2025-09-23,-0.004843854288949796
2025-09-24,0.011146362705908215
2025-09-25,-0.004617651259135691
2025-09-26,0.0033280464406298983
2025-09-29,0.002427349044913446
2025-09-30,0.002004413515701371
2025-10-09,0.00868436662879601
2025-10-10,0.010781311372210065
2025-10-13,-0.007616409642754012
2025-10-14,-0.0007946900975969362
2025-10-15,0.014138537096355163
2025-10-16,-0.0001184795467611461
2025-10-17,-0.009406536243070397
2025-10-20,0.0010813277661502732
2025-10-21,0.01699557216956607
2025-10-22,0.0006264025194051328
2025-10-23,0.0062196004955887025
2025-10-24,-0.00245087077053736
2025-10-27,0.0061049481745627425
2025-10-28,-0.002673731658647535
2025-10-29,0.0032681768931888274
2025-10-30,-0.014009740765233942
2025-10-31,0.015289288838999299
2025-11-03,0.011681262697748303
2025-11-04,-0.011075821599570216
2025-11-05,0.006388587262428104
2025-11-06,0.0023443144316470316
2025-11-07,-0.005561163340829068
2025-11-10,0.008666941518865047
2025-11-11,0.00034250534576635294
2025-11-12,-0.008661170132061318
2025-11-13,0.015316407210658928
2025-11-14,-0.008761282727278817
2025-11-17,-0.00178547590564607
2025-11-18,-0.008915251609325388
2025-11-19,-0.013164108205739553
2025-11-20,-0.006988033350668028
2025-11-21,-0.029858375418568027
2025-11-24,0.010741578444152258
2025-11-25,0.013126106207175832
2025-11-26,0.005660614544219397
2025-11-27,0.01074490282839458
2025-11-28,0.012067165323454457
2025-12-01,0.0025609209433553534
2025-12-02,-0.008875659837519168
2025-12-03,-0.005102022893091377
2025-12-04,-0.005644360295067507
2025-12-05,0.01238073635153742
2025-12-08,0.004476291272590186
2025-12-09,-0.010861294820480729
2025-12-10,0.005181134108991303
2025-12-11,-0.018185908006242212
2025-12-12,-0.00021882583308175017
2025-12-15,-1.1622664111921765e-05
2025-12-16,-0.010231531297478603
2025-12-17,0.003900003594268876
2025-12-18,0.003898074591575798
2025-12-19,0.010156514894363243
2025-12-22,-0.0002616927010814251
2025-12-23,-0.010190503105779692
2025-12-24,0.012194025768789417
2025-12-25,0.004146272403595668
2025-12-26,-0.002311186500625698
2025-12-29,-0.004457532805259076
2025-12-30,-0.002375509654172492
2025-12-31,0.002184503587726211
2026-01-05,0.016757624666169705
2026-01-06,0.007071636349778603
2026-01-07,0.008460588127095466
2026-01-08,0.00030035547280180414
2026-01-09,0.006014757906505015
2026-01-12,0.010044053253494403
2026-01-13,0.005338198976301482
2026-01-14,0.005329863691940141
2026-01-15,-0.009279189982519824
2026-01-16,-0.008482852317951336
2026-01-19,0.016532235670176632
2026-01-20,0.005244367823839097
2026-01-21,-0.004649927032939752
2026-01-22,0.008436389578104391
2026-01-23,0.0065899048307438875
2026-01-26,-0.01421138893268093
2026-01-27,-0.006910767093950807
2026-01-28,-0.005567801318967483
2026-01-29,0.0011870449706200608
2026-01-30,0.006677045655271614
2026-02-02,-0.012826936368778897
2026-02-03,0.019039488755634767
2026-02-04,0.009103749517570144
2026-02-05,-0.00496808479812359
2026-02-06,0.003678863554595967
2026-02-09,0.008211191812754943
2026-02-10,0.0012227815044544474
2026-02-11,-0.003031369777066549
2026-02-12,-0.005859655239090778
2026-02-13,-0.0035896568345791845
2026-02-24,0.0012722849461644762
2026-02-25,0.010947530728332504
2026-02-26,-0.011346633867227342
2026-02-27,0.00518223863456657
2026-03-02,-0.03322287241591664
2026-03-03,-0.018485361624281712
2026-03-04,-0.016836610625122043
2026-03-05,0.009681071165123956
2026-03-06,0.015852820691805495
2026-03-09,-0.011947092121431238
2026-03-10,0.011107491807407053
2026-03-11,-0.004129071384835437
2026-03-12,-0.0007707722406870586
2026-03-13,-0.004382943969587336
2026-03-16,0.009909786977866052
2026-03-17,-0.009754982015665947
2026-03-18,-0.00269383824916185
2026-03-19,-0.021192723984920506
2026-03-20,-0.01989204577312035
2026-03-23,-0.050855508436363946
2026-03-24,0.035108071395955884
2026-03-25,0.020374989820416436
2026-03-26,-0.012658470975923273
2026-03-27,0.011709990364406155
2026-03-30,0.004633595652711195
2026-03-31,-0.010656724077349397
2026-04-01,0.01911696138697037
2026-04-02,-0.018704753008831985
2026-04-03,-0.02128931774412674
2026-04-07,0.005644857669294617
2026-04-08,0.04665449380092414
2026-04-09,-0.01623912064824438
2026-04-10,0.009478509544014468
2026-04-13,0.00291065473831764
2026-04-14,0.0024426337193254604
2026-04-15,-0.0075099298046772634
2026-04-16,0.019909151388281282
2026-04-17,-0.0009053654750227516
2026-04-20,0.008333499677106091
2026-04-21,0.007309856638456422
2026-04-22,-0.005073560383727249
2026-04-23,0.004004425201116789
