signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_equal_weight,0.456768694396823,8.255086804021696,-0.09066748243412612,0.21800679048677674,363
score_ic_weighted,0.8407140739149084,8.041242283226348,-0.12943399528112848,0.4542595995544362,363
score_rule_based,0.16940018466793605,2.2432467811295873,-0.13571900927256808,-0.0004935720162586974,363
