signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_equal_weight,0.3716676999199573,4.935677389695749,-0.12819192586416506,0.15875989088693804,363
score_ic_weighted,0.40065528116814186,5.413829118496901,-0.11795202837891748,0.17958294021207474,363
score_rule_based,0.3716676999199573,4.935677389695749,-0.12819192586416506,0.15875989088693804,363
score_ml_lightgbm,-0.11348696199734631,-1.3961616985000143,-0.10858470187734238,-0.16460861545453598,72
score_ml_ridge,-0.10437331616784651,-1.074472983515662,-0.11981233061714347,-0.15309563230251555,72
score_ml_lasso,0.10303291108904755,1.8511284241886845,-0.07600590268512056,0.05186980035590205,72
