datetime,benchmark,score_equal_weight,score_ic_weighted,score_rule_based,score_ml_lightgbm,score_ml_ridge,score_ml_lasso
2026-02-02,-0.021324456,0.003735677788738734,0.004622672654886584,0.0029647485479578073,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-03,0.011752129,0.003735677788738734,0.004622672654886584,0.0029647485479578073,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-04,0.008276701,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-05,-0.006014526,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-06,-0.0057424903,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-09,0.016250253,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-10,0.0011103153,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-11,-0.002218306,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-12,0.0012220144,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-13,-0.012537181,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-24,0.010112882,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-25,0.006022215,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-26,-0.0019046664,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,0.007395638501329627,0.006081512854514415,0.004231900784288145
2026-02-27,-0.0034313798,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-02,0.003825307,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-03,-0.015389085,-0.003871739152941589,-0.002851099266615198,-0.0031826560034330376,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-04,-0.011443555,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-05,0.009792328,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-06,0.0027433634,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-09,-0.009651482,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-10,0.012848139,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-11,0.006361842,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-12,-0.0036008358,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-13,-0.0039295554,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-16,0.000518322,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-17,-0.0073037744,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-18,0.0045046806,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,-0.0058183880334462534,-0.0015831073434644516,-0.005443244553789084
2026-03-19,-0.016117394,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-03-20,-0.0035411716,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-03-23,-0.03262955,-0.0044258769203691095,-0.003824939948561923,-0.0037992741420852516,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-03-24,0.012838483,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-03-25,0.014023185,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-03-26,-0.013209939,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-03-27,0.005592346,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-03-30,-0.002358675,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-03-31,-0.009327769,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-04-01,0.01708293,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-04-02,-0.010419548,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-04-03,-0.008511066,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-04-07,-3.8325787e-05,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-04-08,0.034891605,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.0007918779033142531,0.001821322663354552,-0.0001882689681985683
2026-04-09,-0.0063844323,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-10,0.015406609,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-13,0.0020662546,0.0036237943525538885,0.00427882001457025,0.0036511681763757853,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-14,0.011865735,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-15,-0.0034096837,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-16,0.010962009,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-17,-0.001676321,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-20,0.0060842037,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-21,0.002219677,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-22,0.0066337585,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-23,-0.00277102,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-24,-0.0035434961,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-27,0.00033128262,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-28,-0.0026703477,0.0,0.0,0.0,0.01031157618959111,0.011118788588920347,0.003373321785281602
2026-04-29,0.010957837,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-30,-0.00063198805,0.0,0.0,0.0,0.0,0.0,0.0
