factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate
alpha101__alpha078,-0.06313886132045607,0.04765547007821881,-1.3249027072196278,-0.0730807580777652,0.06990687423856656,-1.0454015985376108,0.09009009009009009
alpha360__vwap_54,-0.13709237351166606,0.07811853932966932,-1.7549275074527482,-0.10029270821725418,0.09600920429810254,-1.0446155548363012,0.04504504504504504
alpha360__close_54,-0.13690369743417619,0.07808744475188156,-1.753210107837181,-0.10043550095139153,0.0961688645627892,-1.0443660888375845,0.04954954954954955
alpha360__high_56,-0.13113783927667855,0.07573976754602525,-1.7314264820919765,-0.09553337316058183,0.09148791832185879,-1.044218459802429,0.04504504504504504
alpha101__alpha093,-0.06254114910211356,0.04839726426236439,-1.2922455443571013,-0.07131674317512673,0.06831988925831457,-1.0438650289007523,0.09009009009009009
alpha101__alpha058,-0.06472910557600492,0.04917051586973321,-1.3164211200771387,-0.07434546356880038,0.07123407320803554,-1.0436784002464408,0.07207207207207207
alpha360__low_51,-0.14399720177158856,0.08186244931630256,-1.759014089783802,-0.10573396155856869,0.10140198490766282,-1.042720826962614,0.04954954954954955
alpha101__alpha098,-0.060519648008543946,0.04614066766439368,-1.3116335560797787,-0.07138667165257069,0.06851380384627982,-1.0419312261910978,0.08558558558558559
alpha191__alpha025,-0.10711823811960171,0.05633215603942381,-1.9015469254298643,-0.0793333648913014,0.07623183202059351,-1.0406855350120672,0.018018018018018018
alpha360__open_53,-0.1373505637763367,0.07818956478670476,-1.7566354813589087,-0.0996624500484674,0.09725187971933316,-1.024786876470574,0.04954954954954955
alpha360__low_50,-0.14443496151873858,0.08264096802407775,-1.7477404363978035,-0.10605661674407105,0.10363250159121452,-1.0233914564990296,0.05405405405405406
alpha360__vwap_53,-0.13641900335386936,0.07864267888220436,-1.7346688247765032,-0.09890618765898149,0.09794041683700869,-1.0098607995877742,0.04954954954954955
alpha191__alpha121,-0.07699339471620233,0.05242639937830135,-1.46859970604941,-0.07359131019492474,0.07289928868714192,-1.0094928430749541,0.03153153153153153
alpha360__close_53,-0.13623563155324075,0.07884474817257581,-1.7278973515781606,-0.09903627989681255,0.09832589009537376,-1.007224849942876,0.05405405405405406
alpha191__alpha077,-0.04929842870339622,0.04689043546142174,-1.0513536122724987,-0.06376656746424224,0.06350331845106844,-1.0041454371140721,0.11711711711711711
alpha191__alpha083,-0.05828213693477406,0.038072641135185256,-1.5308141278623293,-0.05107268013408059,0.050914822325120276,-1.0031004293396586,0.06306306306306306
alpha360__high_55,-0.12943436884323511,0.0759196983738241,-1.704885182840268,-0.0930997141283458,0.09293883312723214,-1.0017310417583296,0.05405405405405406
alpha191__alpha094,0.1135164349818828,0.06615072718847388,1.7160270159760531,0.08535785919378992,0.08539153065340144,0.9996056815078279,0.8423423423423423
alpha360__low_49,-0.1447023240696035,0.08325873498822432,-1.7379836973270066,-0.10564141103334801,0.10609190055762781,-0.9957537802422994,0.04954954954954955
alpha360__open_52,-0.13687157976984624,0.07913000468093985,-1.7297051898546731,-0.09856594966529418,0.09907367353562492,-0.994875289749419,0.05405405405405406
alpha360__close_52,-0.13581133555600083,0.08011029425542635,-1.6953044152225358,-0.09791148085078713,0.1008031432579252,-0.9713137674711276,0.05405405405405406
alpha360__vwap_52,-0.13580832383776378,0.08008009545709262,-1.6959061182754294,-0.09752433124694039,0.10059620906071366,-0.9694632845267631,0.04954954954954955
alpha191__alpha110,0.11642776014725019,0.059772722762769855,1.9478410011425578,0.09086443854555719,0.09373298869720181,0.969396578605732,0.8873873873873874
alpha360__open_51,-0.13662473183300636,0.08027977912859963,-1.701857345847304,-0.0975558390427577,0.10110931028542615,-0.9648551529761484,0.05405405405405406
alpha360__low_48,-0.1448798187996698,0.08436936411992782,-1.7172088507592482,-0.10515970226687198,0.10905797537184915,-0.9642550387380158,0.04504504504504504
alpha191__alpha079,0.12460889598419655,0.06728447767088716,1.8519709195589502,0.09412589349424177,0.09771245412976773,0.9632947440787558,0.9504504504504504
alpha360__close_51,-0.13619227958341668,0.08064037555726003,-1.6888844904586424,-0.09786541731410622,0.1019964183698875,-0.9594985674810629,0.05405405405405406
alpha360__high_54,-0.12838312573443572,0.07641019682309885,-1.6801831571205352,-0.09142943009665432,0.09559604568156643,-0.9564143521292581,0.04504504504504504
alpha360__vwap_51,-0.13592492688551522,0.08088887962711497,-1.6803907720332856,-0.09702974840143574,0.10214530781559522,-0.9499188017192656,0.05405405405405406
alpha360__open_50,-0.13688031252156188,0.08112687792572085,-1.68723752252476,-0.09756204234689954,0.10292294141126349,-0.9479134681650551,0.04954954954954955
alpha191__alpha007,0.07613455057300303,0.05403193208483567,1.409065854862713,0.06606019971620411,0.0696941816568229,0.9478581733190775,0.9009009009009009
alpha360__low_47,-0.14525442761455426,0.08557956760553187,-1.6973026585514672,-0.10504362524192142,0.11107941386307371,-0.9456624012385181,0.04504504504504504
alpha360__close_50,-0.136644232288778,0.08180847413779002,-1.6702943518861886,-0.09815671270789729,0.1045814696114666,-0.9385669667156324,0.05405405405405406
alpha360__vwap_50,-0.13628347626959494,0.08181366359227407,-1.6657789210953344,-0.09732045490345187,0.10442819692659736,-0.9319365628026545,0.05405405405405406
alpha360__low_46,-0.1458078972215625,0.08679838061826639,-1.6798458241152692,-0.1049973548953521,0.11283509894215878,-0.9305380673187122,0.05405405405405406
alpha360__high_53,-0.12761428964842303,0.07672239032472554,-1.6633252575721225,-0.08982157531125153,0.09737197325873015,-0.9224582013202482,0.05405405405405406
alpha360__open_49,-0.1372238727057125,0.082175134612977,-1.6698953199407631,-0.09744152246139347,0.1056560430471355,-0.9222522408673081,0.05405405405405406
alpha191__alpha057,0.0800428202898712,0.05154488325676369,1.5528761582628674,0.06818904646074113,0.07403840320757886,0.9209956388384269,0.9054054054054054
alpha360__high_0,0.0987819893106198,0.0806830009768157,1.2243222006455219,0.10710515158201812,0.1165242652915546,0.9191660751005898,0.918918918918919
alpha191__alpha096,0.07708171004778573,0.046939498517895334,1.642150267506563,0.06689936580838182,0.07283319908392079,0.9185284547407864,0.9054054054054054
alpha360__low_45,-0.14592285833438864,0.08790127418094075,-1.6600767132682641,-0.10416949894971964,0.11479305162426794,-0.9074547411691736,0.05855855855855856
alpha158__ma_60_ratio,0.16701284532831004,0.08642235162453245,1.932519101700776,0.11204969675649354,0.12400334727950126,0.9036021947370145,0.7072072072072072
alpha360__close_49,-0.13660002519995462,0.08293782378600392,-1.6470172348916443,-0.09718289836797366,0.10780719976308172,-0.9014509103431297,0.04954954954954955
alpha191__alpha112,0.09572779551922263,0.054919168621603384,1.743067091543088,0.07640457582036918,0.08483264398218376,0.9006506485453334,0.8873873873873874
alpha360__vwap_49,-0.13635818242367198,0.08290605445284176,-1.6447312964487366,-0.09659516465917621,0.10744605963310172,-0.8990107686500717,0.04954954954954955
alpha360__open_48,-0.13742905419319862,0.08291503406957529,-1.6574684643786044,-0.0968706161149799,0.10810035380097772,-0.8961174751872434,0.04954954954954955
alpha191__alpha069,0.09060251217205001,0.056772653435152864,1.5958829945395885,0.08288515444244217,0.09300075524457672,0.891230982205121,0.8693693693693694
alpha360__high_52,-0.1268079701137541,0.07791459840013534,-1.6275251713744807,-0.08832562515545868,0.09981069457171551,-0.8849314748731195,0.04954954954954955
alpha158__price_range_position_20,0.09599126414468405,0.0602416756968761,1.5934361558548376,0.0802486206046083,0.09081782437677434,0.8836219228472402,0.8468468468468469
alpha191__alpha114,-0.05328188276844806,0.0732718859609731,-0.7271804467654573,-0.09863246576806108,0.11186424074017066,-0.881715775438522,0.21621621621621623
alpha191__alpha068,0.07217803728871314,0.0538940288808783,1.3392585187544226,0.06831537148472552,0.07770563160158671,0.8791559900702302,0.8738738738738738
alpha360__low_44,-0.1456025641950783,0.08861700855965034,-1.643054381564568,-0.10263273541499145,0.11681314608028356,-0.8786060375811967,0.04954954954954955
alpha191__alpha024,0.0876388344827118,0.05719606860586985,1.5322527687456775,0.07305568641967279,0.08327442903401458,0.8772883497025503,0.8963963963963963
alpha360__close_48,-0.13654294227386582,0.08472242026700139,-1.611650633250949,-0.09640357930106343,0.11075682672731006,-0.8704075599639092,0.05405405405405406
alpha360__vwap_48,-0.13634799252858643,0.08424974566579141,-1.6183786841263887,-0.09563198703651452,0.1101678574710452,-0.8680570652075079,0.05405405405405406
alpha191__alpha128,0.08274105834504535,0.04951408975219477,1.6710608790173256,0.0674019834100338,0.07774543846578516,0.8669574027767122,0.8963963963963963
alpha191__alpha124,0.07605906988866921,0.0411229469790001,1.849552998414964,0.04552849333360432,0.0525259443144668,0.8667810532073533,0.8333333333333334
alpha360__open_47,-0.13729423189487655,0.08468400451221114,-1.621253419529531,-0.09602562534097486,0.1110272995154264,-0.8648830130974484,0.05405405405405406
alpha360__high_51,-0.1267679830288955,0.07899985624338712,-1.6046609330318486,-0.08778326028156053,0.10163486766674176,-0.8637120537156567,0.05405405405405406
alpha191__alpha084,0.09772730105612173,0.06469671687759894,1.5105449823831716,0.07826731878147865,0.09061917091515993,0.8636949333243689,0.8558558558558559
alpha191__alpha078,0.09249077443475436,0.060369966344914594,1.532066026115079,0.07264776696517045,0.0843784210296692,0.860975662718623,0.8378378378378378
alpha158__price_range_position_30,0.10839833373650462,0.06616726324113,1.638247200000914,0.09003227962659269,0.10462685283470462,0.8605083416666536,0.8153153153153153
alpha191__alpha032,-0.04131230739726453,0.03380580382075094,-1.2220477766573883,-0.03889332299754229,0.045376180999531786,-0.8571308149080156,0.13963963963963963
alpha101__alpha015,-0.04131230739726453,0.03380580382075094,-1.2220477766573883,-0.03889332299754229,0.045376180999531786,-0.8571308149080156,0.13963963963963963
alpha191__alpha063,0.09783024487294353,0.06535449051483669,1.4969169540191618,0.07785326234029444,0.09109058802919766,0.8546795451066778,0.8963963963963963
alpha360__low_43,-0.14525114550062082,0.08940889471882031,-1.6245715368411313,-0.10110100621190637,0.11922043342886476,-0.8480174354694852,0.04954954954954955
alpha360__open_46,-0.13768750059336715,0.08607781587580503,-1.5995701005242247,-0.09565584438793691,0.1129321175116258,-0.8470207279881175,0.05405405405405406
alpha360__high_50,-0.1269982198300719,0.07995561929142339,-1.588358904046343,-0.08788602454752326,0.10378576476744193,-0.8468023022661534,0.05405405405405406
alpha360__close_47,-0.13676876641164679,0.08630300918942709,-1.5847508412070783,-0.09579386258927984,0.11312613894188465,-0.846788049917369,0.05855855855855856
alpha101__alpha031,-0.0953298419279904,0.06486972562717616,-1.4695582724655991,-0.07730953601934468,0.09142303411263344,-0.8456242649319547,0.07657657657657657
alpha360__vwap_47,-0.13651941118259825,0.08597413951376691,-1.5879125043262294,-0.09507168990831813,0.11261861115910012,-0.844191638751495,0.05405405405405406
alpha191__alpha053,0.054479815191484315,0.04619788857986501,1.1792706737517202,0.050361583761990084,0.05974746115059703,0.8429075109158315,0.8648648648648649
alpha158__volume_std_30,0.05598419591010306,0.0443879312533183,1.261248144019279,0.045421588517554956,0.054015145089241816,0.8409046840938981,0.8018018018018018
alpha191__alpha186,0.062900888803784,0.05925353099835882,1.0615551131547958,0.05949189880063818,0.07103289298376138,0.8375260573188037,0.7162162162162162
alpha158__kbar_lower_shadow_ratio,0.08363703187118147,0.06456322494903087,1.29542834852516,0.07290462666253722,0.08738642675663813,0.8342786101732804,0.8963963963963963
alpha360__close_46,-0.13713851645762543,0.08763942806605882,-1.5648038729127298,-0.09530955188345787,0.11447956192971982,-0.8325464412762985,0.06306306306306306
alpha360__low_42,-0.14507969076449617,0.09016507159780136,-1.6090453674972058,-0.10044755596499896,0.12075344691066119,-0.8318400719386053,0.05855855855855856
alpha360__vwap_46,-0.13695388830298597,0.0872118131025945,-1.5703593748461087,-0.09463461973758967,0.11407738819149658,-0.8295650982009756,0.05855855855855856
alpha360__open_45,-0.13757077539904533,0.08753483959963354,-1.571611669459451,-0.09457546330367236,0.11504551691052857,-0.8220699584254477,0.06306306306306306
alpha360__high_49,-0.12698018740228728,0.08148845896221896,-1.5582597710083088,-0.08694137434724182,0.10702293051030046,-0.812362116536083,0.05855855855855856
alpha360__close_45,-0.13704411903674227,0.08850972474036697,-1.5483509799487607,-0.09405152982026418,0.1159190687737246,-0.8113551188360035,0.06756756756756757
alpha360__low_41,-0.14486530359319078,0.09081281357333756,-1.5952077453937943,-0.09945355163428032,0.12268766300510658,-0.8106238981024588,0.05855855855855856
alpha191__alpha021,0.07501610633485745,0.05415359630542329,1.3852469910173786,0.06432247869309486,0.07945970043764657,0.8094981272119173,0.8603603603603603
alpha360__vwap_45,-0.1368101745362946,0.0882082468135151,-1.5509907460867116,-0.09346697355452965,0.1156479773903978,-0.808202405814753,0.06756756756756757
alpha191__alpha052,0.1319312314949466,0.07550958854146984,1.747211632897324,0.09255762865255228,0.11471756855671102,0.8068304603823268,0.8378378378378378
alpha360__low_40,-0.14537883434782942,0.09082043474136262,-1.6007282365674376,-0.09992579394921344,0.12387302869830423,-0.8066791859314681,0.05855855855855856
alpha360__open_44,-0.13734594520544757,0.08846176831773513,-1.552602302862987,-0.09332075269023912,0.11648060868692744,-0.8011698577319717,0.07207207207207207
alpha191__alpha041,-0.0820257675578443,0.06262532940102238,-1.3097858061965773,-0.06831998468111569,0.08547479800870238,-0.7992997500170739,0.07657657657657657
alpha360__low_7,-0.12203357407408207,0.07279211481004595,-1.6764669414061364,-0.0891510674092754,0.11160090007259228,-0.7988382472837219,0.04954954954954955
alpha360__low_9,-0.12556186676119457,0.07535987999658474,-1.6661633055531002,-0.09300146520839,0.11658525832518572,-0.7977120481989707,0.04954954954954955
alpha360__low_8,-0.12420792657580562,0.07390928513962206,-1.6805456356554442,-0.091815996331564,0.1152065460261466,-0.7969685707852571,0.05405405405405406
alpha360__low_39,-0.14587365064834804,0.09112536195568333,-1.6008018790563514,-0.09965810430135258,0.12540897353686442,-0.7946648592260244,0.06756756756756757
alpha360__low_38,-0.14650319162013387,0.09130271593140515,-1.6045874443669375,-0.10018219683645731,0.12659440999371152,-0.7913635115597425,0.06756756756756757
alpha101__alpha016,-0.08893827672417161,0.0674909584762432,-1.3177806143541118,-0.07316729545374048,0.09255998535411962,-0.7904851667144736,0.09009009009009009
alpha191__alpha087,-0.0529105314886777,0.04596956588357436,-1.1509904536119069,-0.04256612078668649,0.054256649854362855,-0.784532788164098,0.12612612612612611
alpha360__high_48,-0.12687744282859353,0.08304332383595162,-1.5278463935190536,-0.0858324312353859,0.10961743451713692,-0.7830180628973522,0.05855855855855856
alpha360__low_10,-0.1259505561017312,0.07722865281752311,-1.63087858594826,-0.09237254193622436,0.11797017317179821,-0.7830160747641152,0.05405405405405406
alpha360__low_37,-0.14696425637351304,0.0918332097562933,-1.600338883542526,-0.1000006288660833,0.1284370781832838,-0.7785962611464832,0.07207207207207207
