,alpha101__alpha001,alpha101__alpha002,alpha101__alpha003,alpha101__alpha004,alpha101__alpha005,alpha101__alpha006,alpha101__alpha007,alpha101__alpha008,alpha101__alpha009,alpha101__alpha010,alpha101__alpha011,alpha101__alpha012,alpha101__alpha013,alpha101__alpha014,alpha101__alpha015,alpha101__alpha016,alpha101__alpha017,alpha101__alpha018,alpha101__alpha019,alpha101__alpha020,alpha101__alpha021,alpha101__alpha022,alpha101__alpha023,alpha101__alpha024,alpha101__alpha025,alpha101__alpha026,alpha101__alpha027,alpha101__alpha028,alpha101__alpha029,alpha101__alpha030,alpha101__alpha031,alpha101__alpha032,alpha101__alpha033,alpha101__alpha034,alpha101__alpha035,alpha101__alpha036,alpha101__alpha037,alpha101__alpha038,alpha101__alpha039,alpha101__alpha040,alpha101__alpha041,alpha101__alpha042,alpha101__alpha043,alpha101__alpha044,alpha101__alpha045,alpha101__alpha046,alpha101__alpha047,alpha101__alpha048,alpha101__alpha049,alpha101__alpha050,alpha101__alpha051,alpha101__alpha052,alpha101__alpha053,alpha101__alpha054,alpha101__alpha055,alpha101__alpha056,alpha101__alpha057,alpha101__alpha058,alpha101__alpha059,alpha101__alpha060,alpha101__alpha061,alpha101__alpha062,alpha101__alpha063,alpha101__alpha064,alpha101__alpha065,alpha101__alpha066,alpha101__alpha067,alpha101__alpha068,alpha101__alpha069,alpha101__alpha070,alpha101__alpha071,alpha101__alpha072,alpha101__alpha073,alpha101__alpha074,alpha101__alpha075,alpha101__alpha076,alpha101__alpha077,alpha101__alpha078,alpha101__alpha079,alpha101__alpha080,alpha101__alpha081,alpha101__alpha082,alpha101__alpha083,alpha101__alpha084,alpha101__alpha085,alpha101__alpha086,alpha101__alpha087,alpha101__alpha088,alpha101__alpha089,alpha101__alpha090,alpha101__alpha091,alpha101__alpha092,alpha101__alpha093,alpha101__alpha094,alpha101__alpha095,alpha101__alpha096,alpha101__alpha097,alpha101__alpha098,alpha101__alpha099,alpha101__alpha100,alpha101__alpha101
alpha101__alpha025,-0.2783675145474654,0.06709153547255288,-0.02509600222947756,0.16565515049602578,0.3028430332998764,0.0038897782805155583,-0.00652482180643057,0.1964508247735978,0.6839684805626902,-0.7926830103998287,-0.04955277026774534,0.07904902737285162,0.04696424636123523,0.18685394241952363,0.017190641140826936,0.027891202479608298,0.4113581309836651,0.20264472328790825,0.1869073682746195,-0.025207352019874486,0.0,0.07400688511894087,0.2983361855372868,0.02967819905751873,1.0,0.0004285504800421442,0.0,0.027333547038704917,0.07510849937696691,0.3727092305239501,0.2594332074482896,0.1966088229152882,0.7318574542300618,0.5922355096979045,0.28727064475009007,0.2585566116743995,0.5194140159717273,0.634624003420402,0.4326835424464461,-0.018993085612264017,0.03086148381395685,-0.01986500686672817,0.09839234572666038,0.07514359817775533,-0.018632427452126097,0.2841505228442648,0.15862180481700985,-0.07171343551871628,0.0,0.0027209402959236027,0.15631652043258937,-0.3779883530369325,-0.007177683212287452,-0.02935629645776997,0.32653787280396257,0.16471451180609228,-0.39123124507607165,-0.00517472321511879,-0.020024719105601864,0.39983080698749923,0.17712049281057293,-0.41359701930878295,0.00968143703932795,0.0009532449469125987,0.39891881176953825,0.16580526315790325,-0.38158009704642365,-0.0061963319727940365,-0.03131564358951501,0.3724445830833157,0.1592242495218918,-0.38414387343585127,-0.006473432565557626,-0.025525766354561982,0.3367829348794412,0.1519739167146338,-0.4024831157162256,-0.002773937584589943,-0.012338260892579174,0.4078449687312247,0.1767875923630583,-0.4136738796228963,-0.0048465673825642775,0.01202388129326708,0.4025455079499307,0.16543365776875696,-0.3849974261733087,-0.006072329984763269,-0.028580007481111537,0.33662159407453873,0.1690941164765506,-0.3906064103968109,-0.004222303025385152,-0.019464360503010564,0.3470727627495199,0.1503065054678525,-0.3622138701470443,0.0012791285080908019,-0.0038038144124069705,0.4129576711573739,0.17895201882565787
alpha101__alpha026,-0.04660704555454349,0.22901288247337118,0.1678642068642519,0.18299187985824114,0.11139929458642536,0.2317740846978085,0.09755827678440822,0.09198970904120454,0.006280118865264658,-0.0040400808817187195,0.047020007353944966,0.10950656941777681,0.3028761575742772,0.17774576782915008,0.3270730476243544,0.4086598948999729,0.08895979897107129,-0.006625361860124379,0.20782139549369316,-0.03524578798608639,0.0,0.12260730763533134,0.01475341669511414,0.11415603962561087,0.0004285504800421442,1.0,0.0,-0.0599804644897249,0.213155178775428,-0.07960343540443618,0.20497449530726536,0.0464957756526854,0.021807505758242442,0.0007385702065627625,0.043766069706873134,0.1496737310694754,0.05459182479760697,0.10857228482770605,0.18844742655348556,0.3239422232724917,-0.032373871147030296,0.05004589922829546,0.01648448750722172,0.43828222242513576,0.07155427272419118,0.08578079241547786,0.07017108051336773,0.0019941431279420093,0.0,0.36789330777748286,-0.37886454847675444,-0.04480468042586819,0.12009537067967097,0.252392561901946,0.008637940064519989,-0.36072035825212834,-0.033240703424245545,0.1381273149833462,0.27990803408237525,-0.0634614624009251,-0.2899712156111114,-0.0038572187533840773,0.20468877316586934,0.32551378353557386,-0.09306494410155818,-0.3466619696952605,-0.03856583847316106,0.1171259775565055,0.24341600201784408,-0.12376016583798151,-0.38393738219091655,-0.035566637671976556,0.13406458731779253,0.2673487820057291,-0.010345131498888861,-0.24083133977674706,-0.02261221483593773,0.15172345004223875,0.29175928001569196,-0.06077834994689411,-0.3225194044232658,0.0025894116033700738,0.11687362675573636,0.31894557512926647,-0.11042205331449256,-0.3810053417981024,-0.030426126819406336,0.13133028110365505,0.25684971655782657,-0.004253062889762971,-0.3626869889207343,-0.024804008712362248,0.14930712184780884,0.282263107546463,-0.029634892403418607,-0.2716163875941032,-0.06611429818558712,0.1613916899352676,0.3014538732425466,-0.05320617811281766,-0.3512142158678114
alpha101__alpha027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha101__alpha028,-0.0022259410928835346,-0.04121094338419368,-0.11059554347563166,-0.11817863010399415,-0.04703620574022564,-0.12967978510724834,-0.13341440950178154,-0.1132769797889035,0.04066416340645613,-0.029475916384971792,0.040498980226463595,-0.035440954059764024,-0.125467898750401,-0.07044208804513448,-0.06493956399676268,-0.14187886474404293,-0.0012624332558019192,-0.10856667743692906,-0.06881556524128696,0.019000726517079316,0.0,-0.01917763475594,-0.13111331249717234,-0.07410666247316627,0.027333547038704917,-0.0599804644897249,0.0,1.0,-0.09379369142674744,0.02335313638160282,-0.0878368348733549,-0.05721379851032725,0.02413665656262195,0.014521199116804894,-0.17118928849602033,0.1610950961977765,-0.004681337602192483,-0.013359016285960364,0.05409934964391978,-0.17176095048639523,0.022107413820530542,-0.02701857496441151,0.007115673877311664,-0.08831887738281673,-0.025960036689905187,-0.0467379117527593,0.006750894701848308,0.004164844703528339,0.0,-0.10303404222141042,0.10681627304969357,0.006120731442794598,-0.010367689425689126,-0.12875613910734268,-0.02828811848580093,0.07769396509455351,0.015100997906531187,-0.01067859418608754,-0.11285100445098281,0.04891423944629405,0.1295759331546827,-0.015161923617965737,-0.031829006026442744,-0.15404569049483394,0.04925714536574336,0.12176079956607516,0.003595635994661716,-0.016683875049485642,-0.14499660047936463,0.06131329874707583,0.10153983770973954,0.004565163567419617,-0.014346083545918046,-0.12878464828950653,-0.020703692063956742,0.0909752407123766,0.009198550754211172,-0.01196533012913137,-0.10803756097416564,0.06845491852251326,0.13399527636909048,-0.016549188939230446,-0.028876842651893764,-0.135361893119873,0.06973412188146351,0.11707173097573415,0.002202645821509113,-0.02069106500449123,-0.1462403961961744,-0.018881012765546264,0.0830567139349051,0.0015691093831728042,-0.017224336891905424,-0.12668930279097448,-0.011635705649029953,0.09659735716104512,0.02619215119801023,-0.01085934858452057,-0.09830108462501663,0.09011278320597334,0.13617691055720546
alpha101__alpha029,-0.23002802217429313,0.22364594528522194,0.0031698188991004152,0.5872401533706805,0.4635019174144049,0.061121028902751354,0.15124039810017997,0.4709744967202133,0.06002635924572378,-0.06865074802017815,0.019939899149925503,0.18877350182287228,0.22659130671893074,4.850915097575583e-05,0.14712631085920325,0.24557747686314896,0.249609227527947,0.10094471145978323,0.63386268245312,-0.010925996138670752,0.0,0.03317280221145956,0.24799650318132355,0.19904428649106215,0.07510849937696691,0.213155178775428,0.0,-0.09379369142674744,1.0,0.0172089036321382,0.49110384679392866,0.24747819359037015,0.12491487366872762,0.11152973563720314,0.2523774721350526,0.2160317332104589,0.14656069566891797,0.38204487689247346,0.6480182313849666,0.16775898908756362,-0.06146818247204806,0.05026196889536288,0.1607976756420359,0.13798932229702435,0.11540169519261458,0.2809964997539149,0.4058648344644432,-0.021044025318117703,0.0,0.13667748485245482,0.09873582536599745,-0.2583458358789353,-0.020849036867275038,0.10984774900270579,0.2782843721846424,-0.03062994992800857,-0.22796347316459845,-0.04407948663233111,0.0955283291560314,-0.17169605806014346,0.17474160228879104,-0.31759961654035695,-0.07777087422464166,0.11117941507418135,-0.09682524358335107,0.1576288526284499,-0.2923105381271404,-0.013021477296555605,0.11769070047196789,-0.15003740064703724,0.04052139063315323,-0.2490566280167445,-0.025482712824089652,0.10749274661953695,0.2310092700601906,0.20691582398034666,-0.21539710965760372,-0.054744981778044294,0.08738358206469828,-0.22661037342799514,0.1306323354727088,-0.30730347705303873,0.0018267811640831906,0.13083093475577767,-0.18399676260459583,0.09367175936278477,-0.285307270158023,-0.013853341483408287,0.12113080975931072,0.25152573173883486,-0.03255406744934844,-0.2378943209622033,-0.0410402198358624,0.10216489890758716,0.19262388022840332,0.23192135409871498,-0.2406126144105017,-0.06735564254542621,0.07066021326243038,-0.24660470533151685,0.11799710255585702
alpha101__alpha030,-0.4018289348259145,-0.00039011370867298,-0.009270299276660609,0.14358779969366778,0.1906106406650526,0.014410518857906585,0.12879468624056226,0.15908289599766132,0.2318427920021546,-0.2875214733494638,-0.11359339065936444,0.006893756708185598,-0.08529734602306518,0.14128204208282816,-0.06318071811707751,-0.1407017769784041,0.10055975791965557,0.012828023207499048,0.08397545914962568,0.05676732439909298,0.0,0.029568664452706055,0.3834085415656792,0.044165840311141756,0.3727092305239501,-0.07960343540443618,0.0,0.02335313638160282,0.0172089036321382,1.0,0.1789231104364381,0.14339192377784563,0.3272526283980324,0.3241381824048266,0.3539089451062444,0.07268156255149288,0.22482974611360823,0.36458953603076816,0.22972651443184816,-0.09996970246661453,0.012303540068326697,-0.005531170665559351,0.2539169974378069,-0.011560531496671257,-0.0344456778521647,0.09267389229102298,0.22650865047433277,-0.05420748517130496,0.0,-0.06651582442578557,0.18811670855819915,-0.23608694983840373,0.011712908577813838,-0.03886050093827898,0.36163863261269424,0.20434738549788858,-0.23798025096327763,0.027345984472135536,-0.022366801822911016,0.461810783289445,0.1875236220274337,-0.37348031563100237,0.025549275415727893,-0.07941742194233292,0.4898820404640166,0.180789989635743,-0.2841289437106677,-0.00046194481981605857,-0.06392529243325865,0.449317655230276,0.23529418609402508,-0.2520822214214914,0.014778973193539973,-0.038905470397836706,0.3896149898304532,0.07745183316543434,-0.2606482665494679,0.03265015238349831,-0.022225719793220095,0.4394162925888998,0.20253151129689956,-0.38077931753273897,-0.013772778132015525,-0.07584579330230522,0.4444160896792185,0.21406124298872603,-0.29717334103548343,0.0012361770589873618,-0.06427887449389763,0.4047427206731636,0.21773218578191209,-0.27073772703067045,0.01962560754956849,-0.038071333016256224,0.4170785001132141,0.09044891384114467,-0.17214955001142554,0.038685952251530174,-0.02324440351752065,0.3823340819453036,0.22328695217719938
alpha101__alpha031,-0.4037397666749721,0.23549499777286337,-9.01489814590839e-05,0.6446177854758325,0.5499906978940945,0.016348115802173956,0.10687839021270407,0.3029387010179748,0.24096123484032028,-0.2649553240915465,0.0011689406958262465,0.23402743630668799,0.2571096719951604,0.04975458366783595,0.17344216117147082,0.29708488678996375,0.27818946193890126,0.14369803144253576,0.5554061120773486,-0.01597804588051308,0.0,0.07835594181755855,0.4336026191832922,0.24316731988652493,0.2594332074482896,0.20497449530726536,0.0,-0.0878368348733549,0.49110384679392866,0.1789231104364381,1.0,0.3321624185719028,0.30719556978848334,0.28278483255096876,0.35803575859128123,0.07787722019803477,0.3061302357435513,0.5480682568060805,0.6261347023592894,0.20955886831052262,0.00756841167553454,-0.0030690433224375975,-0.025790626863418188,0.18485316262842852,0.1424690532311746,0.37491911351953283,0.33691877850939334,-0.04871351246571193,0.0,0.18956209650638678,0.09595915510178883,-0.35326164074115696,-0.029104521727182687,0.11952195590477993,0.07748544285887199,0.035026388473947144,-0.3684012807231315,-0.037772455389165974,0.12779885335722035,0.0659497342790175,0.11710546244214207,-0.26778596871329896,-0.014397806810295647,0.1994758119871036,-0.08442582498669536,0.09041051283947198,-0.289899485161655,-0.02084610344988108,0.1384750322351712,-0.2658715115342946,0.10178824558882964,-0.34373022344992804,-0.030150318008917217,0.1302535372011435,0.03754979662623818,0.19831211128881607,-0.35955578129070387,-0.040897743454796305,0.13561363278480146,0.06180162347182795,0.09367024079328615,-0.2569368436550022,-0.015307706149491148,0.19656827762330997,-0.1541674340650673,0.07878705058626802,-0.2775078396878451,-0.023071504435096667,0.1460391706314766,0.0217905352974228,0.024385489964276367,-0.33405954715101316,-0.03143312066589431,0.14043054237032063,-0.0042220675195342346,0.1673838180700096,-0.4033593631579478,-0.04503722584821326,0.14029538677827244,0.027556155961864937,0.07669328652810478
alpha101__alpha032,-0.2001596850007886,0.11345401558338908,0.04739147314190138,0.2774496277403261,0.3168981001479758,0.04682108858014015,0.07550850490692923,0.2853932498465866,0.20204339132901142,-0.18676820758984328,0.008656386102355874,0.11057705049660202,0.11812849769347233,0.05397760803011046,0.05709519010984677,0.033487668808085354,0.15391749746463274,0.11926975667274521,0.2636409681893688,0.1035963505525496,0.0,0.060729808978148746,0.25395870905162027,-0.22874098995504147,0.1966088229152882,0.0464957756526854,0.0,-0.05721379851032725,0.24747819359037015,0.14339192377784563,0.3321624185719028,1.0,0.22118944231656285,0.1926649561845835,0.19808013865824484,0.040331250505136786,0.451515183955231,0.303740664714973,0.30643037048467264,0.02046546392032802,0.04853903896466959,-0.01658775885461862,0.08280670898230705,0.06500715819699701,0.061327019271181595,0.23402719169877073,0.25887815298588257,-0.056679538478264284,0.0,0.07182435628076023,0.11202636045871298,-0.2325386387325895,0.036514419392226966,0.02440469219580153,0.20767929941065372,0.0670356284882225,-0.23386938869301593,0.03219659620284625,0.020387528948931744,0.08569855135022968,0.1133623603116356,-0.262735161752163,0.031934335466224345,0.054938878798300984,0.08460503856164862,0.12027455251271088,-0.2414167186158612,0.04101088466125239,0.03153603383667695,0.03669068458607119,0.09404315397578539,-0.23492471920679622,0.03532303223456001,0.02634966447430198,0.19724233339806663,0.12497981030024191,-0.23479576914191796,0.030505782344040458,0.02265049322373858,0.048832409312049636,0.11498905588252255,-0.25951986306645547,0.04712436009611846,0.05239741926694934,0.04002904317723025,0.10988126639244603,-0.24217460235045526,0.039584401108160125,0.03368728623736085,0.202561291647112,0.06651667541245802,-0.23678657568369593,0.03411270662462537,0.028994250278890587,0.18187614178685582,0.1261270771637343,-0.2226620379934293,0.02791783367204898,0.024051405276117016,0.009350606383813144,0.11136624651429564
alpha101__alpha033,-0.3056228254040262,0.11587833986550475,-0.01724542034298285,0.18147830106606636,0.3757221167656603,0.011673716096515732,0.070959337336348,0.226814692647698,0.6637656792105706,-0.7631457093110938,0.017581899725357106,0.16620288748492126,0.08424964713308161,0.1977294471081764,0.039635227521804525,0.07875694647834794,0.3270308534377958,0.24576628278921014,0.23075275011625723,0.03560595962632192,0.0,0.07865712912597647,0.3041103129492513,0.07500623584451492,0.7318574542300618,0.021807505758242442,0.0,0.02413665656262195,0.12491487366872762,0.3272526283980324,0.30719556978848334,0.22118944231656285,1.0,0.5693123028390555,0.30906463298708897,0.3016810929653269,0.6627284459587731,0.8411603435979691,0.4931550627384423,0.023826583967545726,0.007502540919429167,0.011999000072901314,0.1441249686570904,0.10332141186300009,0.06469109277238735,0.34660478625847024,0.27360289488230805,-0.07352950124857217,0.0,0.028874529393473108,0.1384581814585901,-0.5499640173630949,-0.014391928934031567,0.007839738789304143,0.35070892540956405,0.14181386922105577,-0.5707039323833584,-0.012846362827028276,0.015562267101157233,0.41997342738942844,0.16273883875393802,-0.5885432807720932,-0.004384781062012428,0.03226718329240673,0.41420446697900165,0.14785543811006752,-0.5524434425992804,-0.013633047043384123,0.004991575534260216,0.373619779007458,0.13889958219179432,-0.5573182555667056,-0.013736899850842399,0.010660994619742896,0.35894558977841223,0.14159134153402458,-0.5854677835948789,-0.011466036837965885,0.02311564039536348,0.42375206595072296,0.16036869135107887,-0.5874286003722085,-0.013073870297267013,0.04134479947207945,0.4119574305630364,0.14573914629706383,-0.554850181436695,-0.013494485234851694,0.007328359940241326,0.3631751637628665,0.14488457687929468,-0.5666808826229918,-0.012818604797475024,0.01613318302069389,0.3671123063765088,0.1404053922969079,-0.5335674822167221,-0.00919477900901243,0.029191622612101828,0.42483977501702275,0.16079201705750384
alpha101__alpha034,-0.34865238594260783,0.061062303192463176,-0.04197553691327615,0.16195331082706027,0.2781528075032618,-0.005842988043706134,-0.03462964515139702,0.20074425916742822,0.5532704014528932,-0.6195713020448669,-0.14226853725562333,0.13896094804371548,0.025631174018798494,0.1266509383814871,-0.0071152569520318175,0.011228653451812832,0.22088476532686716,0.12549334188993644,0.17378812701020085,-0.022831693149454668,0.0,0.06337925605631543,0.40892681789520574,0.04033865035821879,0.5922355096979045,0.0007385702065627625,0.0,0.014521199116804894,0.11152973563720314,0.3241381824048266,0.28278483255096876,0.1926649561845835,0.5693123028390555,1.0,0.2420314657941633,0.1803837180925877,0.42285596636962836,0.5397665541748046,0.3761584221871694,-0.026549487560736867,0.03641087396978904,-0.02681406284540826,0.04454637100034387,0.05447389644290479,0.026911749583806578,0.2842069016521651,0.14551165724722032,-0.06022885993699108,0.0,0.004403121348823382,0.18618463352066658,-0.3650293526675948,-0.0027885242665283303,-0.038691480080812204,0.30330872736317244,0.19152182285269256,-0.3788699750769713,0.0010154931772823291,-0.031240293176702235,0.35845586045989836,0.2058720875365307,-0.4069240654061275,0.012847173697717559,-0.02110260074803147,0.35546512323213586,0.1898497830580594,-0.3732273244555835,-0.002533158618169546,-0.04365018781369156,0.3028085397530869,0.19378135511213412,-0.37137669310537236,-0.0016927922693783792,-0.03567801575127055,0.31182126152270223,0.17568960104954606,-0.39108016708545307,0.0037938275118606615,-0.026053381057655298,0.36060903542272355,0.20483479286008408,-0.4069636141279821,-0.0031549811123090282,-0.013883665712960715,0.3414631210731294,0.19597907841444973,-0.37650615223826533,-0.002445199698165453,-0.04120360537850842,0.3143691926780448,0.19680065605941902,-0.3800067092800756,0.0012410740766196455,-0.031464240062178156,0.32021183572848755,0.17391538264265857,-0.348586828662084,0.008385991538801823,-0.021784838521720397,0.3467822228441432,0.2062236956438868
alpha101__alpha035,-0.27248536745581575,0.14434811026268474,0.0434164855289687,0.42398743839883374,0.26827354852021124,0.073274009424486,0.31017650777924094,0.329309673955981,0.2695282832895831,-0.27625419290042613,0.10731886075931471,0.15542106385573834,0.15695894803765165,0.1116725853329906,0.08562593335113586,0.09316695870757133,0.28925267309368535,0.15386814599393997,0.3524780518490294,0.033396263131648944,0.0,0.09932673243364648,0.3876089213472821,0.10972909815901102,0.28727064475009007,0.043766069706873134,0.0,-0.17118928849602033,0.2523774721350526,0.3539089451062444,0.35803575859128123,0.19808013865824484,0.30906463298708897,0.2420314657941633,1.0,0.061979848296497345,0.2413180105752731,0.4145314135732959,0.3790200596712565,0.07113505627542066,0.008451289667138309,0.0003636508192628395,0.28783924463211397,0.15762568352784245,0.12136508789751158,0.33995901914364596,0.3248640434773081,-0.026750721700500985,0.0,0.06238520252433678,0.013272310523367319,-0.31730009070430004,0.004721789710894161,0.0667215502294996,0.43658189412918613,-0.01100967695953626,-0.29926780157911087,0.006626734857157455,0.07490547976710393,0.29666660237999815,0.02717197312974497,-0.3322355898686618,0.0025538013387275548,0.09942522552653969,0.27444582382068483,0.017599116749083505,-0.3202255995674881,0.006039478939278593,0.06946301844421858,0.2003139431565638,0.0008662584828616879,-0.3182376586508324,0.004417350572606392,0.07002909587324539,0.4227344411204321,0.04397936878068131,-0.30078625484291943,0.0059310184549676015,0.07909080713963554,0.26865863130693945,0.019866308101426117,-0.32585758172857116,0.012444124386337753,0.1018799279891315,0.22469893875542998,0.007941865323829136,-0.3177971479371452,0.005330810062692558,0.07263024989533884,0.41367743687548647,-0.01068997869008127,-0.3179289582704102,0.0038050190991453124,0.07405200538409473,0.4052698430976794,0.03830900444110774,-0.2802917540224592,0.003924095599422344,0.08266756806211416,0.23268457776774493,0.012201897570053025
alpha101__alpha036,-0.05108632496028963,0.050663194005085295,0.01087522518746911,0.05211150606713003,0.10258788987038747,0.052347385913252255,-0.08512572311457436,0.07740910271558758,0.2342057031960797,-0.22393445829926445,0.015913222172002302,0.09363974484543604,0.07695056683306696,0.09182182583987604,0.10730223632075761,0.07067938899723802,0.14327128826457144,-0.10034765086595729,0.12125600712809671,0.02301634713779243,0.0,0.010424731138524232,-0.010452497653356764,0.00778904006783238,0.2585566116743995,0.1496737310694754,0.0,0.1610950961977765,0.2160317332104589,0.07268156255149288,0.07787722019803477,0.040331250505136786,0.3016810929653269,0.1803837180925877,0.061979848296497345,1.0,0.1913533017648453,0.24819688878205198,0.25029977803143316,0.01696927229769209,-0.003771294403321798,0.01629468664880554,0.03725727306856537,0.1447223375283187,0.0544632273144789,0.08104322962593127,0.13562915063744718,-0.020676757079984696,0.0,0.08474527548288187,-0.07861530789065002,-0.1438672527630026,0.10131833166278612,0.024239450183782797,0.1491599099364859,-0.0934778160341704,-0.13908053139566373,0.09066122331489705,0.03188883568680325,0.10609026021512385,-0.013419414771791847,-0.1650942798629461,0.03285294737963329,0.00022080917235951317,0.11865106534607865,-0.056959275718295455,-0.15971280013050237,0.10174439168798027,0.003378757006826982,0.11459922116111812,-0.0810609515367146,-0.14239220810353284,0.09761686023578421,0.025053220444925098,0.14476466780086003,-0.05741626602223329,-0.142039632077019,0.08603833187107132,0.03382165229270988,0.1166360321620321,-0.036851379111440846,-0.16308280490030122,0.08989268738537023,0.025332797594168076,0.11303540016851406,-0.06469124383157401,-0.15831198813792402,0.09821245949430328,0.005384816072855862,0.14951984054608464,-0.08885431379627652,-0.1428069579651282,0.08959926453221094,0.02708441098294914,0.14778053121010584,-0.052125621555593624,-0.13649792700370098,0.07978210316803849,0.03330668182748377,0.12988753893511015,-0.03636180861263446
alpha101__alpha037,-0.23051598082605376,0.11184820306715246,0.04357669020371513,0.18557969362648943,0.3288514326329725,0.0448414781398022,0.16848973402693299,0.1929372191255189,0.48712971788240933,-0.5495511039735607,0.0649139441767901,0.13503321505313917,0.1236631119894874,0.14643546024086795,0.06977965055409796,0.1244428705110192,0.24878728304014672,0.2364450946360874,0.21318376082837642,0.06978729128079951,0.0,0.051177524845839276,0.24287901374327148,0.03623361601679351,0.5194140159717273,0.05459182479760697,0.0,-0.004681337602192483,0.14656069566891797,0.22482974611360823,0.3061302357435513,0.451515183955231,0.6627284459587731,0.42285596636962836,0.2413180105752731,0.1913533017648453,1.0,0.5832801289521893,0.37208365768278867,0.0720730377967615,0.07142965079050269,-0.009089841232925182,0.11627265185551444,0.099324749675385,0.042071054746030824,0.2281426467281475,0.21063259655394712,-0.05881461692565931,0.0,0.07821374323188661,0.06580067522424865,-0.3812205933271016,0.06540992451884979,0.07508847157497253,0.21598985187089104,0.06793871876209376,-0.3947997714033096,0.06440085018535904,0.07863206019036617,0.273901750296915,0.07705157336719337,-0.4063183909382636,0.04979469809590374,0.08610444298034503,0.24985914200838963,0.0715732923575451,-0.3831519573180898,0.06338163418377127,0.07522589071747,0.20378988819042312,0.06661784843276572,-0.38632781590076454,0.06357835394219565,0.07616126917388538,0.21821657202199654,0.06706019398429484,-0.40464363048321356,0.061615435618659245,0.08090512065481995,0.27293896556921204,0.07525819272474564,-0.4049460226636477,0.061134568724802475,0.089401577603656,0.24381740117820375,0.07043500620739522,-0.38506681891510797,0.06174513502982126,0.07555932255230069,0.22867879194601973,0.07069477871594482,-0.39327901199370363,0.061531142372889695,0.07896080863394854,0.21963234908722412,0.06508134583917528,-0.37235094337170066,0.058333869685794945,0.08293287142001199,0.26926212990412407,0.07870795471935349
alpha101__alpha038,-0.4822919373965831,0.22247585910775428,-0.05785390260445599,0.45288006018865073,0.571310058752041,-0.005878950890349172,0.07940948676163705,0.40483498281115193,0.5952328923807824,-0.6860365308995283,-0.036464535513571296,0.2483528882470514,0.19324841278300323,0.13427472740054186,0.10623277588952769,0.17934530649086172,0.4411875989016614,0.21228608129891546,0.5171354782419719,0.013376485824725087,0.0,0.10414992296547892,0.46152376736580597,0.13869106478869536,0.634624003420402,0.10857228482770605,0.0,-0.013359016285960364,0.38204487689247346,0.36458953603076816,0.5480682568060805,0.303740664714973,0.8411603435979691,0.5397665541748046,0.4145314135732959,0.24819688878205198,0.5832801289521893,1.0,0.730398019945547,0.06359759166025537,0.014869644670667863,-0.0008985861899310184,0.13660058050778767,0.16386421833148698,0.11069598029117596,0.4490591277593,0.3754873699137177,-0.06579684658699388,0.0,0.08894562416873267,0.187596241728809,-0.6004753392314842,-0.02658640408625865,0.015850307229371887,0.5061733293619507,0.13141500468597786,-0.6039318716413732,-0.031037585681672517,0.025082817409339413,0.43959292065454203,0.24753790927730307,-0.6511632731342477,-0.029076948801340482,0.0699357802549121,0.41696954225760613,0.21662498010708434,-0.6182402811729577,-0.021665593750654057,0.018223748513009102,0.33320875906598446,0.16028231519830966,-0.6041608485218746,-0.02809138768721076,0.02008564340529123,0.4993376771299043,0.25735182440353666,-0.6110323064979529,-0.0324774783383593,0.03504745637537154,0.4237200000554728,0.23236510231829263,-0.6443389639487279,-0.016963585171912616,0.0799272455395205,0.36994087427900585,0.1905103532465873,-0.6167774981689456,-0.023799626505417757,0.02183671152094378,0.5067166395173407,0.13270844138706997,-0.6079183049890493,-0.029647380062649605,0.026524752091378844,0.4891899556934685,0.24801685558241968,-0.5771916579898044,-0.03392448731319006,0.04534566943945042,0.4004234479753685,0.2135837380078621
