signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_ml_lightgbm,1.3908814358357242,10.26952006486167,-0.03822667366746358,0.8291094987343048,72
score_ml_ridge,0.5574635846092342,4.3715452473506815,-0.08113146106373652,0.40099144528677366,72
score_ml_lasso,0.10303291108904755,1.8511284241886845,-0.07600590268512056,0.05186980035590205,72
