signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_equal_weight,0.5973295837129917,8.748741916072658,-0.08859855011251888,0.3106675565391571,363
score_ic_weighted,1.0738956182315613,12.563629188444603,-0.07627711634110686,0.5726364750265488,363
score_rule_based,0.5973295837129917,8.748741916072658,-0.08859855011251888,0.3106675565391571,363
score_ml_lightgbm,1.2460161253198918,9.593652568616372,-0.03736391067340613,0.7663531302281826,72
score_ml_ridge,0.5574635846092342,4.3715452473506815,-0.08113146106373652,0.40099144528677366,72
score_ml_lasso,0.10303291108904755,1.8511284241886845,-0.07600590268512056,0.05186980035590205,72
