signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_equal_weight,-0.003504246587767379,-0.03343609682694941,-0.10988922156059253,-0.049545626667377385,72
score_ic_weighted,0.16961310322994638,2.7830314998871946,-0.08937511819017552,0.11067736589259347,72
score_rule_based,0.018849494386215637,0.4012403766239105,-0.09327799561850218,-0.02775300739307318,72
score_ml_lightgbm,0.6754160483043297,5.543310398824988,-0.07844731570440175,0.4732943311076756,72
score_ml_ridge,0.8509845003562115,6.998600740097426,-0.06037282756950416,0.5726916672811895,72
score_ml_lasso,0.0280150198906417,0.8385969991429268,-0.06527233153404503,-0.019450178539970553,72
