factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate,abs_rank_ic_mean,abs_rank_ic_ir,selected,drop_reason
alpha101__alpha081,0.006725083040513223,0.06488061526798371,0.10365319460575174,0.006018682612198296,0.08194541004711599,0.0734474647053172,0.4765840220385675,0.006018682612198296,0.0734474647053172,False,|rank_ic_mean|<=0.02
alpha101__alpha025,-0.014152382340054422,0.08467810285131715,-0.16713154715929357,-0.007494578309733025,0.11523138741433347,-0.06503938274026877,0.3608815426997245,0.007494578309733025,0.06503938274026877,False,|rank_ic_mean|<=0.02
alpha101__alpha052,0.019691345542309332,0.07391616585951082,0.2664010682011808,0.005679534289945667,0.09500682287541573,0.05978027806901142,0.5564738292011019,0.005679534289945667,0.05978027806901142,False,|rank_ic_mean|<=0.02
alpha101__alpha066,0.005975120261048189,0.06534865757507077,0.09143447597502874,0.004901531985709905,0.08199752202775495,0.059776586712593685,0.46005509641873277,0.004901531985709905,0.059776586712593685,False,|rank_ic_mean|<=0.02
alpha101__alpha076,-0.0032233605003914737,0.06365474720527538,-0.05063817927038029,-0.004227433936508022,0.08153614709736766,-0.051847359569980246,0.39669421487603307,0.004227433936508022,0.051847359569980246,False,|rank_ic_mean|<=0.02
alpha101__alpha051,0.006428787459465168,0.06328455100805647,0.10158541629925996,0.004046220267293274,0.0788925495835812,0.05128773615063084,0.4738292011019284,0.004046220267293274,0.05128773615063084,False,|rank_ic_mean|<=0.02
alpha101__alpha072,0.018819706294701553,0.07417988256939338,0.2537036409716098,0.004784127420935313,0.09536546459268393,0.050166246673980265,0.5564738292011019,0.004784127420935313,0.050166246673980265,False,|rank_ic_mean|<=0.02
alpha101__alpha061,0.004397153840948807,0.06424088695728225,0.06844790053837126,0.003962754598763586,0.0815783866698776,0.04857603540015597,0.4628099173553719,0.003962754598763586,0.04857603540015597,False,|rank_ic_mean|<=0.02
alpha101__alpha043,-0.012145997638662104,0.06322344790696338,-0.1921122311541056,-0.003565996120156554,0.07901304502113872,-0.045131738932508256,0.3691460055096419,0.003565996120156554,0.045131738932508256,False,|rank_ic_mean|<=0.02
alpha101__alpha057,0.017663229378634137,0.07639868237133259,0.23119808916052706,0.004414079342332882,0.09810947201245492,0.0449913678240213,0.5454545454545454,0.004414079342332882,0.0449913678240213,False,|rank_ic_mean|<=0.02
alpha101__alpha092,0.01776909306304361,0.07446636126925893,0.2386190591318582,0.0036664520953331664,0.09578434227577805,0.038278198797637296,0.5619834710743802,0.0036664520953331664,0.038278198797637296,False,|rank_ic_mean|<=0.02
alpha101__alpha077,0.0164976217374077,0.07739139523504636,0.213171266486443,0.003085493763116581,0.09964571200727734,0.030964641638480547,0.5454545454545454,0.003085493763116581,0.030964641638480547,False,|rank_ic_mean|<=0.02
alpha101__alpha022,-0.002193960303524822,0.04306216264697641,-0.0509486790412945,-0.0016631501164672813,0.056716047693281264,-0.02932415399362009,0.4628099173553719,0.0016631501164672813,0.02932415399362009,False,|rank_ic_mean|<=0.02
alpha101__alpha096,-0.0005500690339686249,0.06487063880854058,-0.008479476140077803,-0.0019112877166561609,0.08238718320012409,-0.02319884771413428,0.41597796143250687,0.0019112877166561609,0.02319884771413428,False,|rank_ic_mean|<=0.02
alpha101__alpha067,0.015529113873595535,0.07031616617087152,0.22084699322000964,0.000797334830977636,0.0914885042875644,0.008715136805291656,0.5702479338842975,0.000797334830977636,0.008715136805291656,False,|rank_ic_mean|<=0.02
alpha101__alpha030,-0.0004135864325228021,0.06474127359193935,-0.006388296206985584,-0.0005810076848474352,0.08641033474396438,-0.0067238217114766775,0.44077134986225897,0.0005810076848474352,0.0067238217114766775,False,|rank_ic_mean|<=0.02
alpha101__alpha082,0.01414873537678841,0.07852070871132939,0.18019113185547386,-0.00020894275339145504,0.09979420013085882,-0.0020937364407698157,0.5564738292011019,0.00020894275339145504,0.0020937364407698157,False,|rank_ic_mean|<=0.02
alpha101__alpha087,0.01483433746289829,0.0706657453994584,0.20992260647705535,0.00019091692801040362,0.09155261572370935,0.0020853246682384185,0.5702479338842975,0.00019091692801040362,0.0020853246682384185,False,|rank_ic_mean|<=0.02
alpha101__alpha062,0.014478606860894376,0.07805677242504869,0.18548815703079394,-0.00013740115930953802,0.09939461397452298,-0.0013823803304347754,0.5482093663911846,0.00013740115930953802,0.0013823803304347754,False,|rank_ic_mean|<=0.02
alpha101__alpha049,,,0.0,,,0.0,0.0,,0.0,False,|rank_ic_ir|<=0.3
alpha101__alpha027,,,0.0,,,0.0,0.0,,0.0,False,|rank_ic_ir|<=0.3
alpha101__alpha021,,,0.0,,,0.0,0.0,,0.0,False,|rank_ic_ir|<=0.3
