datetime,alpha101__alpha001,alpha101__alpha002,alpha101__alpha003,alpha101__alpha004,alpha101__alpha005,alpha101__alpha006,alpha101__alpha007,alpha101__alpha008,alpha101__alpha009,alpha101__alpha010,alpha101__alpha011,alpha101__alpha012,alpha101__alpha013,alpha101__alpha014,alpha101__alpha015,alpha101__alpha016,alpha101__alpha017,alpha101__alpha018,alpha101__alpha019,alpha101__alpha020,alpha101__alpha021,alpha101__alpha022,alpha101__alpha023,alpha101__alpha024,alpha101__alpha025,alpha101__alpha026,alpha101__alpha027,alpha101__alpha028,alpha101__alpha029,alpha101__alpha030,alpha101__alpha031,alpha101__alpha032,alpha101__alpha033,alpha101__alpha034,alpha101__alpha035,alpha101__alpha036,alpha101__alpha037,alpha101__alpha038,alpha101__alpha039,alpha101__alpha040,alpha101__alpha041,alpha101__alpha042,alpha101__alpha043,alpha101__alpha044,alpha101__alpha045,alpha101__alpha046,alpha101__alpha047,alpha101__alpha048,alpha101__alpha049,alpha101__alpha050,alpha101__alpha051,alpha101__alpha052,alpha101__alpha053,alpha101__alpha054,alpha101__alpha055,alpha101__alpha056,alpha101__alpha057,alpha101__alpha058,alpha101__alpha059,alpha101__alpha060,alpha101__alpha061,alpha101__alpha062,alpha101__alpha063,alpha101__alpha064,alpha101__alpha065,alpha101__alpha066,alpha101__alpha067,alpha101__alpha068,alpha101__alpha069,alpha101__alpha070,alpha101__alpha071,alpha101__alpha072,alpha101__alpha073,alpha101__alpha074,alpha101__alpha075,alpha101__alpha076,alpha101__alpha077,alpha101__alpha078,alpha101__alpha079,alpha101__alpha080,alpha101__alpha081,alpha101__alpha082,alpha101__alpha083,alpha101__alpha084,alpha101__alpha085,alpha101__alpha086,alpha101__alpha087,alpha101__alpha088,alpha101__alpha089,alpha101__alpha090,alpha101__alpha091,alpha101__alpha092,alpha101__alpha093,alpha101__alpha094,alpha101__alpha095,alpha101__alpha096,alpha101__alpha097,alpha101__alpha098,alpha101__alpha099,alpha101__alpha100,alpha101__alpha101
2024-11-21,,-0.03835616257265026,-0.06188135782439978,-0.04526426314320296,-0.08268723793614699,-0.02974506547529278,,,-0.10081204569101662,0.09180405345423513,-0.005924140067929182,0.041638680064604416,-0.008755974498027425,-0.1263984765301201,-0.016617154714279794,-0.048066125055339214,-0.02586775668152761,0.0024393928590613883,,-0.004046750183828022,,,,,,0.02700677963994622,,,-0.04046408553336205,,,,-0.07422244903406527,-0.06864384073801563,,,,-0.07740407718271816,,0.05820376752255077,-0.1696189727065184,0.17090232056555857,,0.01565260021977307,,-0.09054595652404891,,,,-0.03655315153441328,,,,,,,,,,-0.005821593992225826,,,-0.14492150741498244,-0.01488883977063644,-0.049167509350542676,,,,-0.013848557893852925,,,,,,,,,,,-0.019773626980140114,,,,-0.01577276094928977,-0.0526721261678603,,,,-0.01664424717069279,,,,,,,,,,,-0.07456190188864834,
2024-11-22,,-0.026864298761323343,-0.041654746915899835,0.01593172563277092,-0.043316438132931255,-0.05117656941697178,,0.04020060909006458,-0.09389660033020267,0.0924862670160727,-0.03399087367501554,-0.04231674383811817,0.0423808993752445,-0.0012379841187353917,-0.015373813465479072,0.011851077621404962,-0.09632987228067161,-0.05123158762935114,,-0.07402126275997654,,,,,,0.019979217263896284,,,0.04963271838124269,,,,0.0049513487411598075,-0.04736387611058398,,,,-0.03730360742224564,,0.03504574798943697,-0.16601178903649402,0.1671755631037805,,0.03174280744552485,,-0.10022485929116319,,,,-0.032294254436662284,,,,,,,,,,-0.02864841823770673,,,-0.15226299649314654,0.003118358066748837,-0.05227405702203631,,,,-0.013542321520330783,,,,,,,,,,,-0.05618442911542337,,0.08139225625587378,,-0.005010594124939243,-0.03746345290318844,,,,-0.0058278385690274295,,,,,,,,,,,-0.06022001054789798,
2024-11-25,,0.002567103598388891,0.0011595344676580302,0.0754969669877982,-0.08484134148726054,-0.013775791039457941,,0.017633788814332377,0.0076684661772602565,0.007891709287353907,-0.06530173911775143,0.03177190694656434,0.010943956629756767,0.049916678299692735,-0.030619829179353197,-0.002207207608608311,0.036868250636900794,0.011948725350566259,,0.03698929380679213,,,,,,0.00877896455191831,,,-0.009623443424977998,,,,-0.005658796314392647,0.0014910664834727329,,,,-0.023130944091011605,,0.000263661145209845,-0.09571745323263464,0.0971697462340354,,0.0019263925866985169,,-0.0012527069515658649,,,,-0.03358322348772353,,,,,,,,,,-0.09986049253420763,,0.06078848635568583,-0.0872762481186273,-0.03815332995936565,-0.10082966248967398,,,,-0.03620242332244713,-0.08756396408579686,,,,,,,,,,-0.09250386090661661,,0.061088758806362345,,-0.020140802924582254,-0.09752923557653054,,,,-0.03537694327706987,,,,,,,,,,,-0.045393417518582675,
2024-11-26,,-0.08522121323268098,-0.043018347314755546,-0.04046045808811121,0.01307796426350187,-0.009107325349963315,,-0.02400598405332589,0.027331428801622124,-0.004802611929357742,-0.07845848826376556,-0.06562780720688692,-0.09326382952139545,0.013720945600498633,-0.09997198759597999,-0.10413123036981184,-0.02999325057551658,0.031247529476561876,,0.010934515688317882,,,,,,-0.0808629439345425,,,0.032667188595848856,,,,0.04128462857266941,-0.023249467650299255,,,,0.00727339333233176,,-0.07826885546935501,-0.07366436312359147,0.07713619434050664,,-0.06368313763149162,,0.013436856537522673,,,,-0.09854717380757506,,,,,,,,,,-0.042771452765743054,,0.025856265493363267,-0.08043369814116531,-0.08533008482390432,-0.049696973183809126,,,,-0.1122317619732811,-0.03580310008977064,,,,,,,,,,0.0022876845989992277,,0.02738149140520384,-0.07194442869653252,-0.09779444435694039,-0.0304528294300311,,,,-0.10967396780086755,,,,,,,,,,,0.022661541268265917,
2024-11-27,,-0.07052616205540053,-0.05967421390098438,0.034209202000805065,-0.04609494812709494,-0.02455335673025039,,-0.06871857470055605,0.06833909737171971,-0.0492814195673812,-0.03310012395589379,0.056316320701360556,-0.10882102619949054,0.029108756552238945,-0.075384864612201,-0.07002062344700904,0.005520409277735389,0.05828566976998749,,-0.10489438270018972,,,,,,-0.0977339698220392,,,-0.10885743721670224,,,,-0.01553338662835811,0.026347257293052203,,,,-0.036194877595920626,,-0.01790852249729625,-0.12413317324829778,0.12353315507902604,,-0.06725085853402923,,0.0531705087074434,,,,-0.11511276864191096,,,,-0.0726778922962871,,,,,,0.05574005847616881,,0.03924241235360037,-0.1061854805357616,-0.05132595109908815,0.04397345007632152,,,,-0.0698590891205186,0.037168975209999754,,,,-0.0674073946534718,,,,,,0.07975437611466221,,0.038431574333813286,-0.1076089069385458,-0.08860460436712145,0.04433278474575296,,0.06903444879935124,,-0.07321684807785214,,,,,-0.07303345925233465,,,,,,0.1067144064788059,
2024-11-28,,-0.0804019320401272,-0.06374379320823813,-0.09882783734506816,0.03330346373081794,-0.05477055394041762,,0.0013231198086703039,-0.018843453641061866,0.024557874864394307,-0.029274655548704842,-0.05120340089793394,-0.0804655004329859,-0.02198513624747118,-0.04037830466607523,-0.1101670127696076,-0.017618808132793956,-0.007937703685330384,,0.015182135511778636,,0.0323135559480297,,,0.011028463538156931,-0.1126998687592203,,,-0.09627507883545192,0.02261777213683649,-0.008448130224378764,,-0.006692851953863708,-0.058673673588519326,,,,-0.019222838210959485,,-0.09261338593019561,-0.08269683122551479,0.08537428635697761,,-0.03800296237056897,,-0.022765686548027617,-0.043586402954954445,,,-0.12033522306366545,,,,-0.09823827686770875,,,,,,0.0447942331291185,,-0.047060364464539636,-0.07025319940191066,-0.11302046101212407,0.015202254150009344,,0.0023176627066856955,,-0.1033171817891371,0.04222610630015095,,,,-0.10319908068153795,,,,,,0.05247764896241234,,-0.04724106613680302,-0.0742155282714811,-0.11342793755762856,0.024725586101095782,,-0.000752698532691193,,-0.09602453397740353,,,,,-0.0805245039644938,,,,,,0.03260117625975879,
2024-11-29,,-0.13478597104932757,-0.041330527554711796,-0.08461938744363393,-0.09846759313751868,-0.04818314870190557,,0.04124058150068041,0.029071162886442754,-0.025473333673710293,-0.032886488501663716,0.003724242357209243,-0.11140982542799796,-0.03170025564115166,-0.04150271645141593,-0.12521296342905994,-0.022208414639850297,-0.04409026943748755,,0.005543012188814276,,0.006003576484898048,,,0.06093114890252844,-0.11971149122700805,,,-0.07517071399327228,0.07153744476804444,-0.07917105893348447,,-0.03570802450772939,0.03362746684242346,,,,-0.05441094285322817,,-0.06330574117369181,-0.10879876837676274,0.10685566131956625,,-0.07903969393697927,,,0.02648783064642797,,,-0.12178669197575859,,,,-0.08038258175008889,,,,,,0.07999534350721359,,0.0006940978848924669,-0.09628413333412243,-0.10169727582578093,0.05290244653328821,,0.05744372808672775,,-0.07905003955221859,0.10471316221684546,,,,-0.06227937651972553,,,,,,0.05114612936188962,,0.001372349049419163,-0.0926619887503238,-0.08034794853267758,0.07610613965165121,,0.0503450927828713,-0.0958294695283722,-0.08304712464065402,,,,,-0.07777147480392738,,,,,,0.0175199004854443,
2024-12-02,,-0.08474536081757082,-0.03899165386872585,-0.20556555902358203,-0.029422177740089154,-0.05316866417052662,,-0.005496749979040567,-0.0583957055076981,0.08025636575012009,-0.050310921448266314,-0.026050324254695906,-0.0885748040363616,-0.051997881257257926,-0.04272977629017552,-0.10867264796389711,-0.13345581384614466,-0.11624049505605248,,-0.09915930130590188,,0.06800522237728182,-0.06598893115542932,,-0.05645744448329385,-0.0613737921012924,,,-0.10230738704002706,0.05354085918865432,-0.11257707682639803,,-0.1279713831961749,-0.03362127723885227,,,,-0.13904372196045697,,-0.06588078611171079,-0.10823246959475986,0.10747015252784027,,-0.05641164468312547,,-0.08296497077026609,0.011395643398824797,,,-0.10556131468496865,,,,-0.053040008602267465,,,,,,0.07367171375512797,,-0.05517119966500836,-0.10263801563720526,-0.062231776663826746,0.07765379503321401,,-0.02195062435975257,-0.10379436336846509,-0.07755655801961278,0.11767980376904445,,,,-0.06502902980374733,,,,,,0.033980256631878356,,-0.05569370610357964,-0.1078565501503252,-0.052352636862058106,0.08583271657902172,,-0.033541111943081556,-0.10214865329752187,-0.06438866880275967,,,-0.024316472472987103,,-0.07549981917167685,,,,,,0.0076882456799096345,
2024-12-03,-0.01696660726840349,-0.09332300617055163,-0.03286277130460543,-0.16633838232085912,-0.04303527775409463,-0.012534878752481198,,-0.0007703043490491487,0.025017434439840246,-0.004670234366039078,-0.06212504543254936,-0.028004330334110285,-0.09521680333176978,0.01975159723592841,-0.07468613037510308,-0.07282129000119275,-0.010321111847171405,-0.10656300666647724,,0.011679009092215075,,0.006334177981910791,-0.029276868156016093,,0.01756718071974849,-0.031826317408148216,,,-0.029831945957470907,0.05081466752509286,-0.08477985463423798,,-0.00819022764063757,0.031131945519600267,,,,-0.022027118690259414,,-0.03855585337615851,-0.10707995582304163,0.10887964526024507,,-0.0364761595433909,,-0.03543894641987441,0.038216615167214384,,,-0.070587944904784,,,,-0.06824834842726435,,,,,,0.049998481833595065,,-0.04914016354572015,-0.08548957778763011,-0.06334742280534378,0.08248301180981346,,0.0009809085921291252,-0.10238424472229281,-0.07265926466682046,0.10486570769105864,,0.005281373378569497,,-0.07309167600481427,,,,,,0.03598113874524155,,-0.04916409884737222,-0.11291895318642897,-0.05607992457002519,0.09816386156019767,,-0.0014037450338128174,-0.0976682782574365,-0.08200384073795124,0.08991226192595596,,-0.0014878470173288474,,-0.0658744531757837,,,,,,0.028107956372941573,
2024-12-04,-0.020241655894244613,-0.017700462327404996,-0.03921189594074377,-0.06940312509502738,0.028537809893074213,0.0016381780258398282,,-0.01462926358039776,0.0031598225247768614,0.0027895923554283318,-0.025888157533169653,-0.0038093821680819533,-0.08244017435241748,0.05951942012026092,-0.07089116886558865,-0.09319713222220054,0.01065302188836408,-0.12408401682892185,,-0.07171514794046704,,0.03480732530537755,0.02360674571224362,,0.05139295952586257,-0.005686454127894655,,0.08699434386998933,-0.01415706519930944,0.029988536898956423,-0.06562407679270964,,0.022405990448505574,0.01437446939878058,,,,0.025011276244039503,,-0.04655102359478956,-0.08486995466925423,0.08641435306979312,,-0.013942677732619644,,-0.03543713486014196,0.06863708759872472,,,-0.047265803174220855,,-0.02496249459315309,,-0.08850991902455028,,,,,-0.06234693491899109,0.062147892170790316,,-0.04976688976031226,-0.06758389863588887,-0.0645165057873259,0.12098258150453399,,-0.008085402747514263,-0.09630116331247975,-0.09966252321359,0.11463235462566347,,-0.032124093770559366,,-0.07843763370042339,,,,,-0.05756583928368358,0.049594612091592626,,-0.0521295428999783,-0.10593646087516118,-0.07204661099927544,0.11701250197168643,,-0.0107102678673501,-0.08453908926095574,-0.10563506576833859,0.09271100386372014,,-0.03759230536419325,-0.07977359369809471,-0.06861284052321655,,,,,-0.050555372013911005,0.04915887476946968,
2024-12-05,-0.010865485142052067,-0.031538588232149015,0.0040164005058133025,-0.047152270863453964,0.011355181664434558,0.04975112980295403,,-0.019745991818828666,-0.08735008465095068,0.062347720431763835,-0.040609164449724,-0.0450334607447015,-0.010620480975329605,0.08505406294871865,-0.006292646556385879,-0.030914702088204668,-0.01991487249931647,-0.10267383469100666,,0.052197300406494875,,0.030067427203782485,0.05335029658791939,,-0.012479320872592518,-0.014716355382467681,,0.09191576019260148,-0.001937807076567023,0.04008272379105146,-0.09270342949580211,,-0.09188639488383459,-0.052450229816873216,,,,-0.03366987194219111,,-0.015151175036912701,-0.05523027436680135,0.05423452176778146,,0.044223270232982864,-0.05260582293190179,-0.07294476069304053,0.03146310855046487,,,-0.04019105477493376,,0.006027637337946449,,-0.04419952241466587,,,,,-0.011130481687315567,0.030699826766223487,0.002019536958231804,-0.013496505678995002,-0.03260370023638863,-0.03983508215128107,0.07899135597219645,,0.011808616195153946,-0.05867245703491766,-0.07378065506049893,0.09328619551451767,,-0.0009435881346230494,-0.04778594664768544,-0.02712348671307108,,,,,-0.007900026762333574,0.01806968682357602,-0.015014898184060231,-0.015135811718022042,-0.06902147552484635,-0.034612340071375806,0.07120271201129515,,0.007016081055239964,-0.05588093867959331,-0.06023130937735363,0.10960006440941061,,-0.006617298376472915,-0.04640552134263947,-0.017917076365699787,,,,,-0.024852352118618914,0.01362511621992803,-0.01847043396152213
2024-12-06,0.0023219203479832745,0.0030729611021581824,-0.056384237297624436,-0.11937029894492569,-0.005027002660690085,-0.06400079579116265,,-0.02946463032634536,0.038962726021006235,-0.037190566646854446,-0.014571595624459461,0.008125220636713889,-0.08445407612661679,-0.018413833749688698,-0.029981960104742824,-0.13689697749162547,0.04231671539693752,-0.052959892890339325,,0.0077672919211121344,,0.04932297826189058,-0.022360600809098394,,0.04600723935899651,-0.0013973817984443073,,0.05933937818129136,-0.06946743545949413,0.06430938692060642,-0.1562221633046975,,0.05310267950379646,0.024212983019268428,,,,0.053414884023426715,,-0.09490120851574065,-0.06853747486597282,0.06879845556550857,,-0.005350808186849777,0.020299015272518657,0.05328005219517346,0.06238543410202797,,,-0.049622366959188376,,-0.08831295669253907,-0.09129730590646482,-0.0838030360726403,,,,,-0.060607389732631176,0.10467131242696828,0.02959777806761608,-0.10959658076157006,-0.08347915907344773,-0.1000900123982143,0.1498465944311083,,-0.08566724037850444,-0.10094464710389756,-0.11503886634654796,0.17044245929534668,,-0.09571661476892339,-0.0874530218668364,-0.07876040714574364,,,-0.10584737275529084,,-0.09192651761393275,0.10134171574254534,0.03591663928699395,-0.11110141371185274,-0.10239183288039426,-0.09407731504733716,0.1528040943190963,,-0.09003985916281013,-0.09524985273830744,-0.10049083091820503,0.1589961878583038,,-0.09682808848148032,-0.08813353934163323,-0.07467392089786755,0.1725779389791511,,,,-0.0872812733990966,0.09297246014479245,0.04193935311442093
2024-12-09,-0.1143336965952085,0.0404193149878791,-0.10359272793145709,-0.028901829364132575,0.053771209582998386,-0.05318084166630856,,0.044973383945865336,0.1446218558603262,-0.11301289568199509,-0.11334044092531753,-0.08066109077687067,-0.0779007528304154,0.022873036000871788,-0.06345937566688772,-0.17609367163913336,0.12631380153222152,-0.03826871005003001,,0.15037274941719614,,0.015526750107880558,0.03998711666889366,,0.18277715380716125,-0.0358658090308197,,0.10123857699686725,0.01967877538238547,0.16379301253378228,-0.08334502849908094,,0.12098632596059591,0.11221803597128041,,,,0.15381803955731357,,-0.1301997649672552,-0.029304480826247994,0.030262652584444757,,-0.011103889283560637,0.015790749488319343,0.09653990656681369,0.13418174721710704,,,-0.05021128076285248,,-0.07133758025642449,-0.0745404132289131,-0.16714881312233248,,,-0.058081720758764534,,-0.1822941378835384,0.2144835622866562,0.07643834695378966,-0.14003985941934924,-0.06613245296032287,-0.16283819408187852,0.26028198902219357,,-0.10138953334093447,-0.08244880333862745,-0.16936088732504337,0.2709477803344589,,-0.07420350257831368,-0.07044883858926931,-0.16986878367535785,0.24402918100355964,,-0.059967152082257405,,-0.17861898429845022,0.20107735778318883,0.09478635826271781,-0.14412075298786653,-0.0807958280537412,-0.1569157497413327,0.25567748538352486,,-0.10569725430994219,-0.07780207025714037,-0.16235388434277023,0.24827090379381764,,-0.080552364716169,-0.06909580145271811,-0.19798417811186902,0.24954452906774452,,,-0.0652090460980477,-0.17502717236976353,0.21117308718109176,0.08668142624096947
