,alpha101__alpha001,alpha101__alpha002,alpha101__alpha003,alpha101__alpha004,alpha101__alpha005,alpha101__alpha006,alpha101__alpha007,alpha101__alpha008,alpha101__alpha009,alpha101__alpha010,alpha101__alpha011,alpha101__alpha012,alpha101__alpha013,alpha101__alpha014,alpha101__alpha015,alpha101__alpha016,alpha101__alpha017,alpha101__alpha018,alpha101__alpha019,alpha101__alpha020,alpha101__alpha021,alpha101__alpha022,alpha101__alpha023,alpha101__alpha024,alpha101__alpha025,alpha101__alpha026,alpha101__alpha027,alpha101__alpha028,alpha101__alpha029,alpha101__alpha030,alpha101__alpha031,alpha101__alpha032,alpha101__alpha033,alpha101__alpha034,alpha101__alpha035,alpha101__alpha036,alpha101__alpha037,alpha101__alpha038,alpha101__alpha039,alpha101__alpha040,alpha101__alpha041,alpha101__alpha042,alpha101__alpha043,alpha101__alpha044,alpha101__alpha045,alpha101__alpha046,alpha101__alpha047,alpha101__alpha048,alpha101__alpha049,alpha101__alpha050,alpha101__alpha051,alpha101__alpha052,alpha101__alpha053,alpha101__alpha054,alpha101__alpha055,alpha101__alpha056,alpha101__alpha057,alpha101__alpha058,alpha101__alpha059,alpha101__alpha060,alpha101__alpha061,alpha101__alpha062,alpha101__alpha063,alpha101__alpha064,alpha101__alpha065,alpha101__alpha066,alpha101__alpha067,alpha101__alpha068,alpha101__alpha069,alpha101__alpha070,alpha101__alpha071,alpha101__alpha072,alpha101__alpha073,alpha101__alpha074,alpha101__alpha075,alpha101__alpha076,alpha101__alpha077,alpha101__alpha078,alpha101__alpha079,alpha101__alpha080,alpha101__alpha081,alpha101__alpha082,alpha101__alpha083,alpha101__alpha084,alpha101__alpha085,alpha101__alpha086,alpha101__alpha087,alpha101__alpha088,alpha101__alpha089,alpha101__alpha090,alpha101__alpha091,alpha101__alpha092,alpha101__alpha093,alpha101__alpha094,alpha101__alpha095,alpha101__alpha096,alpha101__alpha097,alpha101__alpha098,alpha101__alpha099,alpha101__alpha100,alpha101__alpha101
alpha101__alpha026,-0.04657815209967923,0.22889480433097456,0.16729291197077967,0.1829813743102908,0.11165905252838124,0.23150775345241728,0.10389831863460502,0.09247994700538936,0.006602968874753702,-0.004295588204903074,0.04711437672528667,0.10930286677522269,0.30293888316892964,0.17751589952872893,0.32778047173162145,0.40827229384130614,0.08928741846205236,-0.006800601061130065,0.2081542443273211,-0.034796328956169645,0.0,0.12295930403584533,0.01512653647108384,0.1135214379966421,0.0007779382856317746,1.0,0.0,-0.05977639210806203,0.21313044273621853,-0.07928057104923941,0.20527093612768654,0.046661024140312445,0.022024303458102603,0.000972537630393562,0.043656459097214786,0.15017454535470667,0.05456313800034369,0.10875339328724003,0.18900362535963533,0.32314236006466385,-0.03183520702742181,0.049192433081155604,0.01625439510063452,0.43841171492387854,0.0712706674480254,0.08622465052476665,0.07048883153013814,0.0023936993875748854,0.0,0.36742279028910035,-0.37849456078411114,-0.04509997251593406,0.12041659742429775,0.25136279413698814,0.009186706865226104,-0.360476715373035,-0.03380884681281148,0.13857613581148925,0.2790768375521398,-0.06315948811293917,-0.2893860878466222,-0.004360762093714465,0.20522258119005077,0.32495490876117344,-0.09284336643698023,-0.34615539917491595,-0.03894973903596997,0.11732909506971025,0.24238892412881433,-0.12367558737879164,-0.3836576626935824,-0.035860967046871355,0.13438191790624707,0.2663471269614659,-0.009843071364526217,-0.24025802142102753,-0.023168555818792343,0.15222039635636786,0.29109916120916524,-0.060575806156994476,-0.3219828818269552,0.0020806272607245073,0.1170166759407506,0.31852164116706194,-0.11025871133601954,-0.3806202961271444,-0.030809246027543088,0.13154680037984604,0.2558360131500036,-0.0038859359608764093,-0.3624665678696198,-0.025117609216030824,0.14966360998222264,0.28135707007062116,-0.029171801198628344,-0.2709946193021925,-0.0665738221130368,0.16195676746721047,0.30091721476843886,-0.05313591003573585,-0.35077310821638175
alpha101__alpha027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha101__alpha028,-0.0023645059463110055,-0.040736132025602695,-0.11072748983133796,-0.11802871801788205,-0.04688125181806281,-0.1296645706058968,-0.14410630296688784,-0.11290802737349832,0.04104624226461027,-0.029576389003410104,0.040450301897052274,-0.03515838472837715,-0.12519714627384881,-0.0703072408841359,-0.06546763580367232,-0.1419786366238392,-0.0010827038254843688,-0.10853422678301272,-0.06892451795334231,0.019351580489068588,0.0,-0.018585218305637592,-0.13105370242838274,-0.07456200190441176,0.027486413480398833,-0.05977639210806203,0.0,1.0,-0.09339923270699023,0.023358459073834662,-0.08758214626318202,-0.055918697335307084,0.02429517791329424,0.014745536423121425,-0.1711759417844266,0.16141107121996612,-0.004186988649027255,-0.013162902693662562,0.054021658603341245,-0.1720657211771197,0.023034958146332996,-0.02713243255478789,0.00700230150153485,-0.08794280501442936,-0.025693463809540313,-0.045601040965786814,0.00703172204126884,0.004429972348471408,0.0,-0.10311364357152521,0.1069511272625207,0.005783897015047083,-0.01002362962390191,-0.1291996476004021,-0.027922303383971444,0.07766920875535759,0.01495880786310162,-0.010398317671012,-0.11332224354877755,0.04872196232139725,0.12963863617398239,-0.01525905054340052,-0.03166330837752819,-0.15411521361023622,0.049102160584276654,0.1218017009777178,0.003242479488036436,-0.016314099994313082,-0.1453669265980587,0.06101441676418202,0.1017140344269916,0.004233627843265013,-0.014036862967789377,-0.12927320812520066,-0.020432199251498036,0.09101882109962259,0.00908617525177358,-0.0117106475818992,-0.10840239622805435,0.06823492580240083,0.13403586516372124,-0.016639409287722874,-0.028552492090254605,-0.1352955096916187,0.06952205680928268,0.11715451027767405,0.0018798756261091713,-0.020344656064546714,-0.14664998044858363,-0.01859026158911665,0.08306544254760691,0.001247131995970992,-0.016950365027642054,-0.1271110597313887,-0.011472482218391063,0.09663967056283324,0.02598092287961624,-0.01060814088963846,-0.0984456543533101,0.08987130152812457,0.13618634981607536
alpha101__alpha029,-0.22956069933315834,0.2233980006463596,0.0026557984818127343,0.5872819043781561,0.4636106818081372,0.06096899866114463,0.1616355760124966,0.4712149215626068,0.059889998235291585,-0.06869181108330036,0.020130900809822005,0.18835957473197376,0.22631201436705656,-0.00010913092230508397,0.14741329124397096,0.2455491395358095,0.24966270481065878,0.10136098888098177,0.6343340929873541,-0.011008373322130742,0.0,0.03263529795483177,0.24805732994790672,0.19838994411919744,0.07518560733764748,0.21313044273621853,0.0,-0.09339923270699023,1.0,0.01706790381942588,0.491262026577843,0.24763365836602866,0.1250024459811167,0.11131667471373947,0.25212936474156283,0.21607277272849176,0.14629363340532903,0.3821250016081299,0.6484200533874858,0.16750843266163265,-0.061691434979223136,0.050498373174014594,0.16060513849584326,0.13785913180909867,0.11523585973290248,0.2808163654965463,0.4061001112668805,-0.02110919481618423,0.0,0.13630042852298355,0.09937031552411114,-0.2583019002424549,-0.02089986903151534,0.10937966195515869,0.2785629004639804,-0.030321706858580825,-0.22826500912054054,-0.04410734647756667,0.09504189009001991,-0.17120154322372913,0.17504302466071364,-0.31771150409831284,-0.07809126812095621,0.11071746762746058,-0.09632521690826192,0.15810564717487288,-0.29231090148061595,-0.013158880431733409,0.11735128496297388,-0.14961111969333404,0.04100930205568618,-0.24900361652680977,-0.025572891122970787,0.10691380232851394,0.23131219610454407,0.20725338944370114,-0.2156916384022118,-0.05482859226803039,0.08704350297541873,-0.2260963658284475,0.13101197877975618,-0.3074147226109175,0.0016836010192693477,0.13061535222426657,-0.1835774838970834,0.09433952013205725,-0.28533396106368897,-0.014008417438460551,0.12072307800041505,0.251782200944635,-0.032241707881247084,-0.23782765894500457,-0.041180517738027826,0.10160181421806294,0.1929496818880902,0.23236109081572415,-0.24084957826481718,-0.06747798644782066,0.07036038500744271,-0.24611848515380888,0.11833501346616472
alpha101__alpha030,-0.4018074036964221,-0.00034877509728631465,-0.009170593234155465,0.14368609829010065,0.1906366301459377,0.014340542382001527,0.13080974681003543,0.15879794934513372,0.23150913659824252,-0.28766903657463305,-0.113854554711141,0.006668336553684241,-0.0855198038406697,0.14138003865083007,-0.06277615668381256,-0.14081589639648157,0.09998831290639439,0.013074826034899433,0.08368107327542075,0.056909689663058954,0.0,0.02953836502081429,0.3831697657649768,0.04417969962382564,0.37261021331717914,-0.07928057104923941,0.0,0.023358459073834662,0.01706790381942588,1.0,0.17854627588357191,0.14276383644700968,0.3271578096588627,0.3240589836233957,0.3537327770234062,0.07212461003908668,0.22485577235590914,0.3644626675830093,0.22971033056851486,-0.10004483293763489,0.0119154042739935,-0.005432233234081557,0.25375199541505594,-0.011598195834175928,-0.034373378666701135,0.09294330969753041,0.22647664929870143,-0.054561332695220226,0.0,-0.06690325622462007,0.18825699512086705,-0.2361294344908949,0.011457645442605477,-0.03901903754582306,0.3614536114803661,0.20469570125345857,-0.23791255795629865,0.027180346836361186,-0.022436375429190712,0.46196504354792606,0.18773692127237593,-0.37356746761654186,0.025588098664385366,-0.0791036807620438,0.4901192237818543,0.1809105127063181,-0.2841118931227216,-0.0007520652728041082,-0.06408795836893388,0.44969583900109744,0.23554362389378417,-0.2521078870450772,0.014575136477202716,-0.03906371374901122,0.3894649273340132,0.07771620609261075,-0.2606206220561139,0.03256039373159576,-0.022125335993773622,0.4396493873418254,0.2026482618444127,-0.3808927740062239,-0.014072432625854428,-0.07561069536345712,0.4447952735498385,0.21420637682642948,-0.2971675654357401,0.000985654447455706,-0.06441882165973778,0.40461799505680723,0.21806775503006579,-0.27074886991112135,0.019485801446967026,-0.038103197764127274,0.4169603913289782,0.09070231539384484,-0.17194817901490395,0.03864637873444598,-0.02295033986951454,0.3825707198626276,0.22334171570057734
alpha101__alpha031,-0.4034729260691107,0.2351032888243913,-0.00014358618515539432,0.644456510315348,0.5498995069970836,0.016103674557250286,0.1214231388430523,0.3030088295132118,0.24067275526648516,-0.2651091271061493,0.0015272836839195585,0.23355910002331903,0.25694122090472055,0.04953054897196116,0.17368619750429237,0.29700536758173046,0.277841046458478,0.1440350593927952,0.5559003117612352,-0.016355462015648848,0.0,0.07798637525352396,0.4339330563117634,0.2416515802098214,0.2593986423120436,0.20527093612768654,0.0,-0.08758214626318202,0.491262026577843,0.17854627588357191,1.0,0.3321818044993457,0.3072570855085574,0.28263109950429105,0.35754728140774406,0.07790099400427954,0.30560256415481357,0.5479641174945293,0.626378146266416,0.20919344298392661,0.007280088108511514,-0.0026587716791297822,-0.02583134969474041,0.18473466404497368,0.14259887089884252,0.37427261013836083,0.33726643983020316,-0.04920560094391923,0.0,0.18975208956962447,0.09617306346923771,-0.3532206256164783,-0.02934254681528524,0.11906721095432789,0.07776518378859731,0.03540727444921392,-0.36855551998074343,-0.03790386569616953,0.12739518274001116,0.0663036882648723,0.1173631843749016,-0.2676756156003446,-0.014729044690027922,0.19921465868149943,-0.08406194012063849,0.09068147044511324,-0.28983775409777657,-0.021231569991880393,0.1379715445694186,-0.26557715034485,0.10201388031339143,-0.34367341543130936,-0.030400631376831033,0.1297953301557069,0.03779485674836752,0.19868927979873566,-0.3597058810344864,-0.0410727536121267,0.1353177513449715,0.062148387125117985,0.0938991564726984,-0.2568400130145225,-0.0157236125520625,0.196220640417455,-0.15371391669648207,0.0790353270674585,-0.277453570905027,-0.023489040349125426,0.14557096433133382,0.02198861052686649,0.024765830625614948,-0.3339950535433754,-0.0316997306550452,0.14006254767147405,-0.0040075924336701735,0.1677547437665108,-0.4034384366694746,-0.04524673334965719,0.1400231240004953,0.027943013626223537,0.07684377168975008
alpha101__alpha032,-0.2017016307074729,0.11426947339474686,0.047391879542634845,0.27756461917978714,0.3170208466894063,0.04687047534894071,0.07604376857988468,0.28529452796354293,0.2022747119951132,-0.18710778483084484,0.008883234875238451,0.11064366976563521,0.1184327041076924,0.054000346707369765,0.05865236865660901,0.033250819848000296,0.15351714087488297,0.11901254626392059,0.2631406498062265,0.10344750850098179,0.0,0.06048841725499773,0.25330505578694,-0.22951811213489962,0.1964867350174549,0.046661024140312445,0.0,-0.055918697335307084,0.24763365836602866,0.14276383644700968,0.3321818044993457,1.0,0.22108749947803744,0.19270597013920732,0.19789207938356795,0.04017555498632641,0.4517560423147422,0.3035875630099987,0.30643132894339514,0.02016923878374273,0.0501153879986622,-0.015080407521117146,0.08280758090435666,0.06460762943685808,0.06138488199660859,0.23321135454383354,0.259076853630999,-0.05756499325972627,0.0,0.07300662635854807,0.11216973526650383,-0.2326681192808659,0.036612089127647976,0.02484570640664628,0.20795878474518598,0.06720830904245542,-0.23399610427286266,0.03221318549134443,0.020760990098812607,0.08556149909476769,0.11349497231120306,-0.26263219363795376,0.03186462355840896,0.05498848550710656,0.08461504922774848,0.12042733878824585,-0.24117906523837554,0.04113815310450263,0.031952701810955324,0.03692849315125615,0.0942083328456028,-0.23500975667016127,0.035420374072272186,0.026718366972362947,0.19747058728355102,0.1251403511528011,-0.2349164913254243,0.030428677031853063,0.022962359715566552,0.04869575622462679,0.11517477367085098,-0.2594044201274716,0.047234214818463155,0.05239597440096676,0.04021274439176121,0.11002295636360439,-0.24192991063208863,0.03968829952098481,0.034008328561255664,0.2027533822095576,0.06666388809428561,-0.23681527863281263,0.034193844438715745,0.029412300709981232,0.18203457701225864,0.12633361585762568,-0.22271899732153239,0.027696692814769473,0.024304721522946403,0.009322621906372024,0.1115299771810414
alpha101__alpha033,-0.3062481937829879,0.11591408149312135,-0.01724932992165583,0.1819289767038637,0.37619763350444124,0.01159322671258235,0.0754553055036882,0.22677913880539352,0.6633317914204783,-0.7629788767937475,0.017759910394742767,0.165869373910605,0.08432131000263256,0.19785530322676909,0.04020666161915714,0.07883732337236111,0.32678050663932895,0.2464753113264709,0.23083026576135524,0.03552063270380442,0.0,0.07860765937828952,0.30408298008411544,0.07449058468909145,0.7315047883598221,0.022024303458102603,0.0,0.02429517791329424,0.1250024459811167,0.3271578096588627,0.3072570855085574,0.22108749947803744,1.0,0.5691120361784876,0.30908721979077025,0.30140170012799683,0.6625705029969505,0.8411694952959293,0.4931964099710699,0.02384119838561227,0.007372722529369127,0.01182569962434683,0.14409216795709923,0.1034721135177173,0.06475499703875459,0.3475548901932336,0.27378685327587937,-0.07411543040461628,0.0,0.028924767707063974,0.13837134742711668,-0.5500865645674448,-0.014301887095626128,0.0077287825581012735,0.35065415695342156,0.1418341938001501,-0.5706964282808759,-0.012698039343844104,0.015416479251444737,0.41995398662206834,0.16271514464947895,-0.5884464857763331,-0.004335841641326543,0.032318603778083335,0.41411336120375974,0.1478449841087596,-0.5524044170623817,-0.013607275210910513,0.004843043188038414,0.3735642816043432,0.13878908892283479,-0.5574198292812655,-0.01364597574680557,0.01054298920607289,0.3588903452886184,0.14164025814605308,-0.5854739474265425,-0.011310530833457259,0.023015279275581915,0.42364167886890863,0.16038253711197548,-0.5873378722815878,-0.013086587989240154,0.04133458088048844,0.41194405133996587,0.14564776183046443,-0.5548090163338207,-0.013481332642395543,0.007266832933529491,0.3631145285603327,0.1448975204378983,-0.5667660497856921,-0.012721113610418833,0.016036812416756755,0.36703339259069623,0.14045479943027198,-0.5335348387808477,-0.009044604294836833,0.02920481606693482,0.42482806618083774,0.16073223081608087
alpha101__alpha034,-0.3485780426493792,0.06108399558365166,-0.04187621104594614,0.16195817471285953,0.27824349208477306,-0.005831256754031174,-0.03002650810816629,0.2004883728959496,0.5530439850205003,-0.619477564598732,-0.14230935418380544,0.1385096180843534,0.025844674258592288,0.12686468410273505,-0.006560738695062762,0.011514661141971479,0.22055859967495225,0.12582969460170365,0.17362675964971458,-0.02296023645417932,0.0,0.06382536349788889,0.40849632233846433,0.03986081826644367,0.5920699065542395,0.000972537630393562,0.0,0.014745536423121425,0.11131667471373947,0.3240589836233957,0.28263109950429105,0.19270597013920732,0.5691120361784876,1.0,0.242047899316357,0.18011969908444522,0.42276409089009076,0.5395318099678718,0.3760938655984912,-0.026517385798791558,0.03654162237556518,-0.02686329266625212,0.044383658660209074,0.054850471333130826,0.02688575858839019,0.2847790148143872,0.14549269377623547,-0.06080216661401487,0.0,0.004175746693440758,0.18607078408549463,-0.36502157651673733,-0.002723796281479918,-0.03875439148578183,0.30328999694350994,0.1914365192297423,-0.3786911104480263,0.001109542809131609,-0.03139561330767818,0.3583904692435853,0.20580373673034735,-0.4068167479260275,0.012927213963044337,-0.02101774014952556,0.3553562232333844,0.18980987988829254,-0.3730633092901213,-0.002536332085832119,-0.043786132295379906,0.3027974322821777,0.19359911067289667,-0.3713415316704887,-0.0016337266745046106,-0.03575569066706814,0.3118009739653246,0.175665378641052,-0.3909116980926944,0.003893944203853037,-0.026144639313226633,0.3605129879772779,0.2048175419248847,-0.40686440587947437,-0.0032077496041226397,-0.01383627764023785,0.34144693294899725,0.19586806257242761,-0.3763528820056868,-0.002464217431064183,-0.04127477972500957,0.3143359846892148,0.1966805618514288,-0.3799408902139943,0.0012978404643494228,-0.03157650969918682,0.32015592837744156,0.17388709278485834,-0.34837912406426547,0.008499538821703597,-0.021755082528469336,0.34683224611533203,0.20614650018842565
alpha101__alpha035,-0.2704918189332919,0.14403857983123394,0.04341042986354971,0.42382298267062074,0.2680102736713262,0.07319034819813322,0.3115348004980358,0.32938810583011985,0.26890853847866886,-0.27628687946848957,0.10702697453408035,0.15466020780545237,0.15665384866688736,0.11184415954678383,0.0860241006062497,0.09304920876676093,0.28890868016047255,0.15402983013470048,0.35249946005104665,0.03319551108836832,0.0,0.09915291813789219,0.38789512316445335,0.10947313713614468,0.2872016750581181,0.043656459097214786,0.0,-0.1711759417844266,0.25212936474156283,0.3537327770234062,0.35754728140774406,0.19789207938356795,0.30908721979077025,0.242047899316357,1.0,0.06201343606539709,0.24120439140182479,0.41442967244240847,0.3792462520476071,0.07082649104991105,0.007788680947855869,0.0005246316115913677,0.28742694511902817,0.15742319274050176,0.12116057219755938,0.33992807487335047,0.3246791687040289,-0.02733148961201052,0.0,0.0623222738400798,0.013588954556824705,-0.31735069580467307,0.004342508005349481,0.0664794545848905,0.43656911639514545,-0.010562552856274988,-0.29926163908877884,0.006393997810167516,0.07483523995518171,0.29686754405417903,0.0275116090970982,-0.3321732983035158,0.002438316289519912,0.0995656285563123,0.27472518147230857,0.017887373560647592,-0.3202721284608938,0.005592015797493227,0.06918717214047203,0.2008609693248112,0.0011554511036538698,-0.3182815317503403,0.004106177306119524,0.06985134998198463,0.42273023098688123,0.044417018989032477,-0.30077193379575967,0.005760421567345301,0.07912738778248514,0.26889180383407,0.02021084847824686,-0.3257991151252676,0.011977333145627652,0.10193742534232135,0.22507099354710858,0.008222477132338014,-0.31784363283001416,0.004926806801605207,0.07235238220074564,0.41366282822010636,-0.010271262248773148,-0.3179740322057287,0.0035555808580022305,0.07400487324725617,0.4052722975227029,0.03870397913717437,-0.28031704521365164,0.003806255495297326,0.0828038447651058,0.23297285125801706,0.012422499353401721
alpha101__alpha036,-0.05099836623005587,0.050537011199669954,0.010780905704924616,0.05195010380309966,0.10223367843270147,0.0528348472465227,-0.08616647834033657,0.07705999030631229,0.2339313283361662,-0.22360474334019942,0.015980577995716005,0.09357416425007326,0.07643587662891728,0.09235240302506961,0.10782723150065099,0.07058920407381943,0.14303407352815117,-0.10015309938936262,0.12126147162595552,0.023442936370682267,0.0,0.01013667974070759,-0.010264021650038523,0.00812469276627829,0.2582425422629257,0.15017454535470667,0.0,0.16141107121996612,0.21607277272849176,0.07212461003908668,0.07790099400427954,0.04017555498632641,0.30140170012799683,0.18011969908444522,0.06201343606539709,1.0,0.1911408560854922,0.24780426018988475,0.25042507027129124,0.01655416783802459,-0.0037252722575018766,0.015479424469096321,0.0367213675284908,0.14500118131704381,0.0548862092276465,0.08350057988169574,0.13532964692374705,-0.020760196282430626,0.0,0.08522512050105666,-0.07905140371945142,-0.1440997973504416,0.10203206128167348,0.02380511471970531,0.14877203264404018,-0.09375177106995454,-0.13952870353725627,0.09161066050641485,0.03127693350101723,0.1060247793386128,-0.013803773449727687,-0.1649724605479158,0.03398822410738741,-6.720983555733053e-05,0.11856025461274086,-0.057446354339551586,-0.15954535011724355,0.10237810975264812,0.002989921663158061,0.11426489281417497,-0.08140223070654162,-0.14257833491064642,0.09842457999294943,0.024418714935031408,0.14436377335497072,-0.057744942601509676,-0.14248731153382022,0.0871096276696883,0.03337437332560988,0.11671379279265619,-0.0371442063882055,-0.16296076136668478,0.09048248153420572,0.02507990979545697,0.11295685208759475,-0.06518793344880801,-0.15810383151440172,0.09893257923587595,0.004986133658257087,0.14901598253955625,-0.08912977430454579,-0.1429364571975844,0.09053378725682935,0.02641211015608841,0.14737459721307322,-0.05243593618710255,-0.13703058329118448,0.08100465145943708,0.03304229839359985,0.13008509766244136,-0.0368954530809492
alpha101__alpha037,-0.23025382506893746,0.11177360715078166,0.04409998616335838,0.18524478686940937,0.3285349892990729,0.045266378252397085,0.1674319182550542,0.1925143260013021,0.4870208944080268,-0.5492045471698431,0.06457186747147649,0.1344323066921172,0.1239717363002908,0.14701501810081002,0.07136467607869708,0.12418592833136666,0.2481531749936941,0.23644161992932516,0.21232586430029063,0.07045455194534414,0.0,0.051229913267945376,0.24296758342551497,0.03423731340269996,0.5192543872079206,0.05456313800034369,0.0,-0.004186988649027255,0.14629363340532903,0.22485577235590914,0.30560256415481357,0.4517560423147422,0.6625705029969505,0.42276409089009076,0.24120439140182479,0.1911408560854922,1.0,0.5830088857118776,0.3713054788026286,0.07152094108935633,0.07311293791125932,-0.010358351850186565,0.11604833289978808,0.09947920621197044,0.04219787842140827,0.22883125269670718,0.2103506472183449,-0.05915586705302199,0.0,0.07991461844377631,0.065665610746872,-0.38139311199612613,0.06692587567750703,0.07525249849564151,0.2164104267981114,0.06813563255992343,-0.3948462284245099,0.0659227288331261,0.07873037864567549,0.27416598512805607,0.07684358971438163,-0.4059848625509877,0.051201612022248946,0.08616385021323025,0.25010658659856844,0.07139688822703641,-0.3828572474000632,0.06478578145443109,0.07526345899235203,0.2041305084912714,0.06667570954069048,-0.3864514074414461,0.0651210657523392,0.07621383581841264,0.21865164452470737,0.06703583567686944,-0.40466522443248354,0.06310658417936574,0.08098212387949225,0.27318961386352153,0.07510275165862657,-0.4046065595847129,0.06243738370655163,0.08927110931565693,0.2440703797561092,0.07023061721427605,-0.3847467734238402,0.0631937553478097,0.07567589284816423,0.22912412722642211,0.07089095685480803,-0.39334951134062157,0.06301980388052697,0.07906390649202037,0.2200751022572985,0.06498465277951344,-0.3724356365263018,0.059804131593177295,0.08310920770663004,0.2696200456316458,0.07848243403806476
alpha101__alpha038,-0.4828207475408301,0.22244116323031587,-0.05801661835354645,0.45347403182988905,0.5717684478860529,-0.0060136276228771254,0.09005036309276594,0.4050409423427605,0.5946185429509815,-0.685959309936014,-0.03630373311219475,0.24763096319112704,0.19345368764017598,0.13426876151397663,0.10693961722058984,0.1793669521852676,0.4408693561042381,0.2127671660353847,0.5173496922632222,0.01339276010916501,0.0,0.10401818291434814,0.4614554560948043,0.13765634024230658,0.634358559831781,0.10875339328724003,0.0,-0.013162902693662562,0.3821250016081299,0.3644626675830093,0.5479641174945293,0.3035875630099987,0.8411694952959293,0.5395318099678718,0.41442967244240847,0.24780426018988475,0.5830088857118776,1.0,0.7304912500090148,0.06345552378733388,0.01487676910302124,-0.0010974394505922768,0.13654017585445533,0.1639856070494613,0.11055454449674379,0.4492412595004644,0.37566836285926775,-0.06634265664271545,0.0,0.0890624087269506,0.18772283985028704,-0.6007155507930215,-0.02645614819033843,0.015520402598762322,0.5064983417490678,0.13166900977953863,-0.6041106491853133,-0.03086385957090373,0.02479191307568734,0.43980062121778174,0.24761510907109766,-0.6512492448390601,-0.0290761415483115,0.06985522079878603,0.4171615519818354,0.21680734099826102,-0.6184191921300941,-0.0216261816283114,0.01789460589147813,0.33352259719700755,0.16041495962696925,-0.6043850627470295,-0.027966376760243807,0.01977574940283395,0.4996634676593079,0.2575981644193751,-0.6112223561112979,-0.03231966494900711,0.03482516733624354,0.4238612084854387,0.23245197443847634,-0.644422404694532,-0.016954918484323955,0.07986667799374533,0.3701945652692061,0.19063110543307876,-0.6169683684183364,-0.02377586092207159,0.021577710826880515,0.5070266560206678,0.13296521560693025,-0.6081165656681968,-0.02953454268638588,0.026296591960075243,0.4894942121794022,0.24828172413815291,-0.5772716652836847,-0.033798848672539586,0.04520968190295449,0.4006975209793566,0.21361765935890875
alpha101__alpha039,-0.36498382394485124,0.28022712989857573,-0.11951805863451462,0.6113455608779712,0.6172170340553249,-0.0916276559914432,0.15017238686281892,0.48078890578452776,0.39894941427370845,-0.44511615360107193,0.028824715956031165,0.2311716162289656,0.21880917958527019,-0.032622746333281036,0.12535432719469333,0.19251574844511446,0.441875645751996,0.08250009574757683,0.7439243584584718,-0.0038417238154028685,0.0,0.09794299896615963,0.3698434287305982,0.18935505834770522,0.43307589744801817,0.18900362535963533,0.0,0.054021658603341245,0.6484200533874858,0.22971033056851486,0.626378146266416,0.30643132894339514,0.4931964099710699,0.3760938655984912,0.3792462520476071,0.25042507027129124,0.3713054788026286,0.7304912500090148,1.0,0.01129765972544212,0.012762038480322056,-0.003834445984487762,0.16301938887153142,0.1486895386535978,0.1257620499674547,0.4440628824354394,0.5047954842709531,-0.04026582974684713,0.0,0.10341999887373145,0.13991847951636055,-0.502949366159293,-0.05276835713362262,-0.03992054013506958,0.4359020071473214,0.02631454995437583,-0.47145260497760266,-0.06540135305281833,-0.011190478841422092,0.1041039930102729,0.3294067528006404,-0.535894060144701,-0.09184382424358255,0.028503784497470853,0.12594127605825456,0.23121925168394547,-0.5311344026779683,-0.0514944641957564,-0.04632639844954269,0.03022138965253894,0.07723640875393036,-0.49902954568681834,-0.05853717476926678,-0.03127586328767596,0.39638152427811274,0.3334104178139965,-0.4666599615632801,-0.07129409228244603,0.0033749896796065938,0.08988153582306496,0.27197855149973704,-0.5211257204830726,-0.051728769156916446,0.06003907619335904,0.053577694978199975,0.1427997445541489,-0.5238609698154114,-0.05589696916847045,-0.0404576221118313,0.40842498934499627,0.030289384829982644,-0.49307754061618336,-0.06924856111205396,-0.01824980844962048,0.35671535099539203,0.3364508229935116,-0.47041693201941126,-0.07581301961586913,0.020902303464391907,0.09334892543635606,0.21355726843530987
