,alpha360__close_0,alpha360__close_1,alpha360__close_10,alpha360__close_11,alpha360__close_12,alpha360__close_13,alpha360__close_14,alpha360__close_15,alpha360__close_16,alpha360__close_17,alpha360__close_18,alpha360__close_19,alpha360__close_2,alpha360__close_20,alpha360__close_21,alpha360__close_22,alpha360__close_23,alpha360__close_24,alpha360__close_25,alpha360__close_26,alpha360__close_27,alpha360__close_28,alpha360__close_29,alpha360__close_3,alpha360__close_30,alpha360__close_31,alpha360__close_32,alpha360__close_33,alpha360__close_34,alpha360__close_35,alpha360__close_36,alpha360__close_37,alpha360__close_38,alpha360__close_39,alpha360__close_4,alpha360__close_40,alpha360__close_41,alpha360__close_42,alpha360__close_43,alpha360__close_44,alpha360__close_45,alpha360__close_46,alpha360__close_47,alpha360__close_48,alpha360__close_49,alpha360__close_5,alpha360__close_50,alpha360__close_51,alpha360__close_52,alpha360__close_53,alpha360__close_54,alpha360__close_55,alpha360__close_56,alpha360__close_57,alpha360__close_58,alpha360__close_59,alpha360__close_6,alpha360__close_7,alpha360__close_8,alpha360__close_9,alpha360__high_0,alpha360__high_1,alpha360__high_10,alpha360__high_11,alpha360__high_12,alpha360__high_13,alpha360__high_14,alpha360__high_15,alpha360__high_16,alpha360__high_17,alpha360__high_18,alpha360__high_19,alpha360__high_2,alpha360__high_20,alpha360__high_21,alpha360__high_22,alpha360__high_23,alpha360__high_24,alpha360__high_25,alpha360__high_26,alpha360__high_27,alpha360__high_28,alpha360__high_29,alpha360__high_3,alpha360__high_30,alpha360__high_31,alpha360__high_32,alpha360__high_33,alpha360__high_34,alpha360__high_35,alpha360__high_36,alpha360__high_37,alpha360__high_38,alpha360__high_39,alpha360__high_4,alpha360__high_40,alpha360__high_41,alpha360__high_42,alpha360__high_43,alpha360__high_44,alpha360__high_45,alpha360__high_46,alpha360__high_47,alpha360__high_48,alpha360__high_49,alpha360__high_5,alpha360__high_50,alpha360__high_51,alpha360__high_52,alpha360__high_53,alpha360__high_54,alpha360__high_55,alpha360__high_56,alpha360__high_57,alpha360__high_58,alpha360__high_59,alpha360__high_6,alpha360__high_7,alpha360__high_8,alpha360__high_9,alpha360__low_0,alpha360__low_1,alpha360__low_10,alpha360__low_11,alpha360__low_12,alpha360__low_13,alpha360__low_14,alpha360__low_15,alpha360__low_16,alpha360__low_17,alpha360__low_18,alpha360__low_19,alpha360__low_2,alpha360__low_20,alpha360__low_21,alpha360__low_22,alpha360__low_23,alpha360__low_24,alpha360__low_25,alpha360__low_26,alpha360__low_27,alpha360__low_28,alpha360__low_29,alpha360__low_3,alpha360__low_30,alpha360__low_31,alpha360__low_32,alpha360__low_33,alpha360__low_34,alpha360__low_35,alpha360__low_36,alpha360__low_37,alpha360__low_38,alpha360__low_39,alpha360__low_4,alpha360__low_40,alpha360__low_41,alpha360__low_42,alpha360__low_43,alpha360__low_44,alpha360__low_45,alpha360__low_46,alpha360__low_47,alpha360__low_48,alpha360__low_49,alpha360__low_5,alpha360__low_50,alpha360__low_51,alpha360__low_52,alpha360__low_53,alpha360__low_54,alpha360__low_55,alpha360__low_56,alpha360__low_57,alpha360__low_58,alpha360__low_59,alpha360__low_6,alpha360__low_7,alpha360__low_8,alpha360__low_9,alpha360__open_0,alpha360__open_1,alpha360__open_10,alpha360__open_11,alpha360__open_12,alpha360__open_13,alpha360__open_14,alpha360__open_15,alpha360__open_16,alpha360__open_17,alpha360__open_18,alpha360__open_19,alpha360__open_2,alpha360__open_20,alpha360__open_21,alpha360__open_22,alpha360__open_23,alpha360__open_24,alpha360__open_25,alpha360__open_26,alpha360__open_27,alpha360__open_28,alpha360__open_29,alpha360__open_3,alpha360__open_30,alpha360__open_31,alpha360__open_32,alpha360__open_33,alpha360__open_34,alpha360__open_35,alpha360__open_36,alpha360__open_37,alpha360__open_38,alpha360__open_39,alpha360__open_4,alpha360__open_40,alpha360__open_41,alpha360__open_42,alpha360__open_43,alpha360__open_44,alpha360__open_45,alpha360__open_46,alpha360__open_47,alpha360__open_48,alpha360__open_49,alpha360__open_5,alpha360__open_50,alpha360__open_51,alpha360__open_52,alpha360__open_53,alpha360__open_54,alpha360__open_55,alpha360__open_56,alpha360__open_57,alpha360__open_58,alpha360__open_59,alpha360__open_6,alpha360__open_7,alpha360__open_8,alpha360__open_9,alpha360__volume_0,alpha360__volume_1,alpha360__volume_10,alpha360__volume_11,alpha360__volume_12,alpha360__volume_13,alpha360__volume_14,alpha360__volume_15,alpha360__volume_16,alpha360__volume_17,alpha360__volume_18,alpha360__volume_19,alpha360__volume_2,alpha360__volume_20,alpha360__volume_21,alpha360__volume_22,alpha360__volume_23,alpha360__volume_24,alpha360__volume_25,alpha360__volume_26,alpha360__volume_27,alpha360__volume_28,alpha360__volume_29,alpha360__volume_3,alpha360__volume_30,alpha360__volume_31,alpha360__volume_32,alpha360__volume_33,alpha360__volume_34,alpha360__volume_35,alpha360__volume_36,alpha360__volume_37,alpha360__volume_38,alpha360__volume_39,alpha360__volume_4,alpha360__volume_40,alpha360__volume_41,alpha360__volume_42,alpha360__volume_43,alpha360__volume_44,alpha360__volume_45,alpha360__volume_46,alpha360__volume_47,alpha360__volume_48,alpha360__volume_49,alpha360__volume_5,alpha360__volume_50,alpha360__volume_51,alpha360__volume_52,alpha360__volume_53,alpha360__volume_54,alpha360__volume_55,alpha360__volume_56,alpha360__volume_57,alpha360__volume_58,alpha360__volume_59,alpha360__volume_6,alpha360__volume_7,alpha360__volume_8,alpha360__volume_9,alpha360__vwap_0,alpha360__vwap_1,alpha360__vwap_10,alpha360__vwap_11,alpha360__vwap_12,alpha360__vwap_13,alpha360__vwap_14,alpha360__vwap_15,alpha360__vwap_16,alpha360__vwap_17,alpha360__vwap_18,alpha360__vwap_19,alpha360__vwap_2,alpha360__vwap_20,alpha360__vwap_21,alpha360__vwap_22,alpha360__vwap_23,alpha360__vwap_24,alpha360__vwap_25,alpha360__vwap_26,alpha360__vwap_27,alpha360__vwap_28,alpha360__vwap_29,alpha360__vwap_3,alpha360__vwap_30,alpha360__vwap_31,alpha360__vwap_32,alpha360__vwap_33,alpha360__vwap_34,alpha360__vwap_35,alpha360__vwap_36,alpha360__vwap_37,alpha360__vwap_38,alpha360__vwap_39,alpha360__vwap_4,alpha360__vwap_40,alpha360__vwap_41,alpha360__vwap_42,alpha360__vwap_43,alpha360__vwap_44,alpha360__vwap_45,alpha360__vwap_46,alpha360__vwap_47,alpha360__vwap_48,alpha360__vwap_49,alpha360__vwap_5,alpha360__vwap_50,alpha360__vwap_51,alpha360__vwap_52,alpha360__vwap_53,alpha360__vwap_54,alpha360__vwap_55,alpha360__vwap_56,alpha360__vwap_57,alpha360__vwap_58,alpha360__vwap_59,alpha360__vwap_6,alpha360__vwap_7,alpha360__vwap_8,alpha360__vwap_9
alpha360__close_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha360__close_1,0.0,1.0,0.27790116516626784,0.26351438678346684,0.24945381160611138,0.23908747603735342,0.23077168257551467,0.223351025793141,0.21455627031609428,0.20791889375980405,0.2013185921385286,0.1965088273854106,0.6885848287638753,0.19013969732785066,0.18332757099917543,0.17967518512256966,0.17483803804609985,0.1699982426888447,0.16711455833677713,0.16401902481300581,0.16083511377834064,0.1580243223526776,0.15446774927993576,0.5503817775492869,0.15279830510798573,0.1484958690054938,0.14554895671573334,0.14383976975795756,0.1418161840491369,0.14135128045925988,0.14116971011849194,0.13912050997789593,0.13671996304021192,0.13447947248082542,0.4672119937955603,0.13288671348080558,0.1306883501847742,0.1281623201924426,0.12617357963772097,0.1245671935200994,0.12343497267885797,0.12244470528545215,0.12091241712027828,0.11963660345942709,0.11771033224451566,0.4102523665182302,0.1176610163193212,0.11787253906223576,0.11601662162197734,0.11386652916723526,0.11333831393642789,0.1124035802118462,0.11036280289878342,0.10905563254849779,0.10792340308222355,0.10805067490749888,0.36444403383576296,0.33298711232975586,0.3096765169258515,0.29226591517937095,0.3858215366907863,0.8544582774438885,0.2716957614179822,0.25675855873457487,0.2444069275238593,0.23453422593242573,0.22663548459074498,0.21921707400672782,0.2108670464581283,0.2040900476941003,0.19796273577288234,0.19253566671954864,0.632201259603688,0.18674148429011173,0.1806636187635671,0.17641496604622514,0.17174640370314975,0.16779944858316917,0.16435617808764594,0.16224271324662198,0.15861134236272206,0.15579634827006159,0.15243088250061265,0.5177441757932145,0.15031023960611156,0.1462510866003987,0.1435402535841521,0.14138072997956308,0.14060368854686023,0.1400156703547175,0.1396632429108928,0.13771064621680895,0.13500063832326994,0.1327318229468813,0.4456439674303507,0.13068397588010333,0.12867107122743104,0.12671185135970994,0.12458418508388884,0.12344656603814547,0.12190957519188285,0.1200512702723887,0.11955696432384244,0.1175786097117617,0.11657659702361155,0.39392083727715793,0.11653203522750218,0.11584746683713686,0.11412367928043889,0.11221174334125145,0.11199349888664531,0.11099663513999586,0.10926605555748999,0.10789180574233016,0.10723177883672419,0.10711228858447859,0.35269542683253885,0.32288121048206186,0.30217159273752436,0.2859421114043137,0.683271104773888,0.7898102005169477,0.27166163428360224,0.257444926178011,0.24508322047799852,0.23568758677233162,0.22857863853460966,0.22007419674162462,0.21226053119710503,0.20523190116471518,0.19996473210679258,0.1941694777866752,0.6050782306412005,0.1879231656246568,0.18242238784975498,0.17833372100428652,0.1735435028830823,0.16974374893988123,0.16681668880832395,0.16410093871117376,0.16023804658226046,0.15806122185318164,0.15377405871571975,0.5022664099034004,0.15221320052945567,0.1482560624780214,0.1451234455856129,0.14354163793470665,0.14234590463317623,0.1416285983250866,0.1406449191585375,0.13880008594302617,0.13642297430626066,0.1351609088789964,0.4352492375432907,0.13236814869791544,0.13046183235182185,0.12797545729506757,0.12628371775811212,0.1251913914082641,0.12356178493822982,0.12275584961473626,0.12156986335418006,0.11989399340815485,0.11824704642183466,0.3858120970542677,0.11856848073305629,0.11790180718798854,0.11571343930836409,0.11379832594681491,0.11321842295241336,0.11253955042154597,0.1104718297942387,0.10915831293693015,0.10776976700645124,0.10832934403713482,0.3485977908388623,0.3210431393838247,0.30137928835552263,0.28525620264420315,0.8874740229835563,0.7088128380614143,0.2656573895046971,0.2518010977649746,0.2400894857333071,0.23163432715712778,0.2249527562631733,0.21620632861861572,0.20942744334668184,0.20235758012964714,0.19757552856926505,0.19069995924264105,0.5668866293171696,0.18417648867272401,0.18011579538731445,0.1756643242159734,0.17052749302434556,0.16799290216595908,0.16405482431767338,0.16207521755691554,0.15843858781202014,0.15558483523402386,0.1527529182017509,0.478380529768133,0.14958688085677158,0.14606344815524494,0.14392530659411676,0.1418535418022051,0.14120240834487816,0.14043141239969584,0.13926619411735774,0.13772209958570628,0.13511941091301838,0.1337136699892403,0.41864698250803756,0.13064154136351233,0.12869574641330409,0.12685195591426993,0.12513019519173738,0.12426506184949541,0.12245808613639683,0.12070560140215587,0.12022658411784165,0.11792778981335168,0.11743910818104475,0.3718971134467271,0.11762121344892783,0.11631978643310245,0.1140071903604545,0.11315182990944567,0.11244091160022684,0.11095455021442852,0.11000795397058581,0.10789484615978949,0.10774630917337241,0.1073558095655089,0.33813874836945146,0.31271880564884397,0.29423036828378146,0.2795998606801015,0.0,0.3626847801541925,0.1467361512100243,0.14207481128707117,0.13764918599299344,0.13219818991983492,0.1293057340991514,0.12835721435680955,0.12384790557270961,0.12286177624742031,0.12016965494792507,0.11922069230183298,0.2604743516577879,0.1157625518348904,0.1123735568853815,0.11130084141302804,0.10901316073555127,0.10866589123906224,0.10762381954639193,0.1071032564246187,0.1047851759072777,0.10413746538888848,0.10270251932583109,0.22239110609069046,0.10358767753538503,0.09994729866344827,0.10034260444794126,0.10071626180662285,0.09953914446620801,0.10162685670095674,0.10246686271873763,0.1031562093532825,0.10050244036531439,0.10119804439662046,0.20158653545220365,0.10060783874473887,0.10081174788434073,0.0992495823232036,0.09771026518350241,0.09883979730065812,0.09749992764031037,0.09654447253951634,0.09594164616238278,0.09593655710171067,0.09667170514042937,0.18592487648938233,0.09797925421553699,0.0979589949952811,0.09752620150744343,0.09680837203788674,0.09649714199688635,0.09576026584685153,0.09470398733353566,0.09431537404914152,0.09522275432372691,0.09523212379961737,0.1705782254077157,0.15981281398997327,0.15396652758325946,0.1505373089366619,0.6436328162997426,0.9305523824284738,0.2762675030426489,0.2615674599534301,0.24848530430465154,0.23817452051919244,0.23039546298612132,0.22234093402120705,0.21404204209166675,0.20716076199749936,0.20085437256988822,0.19552477581720495,0.6645560385389756,0.18941457153603913,0.18311311653379178,0.17913211274090937,0.17427030590848724,0.16981378068854466,0.1667926574388647,0.16412119899776012,0.16052785753946963,0.15799401903576765,0.1540306197140899,0.5372062453721625,0.15241326010265213,0.14827940139511472,0.14502278139858188,0.14330149335183395,0.14223685489713142,0.14139407084809066,0.14087217042515804,0.13907246573090595,0.13661691020190544,0.1345857992890192,0.45882518926954996,0.13230072867546264,0.13035204892603625,0.12792450782316853,0.1260370563824976,0.12478322945229722,0.12328927009529651,0.12204325421681193,0.12109266329897071,0.11934378901008373,0.11770963458250858,0.4035525233088936,0.11799122405907565,0.11743530371191345,0.11558140569599652,0.11350273689594864,0.11307125509144778,0.11233258720099226,0.11027515800241112,0.10894873241936888,0.10785812132678,0.10810463099632808,0.3606902588709004,0.329555361104447,0.30822307508748586,0.29098129070574635
alpha360__close_10,0.0,0.27790116516626784,1.0,0.9407852003618168,0.8866060044844597,0.8392162299455723,0.7985439980236331,0.763515846183216,0.7338668075525066,0.7083214627009811,0.6855436422101014,0.6644816541013162,0.3963085184592606,0.6444508802638492,0.6263919960178186,0.609988961455252,0.5945334785798385,0.5795438345805141,0.5653288660157078,0.5521681113720955,0.539868260729996,0.5283390888927777,0.5168397428286695,0.49043478414433495,0.5065596922270494,0.497018771233104,0.4877863316955231,0.4792544828419112,0.4713007791556799,0.4639728421622582,0.45718754284759394,0.45062097902298226,0.44448706505323665,0.4386982007462234,0.5727631811741736,0.4329246337263731,0.4279407510617152,0.4230582469483725,0.41804572510951016,0.41295155396257777,0.40735265328956566,0.40149188228886595,0.39590749448770407,0.39055256660376897,0.3852079091619964,0.6488374829891688,0.3805201042292021,0.3764786038531174,0.3727499725761687,0.3692433994566187,0.36622825221851824,0.36325069144354094,0.3598095389991162,0.3564315592873422,0.353106317336654,0.3503177443979591,0.7235545018327746,0.7956981976389923,0.8664803444704965,0.9356300368784343,-0.13321294506039158,0.19345466778001974,0.9777868740890013,0.9204439269671385,0.8683744859674433,0.823098191559754,0.7841940790226848,0.7505768082325667,0.7220705370297665,0.6973557545538365,0.6748743504862259,0.6539991411904686,0.3354418383332424,0.6344845315207114,0.6169529146634014,0.6009471426498993,0.5857473126755279,0.5711656551706225,0.557128090729658,0.5445275024870042,0.5324448364106614,0.5210012191685809,0.5100259758964799,0.44352490565817476,0.4999693964334722,0.4905755789260422,0.4816954712806627,0.4733366298092797,0.46551520877342334,0.45848221536191486,0.45167359256303985,0.44540553648976416,0.4393942214004236,0.4337096994231802,0.5370185074401109,0.42809979383743635,0.42317973896468475,0.41838594110628036,0.4135115439635305,0.4083294803959072,0.40259730483101136,0.39658400193731663,0.39101304620723065,0.3854822537547741,0.3803858992627522,0.623837646415435,0.376003777968398,0.3719710520737338,0.3681577816172518,0.36464316191242396,0.36150074459008863,0.3584505702627881,0.3554175824004302,0.3521181349649012,0.3491613656542798,0.3464443511638952,0.707201508572472,0.7876342220077853,0.8668751749763156,0.9461896876675853,0.37893175384967154,0.4452765533851088,0.9668231080513973,0.91248988480684,0.8626319086018088,0.8192875177770806,0.7821572230811821,0.7502023287263085,0.7228205312933939,0.6988553102115656,0.6770214053226352,0.6568053092675007,0.5204639404569688,0.6378804463162554,0.6207785665166288,0.6048442339384861,0.5897179974699148,0.5749490102966945,0.5612627895046364,0.5486926952584433,0.5368765810981331,0.5255175438402299,0.5145355399161794,0.590268499189965,0.5047703909185223,0.4954489564611019,0.486456696467342,0.4781719567736891,0.47046995124078184,0.4632246207995017,0.45619113758313506,0.4497722826944753,0.44350752914139,0.4381681498992396,0.6569997119376153,0.43241806299195606,0.42746489676174554,0.4226169686830297,0.41766481066110367,0.4124815298043272,0.40682881325068176,0.401249866666394,0.3959091849263116,0.3907423936104136,0.38541804426880644,0.7220346210596401,0.38114481421176133,0.3772678756050228,0.37366934132679697,0.37016221949825623,0.36701078320571784,0.36398550056377993,0.36049558636625884,0.35695436618533155,0.3534663254805877,0.3506348666211643,0.7857616719374569,0.8478454797521819,0.9091200384221093,0.9685709167924055,0.26789557418394794,0.3930314126872676,0.9482147036959885,0.8955607621090003,0.847371853032158,0.805590897603089,0.7694685782788336,0.7387185554886267,0.7124201478863227,0.6892152936840655,0.6678459795480306,0.647764208089405,0.4858852569693636,0.6291906118565451,0.6124816794931229,0.5971158932246318,0.5822592603811382,0.5679214311016393,0.5543725148720592,0.5419581964624844,0.530230365474298,0.5187097376684554,0.5083088473805127,0.5655501467718946,0.49885603819345825,0.4896386886867023,0.4809723762682289,0.47301348151602157,0.46540564317784794,0.4584932054613593,0.4515244160132225,0.44538267810066584,0.43944462181802857,0.4340190206063321,0.639834837905509,0.42864455038174964,0.42381319300150544,0.4189720554851942,0.41402974184082125,0.40882956532482306,0.4031588556366324,0.39745154307713754,0.39198190504998665,0.38656775217836575,0.38150587097963934,0.7120707003141241,0.37744740025709606,0.3736235553771441,0.3699068691054698,0.3665716171066521,0.36337577610755817,0.3601292835224789,0.3571171414501946,0.3536559771840519,0.35064347415536057,0.3477724879534039,0.7816231102778519,0.8493316509033294,0.9168783880397662,0.9860883312478612,0.0,0.0459372686222786,0.497461433743738,0.46607271021381774,0.440992121760466,0.4218781002075902,0.40503225591463954,0.3912350354026127,0.3791720400172531,0.3695507102542172,0.36153753187603493,0.3537727725466403,0.07358988621553106,0.34464139218686046,0.3373595607611755,0.33081202762116496,0.3238588697478305,0.31892875728117737,0.3135804660594183,0.308728476762329,0.30353052758363397,0.2993068100034413,0.2948107818803401,0.10834756589703567,0.2914041943831889,0.2884257756892833,0.2857054574063098,0.2834261042051982,0.2806208384322818,0.2786131999059989,0.27660533456357117,0.27508066529327124,0.27368540583592116,0.273013390756455,0.1455111038677446,0.2713921084364906,0.27121639521278257,0.2704234589385971,0.26941837095065446,0.26908275535870246,0.26754787236107785,0.2654761284201304,0.26307334051670384,0.2613577962588352,0.25946420120166225,0.18905989577065246,0.25867930711388254,0.2573615425870603,0.2566067325557888,0.25598442354694045,0.2556469725677205,0.2557758229551785,0.2556528323924686,0.2556649352525363,0.2558953610891672,0.2551285955765096,0.23647103596513636,0.2891496862348271,0.3514902079270614,0.4335579016499283,0.1697067781172029,0.32110192468294335,0.991186631779027,0.933270569164371,0.8802442072098892,0.8339710817600627,0.7943547999438612,0.7602333559110601,0.7311632286043127,0.7060667158920383,0.6833153670977239,0.6622499416297193,0.4281578458578319,0.6425680785853382,0.624741087941579,0.6084329734114972,0.5930437780332446,0.578076243672266,0.56394123673509,0.5510348432872154,0.5388126884654976,0.5272774986539843,0.5159846911180568,0.5167964293587032,0.5057886600125887,0.49630464106312144,0.487090495071097,0.47858873845552985,0.4707551220551449,0.46346589929661197,0.45654849960102906,0.45008562760090176,0.44389011170388193,0.4382691902572181,0.5965216582825064,0.4324610710710303,0.4274395689457981,0.42259980131805164,0.4176495247428948,0.4124295989254445,0.4067209554038657,0.40092464614231615,0.3954126208296431,0.38999371720412923,0.3846495686087969,0.6722655102841433,0.3802568464041286,0.37620437082224734,0.37247614940529544,0.36892032458183927,0.3657734757139685,0.36276053611424836,0.3594188947452304,0.3559726649548296,0.3526936597456208,0.34994628926200644,0.74601513503242,0.8175783264739241,0.888257331270866,0.9583015346587855
