signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_equal_weight,0.4482733295024228,8.219304123225951,-0.0915021842058776,0.21212596277120893,363
score_ic_weighted,0.8137451606375548,7.851283876506981,-0.12943399528112848,0.43946144560329214,363
score_rule_based,0.16653480590526581,2.2149910737969707,-0.1324004059022884,-0.0029633043591904265,363
