factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate
alpha158__std_30,0.19532185221406548,0.08884600736653313,2.198431398366249,0.21641261957010363,0.12424370660037903,1.7418396914555945,0.8457300275482094
alpha158__std_60,0.1836276986877686,0.08204460373200807,2.2381447448704037,0.21074365814868254,0.12327270270489984,1.709572788820715,0.7741046831955923
alpha158__amount_mean_5_ratio,0.16052613286279913,0.08078946594517172,1.9869686101371333,0.16640791180873313,0.1033500582767152,1.6101385387048677,0.9338842975206612
alpha158__amount_mean_10_ratio,0.15318977921005172,0.082782591362505,1.8505071741380217,0.16536175020679328,0.10459778925781986,1.5809296867565548,0.9008264462809917
alpha191__alpha097,0.1459674284414018,0.07491957720836324,1.9483215720163927,0.15113298326914026,0.09589758790247813,1.5759831563525153,0.9090909090909091
alpha191__alpha144,0.1608178728074196,0.0824600746431931,1.9502513610772576,0.1893326361468505,0.12066132735046164,1.5691244270579967,0.8787878787878788
alpha158__std_240,0.16663342329925257,0.07970514352992268,2.0906232135030973,0.2039682096750361,0.1307942763378825,1.5594582223775793,0.30303030303030304
alpha158__ret_60,0.16791360498377897,0.06761911512166047,2.4832268905274555,0.13169472494233758,0.0845702719219929,1.55722243702624,0.790633608815427
alpha191__alpha081,0.15262596562832348,0.08422820750155104,1.812052875819694,0.1644674579951324,0.10734998137617588,1.5320678763679094,0.9201101928374655
alpha191__alpha150,-0.07609871192390034,0.048083330295938226,-1.5826422890331429,-0.10627419055869027,0.06949603236858588,-1.5292123440233851,0.06060606060606061
alpha101__alpha024,-0.10494281941971552,0.05116534591804599,-2.0510526712319606,-0.12811051015131536,0.0840105793814351,-1.524933063128304,0.013774104683195593
alpha191__alpha100,0.13749960205055473,0.07667575605191894,1.7932604662867693,0.14825637975260733,0.0975087843018259,1.5204412691034972,0.8705234159779615
alpha158__amount_mean_20_ratio,0.1394930458917867,0.08444033274150703,1.651971769448254,0.15953348786251131,0.10828018852186765,1.4733395835406478,0.8567493112947658
alpha191__alpha067,0.1649017519104934,0.0696789280612984,2.3665942702996943,0.1359320215779719,0.09666132963940555,1.4062709677703111,0.9449035812672176
alpha191__alpha010,-0.054932235213370165,0.061870054401498495,-0.887864666432873,-0.0978694763255181,0.0701687464120274,-1.3947730482576015,0.09366391184573003
alpha101__alpha053,-0.08738614430216243,0.053225980520657315,-1.6417949175825395,-0.08770004579681082,0.06289916489408588,-1.394295869340816,0.046831955922865015
alpha101__alpha068,-0.08697082081244828,0.05415156742738196,-1.606062851810844,-0.08641933372414566,0.062119856533082024,-1.3911708517569243,0.05785123966942149
alpha101__alpha073,-0.08588065269545661,0.05296584818544962,-1.6214344834951422,-0.08642913704363807,0.06262568866473064,-1.3800908043716729,0.049586776859504134
alpha101__alpha063,-0.07909355580384829,0.05029215872770577,-1.5726816626043125,-0.08058808958511499,0.05845447221613629,-1.3786471168046701,0.05234159779614325
alpha101__alpha088,-0.08578761236512236,0.05397066529922342,-1.5895229730724991,-0.08537194151537546,0.062143755424191906,-1.3737814995670679,0.06060606060606061
alpha101__alpha083,-0.08621468876599073,0.05553665606241768,-1.5523925075556222,-0.0851951652457458,0.06203184480030657,-1.3734101495773146,0.06611570247933884
alpha101__alpha058,-0.0853637710536557,0.05200665019790396,-1.641401065610185,-0.08709639358257824,0.063549548597435,-1.370527336618936,0.0440771349862259
alpha101__alpha093,-0.08400535908744265,0.0524674403251303,-1.6010950518431648,-0.0849304498489495,0.06200982413766922,-1.369628942349421,0.05509641873278237
alpha101__alpha078,-0.08328912535498477,0.05110421771616988,-1.6297896548885291,-0.08522522300633949,0.0626114691785685,-1.3611759015473084,0.05509641873278237
alpha191__alpha123,0.030563441424222217,0.053093850667160325,0.5756493650426895,0.05345955037973547,0.03929920782167382,1.3603213230738993,0.011019283746556474
alpha158__price_range_position_60,0.1489517975349466,0.07143735786710044,2.0850686809001435,0.13141240230651055,0.09697386606780758,1.3551321364729576,0.7933884297520661
alpha101__alpha098,-0.08016365896329697,0.04988276017347541,-1.6070413642812629,-0.08247553619340389,0.06144842029743778,-1.3421913174364042,0.05234159779614325
alpha158__kbar_body_ratio,0.12405588380354629,0.06358022448424222,1.951170899597758,0.11235277862444654,0.08497988729011306,1.3221102334589487,0.928374655647383
alpha191__alpha185,-0.10498077058169508,0.06346271960800672,-1.654211657334179,-0.1123815678057466,0.08511463856931804,-1.3203553430379915,0.03581267217630854
alpha191__alpha077,-0.07176040628330392,0.05251702785036052,-1.3664216963643592,-0.08213537737928311,0.0636956111899276,-1.28949822201049,0.0743801652892562
alpha191__alpha118,0.13320948741911917,0.06808946885507935,1.9563889931736775,0.11685727107855473,0.09081996760029017,1.2866913980068562,0.8842975206611571
alpha191__alpha110,0.13744418794103655,0.06421439963664484,2.140395125061671,0.11806250332630133,0.09411780531995065,1.2544119885174905,0.8925619834710744
alpha191__alpha094,0.12346974240280882,0.06575024541514092,1.8778597954004943,0.10098813905553786,0.08267240095678004,1.221545980118964,0.8622589531680441
alpha158__kbar_upper_shadow_ratio,0.10875450745554519,0.06348142107058037,1.7131706509000322,0.10227504250397833,0.08531406912371878,1.198806287807741,0.9366391184573003
alpha191__alpha190,-0.07315548146854593,0.04960145578010359,-1.4748656126720068,-0.07749236110023625,0.0662849077580252,-1.1690800171756164,0.07162534435261708
alpha191__alpha079,0.1418945929883046,0.06976159760823099,2.033992882232428,0.11357310770607724,0.09982405988376485,1.1377328054811815,0.9256198347107438
alpha158__ma_60_ratio,0.17960448393875583,0.07866355278596554,2.2831982230377887,0.1299866612428827,0.11447109015419027,1.1355413936199372,0.7851239669421488
alpha191__alpha069,0.1094250732819123,0.0638059893729895,1.7149655441003848,0.10327777157653772,0.09172459171810102,1.125955097123172,0.8815426997245179
alpha191__alpha061,0.08989322180410701,0.049759311159464595,1.8065608166484566,0.08151156003158763,0.0730158613755611,1.1163541523166924,0.6418732782369146
alpha191__alpha052,0.1511596633306239,0.07324154313806759,2.0638514271289026,0.11897824634898847,0.1072846686329065,1.1089957946935887,0.8622589531680441
alpha191__alpha124,0.10787754788136013,0.06081957939090354,1.7737305808710475,0.06724901916178186,0.06090009853153463,1.1042514016124243,0.8622589531680441
alpha191__alpha050,0.10509888065095088,0.057523769314075206,1.8270513546690474,0.09065435560609507,0.08414906445494488,1.077306755497362,0.9008264462809917
alpha191__alpha051,0.10509889212375725,0.057523770232421514,1.8270515249454473,0.09065448984942587,0.08414921334966056,1.0773064445978155,0.9008264462809917
alpha191__alpha049,-0.1050167906203787,0.05752921398408758,-1.8254515114603522,-0.09055729624286225,0.08415723707025052,-1.076048827117141,0.030303030303030304
alpha191__alpha025,-0.13576197668405368,0.0704156099342548,-1.9280096673281828,-0.0980378194309588,0.09336420415921695,-1.0500578922492798,0.01652892561983471
alpha191__alpha103,-0.08187816149013243,0.05243881668810287,-1.5614036826408526,-0.07580599833935149,0.07275231241157949,-1.0419737301337788,0.027548209366391185
alpha158__price_range_position_30,0.12450493191238558,0.06927006597658181,1.7973843413759283,0.10651439079202452,0.10241902242997898,1.0399864035496476,0.8484848484848485
alpha191__alpha121,-0.0853354067013058,0.05837584834152506,-1.461827264625863,-0.08636030899163298,0.08350758769829991,-1.0341612226141594,0.0440771349862259
alpha191__alpha151,0.10649397135910797,0.07131974898125885,1.49319049604468,0.10167785482942608,0.09832619601136891,1.0340871400910256,0.8347107438016529
alpha191__alpha084,0.11057979729003717,0.06949158945624617,1.591268787421552,0.09088242282779184,0.08807455540920336,1.031880574424053,0.8622589531680441
alpha191__alpha083,-0.049182743178153014,0.03984048040251369,-1.2344917200107328,-0.04988927016189625,0.04872608225199898,-1.023871976898975,0.11019283746556474
_root__risk_adjusted_momentum,0.13354064019906392,0.07291260362529302,1.8315165493931058,0.10455496716016999,0.10396716555966831,1.0056537234360239,0.8677685950413223
alpha158__kbar_lower_shadow_ratio,0.09297731888234824,0.06184925418995219,1.503289248998786,0.08009485138122122,0.08076224808338174,0.9917362787936329,0.8925619834710744
alpha191__alpha112,0.10817939175826162,0.06034407213295439,1.7927095062446734,0.08806797525623955,0.08902775165215572,0.9892193571318508,0.8925619834710744
alpha191__alpha128,0.09622558629701923,0.05602625172950368,1.71750890567513,0.0805339415649894,0.08186804324550384,0.9837042437118746,0.8953168044077136
alpha191__alpha007,0.08720564766830088,0.056935875907446934,1.5316467214811884,0.06550201070300277,0.06720298447242609,0.9746890144421897,0.8953168044077136
alpha191__alpha068,0.07885097810498717,0.0539258232326947,1.462211856548545,0.08099163283700694,0.08326593751266624,0.9726862539040849,0.8650137741046832
alpha191__alpha058,0.08015784911222149,0.05416255314565969,1.4799496046032485,0.06708550338171551,0.06981525109112743,0.9609004097707982,0.8457300275482094
alpha191__alpha165,-0.07560505868858003,0.05829166960141392,-1.2970130930465946,-0.07732889398639028,0.08069142045024037,-0.9583285751435787,0.05785123966942149
alpha158__price_range_position_20,0.10816264066557184,0.06776636615112312,1.596110973758908,0.09095261812739687,0.09560900233445638,0.9512976383670368,0.8457300275482094
alpha191__alpha114,-0.05213483934438301,0.0705505788680308,-0.7389711066992722,-0.10491617884730702,0.11052216158358961,-0.9492772973677075,0.20385674931129477
alpha191__alpha023,0.09282575797123403,0.05764125629865024,1.6104048372971997,0.07064306695708963,0.07515245289962226,0.9399968228774168,0.8622589531680441
alpha191__alpha116,0.09811893169820365,0.06499292642900313,1.5096863164853278,0.08643941389822513,0.09321982751627331,0.9272642548403714,0.8429752066115702
alpha101__alpha016,-0.09651941032823173,0.06692877412305251,-1.4421212937618593,-0.0845635818745724,0.09131160952507487,-0.9260989080621844,0.0743801652892562
alpha191__alpha040,0.11710377422762747,0.06577002739711663,1.7805036558759488,0.09029904054897163,0.09752414303746901,0.9259147297944318,0.8539944903581267
alpha191__alpha082,-0.09844140046777224,0.0629628145226927,-1.5634847522944284,-0.07993526107205626,0.08703301644972417,-0.918447553960536,0.06060606060606061
alpha158__return_mean_30,0.1628952235099511,0.08360981074084622,1.9482788211882802,0.11065040093372805,0.12063599570103914,0.9172254126201482,0.8319559228650137
alpha191__alpha063,0.11094812614451019,0.07149630875171857,1.5518021570846943,0.08919626955596618,0.09768216311053973,0.9131275016404921,0.8815426997245179
alpha191__alpha053,0.06736075827756673,0.05212725922045068,1.2922367161621189,0.05793072472737744,0.06393580250747594,0.9060764463010168,0.859504132231405
alpha158__volume_std_30,0.05685570017630309,0.043957573611964014,1.293422168343445,0.04757808473284625,0.05254537305176447,0.9054666846874462,0.8154269972451791
alpha191__alpha106,0.11012414356385963,0.07263179565593467,1.5161974527730337,0.09336316487296963,0.10315368826983827,0.9050879948057916,0.8429752066115702
alpha191__alpha096,0.08895776839975052,0.05888519220795238,1.510698446658664,0.07503390841730312,0.08324056618154697,0.9014103562637332,0.8760330578512396
alpha191__alpha024,0.09637684975974822,0.061571733291190575,1.5652775162907004,0.0803709831825038,0.08941375798433415,0.8988659574803387,0.8870523415977961
alpha101__alpha031,-0.10462705629931811,0.06665166774915439,-1.569759014779424,-0.08497417627810287,0.09462293077795937,-0.8980294266883563,0.06336088154269973
alpha191__alpha055,0.10771303831693167,0.076881377686439,1.4010289820278679,0.09203871867641983,0.1026039904201431,0.8970286467372217,0.8264462809917356
alpha191__alpha027,0.1545557073197608,0.08047150943985425,1.9206264228867027,0.10708542815940353,0.11955240210158717,0.8957195863652317,0.9173553719008265
alpha191__alpha072,-0.09701226108477551,0.06353798511200096,-1.5268388022340984,-0.07809420555068447,0.08850624155274062,-0.8823581724928219,0.06611570247933884
alpha158__volume_std_20,0.05557311605889508,0.04537657853952984,1.2247092629622245,0.046397218362526936,0.053029202827910286,0.8749371268712942,0.8264462809917356
alpha191__alpha035,-0.08779432649648886,0.0651521801927867,-1.3475270702638587,-0.06337169945648452,0.07353021138137548,-0.8618457402195906,0.07713498622589532
alpha191__alpha078,0.1017817042668567,0.06814231243663371,1.4936637843264364,0.07896712784790377,0.09302453519305849,0.8488849493740477,0.8402203856749312
alpha191__alpha167,0.08733629539941692,0.06336104432907735,1.3783910338633254,0.08082534797332494,0.09633383468472476,0.8390130865011758,0.837465564738292
alpha191__alpha057,0.08784040856011074,0.06332666414896179,1.3870998850260905,0.07195827768222779,0.0860389151586389,0.8363457111186354,0.8705234159779615
alpha101__alpha013,-0.04853011216515814,0.04164459151843331,-1.1653400932910354,-0.04631028836393755,0.05539967756453897,-0.8359306479715057,0.11570247933884298
alpha191__alpha099,-0.04853011216515814,0.04164459151843331,-1.1653400932910354,-0.04631028836393755,0.05539967756453897,-0.8359306479715057,0.11570247933884298
alpha191__alpha059,0.09770502515452154,0.0693182745590698,1.409513231193628,0.0796374523125575,0.09538663701827653,0.8348910791067997,0.8292011019283747
alpha191__alpha147,0.08739353759486287,0.06606501519307041,1.3228414061430447,0.07783693134559565,0.09355416415527129,0.8319985758881898,0.8319559228650137
alpha191__alpha047,-0.09177921647149723,0.06412568142584212,-1.4312396286600857,-0.0726899629713365,0.08849903065090295,-0.8213645102856824,0.08539944903581267
alpha191__alpha074,0.04943451328247837,0.042492627100279574,1.1633668392828818,0.044326051934230074,0.054080558172798526,0.819630074685975,0.7024793388429752
alpha191__alpha070,0.10234768660967097,0.0748507558619284,1.367356754532501,0.08701302827954001,0.10667807469685354,0.8156599050630077,0.8484848484848485
alpha191__alpha041,-0.0858200709900123,0.06541642232951027,-1.3119040744497834,-0.07317604658555131,0.0901524962236029,-0.8116918515939332,0.07713498622589532
alpha158__ret_30,0.1603589781778277,0.08443633916295527,1.899170188659505,0.10076382679642312,0.12557815240954792,0.8023993414698612,0.8347107438016529
alpha191__alpha135,0.14336808668378045,0.08368607725928315,1.7131653362074262,0.09919256218603281,0.12503908059347135,0.7932924787613317,0.8787878787878788
alpha191__alpha095,0.08390082256042128,0.07842049353395009,1.0698838885029285,0.08327748371186085,0.10539844993636463,0.7901205735202033,0.7713498622589532
alpha191__alpha133,0.09099782139160317,0.061601317795525,1.4772057587088447,0.07211112476956048,0.0919798396388019,0.7839883723730722,0.8457300275482094
alpha191__alpha045,0.056015801982170696,0.04494559848569221,1.246302282525007,0.04789768330655782,0.06133088847980647,0.7809716195833097,0.45179063360881544
alpha101__alpha015,-0.03630104765467413,0.035583482236144506,-1.020165688500288,-0.03569864686247045,0.046176144284474856,-0.7730971785462152,0.18181818181818182
alpha191__alpha032,-0.03630104765467413,0.035583482236144506,-1.020165688500288,-0.03569864686247045,0.046176144284474856,-0.7730971785462152,0.18181818181818182
alpha191__alpha187,0.07238640283868476,0.06252370697881364,1.1577432998848443,0.07171224876645814,0.093219560532801,0.7692832744177642,0.7823691460055097
alpha158__return_mean_20,0.14675177450644938,0.08853593432165825,1.657539118221628,0.09816626011662118,0.1286354218670668,0.7631355243508838,0.8484848484848485
alpha191__alpha122,0.11624184924624724,0.07852248972942721,1.4803637740829843,0.08875124352517705,0.1164703970653124,0.762006876952678,0.8925619834710744
alpha191__alpha021,0.07954325565497575,0.060489826048700325,1.31498569017103,0.06582609108884656,0.08649289378805332,0.7610577956860853,0.8402203856749312
alpha191__alpha156,-0.06875820583172572,0.06753635559812103,-1.0180917407044492,-0.06891627875109488,0.09079060586805131,-0.759068387000886,0.12121212121212122
alpha158__volume_std_10,0.055067381046229005,0.04275297121378934,1.2880363512248205,0.04227076836438374,0.056106209508543,0.7534062403190398,0.8429752066115702
alpha158__return_mean_10,0.12735073560863167,0.0729358449123412,1.746065131098291,0.08172863125149946,0.11126765328392452,0.7345228270695205,0.9008264462809917
alpha191__alpha043,0.09023897461623435,0.07071131835933096,1.2761602627413968,0.06736428227865394,0.0932833985888372,0.7221465265815811,0.8650137741046832
alpha191__alpha186,0.06030598676833111,0.061275501712639936,0.9841777722383164,0.0490410992617122,0.06845395974254667,0.7164099702362628,0.7052341597796143
alpha191__alpha132,0.08451811084653979,0.08466632980146127,0.9982493754569373,0.08116120052601576,0.11352093412887627,0.7149447910098796,0.7768595041322314
alpha191__alpha177,0.08173303037785866,0.05884235288495566,1.3890170323008193,0.06257054027039484,0.08791599453606444,0.7117082687920624,0.8347107438016529
alpha191__alpha127,0.05669046998535523,0.07759166134489937,0.730625804406518,0.08499090583331909,0.1203784432317627,0.7060309433449596,0.699724517906336
alpha101__alpha032,0.009127824112803561,0.07749920009632554,0.11777959129201823,0.06034816878009254,0.08601862801370651,0.7015709291535834,0.17079889807162535
alpha191__alpha090,-0.03934500971697867,0.03680968523073483,-1.0688765598062473,-0.03499654504138655,0.049981658845360426,-0.7001877458622029,0.12672176308539945
alpha191__alpha036,0.04186073293337855,0.03755318655964739,1.1147052159445723,0.036829660519879744,0.05287144919739478,0.6965888221141195,0.8429752066115702
alpha101__alpha002,-0.04008664322147006,0.04375805833547393,-0.9160973943163399,-0.03558857284806029,0.0514540555944999,-0.6916572938103731,0.18732782369146006
alpha158__ma_30_ratio,0.1526806687022678,0.08737895356858912,1.7473391757022971,0.09423171261698675,0.13625928575503504,0.6915617683949639,0.8292011019283747
alpha158__price_range_position_10,0.08192612439822354,0.07031582047704633,1.1651165248788817,0.06442216353787525,0.09345679846679913,0.6893255985091492,0.8099173553719008
alpha158__volume_position_30,0.08202847496407346,0.06624942578243036,1.238176391648481,0.05910417146522342,0.08661615354892122,0.6823689236193236,0.8016528925619835
alpha191__alpha016,-0.044763906857745867,0.03870286217075414,-1.156604559638273,-0.03545815615124711,0.05212804718227993,-0.6802126315466605,0.09917355371900827
alpha101__alpha050,-0.044763906857745867,0.03870286217075414,-1.156604559638273,-0.03545815615124711,0.05212804718227993,-0.6802126315466605,0.09917355371900827
alpha158__ma_20_ratio,0.13865261958485528,0.0829973846891192,1.6705661281280393,0.08556337176853686,0.12632503341145088,0.6773271255733614,0.8622589531680441
alpha191__alpha071,0.1448243225281022,0.08637405048226006,1.6767110228070983,0.08922581325284012,0.13201786996624526,0.6758616335474407,0.8402203856749312
_root__momentum_factor,0.14411501270472724,0.08982695794823613,1.6043626100282196,0.0899074923907925,0.1332559862026109,0.6746975873495951,0.837465564738292
alpha191__alpha088,0.14411501270472724,0.08982695794823613,1.6043626100282196,0.0899074923907925,0.1332559862026109,0.6746975873495951,0.837465564738292
alpha158__ret_20,0.1436703549678243,0.08954651133902554,1.6044215773396733,0.08967879360143792,0.13306150738809253,0.6739649607296058,0.837465564738292
alpha191__alpha087,-0.05192157654786839,0.05069014537178908,-1.0242933052775312,-0.04107650453129501,0.06099044160329163,-0.6734908528532138,0.14600550964187328
alpha191__alpha009,0.05952883193322931,0.05880931569941194,1.0122347322913088,0.05887260614477097,0.08841799292478504,0.6658441816797674,0.8016528925619835
alpha158__ret_10,0.12396853729477206,0.073855102021907,1.6785372154519582,0.07518389039246823,0.11338601237216776,0.6630790590438226,0.8953168044077136
alpha191__alpha001,-0.039185408843190744,0.0382514078462374,-1.0244174279991949,-0.032173605349645314,0.04922260049275105,-0.6536348146494918,0.1349862258953168
alpha191__alpha172,0.055751066427922824,0.06298696229111782,0.8851207361016777,0.04429762941155025,0.06797518425101229,0.6516735467457092,0.6914600550964187
alpha101__alpha099,-0.04063120968554246,0.04867571705769186,-0.8347326375774841,-0.04478226544486608,0.06880972975601661,-0.6508129824612543,0.17079889807162535
alpha101__alpha084,-0.04321528073535847,0.04714609389172848,-0.9166248392624601,-0.04170817190615499,0.06587620870891271,-0.6331295125141603,0.16804407713498623
alpha191__alpha179,0.04584562061669183,0.04855132540874022,0.9442712476071496,0.03654153035431147,0.05783975740444494,0.63177184680763,0.6804407713498623
alpha191__alpha113,0.025082771265098405,0.057857266349412205,0.4335284545525928,0.045211434421465975,0.07167727221124769,0.6307638813070141,0.5647382920110193
alpha191__alpha183,-0.06478854032309647,0.06730823803888428,-0.9625647946046045,-0.05982598538946538,0.09598927045625462,-0.6232570067998381,0.12121212121212122
alpha191__alpha034,-0.11415984075241196,0.07810077279428358,-1.461699246601663,-0.0712534471719824,0.11481106224428997,-0.6206148238605477,0.06887052341597796
alpha191__alpha031,0.11858369374633453,0.07724753549584223,1.5351129713739173,0.07123935164165912,0.11480723977204976,0.6205127114205092,0.8787878787878788
alpha101__alpha079,-0.0401774417349838,0.05004868087462087,-0.8027672464661768,-0.04411235911841356,0.0714073788471396,-0.6177563135715153,0.18457300275482094
alpha191__alpha175,0.06315291496037513,0.06491608411837736,0.972839255756909,0.057995120790207,0.09521350252313592,0.6091060537985648,0.7878787878787878
alpha101__alpha064,-0.04400978104009741,0.048692083557552716,-0.9038385261965438,-0.04189149694199027,0.06889549587335224,-0.6080440587726909,0.16804407713498623
alpha191__alpha164,0.036427872405126016,0.06127880657004238,0.5944611921168624,0.0542143542320528,0.08968115827905082,0.6045233499701249,0.6666666666666666
alpha101__alpha094,-0.04121214774329246,0.051336704705459396,-0.8027813234165332,-0.043484121732629555,0.07244132205823194,-0.6002668159158506,0.18181818181818182
alpha101__alpha059,-0.039658890552784376,0.051540238988015366,-0.7694743239744434,-0.04389552602277137,0.07363321565710569,-0.5961375668717709,0.19008264462809918
alpha101__alpha074,-0.040966934084784155,0.05254713733359407,-0.779622566776696,-0.043772999303449224,0.07391915147968171,-0.5921739958754962,0.18181818181818182
alpha158__volume_position_20,0.07017610728034696,0.0657134292684964,1.0679112026495627,0.04780744521155062,0.08102080883196554,0.5900637860910729,0.768595041322314
alpha101__alpha054,-0.04040543445337535,0.05300308847236439,-0.7623222649457982,-0.04379188370506254,0.07452674899821889,-0.5875995437035516,0.1928374655647383
alpha191__alpha064,0.030935777268638043,0.03382238562323612,0.9146539103789603,0.027130620826192928,0.04619522413220724,0.5873035868068773,0.465564738292011
alpha191__alpha161,0.052764508314808986,0.06139818463780833,0.8593822215765836,0.053137124197103716,0.09059881403402391,0.5865101520771381,0.7493112947658402
alpha191__alpha046,-0.1260113587571071,0.08673912892086945,-1.4527625573928116,-0.0742305288030111,0.12706587788038148,-0.5841893200697906,0.08264462809917356
alpha191__alpha089,0.06299673658034627,0.06058515559464042,1.0398048162464268,0.049427974319426915,0.08468575892006525,0.583663356740794,0.8016528925619835
alpha101__alpha089,-0.042412284005438484,0.0532941517246124,-0.7958149746823264,-0.043467590118129514,0.07492454085217316,-0.5801515714843216,0.18457300275482094
alpha191__alpha157,-0.06301135907900442,0.0642418597944766,-0.9808458111360908,-0.05192095227304477,0.08970253713819011,-0.5788125278224695,0.16804407713498623
alpha101__alpha069,-0.041837389491168074,0.05406142037699226,-0.7738862427109563,-0.04336931483479973,0.07592254740246966,-0.5712310284439821,0.17079889807162535
alpha191__alpha174,0.04027128528014785,0.06390543357403745,0.6301699719084399,0.051912554604878265,0.09135720900752442,0.5682370900867014,0.6363636363636364
alpha191__alpha028,0.06927583578739088,0.07155905872460036,0.9680931669881712,0.05244263982956847,0.09323140953505912,0.5624996993083937,0.7713498622589532
alpha191__alpha014,0.074922333541715,0.06816881728965048,1.0990704624281322,0.055108776586440325,0.09884643675276522,0.557519101313469,0.8181818181818182
alpha191__alpha189,0.0604460508627311,0.06139381558690423,0.9845625375273908,0.050244624883524186,0.09029801303961872,0.5564311239216204,0.7851239669421488
