,alpha101__alpha001,alpha101__alpha002,alpha101__alpha003,alpha101__alpha004,alpha101__alpha005,alpha101__alpha006,alpha101__alpha007,alpha101__alpha008,alpha101__alpha009,alpha101__alpha010,alpha101__alpha011,alpha101__alpha012,alpha101__alpha013,alpha101__alpha014,alpha101__alpha015,alpha101__alpha016,alpha101__alpha017,alpha101__alpha018,alpha101__alpha019,alpha101__alpha020,alpha101__alpha021,alpha101__alpha022,alpha101__alpha023,alpha101__alpha024,alpha101__alpha025,alpha101__alpha026,alpha101__alpha027,alpha101__alpha028,alpha101__alpha029,alpha101__alpha030,alpha101__alpha031,alpha101__alpha032,alpha101__alpha033,alpha101__alpha034,alpha101__alpha035,alpha101__alpha036,alpha101__alpha037,alpha101__alpha038,alpha101__alpha039,alpha101__alpha040,alpha101__alpha041,alpha101__alpha042,alpha101__alpha043,alpha101__alpha044,alpha101__alpha045,alpha101__alpha046,alpha101__alpha047,alpha101__alpha048,alpha101__alpha049,alpha101__alpha050,alpha101__alpha051,alpha101__alpha052,alpha101__alpha053,alpha101__alpha054,alpha101__alpha055,alpha101__alpha056,alpha101__alpha057,alpha101__alpha058,alpha101__alpha059,alpha101__alpha060,alpha101__alpha061,alpha101__alpha062,alpha101__alpha063,alpha101__alpha064,alpha101__alpha065,alpha101__alpha066,alpha101__alpha067,alpha101__alpha068,alpha101__alpha069,alpha101__alpha070,alpha101__alpha071,alpha101__alpha072,alpha101__alpha073,alpha101__alpha074,alpha101__alpha075,alpha101__alpha076,alpha101__alpha077,alpha101__alpha078,alpha101__alpha079,alpha101__alpha080,alpha101__alpha081,alpha101__alpha082,alpha101__alpha083,alpha101__alpha084,alpha101__alpha085,alpha101__alpha086,alpha101__alpha087,alpha101__alpha088,alpha101__alpha089,alpha101__alpha090,alpha101__alpha091,alpha101__alpha092,alpha101__alpha093,alpha101__alpha094,alpha101__alpha095,alpha101__alpha096,alpha101__alpha097,alpha101__alpha098,alpha101__alpha099,alpha101__alpha100,alpha101__alpha101
alpha101__alpha025,-0.2755019156746804,0.06708502886738375,-0.025041190978997905,0.16556384522927065,0.30294771788551556,0.0038042919543656416,-0.004373779333717129,0.19633774247282754,0.6839940728620448,-0.7926668938299062,-0.049701111750153244,0.07868269050745146,0.04691461205918374,0.18673230400546317,0.017204204686693175,0.027832348198103145,0.41122928571376466,0.2029028158749503,0.18693391454240543,-0.02513183684941849,0.0,0.07403942766214879,0.29806853355942126,0.029674895925790465,1.0,0.00045069221935652707,0.0,0.02752518627148809,0.0751571946313885,0.37271720928433805,0.2594836349847285,0.19680039927098986,0.731640499386567,0.592294146548555,0.287169273338912,0.25845080974295814,0.5195507302266682,0.6344673562814646,0.43269399737143677,-0.01901130626330406,0.03087710058805198,-0.01985996355143687,0.0982480880450442,0.07523596239715759,-0.01880087213035906,0.28554021090428283,0.15876733929103748,-0.0718063859443916,0.0,0.0027706532260943083,0.1564315876616145,-0.37797149442651023,-0.0071614958413226135,-0.029369860818149372,0.32643771356091267,0.16467996265413126,-0.3900869721735397,-0.005119243744653937,-0.02011699732109578,0.39970936639460286,0.17721131490658354,-0.41356647528785345,0.00966373454848973,0.0009020616323497142,0.39877191818385993,0.16593420823686542,-0.38149600325250155,-0.006204833497273906,-0.031339855949280744,0.3722459921668235,0.15924762303408987,-0.38412159634603066,-0.006459968263323492,-0.025533224035744977,0.33667691420368207,0.15201506403085618,-0.40244902325067594,-0.002729335772633488,-0.012419319933986626,0.40762631861095217,0.1769132257419884,-0.41365261545871324,-0.004872034200452665,0.012016573355306667,0.40239107835289933,0.16556207491838276,-0.3849245914500662,-0.006086837493575238,-0.02858461002671517,0.33652258268420415,0.16905464084891045,-0.3905867604970289,-0.0042127730282108524,-0.019544463091480176,0.34693965496320894,0.15038456593479507,-0.36219524634605255,0.001330415427532686,-0.0038366454559856772,0.41277526324773006,0.17908248302132465
alpha101__alpha026,-0.046065623814821856,0.2289353646873243,0.16796842094708278,0.18294112533051507,0.1113142803131846,0.23164375250403,0.10393568162484441,0.09206689244816767,0.006301398999509742,-0.004047140001940032,0.046965409244137515,0.1095727293528731,0.3028806406932087,0.17764841243276744,0.32675457652164497,0.40853759182858423,0.08897096645343991,-0.006753994112766626,0.2079316545661095,-0.0351871801080452,0.0,0.12278320055255561,0.014780706342265432,0.11395909796870886,0.00045069221935652707,1.0,0.0,-0.059777304472626414,0.21314032783025663,-0.07963931832064731,0.20503424318554303,0.046796430930476016,0.02175230623097984,0.0007152486805233883,0.04365668075933905,0.14974556719668397,0.05441791979266775,0.10846407313446045,0.1885902642042097,0.32374182864480605,-0.03238081904736745,0.05018236374496302,0.016391994122813256,0.43836391122606977,0.07155192787205214,0.08615075937577595,0.0702874654317455,0.0019900489826564717,0.0,0.3679950832588312,-0.3787026475299242,-0.044791591694026286,0.11999732986865728,0.25228610406470225,0.008741010439567374,-0.36061650831925274,-0.03313791822458416,0.1380762576434345,0.27988456152156516,-0.06341098364941908,-0.289723933089809,-0.003933655756716664,0.20466395214343416,0.3255629889180829,-0.09298258978396226,-0.3464497834660584,-0.03861989153600483,0.11696013700747547,0.24327708414628774,-0.12372599392190418,-0.38378478648242514,-0.03555858290768779,0.13397719475117842,0.2672640059040451,-0.010252506962174262,-0.24060314205260733,-0.022613557410422192,0.1516990920891689,0.2918325215455648,-0.060738856956405844,-0.3222626651390215,0.0025129676147298864,0.11664259967608574,0.3190182499736742,-0.11033627077471037,-0.38084706989176076,-0.0304870117987273,0.1311615880405347,0.2567321434066157,-0.004226366033931373,-0.36259467272057944,-0.024807034440555258,0.1492314265577897,0.28223562390170864,-0.029547474266517066,-0.27135739963517796,-0.06609540376539459,0.16140129138402165,0.301539951599389,-0.05321049227688181,-0.3510209268475455
alpha101__alpha027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha101__alpha028,-0.002449264925519457,-0.041155626218596766,-0.11070366589874857,-0.11789742038775111,-0.04681719226208732,-0.12972386929189342,-0.14318877448652279,-0.1130212618484547,0.04089766983032565,-0.02960347778144799,0.040508188157150425,-0.03524018745242481,-0.12523767857826956,-0.07043887760227464,-0.06452457222299274,-0.14186211940486987,-0.0012072188999668054,-0.10862826586710397,-0.06869172549937215,0.019105659310029034,0.0,-0.01890039239019754,-0.13092253913161636,-0.07426622998158276,0.02752518627148809,-0.059777304472626414,0.0,1.0,-0.09363521549006326,0.023482455590550975,-0.08758758431361871,-0.05680017537192628,0.02423412683016017,0.014750722855190147,-0.17111878867421268,0.1611422411494647,-0.004464893106933635,-0.013157951314451721,0.0542750051328416,-0.17186736683169893,0.02289098028285639,-0.027548972235322315,0.006922040544859266,-0.08812237037927174,-0.025806199831017933,-0.04575026220599715,0.006712209054990963,0.004041189819459007,0.0,-0.10341715018419655,0.10701497661660363,0.005940122091531421,-0.010040065357830861,-0.12902063010878578,-0.028044343328046048,0.07774651367323213,0.01490066747052101,-0.010360367732803927,-0.11313153405736494,0.048948399830199545,0.12974949081696371,-0.015284708707981001,-0.03146196891698498,-0.15412026380094215,0.049232987893734585,0.12193166194732524,0.0034456275342804868,-0.01635435292672585,-0.145206426942034,0.06127687005819718,0.10169256924827783,0.004385008107880936,-0.01402252166943866,-0.12904574244944053,-0.02048877422877043,0.09112158313893558,0.009031549827242568,-0.011639124212404456,-0.1082722479169767,0.06847039644006739,0.1341682301266725,-0.016670789949654926,-0.02854492377566098,-0.1353739025202398,0.06968857489271502,0.11722387608131676,0.002060738630386281,-0.020371597981757545,-0.14645925530337464,-0.018674835811961176,0.08311399257848547,0.0013794790938806171,-0.016899378025191092,-0.12694355906646831,-0.011451593829158248,0.09676720637342517,0.026039378206702643,-0.010508745012985002,-0.09844800466734537,0.0900934520157348,0.1363394394690736
alpha101__alpha029,-0.22782493424868427,0.22347471655919107,0.0030251477560179697,0.5870168519724228,0.4633878650149924,0.060951896065270614,0.1603881341578985,0.4711469526791561,0.060008983534952,-0.06863584735445344,0.019822042897687134,0.18859672886137457,0.22655313347244926,-0.00011168769369634448,0.14769168564405497,0.245507831800708,0.2496203921473751,0.10098757189823447,0.6337359634920157,-0.01098948167216124,0.0,0.033062687389649376,0.24803212780868336,0.19860752035559215,0.0751571946313885,0.21314032783025663,0.0,-0.09363521549006326,1.0,0.017248717872344946,0.4911882587560376,0.2476580936415082,0.12492737260466136,0.11146258238873738,0.2522434057315224,0.21619572864802059,0.1464477015062225,0.38200330142766004,0.6480412865126463,0.16759502519129993,-0.06161421049769705,0.05043446896256831,0.16082116903304958,0.13792373608575836,0.11533749486660558,0.28085553003955227,0.40607663797287435,-0.021049051062573876,0.0,0.1365981230812401,0.09890215588244552,-0.2582341482783612,-0.020958876900294177,0.1096488150854236,0.27827968786769935,-0.030510126470797913,-0.22729454531803153,-0.04418421982256092,0.09527616594092053,-0.17165649069288771,0.17484186826045534,-0.317621035053195,-0.07802244269502251,0.11100168819349522,-0.09677069206056375,0.15775400019020203,-0.29236212242432275,-0.013179083942433886,0.11752383513083692,-0.14993682076762352,0.040696959719255084,-0.2489570414507475,-0.02561500766473516,0.10721361571706688,0.23102846191743684,0.20695097517631986,-0.21540679096238935,-0.05488124949960243,0.08717818409881467,-0.22654440926105798,0.13078361829036297,-0.3073126083351724,0.0016309109806182801,0.13080065824985534,-0.18393654267318996,0.09382477382021653,-0.2853677155849185,-0.014026979766142388,0.12091524222112626,0.251496042652133,-0.03241406443096402,-0.2378057041786963,-0.041196602706448135,0.1018895512988661,0.19266460501733937,0.23197772917560502,-0.24057232377496435,-0.06750558419512084,0.07057618763148969,-0.24654086555181112,0.11813611623444151
alpha101__alpha030,-0.39790422514795115,-0.0003468146943435919,-0.009353869923028408,0.14368008167751073,0.19064451163224816,0.014340528535158499,0.13014929666522226,0.15894241438613307,0.23170151815594156,-0.287571987276051,-0.11388419311411727,0.006909924523624447,-0.08547040474221564,0.14116384273582017,-0.063215796984532,-0.14074331908562193,0.10042895274447114,0.012911692133172706,0.0838829367847303,0.056932168702112575,0.0,0.029446751355906527,0.38331862728492033,0.044343539898198225,0.37271720928433805,-0.07963931832064731,0.0,0.023482455590550975,0.017248717872344946,1.0,0.17894014866835867,0.14327356114574882,0.3272932499017291,0.32419486771139217,0.3538911697269285,0.07260661923488256,0.22468285398125948,0.36462716957463165,0.22966805915494806,-0.09993854837440869,0.012085328317039871,-0.0054544158302376475,0.2537640872297725,-0.011637567239692954,-0.034427041833343615,0.0932232136709546,0.22669292312881323,-0.05422188982371126,0.0,-0.06678671582563221,0.18816588463248643,-0.23603303643051898,0.011575761458600205,-0.03889760067254271,0.36138853455203734,0.20440989848414395,-0.2373110634648097,0.027212269432676822,-0.02245242794452704,0.46163941208855686,0.18765256514632836,-0.3735191774794091,0.025418123167244767,-0.07943999512481133,0.48975597317047814,0.18088757410545295,-0.28409749973912424,-0.0005830948426780085,-0.06392849573983593,0.4492517072776777,0.23533071579539158,-0.25202865888405646,0.014641303304660055,-0.038966456465399056,0.3893588429070432,0.07753424023647329,-0.2606916704017902,0.03251872668948576,-0.02226132757182316,0.43926513886072627,0.20264786885911748,-0.3808261172223134,-0.013889920191705207,-0.075982024718958,0.4443519553486844,0.21413748873200483,-0.2971539407736737,0.0011011442562733809,-0.06429569100293998,0.4045136642044479,0.2177966574208713,-0.27069163036537,0.019493502923192612,-0.03812395548653896,0.4168217507310558,0.0905489333592267,-0.17219882807452844,0.03855836895404663,-0.023286808149133368,0.38221529148283884,0.22338689464962247
alpha101__alpha031,-0.3998924014506223,0.23517248480130667,6.411050603137451e-05,0.6442759403186566,0.549889621491822,0.016232390850448756,0.11987565629272087,0.30293645422605486,0.24082530690801202,-0.26499025234610823,0.0008795195849333024,0.23365068034600606,0.2570486229961531,0.04961256565103168,0.1736767599503774,0.29687205136764133,0.27812220121703696,0.14365921714462943,0.5551872288115552,-0.01595337575942366,0.0,0.07830592132045841,0.43376512225650904,0.24220054204827074,0.2594836349847285,0.20503424318554303,0.0,-0.08758758431361871,0.4911882587560376,0.17894014866835867,1.0,0.3325127203411682,0.30717254172410785,0.28271744079016736,0.3578268019126768,0.07803220810398112,0.3061485096923442,0.5479867223560003,0.6260994874215381,0.2092249693328478,0.007661413320303794,-0.002969680349707278,-0.025740569231419323,0.18482753490844311,0.14241735785373447,0.374688099596633,0.33713152957555004,-0.04862023518341806,0.0,0.1899553735588917,0.09611745792017294,-0.35316358679519777,-0.02917410872625822,0.11933760685286854,0.07736313907061378,0.035160202442889296,-0.3672894801183575,-0.03773685061737648,0.12766195256109897,0.06576236787188872,0.1173945933428789,-0.2677601482483429,-0.01435190309359883,0.19939161446276618,-0.08448732092600145,0.09062969569750506,-0.28980851300619664,-0.02098750672676888,0.13822035784651365,-0.2658950085862725,0.10192440213382842,-0.34363915883838353,-0.030200667960371557,0.130059278059476,0.03742401934628955,0.19855665339631487,-0.359534251124463,-0.040851767079823575,0.1355499584031408,0.06164671086809871,0.0939486870500781,-0.2569085565002046,-0.015463184052523947,0.196514075278705,-0.15419209003386705,0.0789584106397219,-0.27742562222968836,-0.023200152170018338,0.14584118518451955,0.021662868333397298,0.024544362034099182,-0.3339747542347962,-0.031468800365552475,0.14026445907745466,-0.004350361445038301,0.16764947416741002,-0.4033223341379279,-0.044951698886781626,0.14025241544142375,0.02743392259649256,0.07689827938161159
alpha101__alpha032,-0.20152426769144893,0.11357061154738522,0.0473232784989482,0.2776183003725813,0.3170692863166695,0.04651783408808771,0.07651077605799463,0.28557053848215985,0.20237585365104058,-0.18683338223844767,0.008525784480842003,0.11057261762344937,0.11894139722061843,0.05375290015809782,0.057889669541923254,0.03354131902700193,0.15388135708861975,0.11893247393276152,0.26371159719345466,0.10346999327228283,0.0,0.06093281318250371,0.25378513117700296,-0.2286783398016599,0.19680039927098986,0.046796430930476016,0.0,-0.05680017537192628,0.2476580936415082,0.14327356114574882,0.3325127203411682,1.0,0.2212201613203396,0.19279711251999815,0.19796063575711478,0.040204293725795086,0.45175294436245395,0.3038505055161315,0.30664982263726326,0.01964952951783567,0.05114258360448746,-0.017406490976178142,0.08296609538920424,0.06506645081739613,0.0610732389066804,0.2330726710567855,0.2583911562486992,-0.056795647040524574,0.0,0.07343124648691687,0.11223762237307233,-0.23246196141407746,0.037667250978474266,0.024002808824717375,0.20731468064001846,0.06715568601211852,-0.23377370242595644,0.03325469571700372,0.019975083979491656,0.08548603218736023,0.11373520100598745,-0.26284532620759227,0.033070381374968955,0.05461151442462212,0.08435542045854909,0.12057646241414567,-0.24137807994357527,0.04224722573070828,0.031152154334451232,0.0362698884018793,0.09419677659381571,-0.23486447189277107,0.03645177761392861,0.02594525864446854,0.19686761454845558,0.12535818110973948,-0.23470818949579383,0.03155422704030626,0.02224453013696178,0.04860570689959555,0.11533978562240862,-0.259625657374826,0.04835956951613539,0.05222361553275798,0.039782940850028654,0.11010789891277517,-0.24214744432638757,0.040787508284449436,0.03330417575121827,0.20231733347121938,0.06664179609051235,-0.23673590386657617,0.03523768077333387,0.028623275427931798,0.18148093408562316,0.126517606226703,-0.22251622882618327,0.028994010764052475,0.02373049425481555,0.00911472745341726,0.11166663941163416
alpha101__alpha033,-0.302797794611404,0.11585154547937146,-0.01732692480440035,0.18149020815961847,0.37584376365785493,0.011615030137648048,0.07531576346057321,0.2267366607782613,0.6635240627148531,-0.7629828261901554,0.01754477279143108,0.16583217792079144,0.08418224200725284,0.19761190419214894,0.03953556887528916,0.07864074588943772,0.3269559646969683,0.24615675971396214,0.2307069998221408,0.03554873614866035,0.0,0.07854986756505483,0.3040357078697121,0.0748487316799147,0.731640499386567,0.02175230623097984,0.0,0.02423412683016017,0.12492737260466136,0.3272932499017291,0.30717254172410785,0.2212201613203396,1.0,0.5691633542663477,0.30904061283644857,0.30148919406882313,0.6625878585723173,0.841171505457321,0.49305147390158655,0.023802263113618296,0.007350535030255309,0.012070074488295246,0.1441560269093542,0.10329500974053023,0.06455971315396733,0.34768363351286047,0.2736121285077081,-0.07347880793340293,0.0,0.02885709095000972,0.13847279437189097,-0.5499804893935845,-0.014421793879228302,0.00776676385631777,0.35059277538595623,0.1417948833046278,-0.5691012232990665,-0.012836439677775669,0.015413060279467481,0.4197951986628797,0.16277907595894398,-0.5885674584973093,-0.004474556013010387,0.03214759480903677,0.4140512499562262,0.14789219678692864,-0.5524796423656346,-0.013683616573626826,0.004905624976212325,0.37351732184957004,0.1388976677446277,-0.5573326698759452,-0.013762851222523829,0.010589093734088215,0.3588236816350297,0.1416094990992916,-0.585503249881264,-0.01146708629899768,0.022965719259389963,0.42351868791773606,0.16043651971091624,-0.5874524624826649,-0.013142858401962712,0.041234699677668595,0.4118123053086197,0.14576579902885317,-0.554887453420388,-0.013555405435294257,0.007273081184661229,0.36303985346586326,0.1448556309067473,-0.5666885390562038,-0.012849010435420808,0.016002832783270478,0.3669684300402334,0.14044020435093654,-0.5335996300320024,-0.009196316401219436,0.029062658063027987,0.42466538639755,0.1608182695480817
alpha101__alpha034,-0.345032147998758,0.061028002496687876,-0.04192666087109197,0.16186182694610038,0.2781447287169206,-0.005918763940689855,-0.03023306844073734,0.20066178135550505,0.5532136095692622,-0.6195065776304565,-0.14248419960453945,0.13873356603266004,0.02563654339974985,0.12658555471069088,-0.007052663558738915,0.011207033913746032,0.2208131202838902,0.12573517000819168,0.17351317899315952,-0.02270242745424189,0.0,0.0633919494793457,0.4086954045619328,0.04017953853373042,0.592294146548555,0.0007152486805233883,0.0,0.014750722855190147,0.11146258238873738,0.32419486771139217,0.28271744079016736,0.19279711251999815,0.5691633542663477,1.0,0.24188873031364022,0.18013325551484413,0.4229151448871545,0.5395925489518305,0.37586928646187046,-0.02654988339433941,0.03641868268679391,-0.026806645569955642,0.044440415190718056,0.05453557011820591,0.026878024912721246,0.28499429879967325,0.14551344628858287,-0.06018614792363525,0.0,0.004357527644890909,0.18625949644058448,-0.3648415258835478,-0.0027801967679143298,-0.03867786351975373,0.30318849199579484,0.19149623335629953,-0.37761951377341896,0.0010375644868449692,-0.031273528388432385,0.3582843055302503,0.205924290849792,-0.40684864054067027,0.012816792166760245,-0.021099365088806738,0.35528556877164397,0.18992868833116908,-0.3730962824209163,-0.002531045377559881,-0.04366828669223312,0.30267028353056274,0.19380533644370856,-0.37119608593462655,-0.0016840590339509017,-0.0356521509813472,0.31169082887432265,0.17570807031960303,-0.39095507872644436,0.003809766569081999,-0.026050322636835196,0.3604064199776073,0.204923502624108,-0.40689271423199536,-0.003178330164978634,-0.013912262380825446,0.3412982630771853,0.19607252730651395,-0.3763874461987966,-0.0024545569792502773,-0.041175406120143296,0.31424652029973027,0.1967557874446422,-0.3798323974701762,0.001247648305241541,-0.03147753895912002,0.32006793168970515,0.17395348627049162,-0.34849780865280316,0.008402716067534817,-0.021779141441393892,0.3466230283397604,0.20629023023648993
alpha101__alpha035,-0.27104060242186934,0.14422160697389486,0.04333710642339143,0.4239138590266919,0.2680544063091437,0.07316558351201806,0.3104753959456091,0.3291561680832181,0.26912786320893334,-0.2761335977070505,0.1070575594135267,0.15512947210180345,0.15670848346537425,0.11161225715377114,0.08559237990212973,0.09316276445650602,0.289110137161017,0.15398207499907263,0.35228174451903427,0.033386796409058436,0.0,0.09927264964845661,0.38756605052899956,0.10996513777837662,0.287169273338912,0.04365668075933905,0.0,-0.17111878867421268,0.2522434057315224,0.3538911697269285,0.3578268019126768,0.19796063575711478,0.30904061283644857,0.24188873031364022,1.0,0.062032484772032354,0.2411048635033153,0.4144436135523994,0.37882829570623583,0.07112637444432399,0.007995359084722046,0.0005881662271170385,0.2878834259931683,0.15754678406679512,0.12125779358184101,0.34013744669239226,0.32480554618121715,-0.0267623704905742,0.0,0.06240749453845965,0.01325571807034411,-0.31724698554058167,0.004456048016747947,0.06671767276900539,0.4363131499361228,-0.011030444279290728,-0.2983101228557714,0.006365345615335566,0.0749491064074934,0.29664541572349623,0.027198161728045362,-0.3321436162068257,0.0022629230622550228,0.09947884315088135,0.2744211961665399,0.0175934450148032,-0.32012449970678175,0.005767129267036914,0.06945859398759244,0.20035703223886797,0.0008387314015281633,-0.3181859999155086,0.0041552453577934955,0.07003211485012902,0.4224835012019679,0.04395508497006391,-0.3007055485873219,0.005665940359053816,0.07914962908062771,0.2686939509305799,0.019869674613758978,-0.3257660724601678,0.012156890763505193,0.1019465994574807,0.22473171025134572,0.007940918364594164,-0.31769760310445627,0.005060276188712187,0.07260642242962675,0.4134354303783968,-0.010695223807785707,-0.31788399878229,0.0035428691139947946,0.07408716463648057,0.4050397758450405,0.03826397702702332,-0.2802421387225626,0.0036701678665783323,0.08274888025314836,0.23278487606925508,0.012197683780953978
alpha101__alpha036,-0.051116179260225436,0.050567307281668084,0.011027270345970772,0.052397347182924506,0.10247967668355466,0.05248000119204284,-0.08575920400408206,0.07743774481186126,0.2340461821933458,-0.2238607198117262,0.01599321041903636,0.09380479027223816,0.07674230311931352,0.0919006189571141,0.10743366508605898,0.07117795505105892,0.1432333591544899,-0.10003532181809996,0.12145048472040834,0.022974154227524576,0.0,0.010565831480504747,-0.010494307929855347,0.008954871598048196,0.25845080974295814,0.14974556719668397,0.0,0.1611422411494647,0.21619572864802059,0.07260661923488256,0.07803220810398112,0.040204293725795086,0.30148919406882313,0.18013325551484413,0.062032484772032354,1.0,0.19110194660122273,0.24801530590478713,0.25047163145062507,0.017535636865892355,-0.005307726971366852,0.016887462953558568,0.03705793886738229,0.1448607266174648,0.054814276240816764,0.08347443671222882,0.13586970262999695,-0.02062966292800308,0.0,0.08471588306024846,-0.07877330161656586,-0.14399951113732057,0.10072014346059391,0.024578830370551554,0.14907821807528857,-0.0937355712465778,-0.13923584193926977,0.09012367091225053,0.03206725639121478,0.10600843377707354,-0.013515329367454735,-0.1649631943176575,0.03228853612648122,0.0004994252255099463,0.11851608965348356,-0.057097523816987454,-0.15967394746103208,0.10109089457722577,0.0038116699255106596,0.11441087280438235,-0.08130008818315657,-0.14251263790423854,0.09702031212100747,0.025281093434615095,0.144655838833521,-0.05742025315621495,-0.14219677707544434,0.08553087090499958,0.034033119889304436,0.11658340633328064,-0.036928966938783024,-0.16293515432273525,0.08921760215518074,0.025570308181978068,0.11291196883015514,-0.06488355475272312,-0.15825238802195218,0.09756275804697212,0.0057685567601998096,0.14930908828589054,-0.08912933216771289,-0.14291783742757003,0.08900682927205825,0.027242309919989556,0.1476512855279182,-0.052099794431668865,-0.13669818328914768,0.079297521930731,0.03351348242153629,0.1298771983792786,-0.03654089825288184
alpha101__alpha037,-0.23004494084792176,0.11176569020375363,0.04363913029676734,0.18530170133268242,0.32903067772384204,0.04452632027649271,0.16884411427523366,0.1927124461763123,0.4873231190664158,-0.5494840409008694,0.06469777555097214,0.13457769670647052,0.12384608084941175,0.1462098994751666,0.07021114260092584,0.12402688603682321,0.24870708092797889,0.23642903878042737,0.2131108016123538,0.069767832850949,0.0,0.05136045580744435,0.24264382821870145,0.03555007462857924,0.5195507302266682,0.05441791979266775,0.0,-0.004464893106933635,0.1464477015062225,0.22468285398125948,0.3061485096923442,0.45175294436245395,0.6625878585723173,0.4229151448871545,0.2411048635033153,0.19110194660122273,1.0,0.5831430892003191,0.37196877415665924,0.07115792979825243,0.0725480293041611,-0.009711811581698699,0.11622243491052167,0.09922806275150298,0.04184053418428272,0.22942608962910274,0.21020467504351908,-0.058851148246583516,0.0,0.07945078913839516,0.06600847225724878,-0.3812187166007398,0.06592191383950627,0.0745316764488345,0.2156787097773169,0.06803939602644983,-0.39482033283491996,0.0648828816009503,0.07802175307841965,0.2737159663231044,0.07739587107737787,-0.4061474666609081,0.050372257068972186,0.08566715446511594,0.2496225589281866,0.07181310591662766,-0.3830488627416968,0.0639343771559712,0.0746887227376847,0.20358320145980932,0.06675260043832165,-0.3863133650364089,0.0640799783862497,0.07556175015079102,0.21791355583310376,0.06740673356479647,-0.40465682542051273,0.06211623373872513,0.08037245216053857,0.27273638447241816,0.07560219468064586,-0.4047646673951956,0.06169480043609433,0.08899303182895348,0.24360453256509043,0.0706187765051336,-0.38495540444766546,0.06227924551562646,0.0750230202145705,0.2284343487496565,0.07077732008738744,-0.39325935237778803,0.06202887812850191,0.07836606682141811,0.21934826151518874,0.06546170178206293,-0.3723913466239802,0.05890411628588969,0.08247181577306296,0.2691377498033227,0.07896871661858341
alpha101__alpha038,-0.4779254314244242,0.22231340688238085,-0.057887478205658344,0.45284714750527405,0.5713249286426288,-0.005971474782119993,0.08876166639181213,0.40478678463013545,0.5949170696195709,-0.6859148863533424,-0.03661074668443951,0.2478373480688671,0.19319522152313412,0.1341369241288971,0.1064374144323532,0.1791604339559269,0.44110740223040024,0.2125670018386876,0.5170862787336304,0.013432849349606302,0.0,0.10406870166805268,0.4614199228401555,0.13834373483778456,0.6344673562814646,0.10846407313446045,0.0,-0.013157951314451721,0.38200330142766004,0.36462716957463165,0.5479867223560003,0.3038505055161315,0.841171505457321,0.5395925489518305,0.4144436135523994,0.24801530590478713,0.5831430892003191,1.0,0.7302786188932617,0.06347981350564978,0.014788152252464293,-0.0008158060621020421,0.13663184555225868,0.16379535266384762,0.11047850598295882,0.44944728013328183,0.37551014807153293,-0.06575181136647358,0.0,0.08890790004358246,0.18768177649209009,-0.6004914805452518,-0.026619702618662304,0.015759339298151178,0.5061550955778455,0.1314824675027421,-0.6022743017935344,-0.03103871540293968,0.024950230739765943,0.43951068170960256,0.2476533477886011,-0.6512250468672437,-0.029203694942376988,0.06983057545453762,0.4169056232942694,0.21672990573957285,-0.6183207542146919,-0.021727339004180782,0.018126667864089705,0.3332099052412928,0.16036670092404723,-0.6041806094935798,-0.0281295945344023,0.019977850018656342,0.499319449099011,0.2574369695444879,-0.6110738554566436,-0.03250319412196023,0.03494415148077683,0.42360592706849687,0.232483477390681,-0.644393606915396,-0.01704739918242525,0.07986995415088768,0.3698933552898736,0.19060757559911995,-0.6168619574839016,-0.023879829879505602,0.02175653860238642,0.5066852671722627,0.13278539939770434,-0.6079359152778963,-0.029700728496308868,0.026405444564304402,0.48916447220873566,0.2481396021340884,-0.5772055622722934,-0.03395897855908086,0.04526154883767684,0.4003589772796846,0.21365485026244502
