signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_equal_weight,0.47145916407241506,6.4874559625914925,-0.11117608203541966,0.22879685060605287,363
score_ic_weighted,1.0304746891599401,12.335605249569602,-0.07965430820433671,0.5513795145578821,363
score_rule_based,0.47145916407241506,6.4874559625914925,-0.11117608203541966,0.22879685060605287,363
score_ml_lightgbm,0.8874648978349422,9.12716013439995,-0.039489066863964944,0.5908000052698197,72
score_ml_ridge,0.5218911410439726,4.86845778733508,-0.05802715469323961,0.37639569439666476,72
score_ml_lasso,0.10303291108904755,1.8511284241886845,-0.07600590268512056,0.05186980035590205,72
