factor,auto_label,usage,ic_future,ic_past_5d,ic_risk,ic_stability,monotonicity,top_bottom_spread,ic_future_vol,ic_future_drawdown,ic_past_1d,ic_past_3d,ic_past_10d
alpha191__alpha123,reversal,conditional_alpha,0.025958395305061728,-0.06422937858881882,-0.013156566998153516,0.6323529411764706,1.0,0.0038840497525865214,-0.007073016262158908,-0.019240117734148125,-0.04929175865302025,-0.08191103348084741,-0.07160975737407431
alpha101__alpha065,reversal,conditional_alpha,0.025548540804911302,-0.09060459069732896,0.03442166436636191,0.6124401913875598,0.75,0.008334359770632252,0.05039438703512138,0.01844894169760244,-0.43375636536596374,-0.3603152370385361,0.2926960953552163
alpha360__high_1,reversal,conditional_alpha,0.037181156137247325,-0.33141721779160993,0.04146725218074692,0.6108597285067874,0.75,0.00484696373411958,0.06676205675818979,0.016172447603304056,-0.8183490282045854,-0.51237033417606,-0.17263412045532978
alpha191__alpha076,reversal,conditional_alpha,0.03100491413081684,-0.024287567898035604,0.02990517153954208,0.6089108910891089,0.75,0.011499122375772344,0.0454803815794468,0.014329961499637351,-0.018313843190958252,-0.025739880840539332,-0.005540960569830633
alpha191__alpha171,reversal,conditional_alpha,0.023962738792927013,-0.11898815111931026,0.00360409943983068,0.6081081081081081,0.75,0.010150889454124942,0.022974498924720546,-0.015766300045059186,-0.4492097659696522,-0.19453787260955693,-0.06175970214389282
alpha191__alpha130,reversal,conditional_alpha,0.009519144263631882,-0.057273451971256314,-0.020001751413222885,0.5662650602409639,0.5,0.002247479374092212,-0.017871726669895976,-0.022131776156549793,-0.014215973489557391,-0.05386885977344296,-0.03364783879880184
alpha191__alpha181,reversal,conditional_alpha,0.022404222764422707,-0.24002722195405135,-0.02596543151848514,0.5628415300546448,0.5,0.0007870240926811378,-0.018103724187717066,-0.033827138849253216,-0.09922581356204475,-0.19026662790321694,-0.3225835253225909
alpha101__alpha020,reversal,conditional_alpha,0.008992068684372431,-0.014078808623043821,0.04169581637539452,0.5565610859728507,0.5,-0.0004202777812433167,0.04745923547749212,0.03593239727329691,0.01334913072947678,-0.028423418135161325,0.009959091332571533
alpha101__alpha075,reversal,conditional_alpha,0.011173170159027366,-0.3978130534685813,0.0461961428427977,0.5561224489795918,0.75,0.0042558252736604185,0.0673232850466694,0.025069000638925996,-0.37415294736501936,-0.4722220987424604,-0.022708837622559215
alpha101__alpha095,reversal,conditional_alpha,0.016022593725537045,-0.3573254713875184,0.04990451667556773,0.5482233502538071,0.75,0.00532151879541351,0.07260831405149316,0.0272007192996423,-0.38400488448086256,-0.46235098105139316,0.03536272207134007
alpha158__roc_rank_5,reversal,conditional_alpha,0.006989335791475467,-0.006548884904568736,0.026164871481396283,0.5391705069124424,0.5,0.006340433296215545,0.03133800700140979,0.020991735961382776,0.7320110815125762,0.19636515587081949,0.02665124949241657
alpha101__alpha090,reversal,conditional_alpha,0.011527221943741088,-0.4023916454936298,0.034773156017212384,0.535,0.75,0.003834771837298828,0.05579501794551478,0.013751294088909984,-0.37511126080547813,-0.474279301693977,7.632320706308703e-05
alpha101__alpha047,reversal,conditional_alpha,0.009868070759717854,-0.636431222190641,0.003910116469918291,0.5320197044334976,0.75,0.002936021429401886,0.017208260508547322,-0.00938802756871074,-0.270073295991886,-0.4151693159393893,-0.318775941977396
alpha191__alpha170,reversal,conditional_alpha,0.009868070759717854,-0.636431222190641,0.003910116469918291,0.5320197044334976,0.75,0.002936021429401886,0.017208260508547322,-0.00938802756871074,-0.270073295991886,-0.4151693159393893,-0.318775941977396
alpha360__high_2,reversal,conditional_alpha,0.014173086167879384,-0.5316456573076217,-0.009138433110639547,0.5318181818181819,0.75,-0.004059796942353908,0.007238343721166827,-0.02551520994244592,-0.5704088572911791,-0.7966280889681844,-0.30768878251965986
alpha101__alpha060,reversal,conditional_alpha,0.014018195213032722,-0.09867368267938981,0.01985606781694892,0.5283018867924528,0.75,0.0045099154409557335,0.029903509835734587,0.009808625798163254,-0.43201874842726246,-0.3688000290468281,0.12792051572102103
alpha101__alpha055,reversal,conditional_alpha,0.006381417646825073,-0.4251893358120513,0.04346924520693908,0.5282051282051282,0.5,0.0027296058719257082,0.06231330381598695,0.024625186597891216,-0.364548448581732,-0.4766206961330006,-0.07470607413945413
alpha360__vwap_0,reversal,conditional_alpha,0.006778239380895715,-0.2156414532664092,-0.019995540314545694,0.49099099099099097,0.5,-0.002413909607556275,-0.006516160931074554,-0.03347491969801684,-0.5976027131681243,-0.30049950752785975,-0.14255417069869897
alpha191__alpha115,noise_unclear,discard,0.0011370067971961668,0.02929983634069945,-0.006421409428545506,0.5434782608695652,0.75,0.0026654167998166473,-0.005095517733666688,-0.0077473011234243236,-0.01617463089794465,0.019702000529998237,-0.0044489501686822705
alpha101__alpha045,noise_unclear,discard,0.0025444669368287352,-0.1446975649115141,-0.04466312617685901,0.5404040404040404,0.5,-0.00267740979508789,-0.04515495366411389,-0.04417129868960414,-0.05840193617860083,-0.13875611196387722,-0.10095252324256816
alpha101__alpha062,noise_unclear,discard,0.003654114053249192,0.4877261064531811,0.026952595304417286,0.5388349514563107,0.5,0.004685164007235967,0.01827627646452844,0.035628914144306134,0.5685415197765277,0.5011878081275688,0.1964622923075753
alpha101__alpha082,noise_unclear,discard,0.003548034193195661,0.4803865172670534,0.027542152846907433,0.5362318840579711,0.5,0.004640180797026841,0.01927604002936646,0.035808265664448405,0.567757661401639,0.5000352333197725,0.17307572898858403
alpha158__gap_ratio,noise_unclear,discard,-0.0018948358113637124,0.04767972313921011,-0.048357742549328564,0.5294117647058824,0.5,-0.0006807733318920789,-0.0528777667582606,-0.043837718340396535,0.2567052418897466,0.10250438721261741,-0.00023027964026484836
alpha191__alpha015,noise_unclear,discard,-0.0018948358113637124,0.04767972313921011,-0.048357742549328564,0.5294117647058824,0.5,-0.0006807733318920789,-0.0528777667582606,-0.043837718340396535,0.2567052418897466,0.10250438721261741,-0.00023027964026484836
alpha101__alpha091,noise_unclear,discard,0.00040627926341752385,-0.08612018447879463,0.04619808106694036,0.526595744680851,0.75,0.001864910827844693,0.05442801338481863,0.03796814874906208,-0.21831172348877587,-0.21470993603717525,0.01150183401206495
alpha101__alpha007,noise_unclear,discard,0.0011687411123084445,0.2640549569787467,0.04221272573895957,0.5256410256410257,0.75,-0.02024820693840343,0.04060180066738755,0.04382365081053158,0.12911711595700132,0.25374955900706736,0.23543261212574798
alpha360__volume_2,noise_unclear,discard,-0.0036553775004740533,-0.20217012519524813,-0.03810301932836765,0.5227272727272727,0.5,-0.005279032194027838,-0.03591393219856908,-0.040292106458166214,-0.2942407914392185,-0.3727270671443115,-0.08867027629584204
alpha101__alpha030,noise_unclear,discard,-0.002125258295371917,-0.21445709069249597,-0.006745951693299753,0.5221674876847291,0.75,-0.0016417227413104835,-0.00566881854813125,-0.007823084838468256,-0.3808058152174369,-0.4983999513348455,0.01650766223021002
alpha191__alpha002,noise_unclear,discard,0.0012465112134883436,-0.003313381062598404,-0.005033672859662155,0.5113122171945701,0.75,-0.001999694865388743,-0.002858163228301851,-0.00720918249102246,-0.4669868479324168,-0.004358819738718161,-0.008944184666373521
alpha101__alpha071,noise_unclear,discard,-0.004071700991443396,-0.18615840813116635,0.04452507104420396,0.5053191489361702,0.75,0.0008894379084333631,0.05060275160344429,0.03844739048496363,-0.20723701244435905,-0.31616791065264355,-0.026861898225011817
alpha101__alpha022,noise_unclear,discard,-0.0019397782480334877,-0.1337788589209836,-0.015331981417759603,0.5024630541871922,0.75,-0.0008442401326909793,-0.018626407215224967,-0.012037555620294238,-0.09819171801855356,-0.14283336065729965,-0.08008853872000733
alpha191__alpha104,noise_unclear,discard,-0.0019397782480334877,-0.1337788589209836,-0.015331981417759603,0.5024630541871922,0.75,-0.0008442401326909793,-0.018626407215224967,-0.012037555620294238,-0.09819171801855356,-0.14283336065729965,-0.08008853872000733
alpha360__volume_1,noise_unclear,discard,0.0004190256433387871,-0.09727782412378036,-0.021310701605727157,0.497737556561086,0.75,-0.004267840142391635,-0.01887496685677208,-0.023746436354682234,-0.4053307565425242,-0.17946092953435377,-0.04079830903304927
alpha360__high_3,noise_unclear,discard,-0.00012196893602963528,-0.7016541009598604,-0.03651857503652956,0.4977168949771689,0.5,-0.008937862372401004,-0.025578022286731304,-0.04745912778632782,-0.4557772417228253,-0.9198729552324918,-0.4107518990425934
alpha101__alpha056,noise_unclear,discard,-0.0006555548996636608,-0.0875957256360282,0.04529030156611836,0.4972677595628415,0.75,0.0016973766663007372,0.05249403014662237,0.038086572985614346,-0.21471593630346789,-0.21390306968904352,-0.0018437332727140236
alpha101__alpha101,noise_unclear,discard,-0.0032588351504753486,-0.27907070611919577,0.048601399460263664,0.4898989898989899,0.5,0.0007130935424388696,0.05743866114099545,0.03976413777953187,-0.23308902376506233,-0.28412087131026315,-0.026332505694943293
alpha191__alpha101,noise_unclear,discard,0.003992111682913284,-0.018755016555927494,-0.03629182514307204,0.48951048951048953,1.0,0.0007936601081448558,-0.038182107599336455,-0.03440154268680762,-0.0031280439006964207,-0.012845311514782623,-0.033303254006048465
alpha101__alpha043,noise_unclear,discard,-0.0019309389754443586,-0.04794555985898446,-0.022389762673455264,0.483695652173913,0.75,-0.0011577725100979375,-0.025815219383962407,-0.018964305962948125,-0.09685385405542223,-0.05193208757359703,0.14390979623915176
alpha191__alpha060,noise_unclear,discard,-0.003878089091653538,0.2596310111806705,0.04524553627175013,0.4236453201970443,0.5,0.00750483675751859,0.04669717502487796,0.0437938975186223,0.11881896621664588,0.20775640212010196,0.3510870609435254
alpha101__alpha019,noise_unclear,discard,,,,,,,,,,,
alpha101__alpha032,noise_unclear,discard,,,,,,,,,,,
alpha101__alpha039,noise_unclear,discard,,,,,,,,,,,
alpha101__alpha048,noise_unclear,discard,,,,,,,,,,,
alpha158__downside_std_20,noise_unclear,discard,,,,,,,,,,,
alpha158__downside_std_60,noise_unclear,discard,,,,,,,,,,,
alpha158__ma_240_ratio,noise_unclear,discard,,,,,,,,,,,
alpha158__ret_240,noise_unclear,discard,,,,,,,,,,,
alpha158__std_240,noise_unclear,discard,,,,,,,,,,,
alpha191__alpha033,noise_unclear,discard,,,,,,,,,,,
alpha191__alpha039,noise_unclear,discard,,,,,,,,,,,
alpha191__alpha149,noise_unclear,discard,,,,,,,,,,,
alpha360__close_0,noise_unclear,discard,,,,,,,,,,,
alpha360__volume_0,noise_unclear,discard,,,,,,,,,,,
alpha158__price_volume_ratio,negative_trend,risk_filter,-0.17525750072286056,-0.19377181553526535,-0.21596192579045065,1.0,1.0,-0.05801051645264037,-0.29464003270322625,-0.13728381887767505,-0.0725003839917219,-0.15985856519633387,-0.23982808231865377
alpha191__alpha153,negative_trend,risk_filter,-0.11841700817960411,-0.04833830048664649,0.01410430209970219,0.9849246231155779,0.75,-0.03464824839918593,-0.02334702053926096,0.05155562473866534,-0.03246568102146142,-0.04526415821299473,-0.04809423111608799
alpha191__alpha140,negative_trend,risk_filter,-0.1383256813983135,-0.38772633269002005,-0.23454157340265686,0.9844961240310077,0.75,-0.04826066560527062,-0.3037095597153469,-0.1653735870899668,-0.11736655681906617,-0.28123568922451075,-0.45581796935540003
alpha158__turnover_amount_ratio,negative_trend,risk_filter,-0.11784374477210206,-0.006049612528971056,0.02765036400493265,0.9774774774774775,0.75,-0.03344351589410963,-0.008615232663117998,0.0639159606729833,-0.01351695375904456,-0.00720020604910895,-0.005906621561563016
alpha191__alpha126,negative_trend,risk_filter,-0.1179919236660756,-0.006258972960635473,0.02776819304988909,0.9774774774774775,0.75,-0.033351776387479284,-0.008661813499954154,0.06419819959973233,-0.01412038672760275,-0.007611081924229479,-0.005950755078392353
alpha101__alpha041,negative_trend,risk_filter,-0.11829498337668772,-0.008850749596686776,0.02725848012264776,0.9774774774774775,0.75,-0.03355290425144798,-0.009312229449455992,0.06382918969475151,-0.02019028318031383,-0.011002770383579637,-0.007819471061648955
alpha191__alpha013,negative_trend,risk_filter,-0.11829498337668772,-0.008850749596686776,0.02725848012264776,0.9774774774774775,0.75,-0.03355290425144798,-0.009312229449455992,0.06382918969475151,-0.02019028318031383,-0.011002770383579637,-0.007819471061648955
alpha191__alpha173,negative_trend,risk_filter,-0.11943682931690715,-0.034021014245013734,0.025715514876484713,0.9774774774774775,1.0,-0.03427849879628468,-0.011026202189202597,0.06245723194217202,-0.031853387511002404,-0.03750325221431236,-0.019740528898893075
alpha191__alpha185,negative_trend,risk_filter,-0.10560624186082468,-0.15750541011567976,-0.16301170320678415,0.9279279279279279,1.0,-0.03442712854757868,-0.2125942272551558,-0.11342917915841247,-0.1083289704540856,-0.14336331068774688,-0.1764235239912781
alpha360__low_59,negative_trend,risk_filter,-0.12202508659326296,-0.20154425276321358,-0.20313710926812611,0.9141104294478528,0.75,-0.046714944610205936,-0.26070822201226285,-0.14556599652398935,-0.07100376970112601,-0.14720816175946846,-0.3132639243761892
alpha360__close_59,negative_trend,risk_filter,-0.11334715412218624,-0.2026798239475298,-0.19276585935220109,0.9079754601226994,0.75,-0.044441234617470085,-0.24625658443704518,-0.13927513426735696,-0.07088602598713824,-0.14811465621712802,-0.31464337912190443
alpha360__open_59,negative_trend,risk_filter,-0.1144739148271824,-0.20104792342424968,-0.19319081219897993,0.9079754601226994,0.75,-0.044705979956214476,-0.2465662286895492,-0.13981539570841064,-0.07190632979402847,-0.14792527960834084,-0.31175902476545586
alpha360__open_58,negative_trend,risk_filter,-0.11192909495796365,-0.20339731518311574,-0.19471031262989763,0.9024390243902439,0.75,-0.04373506631908042,-0.24753780938766734,-0.1418828158721279,-0.06998389665857786,-0.1484273190687044,-0.3150558603596769
alpha360__low_58,negative_trend,risk_filter,-0.11926819771816555,-0.203844191370262,-0.20552671664366112,0.9024390243902439,0.75,-0.04591181150029636,-0.2616600698637754,-0.14939336342354684,-0.0686435380741302,-0.1476723373944371,-0.316313174981518
alpha360__vwap_59,negative_trend,risk_filter,-0.11313063278152076,-0.20268030155970135,-0.1921955868462406,0.901840490797546,0.75,-0.04461052210685447,-0.24553917463810035,-0.13885199905438084,-0.07140532614843072,-0.14836838390312948,-0.31426557843501945
alpha360__low_0,negative_trend,risk_filter,-0.11200597895273173,-0.34134731548230246,-0.19244668973774473,0.9009009009009009,1.0,-0.03830732194382096,-0.24034644551552686,-0.1445469339599626,-0.6132257188677473,-0.4004524064142195,-0.30251168409204565
alpha360__high_59,negative_trend,risk_filter,-0.10451963739508967,-0.20225450982504212,-0.18082917677335614,0.8957055214723927,0.75,-0.04238404264514753,-0.22973509453184054,-0.13192325901487176,-0.07175336585997864,-0.14886926690245805,-0.3121583577467552
alpha101__alpha024,negative_trend,risk_filter,-0.08545249838690781,-0.1678539931555258,-0.22427232039865982,0.8943089430894309,1.0,-0.03358940415472912,-0.27158697114371644,-0.1769576696536032,-0.06471983632690803,-0.14065081927710782,-0.2255784986260817
alpha360__low_57,negative_trend,risk_filter,-0.11565316542079532,-0.20744773558708351,-0.20839693203370951,0.8848484848484849,0.75,-0.04505733461469914,-0.26306762831743596,-0.15372623574998306,-0.06959126701827545,-0.1518912958579204,-0.32038358126592675
alpha360__close_58,negative_trend,risk_filter,-0.11021222568067866,-0.20545562305544235,-0.19571958712044266,0.8841463414634146,0.75,-0.043728411063719566,-0.2473451983519108,-0.14409397588897452,-0.07036666445907883,-0.1496747147680201,-0.3174469435177168
alpha360__vwap_58,negative_trend,risk_filter,-0.11033368715374395,-0.2054993141182493,-0.1946732052935517,0.8841463414634146,0.75,-0.04383131648134443,-0.2463739674310615,-0.14297244315604193,-0.07030068432603546,-0.14940022069294917,-0.31716680694019617
alpha191__alpha121,negative_trend,risk_filter,-0.07359131019492474,-0.4926524788547854,-0.18133063660354232,0.8811188811188811,1.0,-0.02648635877807483,-0.22136255962843113,-0.14129871357865353,-0.16906464329446075,-0.3804979077986635,-0.6363564959272598
alpha360__open_57,negative_trend,risk_filter,-0.10862838373837264,-0.2067709741509744,-0.19763121651485396,0.8787878787878788,0.75,-0.04345784931782894,-0.24903562054828332,-0.1462268124814246,-0.0698144028527096,-0.1508780320657529,-0.31807272705872774
alpha360__vwap_57,negative_trend,risk_filter,-0.10688214445712571,-0.2087972103784086,-0.1969533639066263,0.8727272727272727,0.75,-0.04293914652671388,-0.24770364594171318,-0.1462030818715394,-0.07032068841621683,-0.15302387001540593,-0.3207822725140409
alpha360__high_58,negative_trend,risk_filter,-0.1016770886866499,-0.20511279296562648,-0.1829515660066471,0.8719512195121951,0.75,-0.04178090324525795,-0.2304822460792658,-0.13542088593402843,-0.07142860683750347,-0.14997197744315377,-0.3150427367425277
alpha101__alpha083,negative_trend,risk_filter,-0.06943280962241671,-0.006607340770043942,-0.03070761238804934,0.8682926829268293,1.0,-0.02053717002405296,-0.057281753410398185,-0.004133471365700499,0.019862241113009525,0.013934634378015984,-0.017318047678933985
alpha360__low_55,negative_trend,risk_filter,-0.11045194275782977,-0.2170727000142824,-0.20905026463581092,0.8682634730538922,0.75,-0.04443550480064874,-0.26308334531128097,-0.15501718396034087,-0.07469936934699055,-0.15773109031962732,-0.32907413955569653
alpha360__low_56,negative_trend,risk_filter,-0.11287003016772491,-0.2116518088978111,-0.20864282872937046,0.8674698795180723,0.75,-0.044948973708507686,-0.26254214159691647,-0.15474351586182444,-0.0704569799341344,-0.15487748980558788,-0.3247914951121402
alpha191__alpha049,negative_trend,risk_filter,-0.07952327140062525,-0.4949396117756555,-0.13318338042454247,0.8666666666666667,1.0,-0.030411265929699866,-0.17105709243681888,-0.09530966841226607,-0.11914922183020038,-0.3552227788035991,-0.7533170183505036
alpha360__close_57,negative_trend,risk_filter,-0.10691747186704997,-0.2089757722143666,-0.1973594906167917,0.8666666666666667,0.75,-0.04314063306947313,-0.24836277526038886,-0.14635620597319451,-0.06981915844057665,-0.15287073539153367,-0.32117328343241336
alpha360__high_57,negative_trend,risk_filter,-0.09842500368278953,-0.20801897683217163,-0.18478589831253156,0.8606060606060606,0.75,-0.04057890299241583,-0.2316125839821061,-0.13795921264295702,-0.07113750350438246,-0.15272308072720703,-0.3180452814514731
alpha191__alpha190,negative_trend,risk_filter,-0.07191180862615099,-0.2098673737204181,-0.10532484255184589,0.8586956521739131,1.0,-0.023806257339302694,-0.13679542508895304,-0.07385426001473874,-0.053933034838829996,-0.1482554807239219,-0.3193968772453305
alpha360__open_55,negative_trend,risk_filter,-0.10312390739067272,-0.21515670494689174,-0.19925411720014202,0.8562874251497006,0.75,-0.042365476903034396,-0.25008282717429203,-0.148425407225992,-0.07279849133888365,-0.15694502457147155,-0.32558963053184004
alpha360__vwap_56,negative_trend,risk_filter,-0.10408643053319137,-0.2134241011151953,-0.19739599040766437,0.8554216867469879,0.75,-0.04245818187332033,-0.24719639860831608,-0.14759558220701263,-0.07157927400529704,-0.15625317353332532,-0.32491557037756724
alpha360__close_56,negative_trend,risk_filter,-0.1041792687899417,-0.21415574226503675,-0.198023156579168,0.8554216867469879,0.75,-0.042579989729707945,-0.2479098966008155,-0.1481364165575205,-0.07212514718861728,-0.1562938425559221,-0.32538456419397616
alpha360__open_56,negative_trend,risk_filter,-0.10543095182316797,-0.21054974420787612,-0.19894153283421892,0.8554216867469879,0.75,-0.043019036721789986,-0.24968919973908857,-0.14819386592934927,-0.07137988700184618,-0.15435770418360265,-0.32197793622007265
alpha360__low_13,negative_trend,risk_filter,-0.09117802810936915,-0.504076185342283,-0.1751667182278962,0.8516746411483254,0.75,-0.03781072114806232,-0.22101156508967024,-0.1293218713661222,-0.1835624580606914,-0.3697499037687609,-0.7870403665819734
alpha360__low_54,negative_trend,risk_filter,-0.10924020634178962,-0.22032701441354327,-0.20697997366467313,0.8511904761904762,0.75,-0.04435327675844279,-0.2621682315358783,-0.15179171579346792,-0.07499451208919057,-0.16014315399777282,-0.331783838376695
alpha360__high_56,negative_trend,risk_filter,-0.09553337316058183,-0.21241089052141435,-0.18552947544159387,0.8493975903614458,0.75,-0.04032261378341802,-0.23158562145104317,-0.1394733294321446,-0.07220412978843875,-0.15588368645242842,-0.321718325816647
alpha360__low_49,negative_trend,risk_filter,-0.10564141103334801,-0.22968499834799974,-0.20423089318725104,0.8439306358381503,0.75,-0.04398028545652817,-0.26151822819480025,-0.14694355817970184,-0.07891919963529184,-0.16926705298458947,-0.3453584995556864
alpha360__low_53,negative_trend,risk_filter,-0.10785067177741683,-0.22260246031226952,-0.20649424671000982,0.8402366863905325,0.75,-0.04398956022188684,-0.26220796492929255,-0.1507805284907271,-0.07517947693712927,-0.16432091997136433,-0.3346839844485997
alpha360__close_54,negative_trend,risk_filter,-0.10043550095139153,-0.22228779691596384,-0.19635306640499545,0.8392857142857143,0.75,-0.04219197429631154,-0.24763424689973315,-0.14507188591025777,-0.07643343324814834,-0.16291105501170824,-0.3316122986925655
alpha360__low_11,negative_trend,risk_filter,-0.09184045944130058,-0.5551360902532547,-0.17120133666905127,0.8388625592417062,0.75,-0.037574508696716885,-0.21100639671522817,-0.13139627662287437,-0.2051623775855809,-0.4111808026053158,-0.8889696824218012
alpha360__close_55,negative_trend,risk_filter,-0.10205947921164436,-0.2199000582498764,-0.19808852605259963,0.8383233532934131,0.75,-0.04230013996591607,-0.2482526794030622,-0.14792437270213704,-0.07544946156611768,-0.15942063525806577,-0.32914790901621505
alpha360__low_12,negative_trend,risk_filter,-0.09137080170537698,-0.5284546338830597,-0.17296477951800399,0.8380952380952381,0.75,-0.03787596874438377,-0.21496341293846272,-0.13096614609754523,-0.1945920596468332,-0.39025234187214547,-0.833277086223561
alpha360__low_51,negative_trend,risk_filter,-0.10573396155856869,-0.22796204430234643,-0.20484238744869138,0.8362573099415205,0.75,-0.043720600369924936,-0.2604163719473821,-0.14926840295000066,-0.08131041797034605,-0.1682775970465045,-0.33977905269234243
alpha360__low_10,negative_trend,risk_filter,-0.09237254193622436,-0.5874974579632235,-0.1697314270327369,0.8349056603773585,0.75,-0.037580758563556596,-0.20849796315729485,-0.13096489090817892,-0.2201158463636672,-0.4340013039664073,-0.9558440732937145
alpha191__alpha083,negative_trend,risk_filter,-0.05107268013408059,-0.2010151334692232,-0.12602840093220835,0.8348623853211009,1.0,-0.01974080955922819,-0.15093107283791415,-0.10112572902650252,-0.056516456726839276,-0.14369675602291768,-0.2534738130915442
alpha360__vwap_54,negative_trend,risk_filter,-0.10029270821725418,-0.22168614315274135,-0.1957264539072889,0.8333333333333334,0.75,-0.042249353860425415,-0.2467385308195808,-0.144714376994997,-0.07639415694439719,-0.1621262381685255,-0.33120401152985707
alpha360__open_54,negative_trend,risk_filter,-0.10113099341604243,-0.21955450516425584,-0.19865246648865595,0.8333333333333334,0.75,-0.042121369449522064,-0.2496222912888973,-0.1476826416884146,-0.0753916534329306,-0.15989290077325397,-0.32899005090145766
alpha360__low_48,negative_trend,risk_filter,-0.10515970226687198,-0.23153472299023406,-0.20597712835734863,0.8333333333333334,0.75,-0.04366781927474375,-0.2617485155502332,-0.15020574116446406,-0.08011844301539207,-0.1722471103332504,-0.3500899176868889
alpha360__vwap_55,negative_trend,risk_filter,-0.10171553955242423,-0.21892916580221358,-0.19772521800127418,0.8323353293413174,0.75,-0.042273307166684745,-0.24755451784866409,-0.14789591815388425,-0.07568437462265905,-0.15910783256627045,-0.3287504025300539
alpha360__close_50,negative_trend,risk_filter,-0.09815671270789729,-0.22783161448708414,-0.19166115489193433,0.8313953488372093,0.75,-0.04152894053743464,-0.24549744996468986,-0.1378248598191788,-0.08026374546186031,-0.167309671205509,-0.3414939748587133
alpha360__low_9,negative_trend,risk_filter,-0.09300146520839,-0.6252481122504663,-0.16587363479272696,0.8309859154929577,0.75,-0.037366165556713654,-0.20412571175982613,-0.12762155782562778,-0.23222073113926425,-0.4574342341056803,-0.9590353090927944
alpha360__low_46,negative_trend,risk_filter,-0.1049973548953521,-0.23432086635848795,-0.2052734293612436,0.8295454545454546,0.75,-0.043846739777248095,-0.25973162621905976,-0.15081523250342746,-0.08386551743687264,-0.17413085155030933,-0.35910632359577527
alpha360__low_5,negative_trend,risk_filter,-0.0829466707431832,-0.9218548968868369,-0.15758937591948696,0.8294930875576036,0.75,-0.03319081407193983,-0.18467970383276264,-0.1304990480062113,-0.32253095579886343,-0.650014687684833,-0.6774826037128018
alpha360__low_52,negative_trend,risk_filter,-0.106447282054899,-0.22529679985637865,-0.20564497706992674,0.8294117647058824,0.75,-0.043920258287539385,-0.2612327642315651,-0.1500571899082884,-0.07710969516374105,-0.1674710901564047,-0.33750088650714527
alpha360__open_12,negative_trend,risk_filter,-0.07329013088181051,-0.5192726855852136,-0.15214838153630517,0.8285714285714286,0.75,-0.03264522780798046,-0.18677119273264828,-0.11752557033996205,-0.1901642806551866,-0.38278660939825204,-0.8158953830159956
alpha360__low_47,negative_trend,risk_filter,-0.10504362524192142,-0.23318038264168067,-0.20646620881052058,0.8285714285714286,0.75,-0.043752871636370705,-0.26081583343923703,-0.1521165841818041,-0.0826708434182672,-0.17378993693177677,-0.3546705335622188
alpha360__open_53,negative_trend,risk_filter,-0.0996624500484674,-0.22206232720704172,-0.19744229861286045,0.8284023668639053,0.75,-0.042097743965276296,-0.2493717670227558,-0.14551283020296513,-0.07628449454702316,-0.1633407852543543,-0.3315828351321319
alpha360__vwap_13,negative_trend,risk_filter,-0.07188474549683437,-0.5138835597752561,-0.14999298938366065,0.8277511961722488,0.75,-0.032294724056690455,-0.18594675034327515,-0.11403922842404614,-0.18863942775634715,-0.37756709170979363,-0.8042367651591207
alpha360__close_13,negative_trend,risk_filter,-0.07233274014588857,-0.5163390541197725,-0.1497008386480064,0.8277511961722488,0.75,-0.03217811614204992,-0.18493327105192076,-0.11446840624409203,-0.18941492210709018,-0.37965225659029944,-0.8087460115322507
alpha360__low_14,negative_trend,risk_filter,-0.08946554254894588,-0.48369602588195776,-0.17880811880958297,0.8269230769230769,0.75,-0.03722982062148103,-0.2259156557808093,-0.13170058183835667,-0.17952414092994867,-0.3557853351804957,-0.7490017146452731
alpha360__open_49,negative_trend,risk_filter,-0.09744152246139347,-0.22768375391211285,-0.19361015316726404,0.8265895953757225,0.75,-0.04205476530025666,-0.24690419369580965,-0.14031611263871846,-0.0805166240082053,-0.1677167170941818,-0.34193101934773096
alpha360__low_50,negative_trend,risk_filter,-0.10605661674407105,-0.2287162160304331,-0.20314866148740074,0.8255813953488372,0.75,-0.04424203231687693,-0.26026475023558177,-0.14603257273921968,-0.08053164681785255,-0.16769651180981868,-0.34229002239124917
alpha360__vwap_52,negative_trend,risk_filter,-0.09752433124694039,-0.22588543637783787,-0.19374015598370428,0.8235294117647058,0.75,-0.041869632668778106,-0.24486098202269702,-0.14261932994471155,-0.07942149394954645,-0.16894539241904685,-0.3363615416228359
alpha360__close_52,negative_trend,risk_filter,-0.09791148085078713,-0.22627007384580844,-0.19386851656321313,0.8235294117647058,0.75,-0.041660023562837004,-0.24517246909569967,-0.14256456403072662,-0.0802291734306451,-0.16917875529229906,-0.336436494701993
alpha360__vwap_53,negative_trend,risk_filter,-0.09890618765898149,-0.22333146004052656,-0.19453056932349982,0.8224852071005917,0.75,-0.042002537195685086,-0.2459424130295139,-0.1431187256174858,-0.07606461247466557,-0.16624533104542424,-0.33366873489105026
alpha360__close_53,negative_trend,risk_filter,-0.09903627989681255,-0.22367081437166647,-0.19473256751560805,0.8224852071005917,0.75,-0.0421856973278491,-0.24640180190906943,-0.14306333312214667,-0.07634064724719022,-0.16729898831340276,-0.3339756488347789
alpha360__open_48,negative_trend,risk_filter,-0.0968706161149799,-0.22870241450464016,-0.19470265527591726,0.8218390804597702,0.75,-0.04178627755205816,-0.2472298863858933,-0.14217542416594123,-0.07793297091206167,-0.169036563517791,-0.3457762398260319
