factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.kbar_upper_shadow_ratio,-0.03844141538438612,-3.200609729456241,-0.037398533076135894,-2.9696614896177813,-0.00334027026653862,0.35526315789473684,0.5,0.0021597992102767275,0.005449287238370103
