,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,797762.2395246723
Total Return [%],-20.223776047532777
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000242
Total Fees Paid,0.0
Max Drawdown [%],25.950648569944402
Max Drawdown Duration,329 days 00:00:00
Total Trades,41823
Total Closed Trades,41563
Total Open Trades,260
Open Trade PnL,3582.27523748843
Win Rate [%],62.736087385414905
Best Trade [%],178.2882209647937
Worst Trade [%],-34.3311302531569
Avg Winning Trade [%],10.21561597563238
Avg Losing Trade [%],-5.0988727087879635
Avg Winning Trade Duration,10 days 11:45:23.574304889
Avg Losing Trade Duration,8 days 14:03:38.409061320
Profit Factor,0.7888828932812706
Expectancy,-5.144390385152427
Sharpe Ratio,-0.7240013550414156
Calmar Ratio,-0.7909036107333848
Omega Ratio,0.8989696920828115
Sortino Ratio,-0.8998036948435209
