factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.amount_mean_20_ratio,-0.02952267963971692,-1.709290073212795,-0.07480853623558954,-3.432672249174376,-0.0044682899015226285,0.43661971830985913,1.0,0.0006021547431935506,0.005046714418331276
