,G1,G2,G3,G4,G5
20250908,0.005583365280389577,-0.002043927890467583,0.0059369815582115265,0.0028016074232655253,0.00782266103616524
20250915,-0.007884914601361372,-0.01203064084445155,-0.010500707767622169,-0.009091064829509285,-0.024722254326608163
20250922,-0.006303558533403076,-0.002805362217800622,-0.003688419820720065,-0.0012806515806528535,-0.014389447455835227
20250929,0.015198705880097037,0.007011940257540002,0.009220726682593548,0.006186261002878766,0.003949136187044327
20251009,0.006786858488392066,0.0025417385734343746,0.002091849251937361,0.002314306449293744,0.0060401813210826105
20251013,0.007932420196403209,0.004454584335854028,0.0023616359855023693,-0.011319331097140091,-0.02183921194780595
20251020,0.02848981629392302,0.024944557026815313,0.01730112414953281,0.018206076238845837,0.00950151818904569
20251027,0.012974467555511815,0.012432887671664224,0.011958643862591515,0.012324975387304034,0.003746337703843865
20251103,0.030051277142490555,0.026734788451220962,0.01908485636824282,0.017809414901024962,0.020221770100729532
20251110,0.010827118927752568,0.011073493403557531,0.00932858424482544,0.010010049595292397,0.021298260338976627
20251117,-0.07038150201315989,-0.055381751486673646,-0.05064277027876472,-0.05559951246155257,-0.07175352377867998
20251124,0.0383756949272939,0.03500361778413101,0.028041579543502688,0.025000379713194385,0.02553197602814536
20251201,0.00832358700992226,0.0027765935224116716,0.0034928308376132415,0.0007037969748061531,0.0022354555247041173
20251208,-0.013662301314198046,-0.020798839920857765,-0.012955120509294822,-0.016842978462636493,-0.027146226719360424
20251215,0.018786108866822596,0.014523018253274171,0.016042608553094244,0.015651780261078427,0.002436514394004704
20251222,0.02381683142949837,0.010099218182812265,0.004780771182375162,0.004025413807165291,-0.006373983984478663
20251229,0.007850073595130014,0.006203044140779307,0.0055015089900187445,0.0066055526440056325,-0.0019354987709779253
20260105,0.06634617583133447,0.04804956959882591,0.046814050240246825,0.045315618039066564,0.05058063862480304
20260112,-0.027211955756392067,0.0009012635413864963,0.007448983249913063,0.004811858874869958,-0.0075284314683961
20260119,0.017271032368565458,0.021331357207584424,0.01470189224654652,0.024188548606700014,0.012283640434752986
20260126,-0.044359686932632106,-0.0381638495471664,-0.0297995435980986,-0.028057029281017297,-0.035429618157680184
20260202,0.03299359102414042,0.03410912328488202,0.035717745885628586,0.03639369033647462,0.03587929863046874
20260209,0.0066659804048558365,0.004220980049098334,0.0021558050276648632,-0.0019163598943021105,-0.012608110086832224
20260224,0.01640959226693497,0.0064769518884039605,-0.002794817126965738,-0.0008132125916290645,-0.014768271721263148
20260302,-0.009775814275555022,-0.009873721587188364,-0.01153851118534495,-0.008834439507268461,-0.009411547801064816
20260309,0.0036550089141703223,0.008822870665984476,0.006070650680513835,-0.0017047401632590247,-0.007348717184955905
20260316,-0.09696729362223462,-0.09957277107035117,-0.09585578576224298,-0.0997560622334829,-0.10821168986054716
20260323,0.05416115125753024,0.0625656342132207,0.0609658852787931,0.07051597166454181,0.06381309063778264
20260330,-0.023981038380519584,-0.015210975477166138,-0.02224840493413252,-0.02140676168817416,-0.043324282585092355
20260407,0.025576175120360964,0.02790951314019853,0.028736562819250126,0.018593137865206978,0.015041085432631768
20260413,0.0017660030066232787,0.017939219867632084,0.014712294986067107,0.020673394052013416,0.03443822613111714
