factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.volume_std_5,-0.029565616470737806,-2.749514218199098,-0.04905826972131998,-4.956398081263258,-0.0032488924947824305,0.4594594594594595,0.75,0.0013906533528095274,0.004651082340295045
