date,equity
2024-11-01,1000000.0000000003
2024-11-04,1013598.2720753287
2024-11-05,1024444.6870366574
2024-11-06,1026585.7253626261
2024-11-07,1055278.1668523648
2024-11-08,1044883.8998168472
2024-11-11,1053652.257270916
2024-11-12,1056998.8859182782
2024-11-13,1050106.3133735314
2024-11-14,1019320.2111932504
2024-11-15,1004916.7818826715
2024-11-18,1000470.227078691
2024-11-19,1022964.2359459877
2024-11-20,1040908.4628485116
2024-11-21,1052720.2324079797
2024-11-22,1027973.3393620669
2024-11-25,1041826.8523555748
2024-11-26,1046834.3460978587
2024-11-27,1047034.8074880271
2024-11-28,1054879.5977100811
2024-11-29,1059297.9812772865
2024-12-02,1080971.4773218539
2024-12-03,1082379.1103404919
2024-12-04,1070367.30730063
2024-12-05,1076610.8065833845
2024-12-06,1091967.4694333114
2024-12-09,1083418.8784283951
2024-12-10,1087782.7840791738
2024-12-11,1116242.155028727
2024-12-12,1138718.1594342184
2024-12-13,1117551.0160219816
2024-12-16,1134055.5961856535
2024-12-17,1096382.9384738754
2024-12-18,1093961.4867905152
2024-12-19,1079629.1815907173
2024-12-20,1077832.0914295225
2024-12-23,1034827.9550206793
2024-12-24,1044174.5940643913
2024-12-25,1041471.8733920952
2024-12-26,1059034.0924570619
2024-12-27,1074548.3764013585
2024-12-30,1072582.2158154848
2024-12-31,1060846.87730763
2025-01-02,1064506.4210687934
2025-01-03,1036174.1577460301
2025-01-06,1026147.3189352346
2025-01-07,1031477.895624601
2025-01-08,1038798.9696786458
2025-01-09,1026653.1011878728
2025-01-10,989154.5563090903
2025-01-13,983715.2913565504
2025-01-14,1019916.7031033156
2025-01-15,1017322.7376426408
2025-01-16,1031436.033660641
2025-01-17,1025675.183223121
2025-01-20,1042804.0518408718
2025-01-21,1043216.6108179837
2025-01-22,1032091.8244499165
2025-01-23,1028827.7628972561
2025-01-24,1034854.2126097445
2025-01-27,1027085.248483503
2025-02-05,1024381.8504982219
2025-02-06,1036910.5206121681
2025-02-07,1044928.7500341039
2025-02-10,1061287.4396598001
2025-02-11,1061759.8121325308
2025-02-12,1063631.1739661216
2025-02-13,1053282.5438444465
2025-02-14,1048854.7772179092
2025-02-17,1058179.9997498028
2025-02-18,1033437.7963539144
2025-02-19,1049223.7456306363
2025-02-20,1056960.7803887483
2025-02-21,1052314.3700850583
2025-02-24,1064454.9285129386
2025-02-25,1067096.262528688
2025-02-26,1081863.8920242398
2025-02-27,1094436.5135202454
2025-02-28,1077170.2060081807
2025-03-03,1076220.9282298686
2025-03-04,1082202.9733724124
2025-03-05,1079387.7220752572
2025-03-06,1098106.6958079825
2025-03-07,1099571.2760237954
2025-03-10,1107026.6087689283
