date,code
20241127,603566.SH
20241127,605007.SH
20241127,603801.SH
20241127,600785.SH
20241127,603187.SH
20241127,603007.SH
20241127,600966.SH
20241127,603101.SH
20241127,600787.SH
20241127,600861.SH
20241127,603043.SH
20241127,603218.SH
20241127,002467.SZ
20241127,002984.SZ
20241127,002611.SZ
20241127,000695.SZ
20241127,000048.SZ
20241127,000677.SZ
20241127,002849.SZ
20241127,002960.SZ
20241127,002469.SZ
20241127,002198.SZ
20241127,002372.SZ
20241127,002103.SZ
20241127,000429.SZ
20241127,002737.SZ
20241128,600548.SH
20241128,600843.SH
20241128,603566.SH
20241128,603660.SH
20241128,603866.SH
20241128,603801.SH
20241128,603998.SH
20241128,600966.SH
20241128,603863.SH
20241128,603101.SH
20241128,600861.SH
20241128,603043.SH
20241128,600327.SH
20241128,603218.SH
20241128,603707.SH
20241128,002467.SZ
20241128,000695.SZ
20241128,002530.SZ
20241128,000048.SZ
20241128,002849.SZ
20241128,002469.SZ
20241128,002198.SZ
20241128,002137.SZ
20241128,002372.SZ
20241128,002103.SZ
20241128,000429.SZ
20241129,600548.SH
20241129,600246.SH
20241129,600843.SH
20241129,603660.SH
20241129,603998.SH
20241129,600966.SH
20241129,603863.SH
20241129,600416.SH
20241129,603101.SH
20241129,600861.SH
20241129,603043.SH
20241129,600327.SH
20241129,603887.SH
20241129,603707.SH
20241129,002467.SZ
20241129,000099.SZ
20241129,000695.SZ
20241129,002530.SZ
20241129,002755.SZ
20241129,002849.SZ
20241129,002045.SZ
20241129,002403.SZ
20241129,000716.SZ
20241129,002372.SZ
20241129,002103.SZ
20241129,000429.SZ
20241202,600548.SH
20241202,600246.SH
20241202,603477.SH
20241202,603801.SH
20241202,603998.SH
20241202,603863.SH
20241202,600416.SH
20241202,603278.SH
20241202,600861.SH
20241202,600327.SH
20241202,600292.SH
20241202,603887.SH
20241202,603707.SH
20241202,002984.SZ
20241202,002774.SZ
20241202,002849.SZ
20241202,002045.SZ
20241202,002031.SZ
20241202,002403.SZ
20241202,002640.SZ
20241202,000716.SZ
20241202,002347.SZ
20241202,002372.SZ
20241202,002103.SZ
20241202,002520.SZ
20241202,002526.SZ
20241203,600246.SH
20241203,603477.SH
20241203,603801.SH
20241203,601156.SH
20241203,600571.SH
20241203,603055.SH
20241203,603278.SH
20241203,603997.SH
20241203,603739.SH
20241203,600292.SH
20241203,603707.SH
20241203,002984.SZ
20241203,002530.SZ
20241203,002755.SZ
20241203,002849.SZ
20241203,002045.SZ
20241203,002031.SZ
20241203,002469.SZ
20241203,002006.SZ
20241203,002403.SZ
20241203,002640.SZ
20241203,002372.SZ
20241203,002103.SZ
20241203,002520.SZ
20241203,002526.SZ
20241203,002889.SZ
20241204,600246.SH
20241204,600461.SH
20241204,603477.SH
20241204,603801.SH
20241204,600530.SH
20241204,603278.SH
20241204,603997.SH
20241204,605368.SH
20241204,603739.SH
20241204,603002.SH
20241204,600292.SH
20241204,603707.SH
20241204,002761.SZ
20241204,002984.SZ
20241204,002637.SZ
20241204,002003.SZ
20241204,002755.SZ
20241204,002849.SZ
20241204,002031.SZ
20241204,002469.SZ
20241204,002006.SZ
20241204,002640.SZ
20241204,002951.SZ
20241204,002103.SZ
20241204,002526.SZ
