factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.amplitude_20,-0.03967135105100219,-1.7906884495917728,-0.08891134608483107,-3.0776211886262477,-0.00479186169738134,0.43661971830985913,0.5,-0.0016308804616283429,0.003135796079656692
