date,code
20241107,600212.SH
20241107,600603.SH
20241107,603007.SH
20241107,600198.SH
20241107,600210.SH
20241107,603887.SH
20241107,600626.SH
20241107,603118.SH
20241107,002772.SZ
20241107,002400.SZ
20241107,002178.SZ
20241107,000543.SZ
20241107,000536.SZ
20241107,000159.SZ
20241107,000557.SZ
20241107,002510.SZ
20241107,002248.SZ
20241107,002725.SZ
20241107,000716.SZ
20241107,001376.SZ
20241107,000917.SZ
20241107,002765.SZ
20241107,000058.SZ
20241107,002547.SZ
20241107,000417.SZ
20241107,000597.SZ
20241108,600452.SH
20241108,600576.SH
20241108,603222.SH
20241108,603977.SH
20241108,600212.SH
20241108,601366.SH
20241108,603366.SH
20241108,600210.SH
20241108,600654.SH
20241108,603887.SH
20241108,603106.SH
20241108,000791.SZ
20241108,002121.SZ
20241108,002400.SZ
20241108,002628.SZ
20241108,002783.SZ
20241108,000159.SZ
20241108,000557.SZ
20241108,002510.SZ
20241108,002725.SZ
20241108,000716.SZ
20241108,002298.SZ
20241108,000917.SZ
20241108,002547.SZ
20241108,000417.SZ
20241108,002654.SZ
20241111,600609.SH
20241111,603366.SH
20241111,600716.SH
20241111,601886.SH
20241111,600757.SH
20241111,603399.SH
20241111,600006.SH
20241111,600539.SH
20241111,600654.SH
20241111,002400.SZ
20241111,002631.SZ
20241111,002563.SZ
20241111,000528.SZ
20241111,000159.SZ
20241111,002510.SZ
20241111,002038.SZ
20241111,002928.SZ
20241111,002298.SZ
20241111,002165.SZ
20241111,002012.SZ
20241111,001376.SZ
20241111,001914.SZ
20241111,002383.SZ
20241111,002187.SZ
20241111,000506.SZ
20241111,000968.SZ
20241112,603998.SH
20241112,605167.SH
20241112,603918.SH
20241112,600575.SH
20241112,600987.SH
20241112,600757.SH
20241112,603399.SH
20241112,600006.SH
20241112,600539.SH
20241112,600538.SH
20241112,600654.SH
20241112,603808.SH
20241112,600463.SH
20241112,600078.SH
20241112,002099.SZ
20241112,002400.SZ
20241112,002563.SZ
20241112,002092.SZ
20241112,000989.SZ
20241112,001330.SZ
20241112,002846.SZ
20241112,002165.SZ
20241112,001213.SZ
20241112,000429.SZ
20241112,000968.SZ
20241112,000682.SZ
20241113,600822.SH
20241113,601019.SH
20241113,603815.SH
20241113,600416.SH
20241113,603809.SH
20241113,600575.SH
20241113,600268.SH
20241113,600539.SH
20241113,603990.SH
20241113,600078.SH
20241113,002099.SZ
20241113,002400.SZ
20241113,002563.SZ
20241113,002092.SZ
20241113,000989.SZ
20241113,002011.SZ
20241113,002309.SZ
20241113,002291.SZ
20241113,000516.SZ
20241113,001330.SZ
20241113,002293.SZ
20241113,002035.SZ
20241113,000429.SZ
