trade_id,order_id,ts,side,price,qty,level_idx
1,540288962,2026-02-27 09:30:03,SELL,0.821000,300,3
2,540289960,2026-02-27 09:30:06,SELL,0.822000,300,4
3,540289960,2026-02-27 09:30:09,SELL,0.822000,200,4
4,540289960,2026-02-27 09:30:12,SELL,0.822000,200,4
5,540290957,2026-02-27 09:30:18,SELL,0.821000,200,3
6,540291954,2026-02-27 09:30:27,SELL,0.819000,200,1
7,540298964,2026-02-27 09:30:54,BUY,0.818000,100,1
8,540301956,2026-02-27 09:31:06,SELL,0.819000,100,1
9,540304948,2026-02-27 09:31:18,SELL,0.820000,200,2
10,540305945,2026-02-27 09:31:24,SELL,0.821000,200,3
11,540306943,2026-02-27 09:31:27,SELL,0.822000,200,4
12,540307940,2026-02-27 09:31:33,BUY,0.821000,100,4
13,540308937,2026-02-27 09:31:36,SELL,0.822000,100,4
14,540317914,2026-02-27 09:32:12,BUY,0.824000,100,7
15,540318911,2026-02-27 09:32:15,BUY,0.823000,100,6
16,540320905,2026-02-27 09:32:21,BUY,0.822000,100,5
17,540328959,2026-02-27 09:32:45,BUY,0.821000,100,4
18,540329957,2026-02-27 09:32:48,SELL,0.822000,100,4
19,540331951,2026-02-27 09:32:57,SELL,0.823000,100,5
20,540334944,2026-02-27 09:33:06,SELL,0.824000,100,6
21,540334944,2026-02-27 09:33:09,BUY,0.823000,100,6
22,540338933,2026-02-27 09:33:21,BUY,0.822000,100,5
23,540346419,2026-02-27 09:33:45,BUY,0.821000,100,4
24,540349411,2026-02-27 09:33:54,SELL,0.822000,100,4
25,540349411,2026-02-27 09:33:57,BUY,0.821000,100,4
26,540351406,2026-02-27 09:34:03,SELL,0.822000,100,4
27,540353925,2026-02-27 09:34:12,BUY,0.821000,100,4
28,540354901,2026-02-27 09:34:15,SELL,0.822000,100,4
29,540377350,2026-02-27 09:35:30,SELL,0.823000,100,5
30,540379344,2026-02-27 09:35:33,BUY,0.821000,100,5
31,540379344,2026-02-27 09:35:33,BUY,0.821000,100,4
32,540388335,2026-02-27 09:36:00,SELL,0.822000,100,4
33,540389857,2026-02-27 09:36:06,BUY,0.821000,100,4
34,540391848,2026-02-27 09:36:12,SELL,0.822000,100,4
35,540391848,2026-02-27 09:36:15,BUY,0.821000,100,4
36,540396835,2026-02-27 09:36:27,SELL,0.822000,100,4
37,540397886,2026-02-27 09:36:33,BUY,0.821000,100,4
38,540404848,2026-02-27 09:36:57,BUY,0.820000,100,3
39,540419808,2026-02-27 09:37:45,SELL,0.821000,100,3
40,540422800,2026-02-27 09:37:57,BUY,0.820000,100,3
41,540495146,2026-02-27 09:42:03,BUY,0.819000,100,2
42,540525594,2026-02-27 09:43:45,SELL,0.820000,100,2
43,540527097,2026-02-27 09:43:51,BUY,0.819000,100,2
44,540547583,2026-02-27 09:44:57,BUY,0.818000,100,1
45,540548104,2026-02-27 09:45:00,SELL,0.819000,100,1
46,540549084,2026-02-27 09:45:03,BUY,0.818000,100,1
47,540566049,2026-02-27 09:46:03,BUY,0.817000,100,0
48,540607093,2026-02-27 09:47:27,SELL,0.818000,100,0
49,540607093,2026-02-27 09:47:30,BUY,0.817000,100,0
50,540630201,2026-02-27 09:48:15,SELL,0.818000,100,0
51,540631199,2026-02-27 09:48:18,BUY,0.817000,100,0
52,540641677,2026-02-27 09:48:42,SELL,0.818000,100,0
53,540642675,2026-02-27 09:48:45,BUY,0.817000,100,0
54,540646663,2026-02-27 09:48:54,SELL,0.818000,100,0
55,540707735,2026-02-27 09:51:30,SELL,0.819000,100,1
56,540712238,2026-02-27 09:51:45,SELL,0.820000,100,2
57,540712238,2026-02-27 09:51:48,BUY,0.819000,100,2
58,540716219,2026-02-27 09:52:00,SELL,0.820000,100,2
59,540717216,2026-02-27 09:52:06,BUY,0.819000,100,2
60,540722203,2026-02-27 09:52:21,SELL,0.820000,100,2
61,540736176,2026-02-27 09:53:06,BUY,0.819000,100,2
62,540740669,2026-02-27 09:53:21,SELL,0.820000,100,2
63,540740669,2026-02-27 09:53:24,BUY,0.819000,100,2
64,540744659,2026-02-27 09:53:36,SELL,0.820000,100,2
65,540745656,2026-02-27 09:53:39,BUY,0.819000,100,2
66,540749645,2026-02-27 09:53:51,SELL,0.820000,100,2
67,540749645,2026-02-27 09:53:54,BUY,0.819000,100,2
68,540806668,2026-02-27 09:56:51,BUY,0.818000,100,1
69,540810657,2026-02-27 09:57:00,SELL,0.819000,100,1
70,540847068,2026-02-27 09:58:51,SELL,0.820000,100,2
71,540847601,2026-02-27 09:58:54,BUY,0.819000,100,2
72,540848120,2026-02-27 09:58:57,SELL,0.820000,100,2
73,540849102,2026-02-27 09:59:00,BUY,0.819000,100,2
74,540882519,2026-02-27 10:00:39,BUY,0.818000,100,1
75,540884513,2026-02-27 10:00:42,SELL,0.819000,100,1
76,540884513,2026-02-27 10:00:45,BUY,0.818000,100,1
77,540903014,2026-02-27 10:01:42,SELL,0.819000,100,1
78,540904011,2026-02-27 10:01:45,BUY,0.818000,100,1
79,540914982,2026-02-27 10:02:15,SELL,0.819000,100,1
80,540914982,2026-02-27 10:02:18,BUY,0.818000,100,1
81,540932462,2026-02-27 10:03:06,SELL,0.819000,100,1
82,540933459,2026-02-27 10:03:09,BUY,0.818000,100,1
83,540934456,2026-02-27 10:03:12,SELL,0.819000,100,1
84,540934456,2026-02-27 10:03:15,BUY,0.818000,100,1
85,540937516,2026-02-27 10:03:21,SELL,0.819000,100,1
86,540937516,2026-02-27 10:03:24,BUY,0.818000,100,1
