buy_trade_id,buy_order_id,buy_ts,buy_px,sell_trade_id,sell_order_id,sell_ts,sell_px,qty,pnl
46,540549084,2026-02-27 09:45:03,0.818000,36,540396835,2026-02-27 09:36:27,0.822000,100,0.400000
47,540566049,2026-02-27 09:46:03,0.817000,1,540288962,2026-02-27 09:30:03,0.821000,100,0.400000
49,540607093,2026-02-27 09:47:30,0.817000,1,540288962,2026-02-27 09:30:03,0.821000,100,0.400000
51,540631199,2026-02-27 09:48:18,0.817000,1,540288962,2026-02-27 09:30:03,0.821000,100,0.400000
53,540642675,2026-02-27 09:48:45,0.817000,5,540290957,2026-02-27 09:30:18,0.821000,100,0.400000
57,540712238,2026-02-27 09:51:48,0.819000,5,540290957,2026-02-27 09:30:18,0.821000,100,0.200000
59,540717216,2026-02-27 09:52:06,0.819000,10,540305945,2026-02-27 09:31:24,0.821000,100,0.200000
61,540736176,2026-02-27 09:53:06,0.819000,10,540305945,2026-02-27 09:31:24,0.821000,100,0.200000
63,540740669,2026-02-27 09:53:24,0.819000,39,540419808,2026-02-27 09:37:45,0.821000,100,0.200000
65,540745656,2026-02-27 09:53:39,0.819000,9,540304948,2026-02-27 09:31:18,0.820000,100,0.100000
67,540749645,2026-02-27 09:53:54,0.819000,9,540304948,2026-02-27 09:31:18,0.820000,100,0.100000
68,540806668,2026-02-27 09:56:51,0.818000,42,540525594,2026-02-27 09:43:45,0.820000,100,0.200000
71,540847601,2026-02-27 09:58:54,0.819000,56,540712238,2026-02-27 09:51:45,0.820000,100,0.100000
73,540849102,2026-02-27 09:59:00,0.819000,58,540716219,2026-02-27 09:52:00,0.820000,100,0.100000
74,540882519,2026-02-27 10:00:39,0.818000,60,540722203,2026-02-27 09:52:21,0.820000,100,0.200000
76,540884513,2026-02-27 10:00:45,0.818000,62,540740669,2026-02-27 09:53:21,0.820000,100,0.200000
78,540904011,2026-02-27 10:01:45,0.818000,64,540744659,2026-02-27 09:53:36,0.820000,100,0.200000
80,540914982,2026-02-27 10:02:18,0.818000,66,540749645,2026-02-27 09:53:51,0.820000,100,0.200000
82,540933459,2026-02-27 10:03:09,0.818000,70,540847068,2026-02-27 09:58:51,0.820000,100,0.200000
84,540934456,2026-02-27 10:03:15,0.818000,72,540848120,2026-02-27 09:58:57,0.820000,100,0.200000
86,540937516,2026-02-27 10:03:24,0.818000,6,540291954,2026-02-27 09:30:27,0.819000,100,0.100000
88,540959466,2026-02-27 10:04:33,0.818000,6,540291954,2026-02-27 09:30:27,0.819000,100,0.100000
90,540963961,2026-02-27 10:04:45,0.818000,8,540301956,2026-02-27 09:31:06,0.819000,100,0.100000
92,540964958,2026-02-27 10:04:51,0.818000,45,540548104,2026-02-27 09:45:00,0.819000,100,0.100000
94,540967983,2026-02-27 10:05:00,0.818000,55,540707735,2026-02-27 09:51:30,0.819000,100,0.100000
96,540969991,2026-02-27 10:05:09,0.818000,69,540810657,2026-02-27 09:57:00,0.819000,100,0.100000
98,540974978,2026-02-27 10:05:24,0.818000,75,540884513,2026-02-27 10:00:42,0.819000,100,0.100000
100,540994971,2026-02-27 10:06:21,0.818000,77,540903014,2026-02-27 10:01:42,0.819000,100,0.100000
102,541011961,2026-02-27 10:07:15,0.818000,79,540914982,2026-02-27 10:02:15,0.819000,100,0.100000
104,541023473,2026-02-27 10:07:51,0.818000,81,540932462,2026-02-27 10:03:06,0.819000,100,0.100000
106,541034983,2026-02-27 10:08:24,0.818000,83,540934456,2026-02-27 10:03:12,0.819000,100,0.100000
108,541044990,2026-02-27 10:08:57,0.818000,85,540937516,2026-02-27 10:03:21,0.819000,100,0.100000
110,541047000,2026-02-27 10:09:03,0.818000,87,540959466,2026-02-27 10:04:30,0.819000,100,0.100000
112,541054010,2026-02-27 10:09:30,0.818000,89,540962964,2026-02-27 10:04:42,0.819000,100,0.100000
114,541055986,2026-02-27 10:09:36,0.818000,91,540964958,2026-02-27 10:04:48,0.819000,100,0.100000
115,541085463,2026-02-27 10:11:06,0.817000,93,540966953,2026-02-27 10:04:57,0.819000,100,0.200000
117,541093524,2026-02-27 10:11:30,0.817000,95,540969991,2026-02-27 10:05:06,0.819000,100,0.200000
119,541097508,2026-02-27 10:11:45,0.817000,97,540973981,2026-02-27 10:05:21,0.819000,100,0.200000
121,541129028,2026-02-27 10:13:21,0.817000,99,540994971,2026-02-27 10:06:18,0.819000,100,0.200000
123,541132020,2026-02-27 10:13:30,0.817000,101,541011961,2026-02-27 10:07:12,0.819000,100,0.200000
125,541135012,2026-02-27 10:13:42,0.817000,103,541023473,2026-02-27 10:07:48,0.819000,100,0.200000
128,541153993,2026-02-27 10:14:42,0.818000,105,541033985,2026-02-27 10:08:21,0.819000,100,0.100000
130,541163966,2026-02-27 10:15:15,0.818000,107,541043959,2026-02-27 10:08:54,0.819000,100,0.100000
132,541200459,2026-02-27 10:17:12,0.818000,109,541046029,2026-02-27 10:09:00,0.819000,100,0.100000
133,541294160,2026-02-27 10:21:51,0.817000,111,541054010,2026-02-27 10:09:27,0.819000,100,0.200000
135,541306162,2026-02-27 10:22:30,0.817000,113,541054989,2026-02-27 10:09:33,0.819000,100,0.200000
137,541330640,2026-02-27 10:23:48,0.817000,127,541152995,2026-02-27 10:14:39,0.819000,100,0.200000
139,541343629,2026-02-27 10:24:33,0.817000,129,541162969,2026-02-27 10:15:12,0.819000,100,0.200000
141,541345623,2026-02-27 10:24:39,0.817000,131,541199461,2026-02-27 10:17:09,0.819000,100,0.200000
143,541348615,2026-02-27 10:24:51,0.817000,48,540607093,2026-02-27 09:47:27,0.818000,100,0.100000
145,541353602,2026-02-27 10:25:09,0.817000,50,540630201,2026-02-27 09:48:15,0.818000,100,0.100000
148,541358589,2026-02-27 10:25:27,0.818000,147,541358589,2026-02-27 10:25:24,0.819000,100,0.100000
150,541368071,2026-02-27 10:25:57,0.818000,149,541368071,2026-02-27 10:25:54,0.819000,100,0.100000
152,541374055,2026-02-27 10:26:15,0.818000,151,541374055,2026-02-27 10:26:12,0.819000,100,0.100000
153,541387574,2026-02-27 10:26:54,0.817000,52,540641677,2026-02-27 09:48:42,0.818000,100,0.100000
156,541406068,2026-02-27 10:27:57,0.818000,155,541406068,2026-02-27 10:27:54,0.819000,100,0.100000
158,541447102,2026-02-27 10:30:00,0.818000,157,541447102,2026-02-27 10:29:57,0.819000,100,0.100000
160,541468623,2026-02-27 10:31:06,0.818000,159,541467626,2026-02-27 10:31:03,0.819000,100,0.100000
163,541497620,2026-02-27 10:32:42,0.819000,162,541497096,2026-02-27 10:32:39,0.820000,100,0.100000
165,541504108,2026-02-27 10:33:06,0.819000,164,541504108,2026-02-27 10:33:03,0.820000,100,0.100000
166,541522652,2026-02-27 10:33:57,0.818000,161,541485085,2026-02-27 10:32:00,0.819000,100,0.100000
168,541548117,2026-02-27 10:35:15,0.818000,167,541548117,2026-02-27 10:35:12,0.819000,100,0.100000
170,541575603,2026-02-27 10:36:39,0.818000,169,541575071,2026-02-27 10:36:36,0.819000,100,0.100000
172,541608056,2026-02-27 10:38:18,0.818000,171,541607059,2026-02-27 10:38:15,0.819000,100,0.100000
174,541666633,2026-02-27 10:41:15,0.818000,173,541666633,2026-02-27 10:41:12,0.819000,100,0.100000
176,541671620,2026-02-27 10:41:33,0.818000,175,541671620,2026-02-27 10:41:30,0.819000,100,0.100000
178,541690077,2026-02-27 10:42:30,0.818000,177,541690077,2026-02-27 10:42:27,0.819000,100,0.100000
180,541702078,2026-02-27 10:43:09,0.818000,179,541702078,2026-02-27 10:43:06,0.819000,100,0.100000
182,541715043,2026-02-27 10:43:48,0.818000,181,541714046,2026-02-27 10:43:45,0.819000,100,0.100000
184,541797453,2026-02-27 10:48:09,0.818000,183,541796946,2026-02-27 10:48:06,0.819000,100,0.100000
186,541805979,2026-02-27 10:48:39,0.818000,185,541804982,2026-02-27 10:48:36,0.819000,100,0.100000
188,541835503,2026-02-27 10:50:09,0.818000,187,541834506,2026-02-27 10:50:06,0.819000,100,0.100000
190,541838001,2026-02-27 10:50:21,0.818000,189,541838001,2026-02-27 10:50:18,0.819000,100,0.100000
192,541840993,2026-02-27 10:50:30,0.818000,191,541839996,2026-02-27 10:50:27,0.819000,100,0.100000
194,541842989,2026-02-27 10:50:39,0.818000,193,541842989,2026-02-27 10:50:36,0.819000,100,0.100000
195,541855964,2026-02-27 10:51:15,0.817000,54,540646663,2026-02-27 09:48:54,0.818000,100,0.100000
197,541866935,2026-02-27 10:51:48,0.817000,116,541092014,2026-02-27 10:11:24,0.818000,100,0.100000
199,541882507,2026-02-27 10:52:39,0.817000,118,541097508,2026-02-27 10:11:42,0.818000,100,0.100000
201,541900471,2026-02-27 10:53:36,0.817000,120,541129028,2026-02-27 10:13:18,0.818000,100,0.100000
203,541903463,2026-02-27 10:53:45,0.817000,122,541131022,2026-02-27 10:13:27,0.818000,100,0.100000
205,541930968,2026-02-27 10:55:06,0.817000,124,541135012,2026-02-27 10:13:39,0.818000,100,0.100000
207,541932962,2026-02-27 10:55:15,0.817000,126,541147505,2026-02-27 10:14:18,0.818000,100,0.100000
209,541950946,2026-02-27 10:56:12,0.817000,134,541306162,2026-02-27 10:22:27,0.818000,100,0.100000
211,541956930,2026-02-27 10:56:33,0.817000,136,541329643,2026-02-27 10:23:45,0.818000,100,0.100000
213,541980896,2026-02-27 10:57:48,0.817000,138,541342632,2026-02-27 10:24:27,0.818000,100,0.100000
215,541984886,2026-02-27 10:58:00,0.817000,140,541345623,2026-02-27 10:24:36,0.818000,100,0.100000
217,541998879,2026-02-27 10:58:42,0.817000,142,541348615,2026-02-27 10:24:48,0.818000,100,0.100000
219,542022394,2026-02-27 10:59:54,0.817000,144,541353602,2026-02-27 10:25:06,0.818000,100,0.100000
221,542024389,2026-02-27 11:00:03,0.817000,146,541356594,2026-02-27 10:25:18,0.818000,100,0.100000
223,542030373,2026-02-27 11:00:21,0.817000,154,541392068,2026-02-27 10:27:06,0.818000,100,0.100000
225,542038857,2026-02-27 11:00:45,0.817000,196,541865938,2026-02-27 10:51:45,0.818000,100,0.100000
227,542045838,2026-02-27 11:01:06,0.817000,198,541882507,2026-02-27 10:52:36,0.818000,100,0.100000
229,542061903,2026-02-27 11:01:57,0.817000,200,541900471,2026-02-27 10:53:33,0.818000,100,0.100000
231,542067416,2026-02-27 11:02:12,0.817000,202,541902466,2026-02-27 10:53:42,0.818000,100,0.100000
233,542081378,2026-02-27 11:02:57,0.817000,204,541930968,2026-02-27 10:55:03,0.818000,100,0.100000
235,542082947,2026-02-27 11:03:03,0.817000,206,541932962,2026-02-27 10:55:12,0.818000,100,0.100000
237,542084920,2026-02-27 11:03:12,0.817000,208,541950946,2026-02-27 10:56:09,0.818000,100,0.100000
239,542108921,2026-02-27 11:04:27,0.817000,210,541956930,2026-02-27 10:56:30,0.818000,100,0.100000
241,542151408,2026-02-27 11:06:30,0.817000,212,541980896,2026-02-27 10:57:45,0.818000,100,0.100000
243,542162882,2026-02-27 11:07:03,0.817000,214,541984886,2026-02-27 10:57:57,0.818000,100,0.100000
245,542171899,2026-02-27 11:07:33,0.817000,216,541998879,2026-02-27 10:58:39,0.818000,100,0.100000
247,542204875,2026-02-27 11:09:09,0.817000,218,542022394,2026-02-27 10:59:51,0.818000,100,0.100000
249,542218361,2026-02-27 11:09:51,0.817000,220,542024389,2026-02-27 11:00:00,0.818000,100,0.100000
251,542223852,2026-02-27 11:10:09,0.817000,222,542030373,2026-02-27 11:00:18,0.818000,100,0.100000
253,542244844,2026-02-27 11:11:15,0.817000,224,542037859,2026-02-27 11:00:42,0.818000,100,0.100000
255,542248866,2026-02-27 11:11:27,0.817000,226,542043844,2026-02-27 11:01:00,0.818000,100,0.100000
257,542251858,2026-02-27 11:11:36,0.817000,228,542061903,2026-02-27 11:01:54,0.818000,100,0.100000
259,542279784,2026-02-27 11:13:03,0.817000,230,542066418,2026-02-27 11:02:09,0.818000,100,0.100000
261,542308244,2026-02-27 11:14:30,0.817000,232,542080381,2026-02-27 11:02:54,0.818000,100,0.100000
263,542310239,2026-02-27 11:14:36,0.817000,234,542082422,2026-02-27 11:03:00,0.818000,100,0.100000
265,542316223,2026-02-27 11:14:54,0.817000,236,542084920,2026-02-27 11:03:09,0.818000,100,0.100000
267,542317221,2026-02-27 11:15:00,0.817000,238,542107924,2026-02-27 11:04:24,0.818000,100,0.100000
269,542322207,2026-02-27 11:15:18,0.817000,240,542151408,2026-02-27 11:06:27,0.818000,100,0.100000
271,542325199,2026-02-27 11:15:27,0.817000,242,542161885,2026-02-27 11:07:00,0.818000,100,0.100000
273,542333178,2026-02-27 11:15:51,0.817000,244,542171391,2026-02-27 11:07:30,0.818000,100,0.100000
275,542341661,2026-02-27 11:16:18,0.817000,246,542203878,2026-02-27 11:09:06,0.818000,100,0.100000
277,542360118,2026-02-27 11:17:12,0.817000,248,542218361,2026-02-27 11:09:48,0.818000,100,0.100000
279,542372085,2026-02-27 11:17:48,0.817000,250,542222855,2026-02-27 11:10:03,0.818000,100,0.100000
281,542381096,2026-02-27 11:18:18,0.817000,252,542244844,2026-02-27 11:11:12,0.818000,100,0.100000
283,542390072,2026-02-27 11:18:48,0.817000,254,542247890,2026-02-27 11:11:24,0.818000,100,0.100000
285,542403541,2026-02-27 11:19:30,0.817000,256,542250861,2026-02-27 11:11:33,0.818000,100,0.100000
287,542426577,2026-02-27 11:20:36,0.817000,258,542278786,2026-02-27 11:13:00,0.818000,100,0.100000
289,542431071,2026-02-27 11:20:51,0.817000,260,542308244,2026-02-27 11:14:27,0.818000,100,0.100000
291,542435060,2026-02-27 11:21:03,0.817000,262,542310239,2026-02-27 11:14:33,0.818000,100,0.100000
293,542444036,2026-02-27 11:21:33,0.817000,264,542315226,2026-02-27 11:14:51,0.818000,100,0.100000
295,542489022,2026-02-27 11:24:00,0.817000,266,542317221,2026-02-27 11:14:57,0.818000,100,0.100000
297,542497522,2026-02-27 11:24:27,0.817000,268,542320212,2026-02-27 11:15:09,0.818000,100,0.100000
299,542504010,2026-02-27 11:24:51,0.817000,270,542325199,2026-02-27 11:15:24,0.818000,100,0.100000
301,542527453,2026-02-27 11:26:03,0.817000,272,542333178,2026-02-27 11:15:48,0.818000,100,0.100000
303,542541932,2026-02-27 11:26:51,0.817000,274,542340663,2026-02-27 11:16:15,0.818000,100,0.100000
305,542547445,2026-02-27 11:27:09,0.817000,276,542360118,2026-02-27 11:17:09,0.818000,100,0.100000
307,542567895,2026-02-27 11:28:18,0.817000,278,542370090,2026-02-27 11:17:42,0.818000,100,0.100000
309,542569889,2026-02-27 11:28:24,0.817000,280,542381096,2026-02-27 11:18:15,0.818000,100,0.100000
311,542571884,2026-02-27 11:28:30,0.817000,282,542390072,2026-02-27 11:18:45,0.818000,100,0.100000
313,542596356,2026-02-27 11:29:48,0.817000,284,542401546,2026-02-27 11:19:24,0.818000,100,0.100000
316,542607831,2026-02-27 13:00:27,0.818000,315,542607831,2026-02-27 13:00:24,0.819000,100,0.100000
319,542613815,2026-02-27 13:00:45,0.819000,318,542612818,2026-02-27 13:00:42,0.820000,100,0.100000
320,542619799,2026-02-27 13:01:06,0.818000,317,542610823,2026-02-27 13:00:33,0.819000,100,0.100000
322,542621793,2026-02-27 13:01:12,0.818000,321,542620796,2026-02-27 13:01:09,0.819000,100,0.100000
324,542622791,2026-02-27 13:01:18,0.818000,323,542622791,2026-02-27 13:01:15,0.819000,100,0.100000
326,542628297,2026-02-27 13:01:36,0.818000,325,542627300,2026-02-27 13:01:30,0.819000,100,0.100000
329,542640769,2026-02-27 13:02:15,0.819000,328,542638270,2026-02-27 13:02:06,0.820000,100,0.100000
331,542642764,2026-02-27 13:02:24,0.819000,330,542642764,2026-02-27 13:02:21,0.820000,100,0.100000
333,542656842,2026-02-27 13:03:09,0.819000,332,542656842,2026-02-27 13:03:06,0.820000,100,0.100000
336,542683302,2026-02-27 13:04:36,0.820000,335,542679303,2026-02-27 13:04:21,0.821000,100,0.100000
338,542689794,2026-02-27 13:04:57,0.820000,337,542688293,2026-02-27 13:04:51,0.821000,100,0.100000
340,542693302,2026-02-27 13:05:09,0.820000,339,542691788,2026-02-27 13:05:03,0.821000,100,0.100000
342,542697281,2026-02-27 13:05:21,0.820000,341,542696284,2026-02-27 13:05:18,0.821000,100,0.100000
344,542698279,2026-02-27 13:05:27,0.820000,343,542698279,2026-02-27 13:05:24,0.821000,100,0.100000
346,542701270,2026-02-27 13:05:36,0.820000,345,542700273,2026-02-27 13:05:33,0.821000,100,0.100000
347,542715233,2026-02-27 13:06:18,0.819000,334,542672322,2026-02-27 13:03:57,0.820000,100,0.100000
349,542732197,2026-02-27 13:07:12,0.819000,348,542731200,2026-02-27 13:07:09,0.820000,100,0.100000
350,542808056,2026-02-27 13:11:15,0.818000,327,542632286,2026-02-27 13:01:48,0.819000,100,0.100000
352,542818027,2026-02-27 13:11:48,0.818000,351,542818027,2026-02-27 13:11:45,0.819000,100,0.100000
354,542853029,2026-02-27 13:13:39,0.818000,353,542853029,2026-02-27 13:13:36,0.819000,100,0.100000
356,542873973,2026-02-27 13:14:42,0.818000,355,542872976,2026-02-27 13:14:39,0.819000,100,0.100000
358,542880955,2026-02-27 13:15:06,0.818000,357,542879957,2026-02-27 13:15:00,0.819000,100,0.100000
360,542884944,2026-02-27 13:15:21,0.818000,359,542884944,2026-02-27 13:15:18,0.819000,100,0.100000
362,542889930,2026-02-27 13:15:39,0.818000,361,542889930,2026-02-27 13:15:36,0.819000,100,0.100000
364,542903912,2026-02-27 13:16:24,0.818000,363,542903912,2026-02-27 13:16:21,0.819000,100,0.100000
367,542919876,2026-02-27 13:17:18,0.819000,366,542919876,2026-02-27 13:17:15,0.820000,100,0.100000
368,542932870,2026-02-27 13:17:54,0.818000,365,542911887,2026-02-27 13:16:48,0.819000,100,0.100000
370,542965823,2026-02-27 13:19:39,0.818000,369,542943854,2026-02-27 13:18:27,0.819000,100,0.100000
372,542990768,2026-02-27 13:21:03,0.818000,371,542990768,2026-02-27 13:21:00,0.819000,100,0.100000
374,543005237,2026-02-27 13:21:48,0.818000,373,543005237,2026-02-27 13:21:45,0.819000,100,0.100000
376,543010728,2026-02-27 13:22:03,0.818000,375,543008733,2026-02-27 13:21:57,0.819000,100,0.100000
378,543021207,2026-02-27 13:22:39,0.818000,377,543020209,2026-02-27 13:22:36,0.819000,100,0.100000
380,543025196,2026-02-27 13:22:54,0.818000,379,543025196,2026-02-27 13:22:51,0.819000,100,0.100000
382,543027191,2026-02-27 13:23:00,0.818000,381,543027191,2026-02-27 13:22:57,0.819000,100,0.100000
384,543038162,2026-02-27 13:23:36,0.818000,383,543037164,2026-02-27 13:23:33,0.819000,100,0.100000
386,543043654,2026-02-27 13:23:54,0.818000,385,543042656,2026-02-27 13:23:51,0.819000,100,0.100000
388,543066158,2026-02-27 13:25:06,0.818000,387,543066158,2026-02-27 13:25:03,0.819000,100,0.100000
390,543094602,2026-02-27 13:26:36,0.818000,389,543094602,2026-02-27 13:26:33,0.819000,100,0.100000
392,543105654,2026-02-27 13:27:15,0.818000,391,543105654,2026-02-27 13:27:12,0.819000,100,0.100000
394,543107623,2026-02-27 13:27:21,0.818000,393,543107623,2026-02-27 13:27:18,0.819000,100,0.100000
396,543117613,2026-02-27 13:27:54,0.818000,395,543117613,2026-02-27 13:27:51,0.819000,100,0.100000
398,543129089,2026-02-27 13:28:27,0.818000,397,543128091,2026-02-27 13:28:24,0.819000,100,0.100000
400,543167035,2026-02-27 13:30:21,0.818000,399,543167035,2026-02-27 13:30:18,0.819000,100,0.100000
402,543186053,2026-02-27 13:31:12,0.818000,401,543185055,2026-02-27 13:31:09,0.819000,100,0.100000
404,543191039,2026-02-27 13:31:27,0.818000,403,543190042,2026-02-27 13:31:24,0.819000,100,0.100000
406,543206014,2026-02-27 13:32:15,0.818000,405,543206014,2026-02-27 13:32:12,0.819000,100,0.100000
408,543208009,2026-02-27 13:32:21,0.818000,407,543207011,2026-02-27 13:32:18,0.819000,100,0.100000
410,543233987,2026-02-27 13:33:36,0.818000,409,543232990,2026-02-27 13:33:33,0.819000,100,0.100000
413,543263959,2026-02-27 13:35:06,0.819000,412,543244958,2026-02-27 13:34:12,0.820000,100,0.100000
415,543298414,2026-02-27 13:36:54,0.819000,414,543286431,2026-02-27 13:36:15,0.820000,100,0.100000
417,543300408,2026-02-27 13:37:00,0.819000,416,543299411,2026-02-27 13:36:57,0.820000,100,0.100000
419,543331873,2026-02-27 13:38:33,0.819000,418,543304902,2026-02-27 13:37:12,0.820000,100,0.100000
421,543349873,2026-02-27 13:39:30,0.819000,420,543348876,2026-02-27 13:39:27,0.820000,100,0.100000
423,543364343,2026-02-27 13:40:18,0.819000,422,543364343,2026-02-27 13:40:15,0.820000,100,0.100000
425,543387278,2026-02-27 13:41:30,0.819000,424,543386281,2026-02-27 13:41:27,0.820000,100,0.100000
427,543398262,2026-02-27 13:42:06,0.819000,426,543397265,2026-02-27 13:42:03,0.820000,100,0.100000
429,543408235,2026-02-27 13:42:42,0.819000,428,543408235,2026-02-27 13:42:39,0.820000,100,0.100000
432,543462744,2026-02-27 13:45:24,0.820000,431,543461682,2026-02-27 13:45:21,0.821000,100,0.100000
434,543490745,2026-02-27 13:46:51,0.820000,433,543489748,2026-02-27 13:46:48,0.821000,100,0.100000
436,543493738,2026-02-27 13:47:00,0.820000,435,543492741,2026-02-27 13:46:57,0.821000,100,0.100000
438,543499721,2026-02-27 13:47:21,0.820000,437,543499721,2026-02-27 13:47:18,0.821000,100,0.100000
440,543504761,2026-02-27 13:47:36,0.820000,439,543504237,2026-02-27 13:47:33,0.821000,100,0.100000
442,543506301,2026-02-27 13:47:42,0.820000,441,543505794,2026-02-27 13:47:39,0.821000,100,0.100000
444,543508292,2026-02-27 13:47:51,0.820000,443,543508292,2026-02-27 13:47:48,0.821000,100,0.100000
446,543512282,2026-02-27 13:48:00,0.820000,445,543511285,2026-02-27 13:47:57,0.821000,100,0.100000
449,543517274,2026-02-27 13:48:15,0.821000,448,543516271,2026-02-27 13:48:12,0.822000,100,0.100000
451,543519278,2026-02-27 13:48:24,0.821000,450,543519278,2026-02-27 13:48:21,0.822000,100,0.100000
452,543522255,2026-02-27 13:48:33,0.820000,447,543515274,2026-02-27 13:48:09,0.821000,100,0.100000
454,543524250,2026-02-27 13:48:39,0.820000,453,543523252,2026-02-27 13:48:36,0.821000,100,0.100000
456,543527242,2026-02-27 13:48:48,0.820000,455,543525247,2026-02-27 13:48:42,0.821000,100,0.100000
458,543529236,2026-02-27 13:48:54,0.820000,457,543529236,2026-02-27 13:48:51,0.821000,100,0.100000
460,543546694,2026-02-27 13:49:48,0.820000,459,543546694,2026-02-27 13:49:45,0.821000,100,0.100000
463,543555178,2026-02-27 13:50:18,0.821000,462,543555178,2026-02-27 13:50:15,0.822000,100,0.100000
465,543557173,2026-02-27 13:50:24,0.821000,464,543556175,2026-02-27 13:50:21,0.822000,100,0.100000
467,543565151,2026-02-27 13:50:48,0.821000,466,543559168,2026-02-27 13:50:30,0.822000,100,0.100000
470,543574127,2026-02-27 13:51:21,0.822000,469,543570138,2026-02-27 13:51:09,0.823000,100,0.100000
472,543576123,2026-02-27 13:51:27,0.822000,471,543575125,2026-02-27 13:51:24,0.823000,100,0.100000
474,543578622,2026-02-27 13:51:36,0.822000,473,543578622,2026-02-27 13:51:33,0.823000,100,0.100000
476,543584606,2026-02-27 13:51:57,0.822000,475,543584606,2026-02-27 13:51:54,0.823000,100,0.100000
477,543586601,2026-02-27 13:52:00,0.821000,468,543566149,2026-02-27 13:50:51,0.822000,100,0.100000
478,543589100,2026-02-27 13:52:06,0.820000,461,543547692,2026-02-27 13:49:51,0.821000,100,0.100000
480,543597586,2026-02-27 13:52:30,0.820000,479,543590098,2026-02-27 13:52:09,0.821000,100,0.100000
482,543601575,2026-02-27 13:52:42,0.820000,481,543601575,2026-02-27 13:52:39,0.821000,100,0.100000
484,543605669,2026-02-27 13:52:51,0.820000,483,543604628,2026-02-27 13:52:48,0.821000,100,0.100000
486,543606662,2026-02-27 13:52:57,0.820000,485,543606662,2026-02-27 13:52:54,0.821000,100,0.100000
489,543623125,2026-02-27 13:53:45,0.821000,488,543622127,2026-02-27 13:53:42,0.822000,100,0.100000
491,543634602,2026-02-27 13:54:15,0.821000,490,543633605,2026-02-27 13:54:12,0.822000,100,0.100000
493,543635599,2026-02-27 13:54:21,0.821000,492,543635599,2026-02-27 13:54:18,0.822000,100,0.100000
495,543655090,2026-02-27 13:55:12,0.821000,494,543654093,2026-02-27 13:55:09,0.822000,100,0.100000
496,543659079,2026-02-27 13:55:24,0.820000,487,543615146,2026-02-27 13:53:18,0.821000,100,0.100000
498,543669560,2026-02-27 13:55:51,0.820000,497,543668563,2026-02-27 13:55:48,0.821000,100,0.100000
501,543702503,2026-02-27 13:57:24,0.821000,500,543702503,2026-02-27 13:57:21,0.822000,100,0.100000
503,543759900,2026-02-27 14:00:03,0.821000,502,543759900,2026-02-27 14:00:00,0.822000,100,0.100000
505,543781871,2026-02-27 14:01:03,0.821000,504,543781871,2026-02-27 14:01:00,0.822000,100,0.100000
506,543798840,2026-02-27 14:01:48,0.820000,499,543679534,2026-02-27 13:56:18,0.821000,100,0.100000
508,543821791,2026-02-27 14:02:54,0.820000,507,543820794,2026-02-27 14:02:51,0.821000,100,0.100000
510,543826286,2026-02-27 14:03:06,0.820000,509,543825313,2026-02-27 14:03:03,0.821000,100,0.100000
512,543873173,2026-02-27 14:05:12,0.820000,511,543873173,2026-02-27 14:05:09,0.821000,100,0.100000
