date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.000000005
2024-11-12,992018.6537707823
2024-11-13,983810.4342865476
2024-11-14,951187.4772662993
2024-11-15,932718.157402383
2024-11-18,910898.7961293571
2024-11-19,918721.8477128544
2024-11-20,937353.2237988552
2024-11-21,938129.0125946067
2024-11-22,914473.5038794078
2024-11-25,924012.1191873727
2024-11-26,909300.7531173064
2024-11-27,914036.0507511889
2024-11-28,920834.030730641
2024-11-29,929862.0531860504
2024-12-02,953082.0085397979
2024-12-03,955986.090980988
2024-12-04,941524.3209652383
2024-12-05,955211.1960583191
2024-12-06,964648.8870776079
2024-12-09,959418.6370179723
2024-12-10,966011.0945623986
2024-12-11,983625.9689949441
2024-12-12,991503.2373442316
2024-12-13,979455.0411152226
2024-12-16,976630.6823313737
2024-12-17,930371.6808971984
2024-12-18,930174.7604458848
2024-12-19,917129.225149525
2024-12-20,915242.1568009304
2024-12-23,868909.4505273348
2024-12-24,885359.762984308
2024-12-25,870597.0582287541
2024-12-26,877861.6868763795
2024-12-27,881392.9604427954
2024-12-30,872595.6984067768
2024-12-31,854123.7344171408
2025-01-02,843517.9576649759
2025-01-03,808039.0449801508
2025-01-06,797768.3906788942
2025-01-07,799581.4994894239
2025-01-08,799448.0824154693
2025-01-09,792517.6572087827
2025-01-10,768919.0607492555
2025-01-13,765177.8264331692
2025-01-14,797667.5872750515
2025-01-15,795648.0176049592
2025-01-16,800265.5818363483
2025-01-17,798249.1969429796
2025-01-20,802419.7585107918
2025-01-21,798526.8198182427
2025-01-22,788245.0316262072
2025-01-23,782620.0485662572
2025-01-24,787628.5849374592
2025-01-27,782289.7278215826
2025-02-05,781439.4304749693
2025-02-06,797604.6366668366
2025-02-07,811483.697320669
2025-02-10,831842.9049813558
2025-02-11,833959.1713970643
2025-02-12,847981.9101159066
2025-02-13,845131.602156109
2025-02-14,846417.979271311
2025-02-17,859979.8162380407
2025-02-18,838359.784889453
2025-02-19,853313.4413574446
2025-02-20,856589.4789761166
