signal,annual_return,sharpe,max_drawdown,excess_return,ic_periods
score_equal_weight,0.29461483956944656,6.58092216101137,-0.04325838048904488,0.21147065530332554,72
score_ic_weighted,0.776091266060166,12.910023574839235,-0.023263618977066775,0.5284107598574513,72
score_rule_based,0.4048525460235237,8.61064680212269,-0.03491587180893804,0.2932950415737021,72
score_ml_lightgbm,1.0588958082164162,13.416055385865935,-0.012686870129820262,0.6769996713840521,72
score_ml_ridge,0.06890679452585591,0.7432755918553668,-0.09988061258192932,0.023522823572450946,72
score_ml_lasso,0.10303291108904755,1.8511284241886845,-0.07600590268512056,0.05186980035590205,72
