factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate,abs_rank_ic_mean,abs_rank_ic_ir,selected,drop_reason
ga_final_0037,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,0.1216946911884688,1.8781254734849613,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0036,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,0.1216946911884688,1.8781254734849613,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0038,-0.08675599444631588,0.043055959494635324,-2.0149590315627615,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,0.11944953630409957,1.8536579023719182,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0039,-0.08675599444631586,0.043055959494635324,-2.014959031562761,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,0.11944953630409957,1.8536579023719182,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0042,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,0.11784377028777354,1.8128440134174262,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0040,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,0.11784377028777354,1.8128440134174262,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0041,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,0.1176817686714828,1.805546477401925,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0044,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,0.11477891947661212,1.7627850898831834,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0012,0.16553946053295165,0.08159471837606046,2.0288011752182262,0.17883660501387658,0.11090610116378152,1.6125046605847058,0.8243243243243243,0.17883660501387658,1.6125046605847058,True,
ga_final_0027,0.13093498942290674,0.06799130282260857,1.9257608545098808,0.12360802731883971,0.07997682847919141,1.5455480002060895,0.9234234234234234,0.12360802731883971,1.5455480002060895,True,
ga_final_0023,0.15089394458687552,0.07370942958037874,2.0471457376064555,0.1512199079411235,0.09982477008649973,1.5148535559870469,0.990990990990991,0.1512199079411235,1.5148535559870469,True,
ga_final_0020,0.14805559767205762,0.07316174506995408,2.023675043979518,0.15111908586663125,0.09980707994317685,1.5141118841736263,0.990990990990991,0.15111908586663125,1.5141118841736263,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0022,0.1480555976720576,0.07316174506995408,2.0236750439795177,0.15111908586663125,0.09980707994317685,1.5141118841736263,0.990990990990991,0.15111908586663125,1.5141118841736263,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0031,0.10311151482685094,0.052667424000298425,1.9577854201919327,0.08023105337640536,0.05336470085452417,1.5034480113571838,0.9414414414414415,0.08023105337640536,1.5034480113571838,True,
ga_final_0025,0.15243622104299717,0.07872329069116181,1.9363547903633433,0.15301256519616907,0.1027992397959074,1.4884600849184562,0.9819819819819819,0.15301256519616907,1.4884600849184562,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0026,0.15243622104299717,0.07872329069116181,1.9363547903633433,0.15301256519616907,0.1027992397959074,1.4884600849184562,0.9819819819819819,0.15301256519616907,1.4884600849184562,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0029,0.14112444008394068,0.07948210592170009,1.775549835367549,0.15008169947183064,0.10526753844974529,1.4257168133885796,0.9684684684684685,0.15008169947183064,1.4257168133885796,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0030,0.14112444008394065,0.07948210592170009,1.7755498353675485,0.15008169947183064,0.10526753844974529,1.4257168133885796,0.9684684684684685,0.15008169947183064,1.4257168133885796,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
ga_final_0043,0.07187963015752583,0.0490958661206123,1.46406685200219,0.09659633798761041,0.0743793784916759,1.2986978373101208,0.8108108108108109,0.09659633798761041,1.2986978373101208,True,
ga_final_0045,0.08877092048527307,0.0552506974568571,1.6066932106077119,0.07646635105922445,0.0690778542223452,1.1069589801254889,0.7297297297297297,0.07646635105922445,1.1069589801254889,True,
