datetime,benchmark,score_equal_weight,score_ic_weighted,score_rule_based,score_ml_lightgbm,score_ml_ridge,score_ml_lasso
2026-01-12,0.0065140724,0.006238434480436039,0.007100057115315472,0.0045450413156844505,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-13,-0.0060313344,0.006238434480436039,0.007100057115315472,0.0045450413156844505,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-14,-0.00401175,0.006238434480436039,0.007100057115315472,0.0045450413156844505,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-15,0.002003312,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-16,-0.004116595,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-19,0.00054740906,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-20,-0.0032907724,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-21,0.0008878708,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-22,0.00013542175,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-23,-0.0044900775,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-26,0.0009484291,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-27,-0.00026983023,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-28,0.002613902,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-29,0.0076048374,0.002733473030167799,0.004244731241652477,0.004184416126430168,-0.0009816744335157113,-0.008061779813588243,5.708243997526452e-05
2026-01-30,-0.009998143,0.002733473030167799,0.004244731241652477,0.004184416126430168,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-02,-0.021324456,0.002733473030167799,0.004244731241652477,0.004184416126430168,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-03,0.011752129,0.002733473030167799,0.004244731241652477,0.004184416126430168,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-04,0.008276701,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-05,-0.006014526,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-06,-0.0057424903,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-09,0.016250253,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-10,0.0011103153,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-11,-0.002218306,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-12,0.0012220144,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-13,-0.012537181,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-24,0.010112882,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-25,0.006022215,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-26,-0.0019046664,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.007994239866854658,0.004363332447556267,0.004231900784288145
2026-02-27,-0.0034313798,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-02,0.003825307,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-03,-0.015389085,0.0013723998579080465,0.002119440047613441,0.0009017206849657455,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-04,-0.011443555,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-05,0.009792328,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-06,0.0027433634,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-09,-0.009651482,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-10,0.012848139,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-11,0.006361842,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-12,-0.0036008358,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-13,-0.0039295554,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-16,0.000518322,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-17,-0.0073037744,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-18,0.0045046806,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.00022580353003887055,-0.004074793497739426,-0.005443244553789084
2026-03-19,-0.016117394,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.0017987811439712509,4.716686133621195e-05,-0.0001882689681985683
2026-03-20,-0.0035411716,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.0017987811439712509,4.716686133621195e-05,-0.0001882689681985683
2026-03-23,-0.03262955,-0.0031537246759683057,-0.0016799079651644844,-0.002535352121354695,0.0017987811439712509,4.716686133621195e-05,-0.0001882689681985683
2026-03-24,0.012838483,0.0029989961918344132,0.005550413057144432,0.0034331151118653924,0.0017987811439712509,4.716686133621195e-05,-0.0001882689681985683
2026-03-25,0.014023185,0.0029989961918344132,0.005550413057144432,0.0034331151118653924,0.0017987811439712509,4.716686133621195e-05,-0.0001882689681985683
