datetime,benchmark,score_equal_weight,score_ic_weighted,score_rule_based,score_ml_lightgbm,score_ml_ridge,score_ml_lasso
2026-03-13,-0.0039295554,-0.001125952206848524,-0.0013985381240656514,-0.0012938651336861229,-0.000905765149473603,-0.0020949600073687513,-0.005443244553789084
2026-03-16,0.000518322,-0.001125952206848524,-0.0013985381240656514,-0.0012938651336861229,-0.000905765149473603,-0.0020949600073687513,-0.005443244553789084
2026-03-17,-0.0073037744,-0.001125952206848524,-0.0013985381240656514,-0.0012938651336861229,-0.000905765149473603,-0.0020949600073687513,-0.005443244553789084
2026-03-18,0.0045046806,-0.001125952206848524,-0.0013985381240656514,-0.0012938651336861229,-0.000905765149473603,-0.0020949600073687513,-0.005443244553789084
2026-03-19,-0.016117394,-0.001125952206848524,-0.0013985381240656514,-0.0012938651336861229,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-03-20,-0.0035411716,-0.001125952206848524,-0.0013985381240656514,-0.0012938651336861229,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-03-23,-0.03262955,-0.001125952206848524,-0.0013985381240656514,-0.0012938651336861229,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-03-24,0.012838483,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-03-25,0.014023185,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-03-26,-0.013209939,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-03-27,0.005592346,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-03-30,-0.002358675,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-03-31,-0.009327769,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-04-01,0.01708293,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-04-02,-0.010419548,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-04-03,-0.008511066,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-04-07,-3.8325787e-05,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-04-08,0.034891605,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.0002106025984707216,-0.00024494493429905173,-0.0001882689681985683
2026-04-09,-0.0063844323,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-10,0.015406609,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-13,0.0020662546,0.003878788450220494,0.007235124874057641,0.005421325336492977,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-14,0.011865735,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-15,-0.0034096837,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-16,0.010962009,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-17,-0.001676321,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-20,0.0060842037,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-21,0.002219677,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-22,0.0066337585,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-23,-0.00277102,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-24,-0.0035434961,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-27,0.00033128262,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-28,-0.0026703477,0.0,0.0,0.0,0.011412247624141392,0.010712965455342172,0.003373321785281602
2026-04-29,0.010957837,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-30,-0.00063198805,0.0,0.0,0.0,0.0,0.0,0.0
