factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate,expr_key,expression,complexity,depth,non_null_ratio,operation,parents,mutation_op,first_generation,generation,fitness,monotonicity_score,top_bottom_spread
ga_g001_0004,0.13093498942290674,0.06799130282260857,1.9257608545098808,0.12360802731883971,0.07997682847919141,1.5455480002060895,0.9234234234234234,ts_std[10](rank(returns)),ts_std[10](rank(returns)),3,3,0.9671495968146686,random_init,,,0,1,1.0098783354366994,1.0,0.04408663586121478
ga_g004_0019,-0.10452538476507592,0.04397826170428135,-2.3767511655627853,-0.12490426453045773,0.06159130228137979,-2.027952972317954,0.013513513513513514,delay[5](rank(zscore_cs(open))),delay[5](rank(zscore_cs(open))),4,4,0.9841536453976647,crossover+mutate,delay[20](ts_mean[3](ts_min[3](vwap)))|delay[20](rank(zscore_cs(open))),delay,4,4,1.005091688281552,1.0,-0.03629305479899937
ga_g004_0033,0.14112444008394068,0.07948210592170009,1.775549835367549,0.15008169947183064,0.10526753844974529,1.4257168133885796,0.9684684684684685,ts_min[3](demean(volume)),ts_min[3](demean(volume)),3,3,0.9916998472022396,crossover,"ts_min[3](min(vwap,vwap))|demean(volume)",,3,4,0.9936250546841929,1.0,0.04991631688110841
ga_g004_0054,0.14112444008394065,0.07948210592170009,1.7755498353675485,0.15008169947183064,0.10526753844974529,1.4257168133885796,0.9684684684684685,demean(ts_min[3](demean(volume))),demean(ts_min[3](demean(volume))),4,4,0.9916998472022396,crossover,demean(high)|ts_min[3](demean(volume)),,4,4,0.9916250546841929,1.0,0.04991631688110841
ga_g002_0037,0.10311151482685094,0.052667424000298425,1.9577854201919327,0.08023105337640536,0.05336470085452417,1.5034480113571838,0.9414414414414415,ts_std[10](rank(demean(high))),ts_std[10](rank(demean(high))),4,4,0.9702033213994936,crossover,ts_std[10](rank(returns))|demean(high),,2,2,0.9507224074093683,1.0,0.02993347825845269
ga_g002_0050,-0.09179566544431692,0.04286999368549929,-2.141256798816993,-0.12381983073270059,0.06411398414454177,-1.9312453029522385,0.0045045045045045045,ts_mean[3](ts_min[3](vwap)),ts_mean[3](ts_min[3](vwap)),3,3,0.9855277099296239,crossover,ts_mean[3](log_abs(volume))|ts_min[3](vwap),,2,2,0.9220065596306847,0.5,-0.035604301403500724
ga_g002_0006,-0.09064448065231119,0.04310696505974409,-2.1027803865728543,-0.12305313049882356,0.06466333543941745,-1.9029814911745626,0.0045045045045045045,ts_min[3](vwap),ts_min[3](vwap),2,2,0.9916998472022396,random_init,,,0,2,0.9131247208105522,0.5,-0.035411421573072185
ga_g002_0019,-0.09064448065231119,0.04310696505974409,-2.1027803865728543,-0.12305313049882356,0.06466333543941745,-1.9029814911745626,0.0045045045045045045,"ts_min[3](min(vwap,vwap))","ts_min[3](min(vwap,vwap))",4,3,0.9916998472022396,mutate,"ts_min[3](min(vwap,amount))",ts_min,2,2,0.9091247208105522,0.5,-0.035411421573072185
ga_g002_0007,-0.09064448065231119,0.04310696505974409,-2.1027803865728543,-0.12305313049882356,0.06466333543941745,-1.9029814911745626,0.0045045045045045045,"ts_min[3](min(vwap,amount))","ts_min[3](min(vwap,amount))",4,3,0.9916998472022396,crossover,"ts_min[3](vwap)|min(vwap,amount)",,1,2,0.9091247208105522,0.5,-0.035411421573072185
ga_g001_0006,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,low,low,1,1,0.9979032132142179,random_init,,,0,1,0.9035149859613232,0.5,-0.03484343667061848
ga_g001_0007,-0.08879432278607886,0.043136789714139256,-2.0584360443719834,-0.1216946911884688,0.06479582589477255,-1.8781254734849613,0.0045045045045045045,scale(low),scale(low),2,2,0.9979032132142179,random_init,,,0,1,0.9015149859613232,0.5,-0.03484343667061848
ga_g001_0016,-0.08675599444631588,0.043055959494635324,-2.0149590315627615,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,open,open,1,1,0.9979032132142179,random_init,,,0,1,0.8931924477324495,0.5,-0.03412999309410818
ga_g001_0018,-0.08675599444631586,0.043055959494635324,-2.014959031562761,-0.11944953630409957,0.0644399034747746,-1.8536579023719182,0.013513513513513514,zscore_cs(open),zscore_cs(open),2,2,0.9979032132142179,crossover+mutate,"covariance[60](log_abs(scale(amount)),rank(low))|zscore_cs(returns)",zscore_cs,1,1,0.8911924477324495,0.5,-0.03412999309410818
ga_g001_0052,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,vwap,vwap,1,1,0.9979032132142179,random_init,,,0,1,0.8752923322904204,0.5,-0.03344351589410963
ga_g001_0031,-0.0844521279470593,0.04337277110623364,-1.947123178738322,-0.1176817686714828,0.0651779226646217,-1.805546477401925,0.018018018018018018,close,close,1,1,0.9979032132142179,random_init,,,0,1,0.8724684844527911,0.5,-0.03333910643683144
ga_g001_0010,-0.08480327191759525,0.04327340854874769,-1.9597086238784258,-0.11784377028777354,0.06500491460686904,-1.8128440134174262,0.013513513513513514,"min(vwap,amount)","min(vwap,amount)",3,2,0.9979032132142179,random_init,,,0,1,0.8712923322904204,0.5,-0.03344351589410963
ga_g000_0061,0.07187963015752583,0.0490958661206123,1.46406685200219,0.09659633798761041,0.0743793784916759,1.2986978373101208,0.8108108108108109,"zscore_cs(correlation[30](low,max(open,-0.5)))","zscore_cs(correlation[30](low,max(open,-0.5)))",6,4,0.9095303420662272,random_init,,,0,0,0.8596800809618835,1.0,0.029079619315570265
ga_g000_0046,-0.08158328803054316,0.04341945849066348,-1.8789568287242935,-0.11477891947661212,0.06511225908100818,-1.7627850898831834,0.02702702702702703,high,high,1,1,0.9979032132142179,random_init,,,0,0,0.8535685091043747,0.5,-0.032277947602253984
ga_g000_0029,0.08877092048527307,0.0552506974568571,1.6066932106077119,0.07646635105922445,0.0690778542223452,1.1069589801254889,0.7297297297297297,"covariance[60](log_abs(scale(amount)),rank(low))","covariance[60](log_abs(scale(amount)),rank(low))",6,4,0.8194778108653705,random_init,,,0,0,0.7450154940808014,1.0,0.027140065879083367
